Period,Model,Scenario,Station,Year,Annual_status,Index,Value,Unit
1981-2014,Observed,Historical,351010,2003,OK,Rx1day,28.1,mm
1981-2014,Observed,Historical,351010,2003,OK,Rx5day,95.1,mm
1981-2014,Observed,Historical,351010,2003,OK,SDII,5.111059907834101,mm day-1
1981-2014,Observed,Historical,351010,2004,OK,CDD,42.0,days
1981-2014,Observed,Historical,351010,2004,OK,CWD,55.0,days
1981-2014,Observed,Historical,351010,2004,OK,PRCPTOT,1018.0,mm
1981-2014,Observed,Historical,351010,2004,OK,R10mm,26.0,days
1981-2014,Observed,Historical,351010,2004,OK,R20mm,2.0,days
1981-2014,Observed,Historical,351010,2004,OK,R50mm,0.0,days
1981-2014,Observed,Historical,351010,2004,OK,R95p,146.6,mm
1981-2014,Observed,Historical,351010,2004,OK,R99p,51.4,mm
1981-2014,Observed,Historical,351010,2004,OK,Rx1day,29.2,mm
1981-2014,Observed,Historical,351010,2004,OK,Rx5day,64.5,mm
1981-2014,Observed,Historical,351010,2004,OK,SDII,5.329842931937173,mm day-1
1981-2014,Observed,Historical,351010,2005,OK,CDD,48.0,days
1981-2014,Observed,Historical,351010,2005,OK,CWD,92.0,days
1981-2014,Observed,Historical,351010,2005,OK,PRCPTOT,1137.2,mm
1981-2014,Observed,Historical,351010,2005,OK,R10mm,23.0,days
1981-2014,Observed,Historical,351010,2005,OK,R20mm,3.0,days
1981-2014,Observed,Historical,351010,2005,OK,R50mm,0.0,days
1981-2014,Observed,Historical,351010,2005,OK,R95p,144.9,mm
1981-2014,Observed,Historical,351010,2005,OK,R99p,80.69999999999999,mm
1981-2014,Observed,Historical,351010,2005,OK,Rx1day,29.8,mm
1981-2014,Observed,Historical,351010,2005,OK,Rx5day,79.6,mm
1981-2014,Observed,Historical,351010,2005,OK,SDII,4.7581589958159,mm day-1
1981-2014,Observed,Historical,351010,2006,OK,CDD,36.0,days
1981-2014,Observed,Historical,351010,2006,OK,CWD,58.0,days
1981-2014,Observed,Historical,351010,2006,OK,PRCPTOT,1209.2,mm
1981-2014,Observed,Historical,351010,2006,OK,R10mm,32.0,days
1981-2014,Observed,Historical,351010,2006,OK,R20mm,2.0,days
1981-2014,Observed,Historical,351010,2006,OK,R50mm,0.0,days
1981-2014,Observed,Historical,351010,2006,OK,R95p,190.29999999999998,mm
1981-2014,Observed,Historical,351010,2006,OK,R99p,47.4,mm
1981-2014,Observed,Historical,351010,2006,OK,Rx1day,25.7,mm
1981-2014,Observed,Historical,351010,2006,OK,Rx5day,64.60000000000001,mm
1981-2014,Observed,Historical,351010,2006,OK,SDII,5.422421524663678,mm day-1
1981-2014,Observed,Historical,351010,2007,OK,CDD,54.0,days
1981-2014,Observed,Historical,351010,2007,OK,CWD,69.0,days
1981-2014,Observed,Historical,351010,2007,OK,PRCPTOT,1207.3000000000002,mm
1981-2014,Observed,Historical,351010,2007,OK,R10mm,25.0,days
1981-2014,Observed,Historical,351010,2007,OK,R20mm,8.0,days
1981-2014,Observed,Historical,351010,2007,OK,R50mm,2.0,days
1981-2014,Observed,Historical,351010,2007,OK,R95p,387.20000000000005,mm
1981-2014,Observed,Historical,351010,2007,OK,R99p,225.9,mm
1981-2014,Observed,Historical,351010,2007,OK,Rx1day,51.8,mm
1981-2014,Observed,Historical,351010,2007,OK,Rx5day,195.0,mm
1981-2014,Observed,Historical,351010,2007,OK,SDII,5.721800947867299,mm day-1
1981-2014,Observed,Historical,351010,2008,OK,CDD,30.0,days
1981-2014,Observed,Historical,351010,2008,OK,CWD,60.0,days
1981-2014,Observed,Historical,351010,2008,OK,PRCPTOT,1060.4,mm
1981-2014,Observed,Historical,351010,2008,OK,R10mm,19.0,days
1981-2014,Observed,Historical,351010,2008,OK,R20mm,2.0,days
1981-2014,Observed,Historical,351010,2008,OK,R50mm,0.0,days
1981-2014,Observed,Historical,351010,2008,OK,R95p,94.30000000000001,mm
1981-2014,Observed,Historical,351010,2008,OK,R99p,25.2,mm
1981-2014,Observed,Historical,351010,2008,OK,Rx1day,25.2,mm
1981-2014,Observed,Historical,351010,2008,OK,Rx5day,63.0,mm
1981-2014,Observed,Historical,351010,2008,OK,SDII,4.5123404255319155,mm day-1
1981-2014,Observed,Historical,351010,2009,OK,CDD,56.0,days
1981-2014,Observed,Historical,351010,2009,OK,CWD,78.0,days
1981-2014,Observed,Historical,351010,2009,OK,PRCPTOT,1023.0000000000001,mm
1981-2014,Observed,Historical,351010,2009,OK,R10mm,20.0,days
1981-2014,Observed,Historical,351010,2009,OK,R20mm,0.0,days
1981-2014,Observed,Historical,351010,2009,OK,R50mm,0.0,days
1981-2014,Observed,Historical,351010,2009,OK,R95p,88.60000000000001,mm
1981-2014,Observed,Historical,351010,2009,OK,R99p,0.0,mm
1981-2014,Observed,Historical,351010,2009,OK,Rx1day,15.5,mm
1981-2014,Observed,Historical,351010,2009,OK,Rx5day,58.099999999999994,mm
1981-2014,Observed,Historical,351010,2009,OK,SDII,4.506607929515419,mm day-1
1981-2014,Observed,Historical,351010,2010,OK,CDD,25.0,days
1981-2014,Observed,Historical,351010,2010,OK,CWD,107.0,days
1981-2014,Observed,Historical,351010,2010,OK,PRCPTOT,1098.7999999999997,mm
1981-2014,Observed,Historical,351010,2010,OK,R10mm,26.0,days
1981-2014,Observed,Historical,351010,2010,OK,R20mm,1.0,days
1981-2014,Observed,Historical,351010,2010,OK,R50mm,0.0,days
1981-2014,Observed,Historical,351010,2010,OK,R95p,161.2,mm
1981-2014,Observed,Historical,351010,2010,OK,R99p,25.4,mm
1981-2014,Observed,Historical,351010,2010,OK,Rx1day,25.4,mm
1981-2014,Observed,Historical,351010,2010,OK,Rx5day,83.70000000000002,mm
1981-2014,Observed,Historical,351010,2010,OK,SDII,5.017351598173515,mm day-1
1981-2014,Observed,Historical,351010,2011,OK,CDD,38.0,days
1981-2014,Observed,Historical,351010,2011,OK,CWD,68.0,days
1981-2014,Observed,Historical,351010,2011,OK,PRCPTOT,1170.8,mm
1981-2014,Observed,Historical,351010,2011,OK,R10mm,26.0,days
1981-2014,Observed,Historical,351010,2011,OK,R20mm,1.0,days
1981-2014,Observed,Historical,351010,2011,OK,R50mm,0.0,days
1981-2014,Observed,Historical,351010,2011,OK,R95p,143.49999999999997,mm
1981-2014,Observed,Historical,351010,2011,OK,R99p,21.7,mm
1981-2014,Observed,Historical,351010,2011,OK,Rx1day,21.7,mm
1981-2014,Observed,Historical,351010,2011,OK,Rx5day,61.7,mm
1981-2014,Observed,Historical,351010,2011,OK,SDII,4.878333333333333,mm day-1
1981-2014,Observed,Historical,351010,2012,OK,CDD,18.0,days
1981-2014,Observed,Historical,351010,2012,OK,CWD,61.0,days
1981-2014,Observed,Historical,351010,2012,OK,PRCPTOT,1121.8000000000002,mm
1981-2014,Observed,Historical,351010,2012,OK,R10mm,27.0,days
1981-2014,Observed,Historical,351010,2012,OK,R20mm,0.0,days
1981-2014,Observed,Historical,351010,2012,OK,R50mm,0.0,days
1981-2014,Observed,Historical,351010,2012,OK,R95p,168.20000000000002,mm
1981-2014,Observed,Historical,351010,2012,OK,R99p,0.0,mm
1981-2014,Observed,Historical,351010,2012,OK,Rx1day,19.9,mm
1981-2014,Observed,Historical,351010,2012,OK,Rx5day,56.5,mm
1981-2014,Observed,Historical,351010,2012,OK,SDII,4.8145922746781125,mm day-1
1981-2014,Observed,Historical,351010,2013,OK,CDD,26.0,days
1981-2014,Observed,Historical,351010,2013,OK,CWD,80.0,days
1981-2014,Observed,Historical,351010,2013,OK,PRCPTOT,1300.6,mm
1981-2014,Observed,Historical,351010,2013,OK,R10mm,34.0,days
1981-2014,Observed,Historical,351010,2013,OK,R20mm,5.0,days
1981-2014,Observed,Historical,351010,2013,OK,R50mm,1.0,days
1981-2014,Observed,Historical,351010,2013,OK,R95p,331.59999999999997,mm
1981-2014,Observed,Historical,351010,2013,OK,R99p,121.8,mm
1981-2014,Observed,Historical,351010,2013,OK,Rx1day,54.2,mm
1981-2014,Observed,Historical,351010,2013,OK,Rx5day,118.30000000000001,mm
1981-2014,Observed,Historical,351010,2013,OK,SDII,5.832286995515695,mm day-1
1981-2014,Observed,Historical,351010,2014,OK,CDD,50.0,days
1981-2014,Observed,Historical,351010,2014,OK,CWD,40.0,days
1981-2014,Observed,Historical,351010,2014,OK,PRCPTOT,969.6000000000001,mm
1981-2014,Observed,Historical,351010,2014,OK,R10mm,10.0,days
1981-2014,Observed,Historical,351010,2014,OK,R20mm,4.0,days
1981-2014,Observed,Historical,351010,2014,OK,R50mm,0.0,days
1981-2014,Observed,Historical,351010,2014,OK,R95p,118.0,mm
1981-2014,Observed,Historical,351010,2014,OK,R99p,118.0,mm
1981-2014,Observed,Historical,351010,2014,OK,Rx1day,38.6,mm
1981-2014,Observed,Historical,351010,2014,OK,Rx5day,107.5,mm
1981-2014,Observed,Historical,351010,2014,OK,SDII,4.447706422018349,mm day-1
1981-2014,Observed,Historical,351011,1981,OK,CDD,39.0,days
1981-2014,Observed,Historical,351011,1981,OK,CWD,13.0,days
1981-2014,Observed,Historical,351011,1981,OK,PRCPTOT,1180.6999999999998,mm
1981-2014,Observed,Historical,351011,1981,OK,R10mm,34.0,days
1981-2014,Observed,Historical,351011,1981,OK,R20mm,19.0,days
1981-2014,Observed,Historical,351011,1981,OK,R50mm,2.0,days
1981-2014,Observed,Historical,351011,1981,OK,R95p,323.6,mm
1981-2014,Observed,Historical,351011,1981,OK,R99p,0.0,mm
1981-2014,Observed,Historical,351011,1981,OK,Rx1day,78.8,mm
1981-2014,Observed,Historical,351011,1981,OK,Rx5day,190.9,mm
1981-2014,Observed,Historical,351011,1981,OK,SDII,12.172164948453606,mm day-1
1981-2014,Observed,Historical,351011,1982,OK,CDD,46.0,days
1981-2014,Observed,Historical,351011,1982,OK,CWD,8.0,days
1981-2014,Observed,Historical,351011,1982,OK,PRCPTOT,988.3000000000001,mm
1981-2014,Observed,Historical,351011,1982,OK,R10mm,27.0,days
1981-2014,Observed,Historical,351011,1982,OK,R20mm,18.0,days
1981-2014,Observed,Historical,351011,1982,OK,R50mm,1.0,days
1981-2014,Observed,Historical,351011,1982,OK,R95p,96.7,mm
1981-2014,Observed,Historical,351011,1982,OK,R99p,0.0,mm
1981-2014,Observed,Historical,351011,1982,OK,Rx1day,52.6,mm
1981-2014,Observed,Historical,351011,1982,OK,Rx5day,72.8,mm
1981-2014,Observed,Historical,351011,1982,OK,SDII,9.06697247706422,mm day-1
1981-2014,Observed,Historical,351011,1983,OK,CDD,63.0,days
1981-2014,Observed,Historical,351011,1983,OK,CWD,14.0,days
1981-2014,Observed,Historical,351011,1983,OK,PRCPTOT,863.0,mm
1981-2014,Observed,Historical,351011,1983,OK,R10mm,32.0,days
1981-2014,Observed,Historical,351011,1983,OK,R20mm,14.0,days
1981-2014,Observed,Historical,351011,1983,OK,R50mm,1.0,days
1981-2014,Observed,Historical,351011,1983,OK,R95p,142.8,mm
1981-2014,Observed,Historical,351011,1983,OK,R99p,0.0,mm
1981-2014,Observed,Historical,351011,1983,OK,Rx1day,52.2,mm
1981-2014,Observed,Historical,351011,1983,OK,Rx5day,126.89999999999998,mm
1981-2014,Observed,Historical,351011,1983,OK,SDII,9.696629213483146,mm day-1
1981-2014,Observed,Historical,351011,1984,OK,CDD,30.0,days
1981-2014,Observed,Historical,351011,1984,OK,CWD,5.0,days
1981-2014,Observed,Historical,351011,1984,OK,PRCPTOT,678.3999999999999,mm
1981-2014,Observed,Historical,351011,1984,OK,R10mm,24.0,days
1981-2014,Observed,Historical,351011,1984,OK,R20mm,10.0,days
1981-2014,Observed,Historical,351011,1984,OK,R50mm,0.0,days
1981-2014,Observed,Historical,351011,1984,OK,R95p,0.0,mm
1981-2014,Observed,Historical,351011,1984,OK,R99p,0.0,mm
1981-2014,Observed,Historical,351011,1984,OK,Rx1day,40.8,mm
1981-2014,Observed,Historical,351011,1984,OK,Rx5day,59.5,mm
1981-2014,Observed,Historical,351011,1984,OK,SDII,9.293150684931504,mm day-1
1981-2014,Observed,Historical,351011,1985,OK,CDD,32.0,days
1981-2014,Observed,Historical,351011,1985,OK,CWD,9.0,days
1981-2014,Observed,Historical,351011,1985,OK,PRCPTOT,1329.6000000000001,mm
1981-2014,Observed,Historical,351011,1985,OK,R10mm,38.0,days
1981-2014,Observed,Historical,351011,1985,OK,R20mm,16.0,days
1981-2014,Observed,Historical,351011,1985,OK,R50mm,4.0,days
1981-2014,Observed,Historical,351011,1985,OK,R95p,382.9,mm
1981-2014,Observed,Historical,351011,1985,OK,R99p,98.4,mm
1981-2014,Observed,Historical,351011,1985,OK,Rx1day,98.4,mm
1981-2014,Observed,Historical,351011,1985,OK,Rx5day,135.8,mm
1981-2014,Observed,Historical,351011,1985,OK,SDII,12.19816513761468,mm day-1
1981-2014,Observed,Historical,351011,1986,OK,CDD,55.0,days
1981-2014,Observed,Historical,351011,1986,OK,CWD,8.0,days
1981-2014,Observed,Historical,351011,1986,OK,PRCPTOT,1204.3,mm
1981-2014,Observed,Historical,351011,1986,OK,R10mm,25.0,days
1981-2014,Observed,Historical,351011,1986,OK,R20mm,17.0,days
1981-2014,Observed,Historical,351011,1986,OK,R50mm,5.0,days
1981-2014,Observed,Historical,351011,1986,OK,R95p,572.5999999999999,mm
1981-2014,Observed,Historical,351011,1986,OK,R99p,353.9,mm
1981-2014,Observed,Historical,351011,1986,OK,Rx1day,197.3,mm
1981-2014,Observed,Historical,351011,1986,OK,Rx5day,243.30000000000004,mm
1981-2014,Observed,Historical,351011,1986,OK,SDII,15.439743589743589,mm day-1
1981-2014,Observed,Historical,351011,1987,OK,CDD,59.0,days
1981-2014,Observed,Historical,351011,1987,OK,CWD,12.0,days
1981-2014,Observed,Historical,351011,1987,OK,PRCPTOT,1492.8999999999999,mm
1981-2014,Observed,Historical,351011,1987,OK,R10mm,32.0,days
1981-2014,Observed,Historical,351011,1987,OK,R20mm,23.0,days
1981-2014,Observed,Historical,351011,1987,OK,R50mm,6.0,days
1981-2014,Observed,Historical,351011,1987,OK,R95p,710.6,mm
1981-2014,Observed,Historical,351011,1987,OK,R99p,240.1,mm
1981-2014,Observed,Historical,351011,1987,OK,Rx1day,240.1,mm
1981-2014,Observed,Historical,351011,1987,OK,Rx5day,399.79999999999995,mm
1981-2014,Observed,Historical,351011,1987,OK,SDII,19.643421052631577,mm day-1
1981-2014,Observed,Historical,351011,1988,OK,CDD,39.0,days
1981-2014,Observed,Historical,351011,1988,OK,CWD,5.0,days
1981-2014,Observed,Historical,351011,1988,OK,PRCPTOT,960.9,mm
1981-2014,Observed,Historical,351011,1988,OK,R10mm,27.0,days
1981-2014,Observed,Historical,351011,1988,OK,R20mm,10.0,days
1981-2014,Observed,Historical,351011,1988,OK,R50mm,2.0,days
1981-2014,Observed,Historical,351011,1988,OK,R95p,285.0,mm
1981-2014,Observed,Historical,351011,1988,OK,R99p,181.9,mm
1981-2014,Observed,Historical,351011,1988,OK,Rx1day,181.9,mm
1981-2014,Observed,Historical,351011,1988,OK,Rx5day,201.8,mm
1981-2014,Observed,Historical,351011,1988,OK,SDII,11.439285714285713,mm day-1
1981-2014,Observed,Historical,351011,1989,OK,CDD,35.0,days
1981-2014,Observed,Historical,351011,1989,OK,CWD,5.0,days
1981-2014,Observed,Historical,351011,1989,OK,PRCPTOT,1259.1000000000001,mm
1981-2014,Observed,Historical,351011,1989,OK,R10mm,28.0,days
1981-2014,Observed,Historical,351011,1989,OK,R20mm,15.0,days
1981-2014,Observed,Historical,351011,1989,OK,R50mm,6.0,days
1981-2014,Observed,Historical,351011,1989,OK,R95p,653.3,mm
1981-2014,Observed,Historical,351011,1989,OK,R99p,507.70000000000005,mm
1981-2014,Observed,Historical,351011,1989,OK,Rx1day,176.4,mm
1981-2014,Observed,Historical,351011,1989,OK,Rx5day,384.2,mm
1981-2014,Observed,Historical,351011,1989,OK,SDII,16.142307692307693,mm day-1
1981-2014,Observed,Historical,351011,1990,OK,CDD,30.0,days
1981-2014,Observed,Historical,351011,1990,OK,CWD,9.0,days
1981-2014,Observed,Historical,351011,1990,OK,PRCPTOT,704.0,mm
1981-2014,Observed,Historical,351011,1990,OK,R10mm,24.0,days
1981-2014,Observed,Historical,351011,1990,OK,R20mm,10.0,days
1981-2014,Observed,Historical,351011,1990,OK,R50mm,0.0,days
1981-2014,Observed,Historical,351011,1990,OK,R95p,44.2,mm
1981-2014,Observed,Historical,351011,1990,OK,R99p,0.0,mm
1981-2014,Observed,Historical,351011,1990,OK,Rx1day,44.2,mm
1981-2014,Observed,Historical,351011,1990,OK,Rx5day,93.1,mm
1981-2014,Observed,Historical,351011,1990,OK,SDII,8.91139240506329,mm day-1
1981-2014,Observed,Historical,351011,1991,OK,CDD,50.0,days
1981-2014,Observed,Historical,351011,1991,OK,CWD,6.0,days
1981-2014,Observed,Historical,351011,1991,OK,PRCPTOT,1313.6000000000001,mm
1981-2014,Observed,Historical,351011,1991,OK,R10mm,32.0,days
1981-2014,Observed,Historical,351011,1991,OK,R20mm,18.0,days
1981-2014,Observed,Historical,351011,1991,OK,R50mm,4.0,days
1981-2014,Observed,Historical,351011,1991,OK,R95p,521.0,mm
1981-2014,Observed,Historical,351011,1991,OK,R99p,296.9,mm
1981-2014,Observed,Historical,351011,1991,OK,Rx1day,296.9,mm
1981-2014,Observed,Historical,351011,1991,OK,Rx5day,348.4,mm
1981-2014,Observed,Historical,351011,1991,OK,SDII,15.826506024096387,mm day-1
1981-2014,Observed,Historical,351011,1992,OK,CDD,75.0,days
1981-2014,Observed,Historical,351011,1992,OK,CWD,7.0,days
1981-2014,Observed,Historical,351011,1992,OK,PRCPTOT,687.8,mm
1981-2014,Observed,Historical,351011,1992,OK,R10mm,21.0,days
1981-2014,Observed,Historical,351011,1992,OK,R20mm,8.0,days
1981-2014,Observed,Historical,351011,1992,OK,R50mm,1.0,days
1981-2014,Observed,Historical,351011,1992,OK,R95p,97.19999999999999,mm
1981-2014,Observed,Historical,351011,1992,OK,R99p,0.0,mm
1981-2014,Observed,Historical,351011,1992,OK,Rx1day,55.4,mm
1981-2014,Observed,Historical,351011,1992,OK,Rx5day,93.6,mm
1981-2014,Observed,Historical,351011,1992,OK,SDII,9.552777777777777,mm day-1
1981-2014,Observed,Historical,351011,1993,OK,CDD,40.0,days
1981-2014,Observed,Historical,351011,1993,OK,CWD,8.0,days
1981-2014,Observed,Historical,351011,1993,OK,PRCPTOT,705.1,mm
1981-2014,Observed,Historical,351011,1993,OK,R10mm,22.0,days
1981-2014,Observed,Historical,351011,1993,OK,R20mm,12.0,days
1981-2014,Observed,Historical,351011,1993,OK,R50mm,1.0,days
1981-2014,Observed,Historical,351011,1993,OK,R95p,139.0,mm
1981-2014,Observed,Historical,351011,1993,OK,R99p,0.0,mm
1981-2014,Observed,Historical,351011,1993,OK,Rx1day,51.6,mm
1981-2014,Observed,Historical,351011,1993,OK,Rx5day,101.1,mm
1981-2014,Observed,Historical,351011,1993,OK,SDII,9.930985915492958,mm day-1
1981-2014,Observed,Historical,351011,1994,OK,CDD,54.0,days
1981-2014,Observed,Historical,351011,1994,OK,CWD,12.0,days
1981-2014,Observed,Historical,351011,1994,OK,PRCPTOT,913.5,mm
1981-2014,Observed,Historical,351011,1994,OK,R10mm,31.0,days
1981-2014,Observed,Historical,351011,1994,OK,R20mm,14.0,days
1981-2014,Observed,Historical,351011,1994,OK,R50mm,2.0,days
1981-2014,Observed,Historical,351011,1994,OK,R95p,194.89999999999998,mm
1981-2014,Observed,Historical,351011,1994,OK,R99p,0.0,mm
1981-2014,Observed,Historical,351011,1994,OK,Rx1day,79.0,mm
1981-2014,Observed,Historical,351011,1994,OK,Rx5day,185.39999999999998,mm
1981-2014,Observed,Historical,351011,1994,OK,SDII,11.41875,mm day-1
1981-2014,Observed,Historical,351011,1995,OK,CDD,35.0,days
1981-2014,Observed,Historical,351011,1995,OK,CWD,12.0,days
1981-2014,Observed,Historical,351011,1995,OK,PRCPTOT,1005.9,mm
1981-2014,Observed,Historical,351011,1995,OK,R10mm,33.0,days
1981-2014,Observed,Historical,351011,1995,OK,R20mm,18.0,days
1981-2014,Observed,Historical,351011,1995,OK,R50mm,2.0,days
1981-2014,Observed,Historical,351011,1995,OK,R95p,165.3,mm
1981-2014,Observed,Historical,351011,1995,OK,R99p,0.0,mm
1981-2014,Observed,Historical,351011,1995,OK,Rx1day,65.6,mm
1981-2014,Observed,Historical,351011,1995,OK,Rx5day,122.19999999999999,mm
1981-2014,Observed,Historical,351011,1995,OK,SDII,11.834117647058823,mm day-1
1981-2014,Observed,Historical,351011,1996,OK,CDD,50.0,days
1981-2014,Observed,Historical,351011,1996,OK,CWD,12.0,days
1981-2014,Observed,Historical,351011,1996,OK,PRCPTOT,1570.1,mm
1981-2014,Observed,Historical,351011,1996,OK,R10mm,37.0,days
1981-2014,Observed,Historical,351011,1996,OK,R20mm,19.0,days
1981-2014,Observed,Historical,351011,1996,OK,R50mm,5.0,days
1981-2014,Observed,Historical,351011,1996,OK,R95p,753.6,mm
1981-2014,Observed,Historical,351011,1996,OK,R99p,562.2,mm
1981-2014,Observed,Historical,351011,1996,OK,Rx1day,192.7,mm
1981-2014,Observed,Historical,351011,1996,OK,Rx5day,235.79999999999998,mm
1981-2014,Observed,Historical,351011,1996,OK,SDII,16.355208333333334,mm day-1
1981-2014,Observed,Historical,351011,1997,OK,CDD,35.0,days
1981-2014,Observed,Historical,351011,1997,OK,CWD,16.0,days
1981-2014,Observed,Historical,351011,1997,OK,PRCPTOT,788.4,mm
1981-2014,Observed,Historical,351011,1997,OK,R10mm,23.0,days
1981-2014,Observed,Historical,351011,1997,OK,R20mm,6.0,days
1981-2014,Observed,Historical,351011,1997,OK,R50mm,2.0,days
1981-2014,Observed,Historical,351011,1997,OK,R95p,291.3,mm
1981-2014,Observed,Historical,351011,1997,OK,R99p,176.1,mm
1981-2014,Observed,Historical,351011,1997,OK,Rx1day,176.1,mm
1981-2014,Observed,Historical,351011,1997,OK,Rx5day,267.2,mm
1981-2014,Observed,Historical,351011,1997,OK,SDII,10.373684210526315,mm day-1
1981-2014,Observed,Historical,351011,1998,OK,CDD,42.0,days
1981-2014,Observed,Historical,351011,1998,OK,CWD,6.0,days
1981-2014,Observed,Historical,351011,1998,OK,PRCPTOT,1009.3,mm
1981-2014,Observed,Historical,351011,1998,OK,R10mm,33.0,days
1981-2014,Observed,Historical,351011,1998,OK,R20mm,15.0,days
1981-2014,Observed,Historical,351011,1998,OK,R50mm,4.0,days
1981-2014,Observed,Historical,351011,1998,OK,R95p,262.2,mm
1981-2014,Observed,Historical,351011,1998,OK,R99p,89.3,mm
1981-2014,Observed,Historical,351011,1998,OK,Rx1day,89.3,mm
1981-2014,Observed,Historical,351011,1998,OK,Rx5day,129.7,mm
1981-2014,Observed,Historical,351011,1998,OK,SDII,13.107792207792206,mm day-1
1981-2014,Observed,Historical,351011,1999,OK,CDD,26.0,days
1981-2014,Observed,Historical,351011,1999,OK,CWD,34.0,days
1981-2014,Observed,Historical,351011,1999,OK,PRCPTOT,1442.1999999999998,mm
1981-2014,Observed,Historical,351011,1999,OK,R10mm,49.0,days
1981-2014,Observed,Historical,351011,1999,OK,R20mm,18.0,days
1981-2014,Observed,Historical,351011,1999,OK,R50mm,3.0,days
1981-2014,Observed,Historical,351011,1999,OK,R95p,362.0,mm
1981-2014,Observed,Historical,351011,1999,OK,R99p,122.5,mm
1981-2014,Observed,Historical,351011,1999,OK,Rx1day,122.5,mm
1981-2014,Observed,Historical,351011,1999,OK,Rx5day,237.9,mm
1981-2014,Observed,Historical,351011,1999,OK,SDII,12.54086956521739,mm day-1
1981-2014,Observed,Historical,351011,2000,OK,CDD,46.0,days
1981-2014,Observed,Historical,351011,2000,OK,CWD,7.0,days
1981-2014,Observed,Historical,351011,2000,OK,PRCPTOT,985.4,mm
1981-2014,Observed,Historical,351011,2000,OK,R10mm,32.0,days
1981-2014,Observed,Historical,351011,2000,OK,R20mm,13.0,days
1981-2014,Observed,Historical,351011,2000,OK,R50mm,3.0,days
1981-2014,Observed,Historical,351011,2000,OK,R95p,237.0,mm
1981-2014,Observed,Historical,351011,2000,OK,R99p,0.0,mm
1981-2014,Observed,Historical,351011,2000,OK,Rx1day,65.3,mm
1981-2014,Observed,Historical,351011,2000,OK,Rx5day,151.2,mm
1981-2014,Observed,Historical,351011,2000,OK,SDII,10.710869565217392,mm day-1
1981-2014,Observed,Historical,351011,2001,OK,CDD,37.0,days
1981-2014,Observed,Historical,351011,2001,OK,CWD,8.0,days
1981-2014,Observed,Historical,351011,2001,OK,PRCPTOT,1642.3,mm
1981-2014,Observed,Historical,351011,2001,OK,R10mm,54.0,days
1981-2014,Observed,Historical,351011,2001,OK,R20mm,21.0,days
1981-2014,Observed,Historical,351011,2001,OK,R50mm,6.0,days
1981-2014,Observed,Historical,351011,2001,OK,R95p,646.6,mm
1981-2014,Observed,Historical,351011,2001,OK,R99p,0.0,mm
1981-2014,Observed,Historical,351011,2001,OK,Rx1day,87.0,mm
1981-2014,Observed,Historical,351011,2001,OK,Rx5day,259.0,mm
1981-2014,Observed,Historical,351011,2001,OK,SDII,14.406140350877193,mm day-1
1981-2014,Observed,Historical,351011,2002,OK,CDD,37.0,days
1981-2014,Observed,Historical,351011,2002,OK,CWD,12.0,days
1981-2014,Observed,Historical,351011,2002,OK,PRCPTOT,1309.6999999999998,mm
1981-2014,Observed,Historical,351011,2002,OK,R10mm,38.0,days
1981-2014,Observed,Historical,351011,2002,OK,R20mm,16.0,days
1981-2014,Observed,Historical,351011,2002,OK,R50mm,2.0,days
1981-2014,Observed,Historical,351011,2002,OK,R95p,378.3,mm
1981-2014,Observed,Historical,351011,2002,OK,R99p,288.0,mm
1981-2014,Observed,Historical,351011,2002,OK,Rx1day,169.6,mm
1981-2014,Observed,Historical,351011,2002,OK,Rx5day,172.9,mm
1981-2014,Observed,Historical,351011,2002,OK,SDII,11.906363636363634,mm day-1
1981-2014,Observed,Historical,351011,2003,OK,CDD,43.0,days
1981-2014,Observed,Historical,351011,2003,OK,CWD,8.0,days
1981-2014,Observed,Historical,351011,2003,OK,PRCPTOT,1273.1999999999998,mm
1981-2014,Observed,Historical,351011,2003,OK,R10mm,33.0,days
1981-2014,Observed,Historical,351011,2003,OK,R20mm,18.0,days
1981-2014,Observed,Historical,351011,2003,OK,R50mm,5.0,days
1981-2014,Observed,Historical,351011,2003,OK,R95p,543.6,mm
1981-2014,Observed,Historical,351011,2003,OK,R99p,327.5,mm
1981-2014,Observed,Historical,351011,2003,OK,Rx1day,131.6,mm
1981-2014,Observed,Historical,351011,2003,OK,Rx5day,268.29999999999995,mm
1981-2014,Observed,Historical,351011,2003,OK,SDII,12.991836734693877,mm day-1
1981-2014,Observed,Historical,351011,2004,OK,CDD,45.0,days
1981-2014,Observed,Historical,351011,2004,OK,CWD,7.0,days
1981-2014,Observed,Historical,351011,2004,OK,PRCPTOT,1119.6999999999998,mm
1981-2014,Observed,Historical,351011,2004,OK,R10mm,28.0,days
1981-2014,Observed,Historical,351011,2004,OK,R20mm,21.0,days
1981-2014,Observed,Historical,351011,2004,OK,R50mm,2.0,days
1981-2014,Observed,Historical,351011,2004,OK,R95p,299.9,mm
1981-2014,Observed,Historical,351011,2004,OK,R99p,173.4,mm
1981-2014,Observed,Historical,351011,2004,OK,Rx1day,173.4,mm
1981-2014,Observed,Historical,351011,2004,OK,Rx5day,251.5,mm
1981-2014,Observed,Historical,351011,2004,OK,SDII,14.54155844155844,mm day-1
1981-2014,Observed,Historical,351011,2005,OK,CDD,42.0,days
1981-2014,Observed,Historical,351011,2005,OK,CWD,8.0,days
1981-2014,Observed,Historical,351011,2005,OK,PRCPTOT,1069.0,mm
