season_type,climate_year,season_start,season_end,enso_phase,index_mean_c,index_min_c,index_max_c,n_overlapping_windows,n_el_nino_windows,n_la_nina_windows,n_neutral_windows,classification_rule,model,member_id,index_source,season_id
RAINY,1992,1992-05-01,1992-10-31,LA_NINA,-0.7035089999999999,-1.399176,-0.350776,8,0,5,3,strict majority of overlapping persistent episode windows,MRI-ESM2-0,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,1992_RAIN
HOT_DRY,1992,1992-11-01,1993-04-30,LA_NINA,-0.61537225,-0.704081,-0.525498,8,0,8,0,strict majority of overlapping persistent episode windows,MRI-ESM2-0,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,1992_93_HOT_DRY
RAINY,1993,1993-05-01,1993-10-31,LA_NINA,-0.50182925,-0.911319,-0.059516,8,0,5,3,strict majority of overlapping persistent episode windows,MRI-ESM2-0,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,1993_RAIN
HOT_DRY,1993,1993-11-01,1994-04-30,LA_NINA,-0.8669416249999999,-1.108244,-0.390783,8,0,7,1,strict majority of overlapping persistent episode windows,MRI-ESM2-0,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,1993_94_HOT_DRY
RAINY,1994,1994-05-01,1994-10-31,TRANSITION_UNCLASSIFIED,0.22889937500000002,-0.684564,1.062422,8,3,1,4,strict majority of overlapping persistent episode windows,MRI-ESM2-0,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,1994_RAIN
HOT_DRY,1994,1994-11-01,1995-04-30,EL_NINO,1.0574240000000001,0.406686,1.421277,8,7,0,1,strict majority of overlapping persistent episode windows,MRI-ESM2-0,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,1994_95_HOT_DRY
RAINY,1995,1995-05-01,1995-10-31,LA_NINA,-0.39056874999999996,-1.140708,0.919956,8,1,5,2,strict majority of overlapping persistent episode windows,MRI-ESM2-0,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,1995_RAIN
HOT_DRY,1995,1995-11-01,1996-04-30,LA_NINA,-1.5638195000000001,-2.002582,-0.902478,8,0,8,0,strict majority of overlapping persistent episode windows,MRI-ESM2-0,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,1995_96_HOT_DRY
RAINY,1996,1996-05-01,1996-10-31,LA_NINA,-1.316389625,-2.002582,-0.755747,8,0,8,0,strict majority of overlapping persistent episode windows,MRI-ESM2-0,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,1996_RAIN
HOT_DRY,1996,1996-11-01,1997-04-30,LA_NINA,-0.7751305000000001,-0.985476,-0.361064,8,0,7,1,strict majority of overlapping persistent episode windows,MRI-ESM2-0,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,1996_97_HOT_DRY
RAINY,1997,1997-05-01,1997-10-31,TRANSITION_UNCLASSIFIED,0.35867974999999996,-0.628206,1.06899,8,4,1,3,strict majority of overlapping persistent episode windows,MRI-ESM2-0,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,1997_RAIN
HOT_DRY,1997,1997-11-01,1998-04-30,EL_NINO,1.3957222500000002,0.939682,1.672237,8,8,0,0,strict majority of overlapping persistent episode windows,MRI-ESM2-0,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,1997_98_HOT_DRY
RAINY,1998,1998-05-01,1998-10-31,TRANSITION_UNCLASSIFIED,0.5536857500000001,-0.505558,1.631256,8,4,1,3,strict majority of overlapping persistent episode windows,MRI-ESM2-0,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,1998_RAIN
HOT_DRY,1998,1998-11-01,1999-04-30,LA_NINA,-0.8672826250000001,-1.26802,-0.351324,8,0,7,1,strict majority of overlapping persistent episode windows,MRI-ESM2-0,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,1998_99_HOT_DRY
RAINY,1999,1999-05-01,1999-10-31,LA_NINA,-1.1696031249999999,-1.26802,-1.104449,8,0,8,0,strict majority of overlapping persistent episode windows,MRI-ESM2-0,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,1999_RAIN
HOT_DRY,1999,1999-11-01,2000-04-30,LA_NINA,-0.5641666249999999,-1.14696,0.650344,8,1,5,2,strict majority of overlapping persistent episode windows,MRI-ESM2-0,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,1999_00_HOT_DRY
RAINY,2000,2000-05-01,2000-10-31,EL_NINO,1.3402889999999998,0.11486,2.102165,8,7,0,1,strict majority of overlapping persistent episode windows,MRI-ESM2-0,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,2000_RAIN
HOT_DRY,2000,2000-11-01,2001-04-30,EL_NINO,2.08963675,1.563337,2.340388,8,8,0,0,strict majority of overlapping persistent episode windows,MRI-ESM2-0,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,2000_01_HOT_DRY
RAINY,2001,2001-05-01,2001-10-31,TRANSITION_UNCLASSIFIED,0.31886912500000003,-0.518493,1.998847,8,3,0,5,strict majority of overlapping persistent episode windows,MRI-ESM2-0,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,2001_RAIN
HOT_DRY,2001,2001-11-01,2002-04-30,LA_NINA,-1.188664,-2.042026,-0.415592,8,0,6,2,strict majority of overlapping persistent episode windows,MRI-ESM2-0,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,2001_02_HOT_DRY
RAINY,2002,2002-05-01,2002-10-31,LA_NINA,-1.8744385000000001,-2.042026,-1.756838,8,0,8,0,strict majority of overlapping persistent episode windows,MRI-ESM2-0,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,2002_RAIN
HOT_DRY,2002,2002-11-01,2003-04-30,LA_NINA,-1.68511625,-2.052448,-0.8265,8,0,8,0,strict majority of overlapping persistent episode windows,MRI-ESM2-0,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,2002_03_HOT_DRY
RAINY,2003,2003-05-01,2003-10-31,TRANSITION_UNCLASSIFIED,-0.053272250000000076,-1.291017,0.561153,8,0,2,6,strict majority of overlapping persistent episode windows,MRI-ESM2-0,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,2003_RAIN
HOT_DRY,2003,2003-11-01,2004-04-30,NEUTRAL,0.179979375,-0.290959,0.528355,8,0,0,8,strict majority of overlapping persistent episode windows,MRI-ESM2-0,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,2003_04_HOT_DRY
RAINY,2004,2004-05-01,2004-10-31,TRANSITION_UNCLASSIFIED,0.5288887500000001,-0.290959,1.358767,8,4,0,4,strict majority of overlapping persistent episode windows,MRI-ESM2-0,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,2004_RAIN
HOT_DRY,2004,2004-11-01,2005-04-30,EL_NINO,1.6938819999999999,1.258126,2.324236,8,8,0,0,strict majority of overlapping persistent episode windows,MRI-ESM2-0,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,2004_05_HOT_DRY
RAINY,2005,2005-05-01,2005-10-31,EL_NINO,1.77090825,1.321026,2.324236,8,8,0,0,strict majority of overlapping persistent episode windows,MRI-ESM2-0,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,2005_RAIN
HOT_DRY,2005,2005-11-01,2006-04-30,EL_NINO,0.63797725,-0.303271,1.380833,8,5,0,3,strict majority of overlapping persistent episode windows,MRI-ESM2-0,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,2005_06_HOT_DRY
RAINY,2006,2006-05-01,2006-10-31,NEUTRAL,-0.225106625,-0.429161,0.003115,8,0,0,8,strict majority of overlapping persistent episode windows,MRI-ESM2-0,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,2006_RAIN
HOT_DRY,2006,2006-11-01,2007-04-30,NEUTRAL,-0.180179875,-0.375635,0.003115,8,0,0,8,strict majority of overlapping persistent episode windows,MRI-ESM2-0,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,2006_07_HOT_DRY
RAINY,2007,2007-05-01,2007-10-31,TRANSITION_UNCLASSIFIED,0.38282599999999994,-0.135176,1.154583,8,3,0,5,strict majority of overlapping persistent episode windows,MRI-ESM2-0,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,2007_RAIN
HOT_DRY,2007,2007-11-01,2008-04-30,EL_NINO,1.259713125,0.870736,1.39577,8,8,0,0,strict majority of overlapping persistent episode windows,MRI-ESM2-0,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,2007_08_HOT_DRY
RAINY,2008,2008-05-01,2008-10-31,EL_NINO,1.0978154999999998,0.926421,1.37527,8,8,0,0,strict majority of overlapping persistent episode windows,MRI-ESM2-0,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,2008_RAIN
HOT_DRY,2008,2008-11-01,2009-04-30,EL_NINO,0.7658685000000001,0.456851,0.961861,8,7,0,1,strict majority of overlapping persistent episode windows,MRI-ESM2-0,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,2008_09_HOT_DRY
RAINY,2009,2009-05-01,2009-10-31,TRANSITION_UNCLASSIFIED,0.295802,0.146913,0.541568,8,1,0,7,strict majority of overlapping persistent episode windows,MRI-ESM2-0,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,2009_RAIN
HOT_DRY,2009,2009-11-01,2010-04-30,TRANSITION_UNCLASSIFIED,-0.08644237499999999,-0.723079,0.229627,8,0,1,7,strict majority of overlapping persistent episode windows,MRI-ESM2-0,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,2009_10_HOT_DRY
RAINY,2010,2010-05-01,2010-10-31,LA_NINA,-1.19616925,-2.131634,-0.485341,8,0,7,1,strict majority of overlapping persistent episode windows,MRI-ESM2-0,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,2010_RAIN
HOT_DRY,2010,2010-11-01,2011-04-30,LA_NINA,-1.9055364999999997,-2.293261,-1.086651,8,0,8,0,strict majority of overlapping persistent episode windows,MRI-ESM2-0,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,2010_11_HOT_DRY
RAINY,2011,2011-05-01,2011-10-31,TRANSITION_UNCLASSIFIED,-0.557323,-1.530667,-0.16556,8,0,3,5,strict majority of overlapping persistent episode windows,MRI-ESM2-0,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,2011_RAIN
HOT_DRY,2011,2011-11-01,2012-04-30,TRANSITION_UNCLASSIFIED,0.109352875,-0.265553,0.565071,8,1,0,7,strict majority of overlapping persistent episode windows,MRI-ESM2-0,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,2011_12_HOT_DRY
RAINY,2012,2012-05-01,2012-10-31,EL_NINO,0.88593575,0.453793,1.296538,8,7,0,1,strict majority of overlapping persistent episode windows,MRI-ESM2-0,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,2012_RAIN
HOT_DRY,2012,2012-11-01,2013-04-30,EL_NINO,1.07385825,0.670964,1.410763,8,8,0,0,strict majority of overlapping persistent episode windows,MRI-ESM2-0,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,2012_13_HOT_DRY
RAINY,2013,2013-05-01,2013-10-31,TRANSITION_UNCLASSIFIED,-0.183605,-1.109657,0.849582,8,2,3,3,strict majority of overlapping persistent episode windows,MRI-ESM2-0,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,2013_RAIN
HOT_DRY,2013,2013-11-01,2014-04-30,LA_NINA,-1.2310628750000001,-1.542084,-1.025048,8,0,8,0,strict majority of overlapping persistent episode windows,MRI-ESM2-0,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,2013_14_HOT_DRY
RAINY,2014,2014-05-01,2014-10-31,LA_NINA,-0.85452325,-1.542084,-0.310541,8,0,5,3,strict majority of overlapping persistent episode windows,MRI-ESM2-0,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,2014_RAIN
HOT_DRY,2014,2014-11-01,2015-04-30,NEUTRAL,-0.32317300000000004,-0.335805,-0.310541,3,0,0,3,strict majority of overlapping persistent episode windows,MRI-ESM2-0,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,2014_15_HOT_DRY
