source_type,season_type,metric,model,grid_signature,phase,n_phase,n_neutral,phase_mean,neutral_mean,response_absolute,response_pct,eligible
QDM,RAINY,CWD,EC-Earth3,grid_aa9c230c24e29294,EL_NINO,6,10,10.166666666666666,18.3,-8.133333333333335,-44.44444444444445,True
QDM,RAINY,CWD,EC-Earth3,grid_b0bcd3659d8a5c3a,EL_NINO,6,10,9.75,11.0,-1.25,-11.363636363636363,True
QDM,RAINY,CWD,MIROC6,grid_93ab3a1ad3d3fc3b,EL_NINO,12,4,9.833333333333334,12.75,-2.916666666666666,-22.87581699346405,True
QDM,RAINY,CWD,MIROC6,grid_da55f68884e350d6,EL_NINO,12,4,11.583333333333334,15.75,-4.166666666666666,-26.455026455026452,True
QDM,RAINY,CWD,ACCESS-ESM1-5,grid_21d480dde29ff4ec,LA_NINA,2,13,20.0,17.153846153846153,,,False
QDM,RAINY,CWD,ACCESS-ESM1-5,grid_e450cbe008c0e055,LA_NINA,2,13,13.5,11.384615384615385,,,False
QDM,RAINY,CWD,CESM2,grid_366816579f298e84,LA_NINA,5,4,39.8,27.0,12.799999999999997,47.4074074074074,True
QDM,RAINY,CWD,CESM2,grid_52ecc812ca873fb0,LA_NINA,5,4,12.4,10.375,2.0250000000000004,19.518072289156628,True
QDM,RAINY,CWD,CESM2,grid_92e164725cf75def,LA_NINA,5,4,13.4,14.75,-1.3499999999999996,-9.152542372881355,True
QDM,RAINY,CWD,CanESM5,grid_b9e4c92f2230d843,LA_NINA,7,10,18.571428571428573,17.3,1.2714285714285722,7.349298100743192,True
QDM,RAINY,CWD,CanESM5,grid_ee53d9b7e1b78404,LA_NINA,7,10,9.0,9.1,-0.09999999999999964,-1.098901098901095,True
QDM,RAINY,CWD,EC-Earth3,grid_54322c8bcd695ea9,LA_NINA,4,10,21.5,31.5,-10.0,-31.746031746031747,True
QDM,RAINY,CWD,EC-Earth3,grid_aa9c230c24e29294,LA_NINA,4,10,13.0,18.3,-5.300000000000001,-28.961748633879786,True
QDM,RAINY,CWD,EC-Earth3,grid_b0bcd3659d8a5c3a,LA_NINA,4,10,9.125,11.0,-1.875,-17.045454545454547,True
QDM,RAINY,CWD,MIROC6,grid_93ab3a1ad3d3fc3b,LA_NINA,12,4,10.333333333333334,12.75,-2.416666666666666,-18.954248366013065,True
QDM,RAINY,CWD,MIROC6,grid_da55f68884e350d6,LA_NINA,12,4,10.666666666666666,15.75,-5.083333333333334,-32.27513227513228,True
QDM,RAINY,R10mm,ACCESS-ESM1-5,grid_21d480dde29ff4ec,EL_NINO,4,13,22.0,25.307692307692307,-3.3076923076923066,-13.069908814589661,True
QDM,RAINY,R10mm,ACCESS-ESM1-5,grid_e450cbe008c0e055,EL_NINO,4,13,21.5,25.846153846153847,-4.346153846153847,-16.81547619047619,True
QDM,RAINY,R10mm,CESM2,grid_366816579f298e84,EL_NINO,11,4,18.90909090909091,24.25,-5.34090909090909,-22.024367385192125,True
QDM,RAINY,R10mm,CESM2,grid_52ecc812ca873fb0,EL_NINO,11,4,18.136363636363637,19.375,-1.2386363636363633,-6.392961876832843,True
QDM,RAINY,R10mm,CESM2,grid_92e164725cf75def,EL_NINO,11,4,24.454545454545453,34.0,-9.545454545454547,-28.074866310160434,True
QDM,RAINY,R10mm,CanESM5,grid_b9e4c92f2230d843,EL_NINO,5,10,14.9,22.0,-7.1,-32.27272727272727,True
QDM,RAINY,R10mm,CanESM5,grid_ee53d9b7e1b78404,EL_NINO,5,10,14.9,23.6,-8.700000000000001,-36.86440677966102,True
QDM,RAINY,R10mm,EC-Earth3,grid_54322c8bcd695ea9,EL_NINO,6,10,21.5,26.0,-4.5,-17.307692307692307,True
QDM,RAINY,R10mm,EC-Earth3,grid_aa9c230c24e29294,EL_NINO,6,10,26.833333333333332,36.6,-9.76666666666667,-26.6848816029144,True
QDM,RAINY,R10mm,EC-Earth3,grid_b0bcd3659d8a5c3a,EL_NINO,6,10,22.5,27.7,-5.199999999999999,-18.772563176895304,True
QDM,RAINY,R10mm,MIROC6,grid_93ab3a1ad3d3fc3b,EL_NINO,12,4,19.333333333333332,21.0,-1.6666666666666679,-7.936507936507943,True
QDM,RAINY,R10mm,MIROC6,grid_da55f68884e350d6,EL_NINO,12,4,32.166666666666664,31.25,0.9166666666666643,2.9333333333333256,True
QDM,RAINY,R10mm,ACCESS-ESM1-5,grid_21d480dde29ff4ec,LA_NINA,2,13,39.0,25.307692307692307,,,False
QDM,RAINY,R10mm,ACCESS-ESM1-5,grid_e450cbe008c0e055,LA_NINA,2,13,40.0,25.846153846153847,,,False
QDM,RAINY,R10mm,CESM2,grid_366816579f298e84,LA_NINA,5,4,33.0,24.25,8.75,36.08247422680412,True
QDM,RAINY,R10mm,CESM2,grid_52ecc812ca873fb0,LA_NINA,5,4,33.6,19.375,14.225000000000001,73.4193548387097,True
QDM,RAINY,R10mm,CESM2,grid_92e164725cf75def,LA_NINA,5,4,43.0,34.0,9.0,26.470588235294116,True
QDM,RAINY,R10mm,CanESM5,grid_b9e4c92f2230d843,LA_NINA,7,10,28.5,22.0,6.5,29.545454545454547,True
QDM,RAINY,R10mm,CanESM5,grid_ee53d9b7e1b78404,LA_NINA,7,10,26.142857142857142,23.6,2.542857142857141,10.774818401937038,True
QDM,RAINY,R10mm,EC-Earth3,grid_54322c8bcd695ea9,LA_NINA,4,10,31.25,26.0,5.25,20.192307692307693,True
QDM,RAINY,R10mm,EC-Earth3,grid_aa9c230c24e29294,LA_NINA,4,10,42.0,36.6,5.399999999999999,14.754098360655734,True
QDM,RAINY,R10mm,EC-Earth3,grid_b0bcd3659d8a5c3a,LA_NINA,4,10,30.625,27.7,2.9250000000000007,10.559566787003613,True
QDM,RAINY,R10mm,MIROC6,grid_93ab3a1ad3d3fc3b,LA_NINA,12,4,29.583333333333332,21.0,8.583333333333332,40.873015873015866,True
QDM,RAINY,R10mm,MIROC6,grid_da55f68884e350d6,LA_NINA,12,4,34.666666666666664,31.25,3.4166666666666643,10.933333333333325,True
QDM,RAINY,R20mm,ACCESS-ESM1-5,grid_21d480dde29ff4ec,EL_NINO,4,13,7.5,9.307692307692308,-1.8076923076923084,-19.421487603305792,True
QDM,RAINY,R20mm,ACCESS-ESM1-5,grid_e450cbe008c0e055,EL_NINO,4,13,8.5,10.0,-1.5,-15.0,True
QDM,RAINY,R20mm,CESM2,grid_366816579f298e84,EL_NINO,11,4,5.2727272727272725,4.5,0.7727272727272725,17.171717171717166,True
QDM,RAINY,R20mm,CESM2,grid_52ecc812ca873fb0,EL_NINO,11,4,8.454545454545455,8.375,0.07954545454545503,0.9497964721845377,True
QDM,RAINY,R20mm,CESM2,grid_92e164725cf75def,EL_NINO,11,4,11.545454545454545,12.5,-0.954545454545455,-7.636363636363639,True
QDM,RAINY,R20mm,CanESM5,grid_b9e4c92f2230d843,EL_NINO,5,10,3.8,7.2,-3.4000000000000004,-47.22222222222223,True
QDM,RAINY,R20mm,CanESM5,grid_ee53d9b7e1b78404,EL_NINO,5,10,7.1,10.45,-3.3499999999999996,-32.05741626794258,True
QDM,RAINY,R20mm,EC-Earth3,grid_54322c8bcd695ea9,EL_NINO,6,10,5.666666666666667,6.9,-1.2333333333333334,-17.8743961352657,True
QDM,RAINY,R20mm,EC-Earth3,grid_aa9c230c24e29294,EL_NINO,6,10,10.833333333333334,17.0,-6.166666666666666,-36.27450980392157,True
QDM,RAINY,R20mm,EC-Earth3,grid_b0bcd3659d8a5c3a,EL_NINO,6,10,9.25,11.85,-2.5999999999999996,-21.94092827004219,True
QDM,RAINY,R20mm,MIROC6,grid_93ab3a1ad3d3fc3b,EL_NINO,12,4,6.666666666666667,8.0,-1.333333333333333,-16.666666666666664,True
QDM,RAINY,R20mm,MIROC6,grid_da55f68884e350d6,EL_NINO,12,4,15.083333333333334,11.75,3.333333333333334,28.368794326241137,True
QDM,RAINY,R20mm,ACCESS-ESM1-5,grid_21d480dde29ff4ec,LA_NINA,2,13,19.5,9.307692307692308,,,False
QDM,RAINY,R20mm,ACCESS-ESM1-5,grid_e450cbe008c0e055,LA_NINA,2,13,17.5,10.0,,,False
QDM,RAINY,R20mm,CESM2,grid_366816579f298e84,LA_NINA,5,4,11.0,4.5,6.5,144.44444444444446,True
QDM,RAINY,R20mm,CESM2,grid_52ecc812ca873fb0,LA_NINA,5,4,15.3,8.375,6.925000000000001,82.68656716417912,True
QDM,RAINY,R20mm,CESM2,grid_92e164725cf75def,LA_NINA,5,4,23.4,12.5,10.899999999999999,87.19999999999999,True
QDM,RAINY,R20mm,CanESM5,grid_b9e4c92f2230d843,LA_NINA,7,10,9.714285714285714,7.2,2.5142857142857133,34.9206349206349,True
QDM,RAINY,R20mm,CanESM5,grid_ee53d9b7e1b78404,LA_NINA,7,10,10.928571428571429,10.45,0.47857142857142954,4.579630895420379,True
QDM,RAINY,R20mm,EC-Earth3,grid_54322c8bcd695ea9,LA_NINA,4,10,10.75,6.9,3.8499999999999996,55.79710144927535,True
QDM,RAINY,R20mm,EC-Earth3,grid_aa9c230c24e29294,LA_NINA,4,10,22.25,17.0,5.25,30.88235294117647,True
QDM,RAINY,R20mm,EC-Earth3,grid_b0bcd3659d8a5c3a,LA_NINA,4,10,13.75,11.85,1.9000000000000004,16.033755274261605,True
QDM,RAINY,R20mm,MIROC6,grid_93ab3a1ad3d3fc3b,LA_NINA,12,4,12.0,8.0,4.0,50.0,True
QDM,RAINY,R20mm,MIROC6,grid_da55f68884e350d6,LA_NINA,12,4,16.583333333333332,11.75,4.833333333333332,41.134751773049636,True
QDM,HOT_DRY,PRCPTOT,ACCESS-ESM1-5,grid_21d480dde29ff4ec,EL_NINO,10,12,151.28994066548734,192.69633904007833,-41.40639837459099,-21.48790090193618,True
QDM,HOT_DRY,PRCPTOT,ACCESS-ESM1-5,grid_e450cbe008c0e055,EL_NINO,10,12,165.10351174468002,211.43444505898162,-46.3309333143016,-21.912670521294274,True
QDM,HOT_DRY,PRCPTOT,CESM2,grid_366816579f298e84,EL_NINO,14,5,145.00492115813242,170.317565799438,-25.31264464130558,-14.862028189807013,True
QDM,HOT_DRY,PRCPTOT,CESM2,grid_52ecc812ca873fb0,EL_NINO,14,5,140.20918356348878,136.1703984886338,4.038785074854985,2.9659787440455383,True
QDM,HOT_DRY,PRCPTOT,CESM2,grid_92e164725cf75def,EL_NINO,14,5,137.39295709759702,185.47531503582798,-48.082357938230956,-25.923858346833356,True
QDM,HOT_DRY,PRCPTOT,CanESM5,grid_b9e4c92f2230d843,EL_NINO,6,9,235.13660306051085,288.38801161163207,-53.251408551121216,-18.465194948129156,True
QDM,HOT_DRY,PRCPTOT,CanESM5,grid_ee53d9b7e1b78404,EL_NINO,6,9,420.9855718916809,198.13364285130638,222.8519290403745,112.4755623695964,True
QDM,HOT_DRY,PRCPTOT,EC-Earth3,grid_54322c8bcd695ea9,EL_NINO,9,11,186.73870566123378,298.4626881161277,-111.72398245489393,-37.433148900482884,True
QDM,HOT_DRY,PRCPTOT,EC-Earth3,grid_aa9c230c24e29294,EL_NINO,9,11,181.5996165500376,267.7477849866932,-86.1481684366556,-32.17511899900015,True
QDM,HOT_DRY,PRCPTOT,EC-Earth3,grid_b0bcd3659d8a5c3a,EL_NINO,9,11,148.03290342443594,222.8432059334472,-74.81030250901125,-33.57082491954167,True
QDM,HOT_DRY,PRCPTOT,MIROC6,grid_93ab3a1ad3d3fc3b,EL_NINO,11,5,178.61274239785033,206.80909401569497,-28.19635161784464,-13.633999874156785,True
QDM,HOT_DRY,PRCPTOT,MIROC6,grid_da55f68884e350d6,EL_NINO,11,5,196.6287297868531,155.6474644037438,40.9812653831093,26.32954255959185,True
QDM,HOT_DRY,PRCPTOT,ACCESS-ESM1-5,grid_21d480dde29ff4ec,LA_NINA,8,12,423.57203148373196,192.69633904007833,230.87569244365363,119.81322198115788,True
QDM,HOT_DRY,PRCPTOT,ACCESS-ESM1-5,grid_e450cbe008c0e055,LA_NINA,8,12,275.6627015367795,211.43444505898162,64.22825647779786,30.377385510615728,True
QDM,HOT_DRY,PRCPTOT,CESM2,grid_366816579f298e84,LA_NINA,11,5,387.62790842445486,170.317565799438,217.31034262501686,127.59126846664569,True
QDM,HOT_DRY,PRCPTOT,CESM2,grid_52ecc812ca873fb0,LA_NINA,11,5,309.2456858674172,136.1703984886338,173.0752873787834,127.10199081427383,True
QDM,HOT_DRY,PRCPTOT,CESM2,grid_92e164725cf75def,LA_NINA,11,5,539.8496004397214,185.47531503582798,354.3742854038934,191.0627758391673,True
QDM,HOT_DRY,PRCPTOT,CanESM5,grid_b9e4c92f2230d843,LA_NINA,5,9,190.86489210001628,288.38801161163207,-97.52311951161579,-33.816634390110764,True
QDM,HOT_DRY,PRCPTOT,CanESM5,grid_ee53d9b7e1b78404,LA_NINA,5,9,124.9609533725699,198.13364285130638,-73.17268947873647,-36.930976701241235,True
QDM,HOT_DRY,PRCPTOT,EC-Earth3,grid_54322c8bcd695ea9,LA_NINA,10,11,217.51905329948104,298.4626881161277,-80.94363481664666,-27.120185550681835,True
QDM,HOT_DRY,PRCPTOT,EC-Earth3,grid_aa9c230c24e29294,LA_NINA,10,11,247.3392669058819,267.7477849866932,-20.40851808081129,-7.622292031967911,True
QDM,HOT_DRY,PRCPTOT,EC-Earth3,grid_b0bcd3659d8a5c3a,LA_NINA,10,11,183.8707377296999,222.8432059334472,-38.9724682037473,-17.48873969053674,True
QDM,HOT_DRY,PRCPTOT,MIROC6,grid_93ab3a1ad3d3fc3b,LA_NINA,12,5,265.04698821664306,206.80909401569497,58.23789420094809,28.160219200287372,True
QDM,HOT_DRY,PRCPTOT,MIROC6,grid_da55f68884e350d6,LA_NINA,12,5,342.5296853663606,155.6474644037438,186.88222096261677,120.06762954894732,True
QDM,HOT_DRY,wet_day_frequency_pct,ACCESS-ESM1-5,grid_21d480dde29ff4ec,EL_NINO,10,12,12.486187845303867,15.837937384898714,-3.351749539594847,-21.162790697674435,True
QDM,HOT_DRY,wet_day_frequency_pct,ACCESS-ESM1-5,grid_e450cbe008c0e055,EL_NINO,10,12,7.790055248618785,11.095764272559853,-3.305709023941068,-29.792531120331947,True
QDM,HOT_DRY,wet_day_frequency_pct,CESM2,grid_366816579f298e84,EL_NINO,14,5,13.77269139700079,16.906077348066297,-3.1333859510655078,-18.534080298786176,True
QDM,HOT_DRY,wet_day_frequency_pct,CESM2,grid_52ecc812ca873fb0,EL_NINO,14,5,6.254932912391477,7.403314917127072,-1.1483820047355948,-15.511727078891242,True
QDM,HOT_DRY,wet_day_frequency_pct,CESM2,grid_92e164725cf75def,EL_NINO,14,5,10.812943962115236,13.922651933701658,-3.109707971586422,-22.33560090702946,True
QDM,HOT_DRY,wet_day_frequency_pct,CanESM5,grid_b9e4c92f2230d843,EL_NINO,6,9,15.055248618784532,18.385512584407614,-3.3302639656230824,-18.11352253756261,True
QDM,HOT_DRY,wet_day_frequency_pct,CanESM5,grid_ee53d9b7e1b78404,EL_NINO,6,9,7.642725598526703,8.655616942909763,-1.0128913443830596,-11.702127659574494,True
QDM,HOT_DRY,wet_day_frequency_pct,EC-Earth3,grid_54322c8bcd695ea9,EL_NINO,9,11,16.45181092694905,22.149673530889007,-5.6978626039399565,-25.72436381960193,True
QDM,HOT_DRY,wet_day_frequency_pct,EC-Earth3,grid_aa9c230c24e29294,EL_NINO,9,11,13.566605279312462,18.483174284279258,-4.916569004966796,-26.60024154589372,True
QDM,HOT_DRY,wet_day_frequency_pct,EC-Earth3,grid_b0bcd3659d8a5c3a,EL_NINO,9,11,7.519950890116637,11.099949773982924,-3.5799988838662875,-32.252388134741075,True
QDM,HOT_DRY,wet_day_frequency_pct,MIROC6,grid_93ab3a1ad3d3fc3b,EL_NINO,11,5,8.839779005524862,11.933701657458563,-3.093922651933701,-25.925925925925917,True
QDM,HOT_DRY,wet_day_frequency_pct,MIROC6,grid_da55f68884e350d6,EL_NINO,11,5,11.75288799598192,16.132596685082873,-4.379708689100953,-27.148194271481934,True
QDM,HOT_DRY,wet_day_frequency_pct,ACCESS-ESM1-5,grid_21d480dde29ff4ec,LA_NINA,8,12,22.65193370165746,15.837937384898714,6.813996316758745,43.02325581395346,True
QDM,HOT_DRY,wet_day_frequency_pct,ACCESS-ESM1-5,grid_e450cbe008c0e055,LA_NINA,8,12,13.328729281767957,11.095764272559853,2.2329650092081046,20.12448132780084,True
QDM,HOT_DRY,wet_day_frequency_pct,CESM2,grid_366816579f298e84,LA_NINA,11,5,27.875439477649422,16.906077348066297,10.969362129583125,64.88413547237079,True
QDM,HOT_DRY,wet_day_frequency_pct,CESM2,grid_52ecc812ca873fb0,LA_NINA,11,5,13.159216474133602,7.403314917127072,5.75590155700653,77.74762550881954,True
QDM,HOT_DRY,wet_day_frequency_pct,CESM2,grid_92e164725cf75def,LA_NINA,11,5,25.364138623807136,13.922651933701658,11.441486690105478,82.1789321789322,True
QDM,HOT_DRY,wet_day_frequency_pct,CanESM5,grid_b9e4c92f2230d843,LA_NINA,5,9,18.45303867403315,18.385512584407614,0.06752608962553452,0.3672787979966468,True
QDM,HOT_DRY,wet_day_frequency_pct,CanESM5,grid_ee53d9b7e1b78404,LA_NINA,5,9,7.348066298342542,8.655616942909763,-1.307550644567221,-15.10638297872342,True
QDM,HOT_DRY,wet_day_frequency_pct,EC-Earth3,grid_54322c8bcd695ea9,LA_NINA,10,11,17.569060773480665,22.149673530889007,-4.580612757408343,-20.680272108843553,True
QDM,HOT_DRY,wet_day_frequency_pct,EC-Earth3,grid_aa9c230c24e29294,LA_NINA,10,11,16.353591160220997,18.483174284279258,-2.129583124058261,-11.521739130434774,True
QDM,HOT_DRY,wet_day_frequency_pct,EC-Earth3,grid_b0bcd3659d8a5c3a,LA_NINA,10,11,8.480662983425415,11.099949773982924,-2.61928679055751,-23.59728506787331,True
QDM,HOT_DRY,wet_day_frequency_pct,MIROC6,grid_93ab3a1ad3d3fc3b,LA_NINA,12,5,14.502762430939228,11.933701657458563,2.5690607734806647,21.52777777777779,True
QDM,HOT_DRY,wet_day_frequency_pct,MIROC6,grid_da55f68884e350d6,LA_NINA,12,5,20.441988950276247,16.132596685082873,4.309392265193374,26.712328767123307,True
QDM,HOT_DRY,Rx1day,ACCESS-ESM1-5,grid_21d480dde29ff4ec,EL_NINO,10,12,30.486324448755557,35.005889019058664,-4.519564570303107,-12.910869276430796,True
QDM,HOT_DRY,Rx1day,ACCESS-ESM1-5,grid_e450cbe008c0e055,EL_NINO,10,12,44.2273209388472,47.47417406126231,-3.2468531224151107,-6.839198757255385,True
QDM,HOT_DRY,Rx1day,CESM2,grid_366816579f298e84,EL_NINO,14,5,39.46760699469147,28.014348775433312,11.45325821925816,40.88354261264103,True
QDM,HOT_DRY,Rx1day,CESM2,grid_52ecc812ca873fb0,EL_NINO,14,5,45.43028429545547,28.657277177115255,16.773007118340217,58.52966077228922,True
QDM,HOT_DRY,Rx1day,CESM2,grid_92e164725cf75def,EL_NINO,14,5,31.24749816229522,39.89486016818428,-8.647362005889061,-21.67537865638451,True
QDM,HOT_DRY,Rx1day,CanESM5,grid_b9e4c92f2230d843,EL_NINO,6,9,61.54253865742994,63.840278873977695,-2.2977402165477585,-3.599201408696154,True
QDM,HOT_DRY,Rx1day,CanESM5,grid_ee53d9b7e1b78404,EL_NINO,6,9,178.3042612453809,46.328470880515624,131.97579036486528,284.8697309808478,True
QDM,HOT_DRY,Rx1day,EC-Earth3,grid_54322c8bcd695ea9,EL_NINO,9,11,38.06442908276816,63.2561858674153,-25.19175678464714,-39.82496958866435,True
QDM,HOT_DRY,Rx1day,EC-Earth3,grid_aa9c230c24e29294,EL_NINO,9,11,38.74976978489925,49.88089190895926,-11.131122124060013,-22.3154031495189,True
QDM,HOT_DRY,Rx1day,EC-Earth3,grid_b0bcd3659d8a5c3a,EL_NINO,9,11,38.207776342892004,46.71588104118457,-8.50810469829257,-18.212446193173264,True
QDM,HOT_DRY,Rx1day,MIROC6,grid_93ab3a1ad3d3fc3b,EL_NINO,11,5,46.12637420264037,38.09188200108576,8.034492201554613,21.09240021620775,True
QDM,HOT_DRY,Rx1day,MIROC6,grid_da55f68884e350d6,EL_NINO,11,5,42.735956670336144,18.971290804485513,23.76466586585063,125.26646768933502,True
QDM,HOT_DRY,Rx1day,ACCESS-ESM1-5,grid_21d480dde29ff4ec,LA_NINA,8,12,98.09756365356785,35.005889019058664,63.09167463450918,180.23160217459252,True
QDM,HOT_DRY,Rx1day,ACCESS-ESM1-5,grid_e450cbe008c0e055,LA_NINA,8,12,49.40866764530308,47.47417406126231,1.9344935840407729,4.074833574870488,True
QDM,HOT_DRY,Rx1day,CESM2,grid_366816579f298e84,LA_NINA,11,5,70.09314576576367,28.014348775433312,42.07879699033035,150.20444461386379,True
QDM,HOT_DRY,Rx1day,CESM2,grid_52ecc812ca873fb0,LA_NINA,11,5,60.772020906430384,28.657277177115255,32.11474372931513,112.06488156858423,True
QDM,HOT_DRY,Rx1day,CESM2,grid_92e164725cf75def,LA_NINA,11,5,103.01084268188592,39.89486016818428,63.11598251370164,158.2057995632128,True
QDM,HOT_DRY,Rx1day,CanESM5,grid_b9e4c92f2230d843,LA_NINA,5,9,26.114168652931323,63.840278873977695,-37.72611022104637,-59.094526036640055,True
QDM,HOT_DRY,Rx1day,CanESM5,grid_ee53d9b7e1b78404,LA_NINA,5,9,24.00899523892477,46.328470880515624,-22.319475641590856,-48.17658605472723,True
QDM,HOT_DRY,Rx1day,EC-Earth3,grid_54322c8bcd695ea9,LA_NINA,10,11,46.64639496326691,63.2561858674153,-16.60979090414839,-26.25797094210271,True
QDM,HOT_DRY,Rx1day,EC-Earth3,grid_aa9c230c24e29294,LA_NINA,10,11,50.177227682851445,49.88089190895926,0.29633577389218146,0.5940867585789011,True
QDM,HOT_DRY,Rx1day,EC-Earth3,grid_b0bcd3659d8a5c3a,LA_NINA,10,11,49.05248229864383,46.71588104118457,2.3366012574592574,5.001727903620863,True
QDM,HOT_DRY,Rx1day,MIROC6,grid_93ab3a1ad3d3fc3b,LA_NINA,12,5,51.47000961310007,38.09188200108576,13.37812761201431,35.12067902455695,True
QDM,HOT_DRY,Rx1day,MIROC6,grid_da55f68884e350d6,LA_NINA,12,5,63.21773433485155,18.971290804485513,44.24644353036604,233.2284291372759,True
QDM,HOT_DRY,CDD,ACCESS-ESM1-5,grid_21d480dde29ff4ec,EL_NINO,10,12,82.3,49.833333333333336,32.46666666666666,65.1505016722408,True
QDM,HOT_DRY,CDD,ACCESS-ESM1-5,grid_e450cbe008c0e055,EL_NINO,10,12,99.8,58.5,41.3,70.5982905982906,True
QDM,HOT_DRY,CDD,CESM2,grid_366816579f298e84,EL_NINO,14,5,65.71428571428571,42.4,23.31428571428571,54.98652291105121,True
QDM,HOT_DRY,CDD,CESM2,grid_52ecc812ca873fb0,EL_NINO,14,5,98.39285714285714,77.4,20.992857142857133,27.12255444813583,True
QDM,HOT_DRY,CDD,CESM2,grid_92e164725cf75def,EL_NINO,14,5,70.78571428571429,48.6,22.18571428571429,45.6496178718401,True
QDM,HOT_DRY,CDD,CanESM5,grid_b9e4c92f2230d843,EL_NINO,6,9,67.91666666666667,46.72222222222222,21.19444444444445,45.3626634958383,True
QDM,HOT_DRY,CDD,CanESM5,grid_ee53d9b7e1b78404,EL_NINO,6,9,105.41666666666667,80.77777777777777,24.6388888888889,30.502063273727664,True
QDM,HOT_DRY,CDD,EC-Earth3,grid_54322c8bcd695ea9,EL_NINO,9,11,57.666666666666664,32.36363636363637,25.303030303030297,78.18352059925091,True
QDM,HOT_DRY,CDD,EC-Earth3,grid_aa9c230c24e29294,EL_NINO,9,11,59.77777777777778,39.09090909090909,20.686868686868685,52.91989664082686,True
QDM,HOT_DRY,CDD,EC-Earth3,grid_b0bcd3659d8a5c3a,EL_NINO,9,11,90.88888888888889,54.77272727272727,36.11616161616161,65.9382203780544,True
QDM,HOT_DRY,CDD,MIROC6,grid_93ab3a1ad3d3fc3b,EL_NINO,11,5,64.72727272727273,47.2,17.52727272727273,37.13405238828968,True
QDM,HOT_DRY,CDD,MIROC6,grid_da55f68884e350d6,EL_NINO,11,5,45.90909090909091,47.0,-1.0909090909090935,-2.3210831721470075,True
QDM,HOT_DRY,CDD,ACCESS-ESM1-5,grid_21d480dde29ff4ec,LA_NINA,8,12,44.125,49.833333333333336,-5.708333333333336,-11.454849498327764,True
QDM,HOT_DRY,CDD,ACCESS-ESM1-5,grid_e450cbe008c0e055,LA_NINA,8,12,59.25,58.5,0.75,1.2820512820512822,True
QDM,HOT_DRY,CDD,CESM2,grid_366816579f298e84,LA_NINA,11,5,42.90909090909091,42.4,0.5090909090909079,1.200686106346481,True
QDM,HOT_DRY,CDD,CESM2,grid_52ecc812ca873fb0,LA_NINA,11,5,69.72727272727273,77.4,-7.672727272727272,-9.913084331688982,True
QDM,HOT_DRY,CDD,CESM2,grid_92e164725cf75def,LA_NINA,11,5,42.36363636363637,48.6,-6.2363636363636346,-12.83202394313505,True
QDM,HOT_DRY,CDD,CanESM5,grid_b9e4c92f2230d843,LA_NINA,5,9,37.3,46.72222222222222,-9.422222222222224,-20.16646848989299,True
QDM,HOT_DRY,CDD,CanESM5,grid_ee53d9b7e1b78404,LA_NINA,5,9,76.3,80.77777777777777,-4.477777777777774,-5.543328748280602,True
QDM,HOT_DRY,CDD,EC-Earth3,grid_54322c8bcd695ea9,LA_NINA,10,11,48.7,32.36363636363637,16.336363636363636,50.477528089887635,True
QDM,HOT_DRY,CDD,EC-Earth3,grid_aa9c230c24e29294,LA_NINA,10,11,44.4,39.09090909090909,5.309090909090905,13.5813953488372,True
QDM,HOT_DRY,CDD,EC-Earth3,grid_b0bcd3659d8a5c3a,LA_NINA,10,11,81.5,54.77272727272727,26.727272727272727,48.79668049792531,True
QDM,HOT_DRY,CDD,MIROC6,grid_93ab3a1ad3d3fc3b,LA_NINA,12,5,44.166666666666664,47.2,-3.0333333333333385,-6.426553672316394,True
QDM,HOT_DRY,CDD,MIROC6,grid_da55f68884e350d6,LA_NINA,12,5,35.583333333333336,47.0,-11.416666666666664,-24.290780141843967,True
QDM,HOT_DRY,Rx5day,ACCESS-ESM1-5,grid_21d480dde29ff4ec,EL_NINO,10,12,51.913628491428085,63.91290262245136,-11.999274131023277,-18.77441586702114,True
QDM,HOT_DRY,Rx5day,ACCESS-ESM1-5,grid_e450cbe008c0e055,EL_NINO,10,12,79.2237227382982,81.2492453901185,-2.025522651820296,-2.4929741095991016,True
QDM,HOT_DRY,Rx5day,CESM2,grid_366816579f298e84,EL_NINO,14,5,68.66888499427468,52.858443545098794,15.810441449175883,29.910909948921258,True
QDM,HOT_DRY,Rx5day,CESM2,grid_52ecc812ca873fb0,EL_NINO,14,5,72.91210189082574,54.04618334873203,18.86591854209371,34.90703204768727,True
QDM,HOT_DRY,Rx5day,CESM2,grid_92e164725cf75def,EL_NINO,14,5,61.59273033181741,75.1426877040805,-13.549957372263094,-18.03230332354386,True
QDM,HOT_DRY,Rx5day,CanESM5,grid_b9e4c92f2230d843,EL_NINO,6,9,114.61379153024781,130.49322982174374,-15.87943829149593,-12.168783248899233,True
QDM,HOT_DRY,Rx5day,CanESM5,grid_ee53d9b7e1b78404,EL_NINO,6,9,315.9894700392943,69.63982594429255,246.34964409500174,353.74821914699476,True
QDM,HOT_DRY,Rx5day,EC-Earth3,grid_54322c8bcd695ea9,EL_NINO,9,11,58.98490191079097,98.82502360932327,-39.8401216985323,-40.31379932275952,True
QDM,HOT_DRY,Rx5day,EC-Earth3,grid_aa9c230c24e29294,EL_NINO,9,11,59.84014190327255,73.91388084793802,-14.073738944665465,-19.0407252104908,True
