source_type,model,season_type,station,index,A_LaNina_pct,A_ElNino_pct,ASYM_pct,A_LaNina_abs,A_ElNino_abs,ASYM_abs
RAW_CMIP6,EC-Earth3,HOT_DRY,351201,Rx1day,-12.45,5.39,-17.84,-2.806,1.215,-4.021
RAW_CMIP6,EC-Earth3,HOT_DRY,351201,Rx5day,-26.55,6.43,-32.98,-17.556,4.25,-21.806
RAW_CMIP6,EC-Earth3,HOT_DRY,351201,SDII,-10.62,2.82,-13.44,-0.457,0.122,-0.579
RAW_CMIP6,EC-Earth3,HOT_DRY,351201,wet_day_freq,-9.96,8.17,-18.13,-3.318,2.724,-6.042
RAW_CMIP6,EC-Earth3,RAINY,351001,CDD,9.47,-31.58,41.05,1.8,-6.0,7.8
RAW_CMIP6,EC-Earth3,RAINY,351001,CWD,-22.86,54.29,-77.15,-2.667,6.333,-9.0
RAW_CMIP6,EC-Earth3,RAINY,351001,PRCPTOT,-1.33,15.4,-16.73,-4.195,48.705,-52.9
RAW_CMIP6,EC-Earth3,RAINY,351001,R20mm,-4.0,80.0,-84.0,-0.033,0.667,-0.7
RAW_CMIP6,EC-Earth3,RAINY,351001,R50mm,0.0,0.0,0.0,0.0,0.0,0.0
RAW_CMIP6,EC-Earth3,RAINY,351001,R95p,0.0,0.0,0.0,0.0,0.0,0.0
RAW_CMIP6,EC-Earth3,RAINY,351001,R99p,0.0,0.0,0.0,0.0,0.0,0.0
RAW_CMIP6,EC-Earth3,RAINY,351001,Rx1day,-8.44,0.17,-8.61,-1.747,0.035,-1.782
RAW_CMIP6,EC-Earth3,RAINY,351001,Rx5day,-16.19,7.22,-23.41,-8.861,3.95,-12.811
RAW_CMIP6,EC-Earth3,RAINY,351001,SDII,-8.23,4.04,-12.27,-0.407,0.2,-0.607
RAW_CMIP6,EC-Earth3,RAINY,351001,wet_day_freq,5.74,11.6,-5.86,1.972,3.983,-2.011
RAW_CMIP6,EC-Earth3,RAINY,351002,CDD,9.47,-31.58,41.05,1.8,-6.0,7.8
RAW_CMIP6,EC-Earth3,RAINY,351002,CWD,-22.86,54.29,-77.15,-2.667,6.333,-9.0
RAW_CMIP6,EC-Earth3,RAINY,351002,PRCPTOT,-1.33,15.4,-16.73,-4.195,48.705,-52.9
RAW_CMIP6,EC-Earth3,RAINY,351002,R20mm,-4.0,80.0,-84.0,-0.033,0.667,-0.7
RAW_CMIP6,EC-Earth3,RAINY,351002,R50mm,0.0,0.0,0.0,0.0,0.0,0.0
RAW_CMIP6,EC-Earth3,RAINY,351002,R95p,0.0,0.0,0.0,0.0,0.0,0.0
RAW_CMIP6,EC-Earth3,RAINY,351002,R99p,0.0,0.0,0.0,0.0,0.0,0.0
RAW_CMIP6,EC-Earth3,RAINY,351002,Rx1day,-8.44,0.17,-8.61,-1.747,0.035,-1.782
RAW_CMIP6,EC-Earth3,RAINY,351002,Rx5day,-16.19,7.22,-23.41,-8.861,3.95,-12.811
RAW_CMIP6,EC-Earth3,RAINY,351002,SDII,-8.23,4.04,-12.27,-0.407,0.2,-0.607
RAW_CMIP6,EC-Earth3,RAINY,351002,wet_day_freq,5.74,11.6,-5.86,1.972,3.983,-2.011
RAW_CMIP6,EC-Earth3,RAINY,351003,CDD,-25.15,-14.95,-10.2,-8.133,-4.833,-3.3
RAW_CMIP6,EC-Earth3,RAINY,351003,CWD,3.16,31.58,-28.42,0.3,3.0,-2.7
RAW_CMIP6,EC-Earth3,RAINY,351003,PRCPTOT,8.38,24.48,-16.1,24.696,72.143,-47.447
RAW_CMIP6,EC-Earth3,RAINY,351003,R20mm,-28.0,140.0,-168.0,-0.467,2.333,-2.8
RAW_CMIP6,EC-Earth3,RAINY,351003,R50mm,0.0,0.0,0.0,0.0,0.0,0.0
RAW_CMIP6,EC-Earth3,RAINY,351003,R95p,0.0,0.0,0.0,0.0,0.0,0.0
RAW_CMIP6,EC-Earth3,RAINY,351003,R99p,0.0,0.0,0.0,0.0,0.0,0.0
RAW_CMIP6,EC-Earth3,RAINY,351003,Rx1day,8.56,38.7,-30.14,1.809,8.183,-6.374
RAW_CMIP6,EC-Earth3,RAINY,351003,Rx5day,5.2,39.54,-34.34,3.091,23.485,-20.394
RAW_CMIP6,EC-Earth3,RAINY,351003,SDII,-6.29,7.13,-13.42,-0.385,0.437,-0.822
RAW_CMIP6,EC-Earth3,RAINY,351003,wet_day_freq,18.71,18.93,-0.22,4.745,4.802,-0.057
RAW_CMIP6,EC-Earth3,RAINY,351004,CDD,-25.15,-14.95,-10.2,-8.133,-4.833,-3.3
RAW_CMIP6,EC-Earth3,RAINY,351004,CWD,3.16,31.58,-28.42,0.3,3.0,-2.7
RAW_CMIP6,EC-Earth3,RAINY,351004,PRCPTOT,8.38,24.48,-16.1,24.696,72.143,-47.447
RAW_CMIP6,EC-Earth3,RAINY,351004,R20mm,-28.0,140.0,-168.0,-0.467,2.333,-2.8
RAW_CMIP6,EC-Earth3,RAINY,351004,R50mm,0.0,0.0,0.0,0.0,0.0,0.0
RAW_CMIP6,EC-Earth3,RAINY,351004,R95p,0.0,0.0,0.0,0.0,0.0,0.0
RAW_CMIP6,EC-Earth3,RAINY,351004,R99p,0.0,0.0,0.0,0.0,0.0,0.0
RAW_CMIP6,EC-Earth3,RAINY,351004,Rx1day,8.56,38.7,-30.14,1.809,8.183,-6.374
RAW_CMIP6,EC-Earth3,RAINY,351004,Rx5day,5.2,39.54,-34.34,3.091,23.485,-20.394
RAW_CMIP6,EC-Earth3,RAINY,351004,SDII,-6.29,7.13,-13.42,-0.385,0.437,-0.822
RAW_CMIP6,EC-Earth3,RAINY,351004,wet_day_freq,18.71,18.93,-0.22,4.745,4.802,-0.057
RAW_CMIP6,EC-Earth3,RAINY,351005,CDD,-25.0,-30.63,5.63,-6.667,-8.167,1.5
RAW_CMIP6,EC-Earth3,RAINY,351005,CWD,32.35,5.88,26.47,3.667,0.667,3.0
RAW_CMIP6,EC-Earth3,RAINY,351005,PRCPTOT,2.22,16.81,-14.59,7.296,55.31,-48.014
RAW_CMIP6,EC-Earth3,RAINY,351005,R20mm,-63.08,84.62,-147.7,-1.367,1.833,-3.2
RAW_CMIP6,EC-Earth3,RAINY,351005,R50mm,0.0,0.0,0.0,0.0,0.0,0.0
RAW_CMIP6,EC-Earth3,RAINY,351005,R95p,0.0,0.0,0.0,0.0,0.0,0.0
RAW_CMIP6,EC-Earth3,RAINY,351005,R99p,0.0,0.0,0.0,0.0,0.0,0.0
RAW_CMIP6,EC-Earth3,RAINY,351005,Rx1day,-4.46,16.6,-21.06,-0.934,3.477,-4.411
RAW_CMIP6,EC-Earth3,RAINY,351005,Rx5day,-20.2,2.39,-22.59,-12.585,1.487,-14.072
RAW_CMIP6,EC-Earth3,RAINY,351005,SDII,-13.31,8.32,-21.63,-0.744,0.465,-1.209
RAW_CMIP6,EC-Earth3,RAINY,351005,wet_day_freq,17.57,9.25,8.32,5.506,2.898,2.608
RAW_CMIP6,EC-Earth3,RAINY,351006,CDD,-25.15,-14.95,-10.2,-8.133,-4.833,-3.3
RAW_CMIP6,EC-Earth3,RAINY,351006,CWD,3.16,31.58,-28.42,0.3,3.0,-2.7
RAW_CMIP6,EC-Earth3,RAINY,351006,PRCPTOT,8.38,24.48,-16.1,24.696,72.143,-47.447
RAW_CMIP6,EC-Earth3,RAINY,351006,R20mm,-28.0,140.0,-168.0,-0.467,2.333,-2.8
RAW_CMIP6,EC-Earth3,RAINY,351006,R50mm,0.0,0.0,0.0,0.0,0.0,0.0
RAW_CMIP6,EC-Earth3,RAINY,351006,R95p,-22.02,118.81,-140.83,-10.091,54.448,-64.539
RAW_CMIP6,EC-Earth3,RAINY,351006,R99p,0.0,0.0,0.0,0.0,18.725,-18.725
RAW_CMIP6,EC-Earth3,RAINY,351006,Rx1day,8.56,38.7,-30.14,1.809,8.183,-6.374
RAW_CMIP6,EC-Earth3,RAINY,351006,Rx5day,5.2,39.54,-34.34,3.091,23.485,-20.394
RAW_CMIP6,EC-Earth3,RAINY,351006,SDII,-6.29,7.13,-13.42,-0.385,0.437,-0.822
RAW_CMIP6,EC-Earth3,RAINY,351006,wet_day_freq,18.71,18.93,-0.22,4.745,4.802,-0.057
RAW_CMIP6,EC-Earth3,RAINY,351007,CDD,-28.57,-10.71,-17.86,-12.0,-4.5,-7.5
RAW_CMIP6,EC-Earth3,RAINY,351007,CWD,-6.09,23.91,-30.0,-0.467,1.833,-2.3
RAW_CMIP6,EC-Earth3,RAINY,351007,PRCPTOT,12.8,27.25,-14.45,26.271,55.933,-29.662
RAW_CMIP6,EC-Earth3,RAINY,351007,R20mm,80.0,125.0,-45.0,0.533,0.833,-0.3
RAW_CMIP6,EC-Earth3,RAINY,351007,R50mm,0.0,0.0,0.0,0.0,0.0,0.0
RAW_CMIP6,EC-Earth3,RAINY,351007,R95p,79.16,147.0,-67.84,18.573,34.492,-15.919
RAW_CMIP6,EC-Earth3,RAINY,351007,R99p,0.0,0.0,0.0,24.61,44.055,-19.445
RAW_CMIP6,EC-Earth3,RAINY,351007,Rx1day,43.22,53.05,-9.83,8.845,10.858,-2.013
RAW_CMIP6,EC-Earth3,RAINY,351007,Rx5day,43.82,61.14,-17.32,22.065,30.788,-8.723
RAW_CMIP6,EC-Earth3,RAINY,351007,SDII,-1.2,11.18,-12.38,-0.075,0.698,-0.773
RAW_CMIP6,EC-Earth3,RAINY,351007,wet_day_freq,25.0,17.18,7.82,4.348,2.988,1.36
RAW_CMIP6,EC-Earth3,RAINY,351008,CDD,-21.7,-53.19,31.49,-5.1,-12.5,7.4
RAW_CMIP6,EC-Earth3,RAINY,351008,CWD,-20.0,33.33,-53.33,-2.4,4.0,-6.4
RAW_CMIP6,EC-Earth3,RAINY,351008,PRCPTOT,0.79,9.96,-9.17,2.727,34.567,-31.84
RAW_CMIP6,EC-Earth3,RAINY,351008,R20mm,6.67,100.0,-93.33,0.1,1.5,-1.4
RAW_CMIP6,EC-Earth3,RAINY,351008,R50mm,0.0,0.0,0.0,0.0,0.0,0.0
RAW_CMIP6,EC-Earth3,RAINY,351008,R95p,-14.8,69.13,-83.93,-7.028,32.837,-39.865
RAW_CMIP6,EC-Earth3,RAINY,351008,R99p,0.0,0.0,0.0,0.0,0.0,0.0
RAW_CMIP6,EC-Earth3,RAINY,351008,Rx1day,1.39,25.31,-23.92,0.312,5.7,-5.388
RAW_CMIP6,EC-Earth3,RAINY,351008,Rx5day,-10.31,20.24,-30.55,-6.137,12.052,-18.189
RAW_CMIP6,EC-Earth3,RAINY,351008,SDII,-9.94,2.67,-12.61,-0.535,0.143,-0.678
RAW_CMIP6,EC-Earth3,RAINY,351008,wet_day_freq,12.68,9.01,3.67,4.33,3.077,1.253
RAW_CMIP6,EC-Earth3,RAINY,351009,CDD,-25.15,-14.95,-10.2,-8.133,-4.833,-3.3
RAW_CMIP6,EC-Earth3,RAINY,351009,CWD,3.16,31.58,-28.42,0.3,3.0,-2.7
RAW_CMIP6,EC-Earth3,RAINY,351009,PRCPTOT,8.38,24.48,-16.1,24.696,72.143,-47.447
RAW_CMIP6,EC-Earth3,RAINY,351009,R20mm,-28.0,140.0,-168.0,-0.467,2.333,-2.8
RAW_CMIP6,EC-Earth3,RAINY,351009,R50mm,0.0,0.0,0.0,0.0,0.0,0.0
RAW_CMIP6,EC-Earth3,RAINY,351009,R95p,-3.52,88.81,-92.33,-3.071,77.525,-80.596
RAW_CMIP6,EC-Earth3,RAINY,351009,R99p,-30.55,118.81,-149.36,-14.001,54.448,-68.449
RAW_CMIP6,EC-Earth3,RAINY,351009,Rx1day,8.56,38.7,-30.14,1.809,8.183,-6.374
RAW_CMIP6,EC-Earth3,RAINY,351009,Rx5day,5.2,39.54,-34.34,3.091,23.485,-20.394
RAW_CMIP6,EC-Earth3,RAINY,351009,SDII,-6.29,7.13,-13.42,-0.385,0.437,-0.822
RAW_CMIP6,EC-Earth3,RAINY,351009,wet_day_freq,18.71,18.93,-0.22,4.745,4.802,-0.057
RAW_CMIP6,EC-Earth3,RAINY,351010,CDD,-25.15,-14.95,-10.2,-8.133,-4.833,-3.3
RAW_CMIP6,EC-Earth3,RAINY,351010,CWD,3.16,31.58,-28.42,0.3,3.0,-2.7
RAW_CMIP6,EC-Earth3,RAINY,351010,PRCPTOT,8.38,24.48,-16.1,24.696,72.143,-47.447
RAW_CMIP6,EC-Earth3,RAINY,351010,R20mm,-28.0,140.0,-168.0,-0.467,2.333,-2.8
RAW_CMIP6,EC-Earth3,RAINY,351010,R50mm,0.0,0.0,0.0,0.0,0.0,0.0
RAW_CMIP6,EC-Earth3,RAINY,351010,R95p,-16.45,86.18,-102.63,-13.998,73.33,-87.328
RAW_CMIP6,EC-Earth3,RAINY,351010,R99p,-33.73,66.85,-100.58,-11.993,23.77,-35.763
RAW_CMIP6,EC-Earth3,RAINY,351010,Rx1day,8.56,38.7,-30.14,1.809,8.183,-6.374
RAW_CMIP6,EC-Earth3,RAINY,351010,Rx5day,5.2,39.54,-34.34,3.091,23.485,-20.394
RAW_CMIP6,EC-Earth3,RAINY,351010,SDII,-6.29,7.13,-13.42,-0.385,0.437,-0.822
RAW_CMIP6,EC-Earth3,RAINY,351010,wet_day_freq,18.71,18.93,-0.22,4.745,4.802,-0.057
RAW_CMIP6,EC-Earth3,RAINY,351011,CDD,-25.0,-30.63,5.63,-6.667,-8.167,1.5
RAW_CMIP6,EC-Earth3,RAINY,351011,CWD,32.35,5.88,26.47,3.667,0.667,3.0
RAW_CMIP6,EC-Earth3,RAINY,351011,PRCPTOT,2.22,16.81,-14.59,7.296,55.31,-48.014
RAW_CMIP6,EC-Earth3,RAINY,351011,R20mm,-63.08,84.62,-147.7,-1.367,1.833,-3.2
RAW_CMIP6,EC-Earth3,RAINY,351011,R50mm,0.0,0.0,0.0,0.0,0.0,0.0
RAW_CMIP6,EC-Earth3,RAINY,351011,R95p,0.0,0.0,0.0,0.0,0.0,0.0
RAW_CMIP6,EC-Earth3,RAINY,351011,R99p,0.0,0.0,0.0,0.0,0.0,0.0
RAW_CMIP6,EC-Earth3,RAINY,351011,Rx1day,-4.46,16.6,-21.06,-0.934,3.477,-4.411
RAW_CMIP6,EC-Earth3,RAINY,351011,Rx5day,-20.2,2.39,-22.59,-12.585,1.487,-14.072
RAW_CMIP6,EC-Earth3,RAINY,351011,SDII,-13.31,8.32,-21.63,-0.744,0.465,-1.209
RAW_CMIP6,EC-Earth3,RAINY,351011,wet_day_freq,17.57,9.25,8.32,5.506,2.898,2.608
RAW_CMIP6,EC-Earth3,RAINY,351012,CDD,-28.57,-10.71,-17.86,-12.0,-4.5,-7.5
RAW_CMIP6,EC-Earth3,RAINY,351012,CWD,-6.09,23.91,-30.0,-0.467,1.833,-2.3
RAW_CMIP6,EC-Earth3,RAINY,351012,PRCPTOT,12.8,27.25,-14.45,26.271,55.933,-29.662
RAW_CMIP6,EC-Earth3,RAINY,351012,R20mm,80.0,125.0,-45.0,0.533,0.833,-0.3
RAW_CMIP6,EC-Earth3,RAINY,351012,R50mm,0.0,0.0,0.0,0.0,0.0,0.0
RAW_CMIP6,EC-Earth3,RAINY,351012,R95p,0.0,0.0,0.0,0.0,22.815,-22.815
RAW_CMIP6,EC-Earth3,RAINY,351012,R99p,0.0,0.0,0.0,0.0,0.0,0.0
RAW_CMIP6,EC-Earth3,RAINY,351012,Rx1day,43.22,53.05,-9.83,8.845,10.858,-2.013
RAW_CMIP6,EC-Earth3,RAINY,351012,Rx5day,43.82,61.14,-17.32,22.065,30.788,-8.723
RAW_CMIP6,EC-Earth3,RAINY,351012,SDII,-1.2,11.18,-12.38,-0.075,0.698,-0.773
RAW_CMIP6,EC-Earth3,RAINY,351012,wet_day_freq,25.0,17.18,7.82,4.348,2.988,1.36
RAW_CMIP6,EC-Earth3,RAINY,351201,CDD,-25.0,-30.63,5.63,-6.667,-8.167,1.5
RAW_CMIP6,EC-Earth3,RAINY,351201,CWD,32.35,5.88,26.47,3.667,0.667,3.0
RAW_CMIP6,EC-Earth3,RAINY,351201,PRCPTOT,2.22,16.81,-14.59,7.296,55.31,-48.014
RAW_CMIP6,EC-Earth3,RAINY,351201,R20mm,-63.08,84.62,-147.7,-1.367,1.833,-3.2
RAW_CMIP6,EC-Earth3,RAINY,351201,R50mm,0.0,0.0,0.0,0.0,0.0,0.0
RAW_CMIP6,EC-Earth3,RAINY,351201,R95p,0.0,0.0,0.0,0.0,0.0,0.0
RAW_CMIP6,EC-Earth3,RAINY,351201,R99p,0.0,0.0,0.0,0.0,0.0,0.0
RAW_CMIP6,EC-Earth3,RAINY,351201,Rx1day,-4.46,16.6,-21.06,-0.934,3.477,-4.411
RAW_CMIP6,EC-Earth3,RAINY,351201,Rx5day,-20.2,2.39,-22.59,-12.585,1.487,-14.072
RAW_CMIP6,EC-Earth3,RAINY,351201,SDII,-13.31,8.32,-21.63,-0.744,0.465,-1.209
RAW_CMIP6,EC-Earth3,RAINY,351201,wet_day_freq,17.57,9.25,8.32,5.506,2.898,2.608
RAW_CMIP6,FGOALS-g3,HOT_DRY,351001,CDD,16.93,12.4,4.53,8.733,6.4,2.333
RAW_CMIP6,FGOALS-g3,HOT_DRY,351001,CWD,50.79,16.07,34.72,1.422,0.45,0.972
RAW_CMIP6,FGOALS-g3,HOT_DRY,351001,PRCPTOT,16.45,-3.19,19.64,18.44,-3.579,22.019
RAW_CMIP6,FGOALS-g3,HOT_DRY,351001,R20mm,-44.44,-37.5,-6.94,-0.533,-0.45,-0.083
RAW_CMIP6,FGOALS-g3,HOT_DRY,351001,R50mm,11.11,-100.0,111.11,0.022,-0.2,0.222
RAW_CMIP6,FGOALS-g3,HOT_DRY,351001,R95p,-20.15,-50.56,30.41,-4.602,-11.544,6.942
RAW_CMIP6,FGOALS-g3,HOT_DRY,351001,R99p,0.0,0.0,0.0,0.0,0.0,0.0
RAW_CMIP6,FGOALS-g3,HOT_DRY,351001,Rx1day,6.43,-9.9,16.33,1.962,-3.02,4.982
RAW_CMIP6,FGOALS-g3,HOT_DRY,351001,Rx5day,9.25,-11.92,21.17,3.725,-4.797,8.522
RAW_CMIP6,FGOALS-g3,HOT_DRY,351001,SDII,-28.96,-25.56,-3.4,-2.574,-2.273,-0.301
RAW_CMIP6,FGOALS-g3,HOT_DRY,351001,wet_day_freq,46.09,14.33,31.76,3.564,1.108,2.456
RAW_CMIP6,FGOALS-g3,HOT_DRY,351002,CDD,16.93,12.4,4.53,8.733,6.4,2.333
RAW_CMIP6,FGOALS-g3,HOT_DRY,351002,CWD,50.79,16.07,34.72,1.422,0.45,0.972
RAW_CMIP6,FGOALS-g3,HOT_DRY,351002,PRCPTOT,16.45,-3.19,19.64,18.44,-3.579,22.019
RAW_CMIP6,FGOALS-g3,HOT_DRY,351002,R20mm,-44.44,-37.5,-6.94,-0.533,-0.45,-0.083
RAW_CMIP6,FGOALS-g3,HOT_DRY,351002,R50mm,11.11,-100.0,111.11,0.022,-0.2,0.222
RAW_CMIP6,FGOALS-g3,HOT_DRY,351002,R95p,-0.26,-4.92,4.66,-0.058,-1.124,1.066
RAW_CMIP6,FGOALS-g3,HOT_DRY,351002,R99p,0.0,0.0,0.0,0.0,0.0,0.0
RAW_CMIP6,FGOALS-g3,HOT_DRY,351002,Rx1day,6.43,-9.9,16.33,1.962,-3.02,4.982
RAW_CMIP6,FGOALS-g3,HOT_DRY,351002,Rx5day,9.25,-11.92,21.17,3.725,-4.797,8.522
RAW_CMIP6,FGOALS-g3,HOT_DRY,351002,SDII,-28.96,-25.56,-3.4,-2.574,-2.273,-0.301
RAW_CMIP6,FGOALS-g3,HOT_DRY,351002,wet_day_freq,46.09,14.33,31.76,3.564,1.108,2.456
RAW_CMIP6,FGOALS-g3,HOT_DRY,351003,CDD,16.93,12.4,4.53,8.733,6.4,2.333
RAW_CMIP6,FGOALS-g3,HOT_DRY,351003,CWD,50.79,16.07,34.72,1.422,0.45,0.972
RAW_CMIP6,FGOALS-g3,HOT_DRY,351003,PRCPTOT,16.45,-3.19,19.64,18.44,-3.579,22.019
RAW_CMIP6,FGOALS-g3,HOT_DRY,351003,R20mm,-44.44,-37.5,-6.94,-0.533,-0.45,-0.083
RAW_CMIP6,FGOALS-g3,HOT_DRY,351003,R50mm,11.11,-100.0,111.11,0.022,-0.2,0.222
RAW_CMIP6,FGOALS-g3,HOT_DRY,351003,R95p,19.52,-4.92,24.44,4.458,-1.124,5.582
RAW_CMIP6,FGOALS-g3,HOT_DRY,351003,R99p,0.0,0.0,0.0,0.0,0.0,0.0
RAW_CMIP6,FGOALS-g3,HOT_DRY,351003,Rx1day,6.43,-9.9,16.33,1.962,-3.02,4.982
RAW_CMIP6,FGOALS-g3,HOT_DRY,351003,Rx5day,9.25,-11.92,21.17,3.725,-4.797,8.522
RAW_CMIP6,FGOALS-g3,HOT_DRY,351003,SDII,-28.96,-25.56,-3.4,-2.574,-2.273,-0.301
RAW_CMIP6,FGOALS-g3,HOT_DRY,351003,wet_day_freq,46.09,14.33,31.76,3.564,1.108,2.456
RAW_CMIP6,FGOALS-g3,HOT_DRY,351004,CDD,16.93,12.4,4.53,8.733,6.4,2.333
RAW_CMIP6,FGOALS-g3,HOT_DRY,351004,CWD,50.79,16.07,34.72,1.422,0.45,0.972
RAW_CMIP6,FGOALS-g3,HOT_DRY,351004,PRCPTOT,16.45,-3.19,19.64,18.44,-3.579,22.019
RAW_CMIP6,FGOALS-g3,HOT_DRY,351004,R20mm,-44.44,-37.5,-6.94,-0.533,-0.45,-0.083
RAW_CMIP6,FGOALS-g3,HOT_DRY,351004,R50mm,11.11,-100.0,111.11,0.022,-0.2,0.222
RAW_CMIP6,FGOALS-g3,HOT_DRY,351004,R95p,-20.15,-50.56,30.41,-4.602,-11.544,6.942
RAW_CMIP6,FGOALS-g3,HOT_DRY,351004,R99p,0.0,0.0,0.0,0.0,0.0,0.0
RAW_CMIP6,FGOALS-g3,HOT_DRY,351004,Rx1day,6.43,-9.9,16.33,1.962,-3.02,4.982
RAW_CMIP6,FGOALS-g3,HOT_DRY,351004,Rx5day,9.25,-11.92,21.17,3.725,-4.797,8.522
RAW_CMIP6,FGOALS-g3,HOT_DRY,351004,SDII,-28.96,-25.56,-3.4,-2.574,-2.273,-0.301
RAW_CMIP6,FGOALS-g3,HOT_DRY,351004,wet_day_freq,46.09,14.33,31.76,3.564,1.108,2.456
RAW_CMIP6,FGOALS-g3,HOT_DRY,351005,CDD,16.93,12.4,4.53,8.733,6.4,2.333
RAW_CMIP6,FGOALS-g3,HOT_DRY,351005,CWD,50.79,16.07,34.72,1.422,0.45,0.972
RAW_CMIP6,FGOALS-g3,HOT_DRY,351005,PRCPTOT,16.45,-3.19,19.64,18.44,-3.579,22.019
RAW_CMIP6,FGOALS-g3,HOT_DRY,351005,R20mm,-44.44,-37.5,-6.94,-0.533,-0.45,-0.083
RAW_CMIP6,FGOALS-g3,HOT_DRY,351005,R50mm,11.11,-100.0,111.11,0.022,-0.2,0.222
RAW_CMIP6,FGOALS-g3,HOT_DRY,351005,R95p,19.52,-4.92,24.44,4.458,-1.124,5.582
RAW_CMIP6,FGOALS-g3,HOT_DRY,351005,R99p,0.0,0.0,0.0,0.0,0.0,0.0
RAW_CMIP6,FGOALS-g3,HOT_DRY,351005,Rx1day,6.43,-9.9,16.33,1.962,-3.02,4.982
RAW_CMIP6,FGOALS-g3,HOT_DRY,351005,Rx5day,9.25,-11.92,21.17,3.725,-4.797,8.522
RAW_CMIP6,FGOALS-g3,HOT_DRY,351005,SDII,-28.96,-25.56,-3.4,-2.574,-2.273,-0.301
RAW_CMIP6,FGOALS-g3,HOT_DRY,351005,wet_day_freq,46.09,14.33,31.76,3.564,1.108,2.456
RAW_CMIP6,FGOALS-g3,HOT_DRY,351006,CDD,16.93,12.4,4.53,8.733,6.4,2.333
RAW_CMIP6,FGOALS-g3,HOT_DRY,351006,CWD,50.79,16.07,34.72,1.422,0.45,0.972
RAW_CMIP6,FGOALS-g3,HOT_DRY,351006,PRCPTOT,16.45,-3.19,19.64,18.44,-3.579,22.019
RAW_CMIP6,FGOALS-g3,HOT_DRY,351006,R20mm,-44.44,-37.5,-6.94,-0.533,-0.45,-0.083
RAW_CMIP6,FGOALS-g3,HOT_DRY,351006,R50mm,11.11,-100.0,111.11,0.022,-0.2,0.222
RAW_CMIP6,FGOALS-g3,HOT_DRY,351006,R95p,-26.84,-29.07,2.23,-11.193,-12.126,0.933
RAW_CMIP6,FGOALS-g3,HOT_DRY,351006,R99p,19.52,-4.92,24.44,4.458,-1.124,5.582
RAW_CMIP6,FGOALS-g3,HOT_DRY,351006,Rx1day,6.43,-9.9,16.33,1.962,-3.02,4.982
RAW_CMIP6,FGOALS-g3,HOT_DRY,351006,Rx5day,9.25,-11.92,21.17,3.725,-4.797,8.522
RAW_CMIP6,FGOALS-g3,HOT_DRY,351006,SDII,-28.96,-25.56,-3.4,-2.574,-2.273,-0.301
RAW_CMIP6,FGOALS-g3,HOT_DRY,351006,wet_day_freq,46.09,14.33,31.76,3.564,1.108,2.456
RAW_CMIP6,FGOALS-g3,HOT_DRY,351007,CDD,0.77,67.21,-66.44,0.356,31.05,-30.694
RAW_CMIP6,FGOALS-g3,HOT_DRY,351007,CWD,41.98,-23.61,65.59,1.511,-0.85,2.361
RAW_CMIP6,FGOALS-g3,HOT_DRY,351007,PRCPTOT,22.22,-44.71,66.93,26.491,-53.315,79.806
RAW_CMIP6,FGOALS-g3,HOT_DRY,351007,R20mm,94.44,-68.75,163.19,0.756,-0.55,1.306
RAW_CMIP6,FGOALS-g3,HOT_DRY,351007,R50mm,11.11,-100.0,111.11,0.022,-0.2,0.222
RAW_CMIP6,FGOALS-g3,HOT_DRY,351007,R95p,55.04,-83.51,138.55,19.032,-28.88,47.912
RAW_CMIP6,FGOALS-g3,HOT_DRY,351007,R99p,-28.01,-100.0,71.99,-8.081,-28.852,20.771
RAW_CMIP6,FGOALS-g3,HOT_DRY,351007,Rx1day,2.24,-64.44,66.68,0.798,-22.939,23.737
RAW_CMIP6,FGOALS-g3,HOT_DRY,351007,Rx5day,25.8,-58.32,84.12,10.962,-24.776,35.738
RAW_CMIP6,FGOALS-g3,HOT_DRY,351007,SDII,9.48,-12.97,22.45,0.605,-0.829,1.434
RAW_CMIP6,FGOALS-g3,HOT_DRY,351007,wet_day_freq,10.51,-36.15,46.66,1.068,-3.674,4.742
RAW_CMIP6,FGOALS-g3,HOT_DRY,351008,CDD,16.93,12.4,4.53,8.733,6.4,2.333
RAW_CMIP6,FGOALS-g3,HOT_DRY,351008,CWD,50.79,16.07,34.72,1.422,0.45,0.972
RAW_CMIP6,FGOALS-g3,HOT_DRY,351008,PRCPTOT,16.45,-3.19,19.64,18.44,-3.579,22.019
RAW_CMIP6,FGOALS-g3,HOT_DRY,351008,R20mm,-44.44,-37.5,-6.94,-0.533,-0.45,-0.083
RAW_CMIP6,FGOALS-g3,HOT_DRY,351008,R50mm,11.11,-100.0,111.11,0.022,-0.2,0.222
RAW_CMIP6,FGOALS-g3,HOT_DRY,351008,R95p,-14.51,-34.88,20.37,-6.59,-15.842,9.252
RAW_CMIP6,FGOALS-g3,HOT_DRY,351008,R99p,19.52,-4.92,24.44,4.458,-1.124,5.582
RAW_CMIP6,FGOALS-g3,HOT_DRY,351008,Rx1day,6.43,-9.9,16.33,1.962,-3.02,4.982
RAW_CMIP6,FGOALS-g3,HOT_DRY,351008,Rx5day,9.25,-11.92,21.17,3.725,-4.797,8.522
RAW_CMIP6,FGOALS-g3,HOT_DRY,351008,SDII,-28.96,-25.56,-3.4,-2.574,-2.273,-0.301
RAW_CMIP6,FGOALS-g3,HOT_DRY,351008,wet_day_freq,46.09,14.33,31.76,3.564,1.108,2.456
