source_type,model,season_type,station,ENSO_phase,index,neutral_value,phase_value,abs_response,pct_response
QDM,CESM2,HOT_DRY,351004,EL_NINO,wet_day_freq,2.318,6.068,3.75,161.78
QDM,CESM2,HOT_DRY,351004,EL_NINO,SDII,18.53,25.548,7.018,37.87
QDM,CESM2,HOT_DRY,351004,EL_NINO,Rx1day,28.722,77.754,49.032,170.71
QDM,CESM2,HOT_DRY,351004,EL_NINO,Rx5day,51.23,129.554,78.324,152.89
QDM,CESM2,HOT_DRY,351004,EL_NINO,R20mm,1.2,4.8,3.6,300.0
QDM,CESM2,HOT_DRY,351004,EL_NINO,R50mm,0.0,1.2,1.2,0.0
QDM,CESM2,HOT_DRY,351004,EL_NINO,R95p,18.576,135.744,117.168,630.75
QDM,CESM2,HOT_DRY,351004,EL_NINO,R99p,0.0,68.176,68.176,0.0
QDM,CESM2,HOT_DRY,351004,EL_NINO,CDD,139.4,81.8,-57.6,-41.32
QDM,CESM2,HOT_DRY,351004,EL_NINO,CWD,2.4,3.6,1.2,50.0
QDM,CESM2,HOT_DRY,351004,LA_NINA,PRCPTOT,65.946,106.764,40.818,61.9
QDM,CESM2,HOT_DRY,351004,LA_NINA,wet_day_freq,2.318,3.068,0.75,32.35
QDM,CESM2,HOT_DRY,351004,LA_NINA,SDII,18.53,17.719,-0.811,-4.38
QDM,CESM2,HOT_DRY,351004,LA_NINA,Rx1day,28.722,51.013,22.291,77.61
QDM,CESM2,HOT_DRY,351004,LA_NINA,Rx5day,51.23,57.118,5.888,11.49
QDM,CESM2,HOT_DRY,351004,LA_NINA,R20mm,1.2,1.556,0.356,29.63
QDM,CESM2,HOT_DRY,351004,LA_NINA,R50mm,0.0,0.556,0.556,0.0
QDM,CESM2,HOT_DRY,351004,LA_NINA,R95p,18.576,44.828,26.252,141.32
QDM,CESM2,HOT_DRY,351004,LA_NINA,R99p,0.0,20.598,20.598,0.0
QDM,CESM2,HOT_DRY,351004,LA_NINA,CDD,139.4,129.556,-9.844,-7.06
QDM,CESM2,HOT_DRY,351004,LA_NINA,CWD,2.4,2.111,-0.289,-12.04
QDM,CESM2,HOT_DRY,351005,EL_NINO,PRCPTOT,60.292,236.486,176.194,292.23
QDM,CESM2,HOT_DRY,351005,EL_NINO,wet_day_freq,3.092,8.046,4.954,160.22
QDM,CESM2,HOT_DRY,351005,EL_NINO,SDII,12.444,17.966,5.522,44.37
QDM,CESM2,HOT_DRY,351005,EL_NINO,Rx1day,24.144,67.188,43.044,178.28
QDM,CESM2,HOT_DRY,351005,EL_NINO,Rx5day,42.552,116.086,73.534,172.81
QDM,CESM2,HOT_DRY,351005,EL_NINO,R20mm,0.8,3.6,2.8,350.0
QDM,CESM2,HOT_DRY,351005,EL_NINO,R50mm,0.0,0.8,0.8,0.0
QDM,CESM2,HOT_DRY,351005,EL_NINO,R95p,8.106,94.3,86.194,1063.34
QDM,CESM2,HOT_DRY,351005,EL_NINO,R99p,0.0,62.672,62.672,0.0
QDM,CESM2,HOT_DRY,351005,EL_NINO,CDD,134.8,66.6,-68.2,-50.59
QDM,CESM2,HOT_DRY,351005,EL_NINO,CWD,2.6,3.8,1.2,46.15
QDM,CESM2,HOT_DRY,351005,LA_NINA,PRCPTOT,60.292,100.43,40.138,66.57
QDM,CESM2,HOT_DRY,351005,LA_NINA,wet_day_freq,3.092,4.294,1.202,38.89
QDM,CESM2,HOT_DRY,351005,LA_NINA,SDII,12.444,11.77,-0.674,-5.42
QDM,CESM2,HOT_DRY,351005,LA_NINA,Rx1day,24.144,40.887,16.743,69.35
QDM,CESM2,HOT_DRY,351005,LA_NINA,Rx5day,42.552,51.152,8.6,20.21
QDM,CESM2,HOT_DRY,351005,LA_NINA,R20mm,0.8,1.333,0.533,66.67
QDM,CESM2,HOT_DRY,351005,LA_NINA,R50mm,0.0,0.333,0.333,0.0
QDM,CESM2,HOT_DRY,351005,LA_NINA,R95p,8.106,33.22,25.114,309.82
QDM,CESM2,HOT_DRY,351005,LA_NINA,R99p,0.0,9.474,9.474,0.0
QDM,CESM2,HOT_DRY,351005,LA_NINA,CDD,134.8,105.222,-29.578,-21.94
QDM,CESM2,HOT_DRY,351005,LA_NINA,CWD,2.6,2.556,-0.044,-1.71
QDM,CESM2,HOT_DRY,351006,EL_NINO,PRCPTOT,71.708,262.368,190.66,265.88
QDM,CESM2,HOT_DRY,351006,EL_NINO,wet_day_freq,4.528,9.044,4.516,99.73
QDM,CESM2,HOT_DRY,351006,EL_NINO,SDII,9.236,16.328,7.092,76.79
QDM,CESM2,HOT_DRY,351006,EL_NINO,Rx1day,25.066,65.638,40.572,161.86
QDM,CESM2,HOT_DRY,351006,EL_NINO,Rx5day,38.032,141.644,103.612,272.43
QDM,CESM2,HOT_DRY,351006,EL_NINO,R20mm,1.2,3.6,2.4,200.0
QDM,CESM2,HOT_DRY,351006,EL_NINO,R50mm,0.0,1.4,1.4,0.0
QDM,CESM2,HOT_DRY,351006,EL_NINO,R95p,32.248,177.62,145.372,450.79
QDM,CESM2,HOT_DRY,351006,EL_NINO,R99p,0.0,127.96,127.96,0.0
QDM,CESM2,HOT_DRY,351006,EL_NINO,CDD,111.2,75.4,-35.8,-32.19
QDM,CESM2,HOT_DRY,351006,EL_NINO,CWD,3.0,5.2,2.2,73.33
QDM,CESM2,HOT_DRY,351006,LA_NINA,PRCPTOT,71.708,154.31,82.602,115.19
QDM,CESM2,HOT_DRY,351006,LA_NINA,wet_day_freq,4.528,6.198,1.67,36.88
QDM,CESM2,HOT_DRY,351006,LA_NINA,SDII,9.236,12.186,2.95,31.94
QDM,CESM2,HOT_DRY,351006,LA_NINA,Rx1day,25.066,54.709,29.643,118.26
QDM,CESM2,HOT_DRY,351006,LA_NINA,Rx5day,38.032,67.804,29.772,78.28
QDM,CESM2,HOT_DRY,351006,LA_NINA,R20mm,1.2,2.333,1.133,94.44
QDM,CESM2,HOT_DRY,351006,LA_NINA,R50mm,0.0,0.444,0.444,0.0
QDM,CESM2,HOT_DRY,351006,LA_NINA,R95p,32.248,100.377,68.129,211.26
QDM,CESM2,HOT_DRY,351006,LA_NINA,R99p,0.0,69.612,69.612,0.0
QDM,CESM2,HOT_DRY,351006,LA_NINA,CDD,111.2,108.111,-3.089,-2.78
QDM,CESM2,HOT_DRY,351006,LA_NINA,CWD,3.0,2.889,-0.111,-3.7
QDM,CESM2,HOT_DRY,351007,EL_NINO,PRCPTOT,100.434,242.874,142.44,141.82
QDM,CESM2,HOT_DRY,351007,EL_NINO,wet_day_freq,9.17,15.338,6.168,67.26
QDM,CESM2,HOT_DRY,351007,EL_NINO,SDII,6.056,9.96,3.904,64.46
QDM,CESM2,HOT_DRY,351007,EL_NINO,Rx1day,20.768,39.716,18.948,91.24
QDM,CESM2,HOT_DRY,351007,EL_NINO,Rx5day,38.948,94.33,55.382,142.19
QDM,CESM2,HOT_DRY,351007,EL_NINO,R20mm,0.2,3.2,3.0,1500.0
QDM,CESM2,HOT_DRY,351007,EL_NINO,R50mm,0.0,0.2,0.2,0.0
QDM,CESM2,HOT_DRY,351007,EL_NINO,R95p,10.506,106.202,95.696,910.87
QDM,CESM2,HOT_DRY,351007,EL_NINO,R99p,0.0,42.356,42.356,0.0
QDM,CESM2,HOT_DRY,351007,EL_NINO,CDD,87.0,59.0,-28.0,-32.18
QDM,CESM2,HOT_DRY,351007,EL_NINO,CWD,4.0,6.2,2.2,55.0
QDM,CESM2,HOT_DRY,351007,LA_NINA,PRCPTOT,100.434,163.731,63.297,63.02
QDM,CESM2,HOT_DRY,351007,LA_NINA,wet_day_freq,9.17,12.03,2.86,31.19
QDM,CESM2,HOT_DRY,351007,LA_NINA,SDII,6.056,6.984,0.928,15.33
QDM,CESM2,HOT_DRY,351007,LA_NINA,Rx1day,20.768,31.407,10.639,51.23
QDM,CESM2,HOT_DRY,351007,LA_NINA,Rx5day,38.948,50.813,11.865,30.46
QDM,CESM2,HOT_DRY,351007,LA_NINA,R20mm,0.2,1.444,1.244,622.22
QDM,CESM2,HOT_DRY,351007,LA_NINA,R50mm,0.0,0.222,0.222,0.0
QDM,CESM2,HOT_DRY,351007,LA_NINA,R95p,10.506,52.343,41.837,398.22
QDM,CESM2,HOT_DRY,351007,LA_NINA,R99p,0.0,19.719,19.719,0.0
QDM,CESM2,HOT_DRY,351007,LA_NINA,CDD,87.0,61.111,-25.889,-29.76
QDM,CESM2,HOT_DRY,351007,LA_NINA,CWD,4.0,4.889,0.889,22.22
QDM,CESM2,HOT_DRY,351008,EL_NINO,PRCPTOT,84.686,201.152,116.466,137.53
QDM,CESM2,HOT_DRY,351008,EL_NINO,wet_day_freq,8.616,14.452,5.836,67.73
QDM,CESM2,HOT_DRY,351008,EL_NINO,SDII,5.786,8.436,2.65,45.8
QDM,CESM2,HOT_DRY,351008,EL_NINO,Rx1day,17.392,37.856,20.464,117.66
QDM,CESM2,HOT_DRY,351008,EL_NINO,Rx5day,37.286,73.034,35.748,95.88
QDM,CESM2,HOT_DRY,351008,EL_NINO,R20mm,0.4,2.2,1.8,450.0
QDM,CESM2,HOT_DRY,351008,EL_NINO,R50mm,0.0,0.2,0.2,0.0
QDM,CESM2,HOT_DRY,351008,EL_NINO,R95p,9.734,80.748,71.014,729.55
QDM,CESM2,HOT_DRY,351008,EL_NINO,R99p,0.0,33.078,33.078,0.0
QDM,CESM2,HOT_DRY,351008,EL_NINO,CDD,96.4,51.4,-45.0,-46.68
QDM,CESM2,HOT_DRY,351008,EL_NINO,CWD,4.6,6.2,1.6,34.78
QDM,CESM2,HOT_DRY,351008,LA_NINA,PRCPTOT,84.686,114.224,29.538,34.88
QDM,CESM2,HOT_DRY,351008,LA_NINA,wet_day_freq,8.616,10.374,1.758,20.41
QDM,CESM2,HOT_DRY,351008,LA_NINA,SDII,5.786,5.883,0.097,1.68
QDM,CESM2,HOT_DRY,351008,LA_NINA,Rx1day,17.392,24.41,7.018,40.35
QDM,CESM2,HOT_DRY,351008,LA_NINA,Rx5day,37.286,38.079,0.793,2.13
QDM,CESM2,HOT_DRY,351008,LA_NINA,R20mm,0.4,0.667,0.267,66.67
QDM,CESM2,HOT_DRY,351008,LA_NINA,R50mm,0.0,0.111,0.111,0.0
QDM,CESM2,HOT_DRY,351008,LA_NINA,R95p,9.734,24.627,14.893,153.0
QDM,CESM2,HOT_DRY,351008,LA_NINA,R99p,0.0,6.981,6.981,0.0
QDM,CESM2,HOT_DRY,351008,LA_NINA,CDD,96.4,61.0,-35.4,-36.72
QDM,CESM2,HOT_DRY,351008,LA_NINA,CWD,4.6,4.444,-0.156,-3.38
QDM,CESM2,HOT_DRY,351009,EL_NINO,PRCPTOT,93.496,218.164,124.668,133.34
QDM,CESM2,HOT_DRY,351009,EL_NINO,wet_day_freq,8.95,15.216,6.266,70.01
QDM,CESM2,HOT_DRY,351009,EL_NINO,SDII,6.104,8.792,2.688,44.04
QDM,CESM2,HOT_DRY,351009,EL_NINO,Rx1day,19.23,42.98,23.75,123.5
QDM,CESM2,HOT_DRY,351009,EL_NINO,Rx5day,41.39,80.444,39.054,94.36
QDM,CESM2,HOT_DRY,351009,EL_NINO,R20mm,0.4,2.6,2.2,550.0
QDM,CESM2,HOT_DRY,351009,EL_NINO,R50mm,0.0,0.4,0.4,0.0
QDM,CESM2,HOT_DRY,351009,EL_NINO,R95p,27.284,121.738,94.454,346.19
QDM,CESM2,HOT_DRY,351009,EL_NINO,R99p,11.196,87.388,76.192,680.53
QDM,CESM2,HOT_DRY,351009,EL_NINO,CDD,94.8,57.4,-37.4,-39.45
QDM,CESM2,HOT_DRY,351009,EL_NINO,CWD,4.6,6.4,1.8,39.13
QDM,CESM2,HOT_DRY,351009,LA_NINA,PRCPTOT,93.496,131.012,37.516,40.13
QDM,CESM2,HOT_DRY,351009,LA_NINA,wet_day_freq,8.95,11.479,2.529,28.26
QDM,CESM2,HOT_DRY,351009,LA_NINA,SDII,6.104,5.982,-0.122,-2.0
QDM,CESM2,HOT_DRY,351009,LA_NINA,Rx1day,19.23,28.274,9.044,47.03
QDM,CESM2,HOT_DRY,351009,LA_NINA,Rx5day,41.39,44.391,3.001,7.25
QDM,CESM2,HOT_DRY,351009,LA_NINA,R20mm,0.4,0.889,0.489,122.22
QDM,CESM2,HOT_DRY,351009,LA_NINA,R50mm,0.0,0.111,0.111,0.0
QDM,CESM2,HOT_DRY,351009,LA_NINA,R95p,27.284,56.177,28.893,105.9
QDM,CESM2,HOT_DRY,351009,LA_NINA,R99p,11.196,29.908,18.712,167.13
QDM,CESM2,HOT_DRY,351009,LA_NINA,CDD,94.8,59.667,-35.133,-37.06
QDM,CESM2,HOT_DRY,351009,LA_NINA,CWD,4.6,4.667,0.067,1.45
QDM,CESM2,HOT_DRY,351010,EL_NINO,PRCPTOT,97.66,250.676,153.016,156.68
QDM,CESM2,HOT_DRY,351010,EL_NINO,wet_day_freq,7.624,12.896,5.272,69.15
QDM,CESM2,HOT_DRY,351010,EL_NINO,SDII,7.39,13.146,5.756,77.89
QDM,CESM2,HOT_DRY,351010,EL_NINO,Rx1day,17.376,52.196,34.82,200.39
QDM,CESM2,HOT_DRY,351010,EL_NINO,Rx5day,41.412,110.632,69.22,167.15
QDM,CESM2,HOT_DRY,351010,EL_NINO,R20mm,0.4,3.6,3.2,800.0
QDM,CESM2,HOT_DRY,351010,EL_NINO,R50mm,0.0,0.4,0.4,0.0
QDM,CESM2,HOT_DRY,351010,EL_NINO,R95p,34.15,167.514,133.364,390.52
QDM,CESM2,HOT_DRY,351010,EL_NINO,R99p,5.234,114.884,109.65,2094.96
QDM,CESM2,HOT_DRY,351010,EL_NINO,CDD,106.0,62.6,-43.4,-40.94
QDM,CESM2,HOT_DRY,351010,EL_NINO,CWD,4.0,6.4,2.4,60.0
QDM,CESM2,HOT_DRY,351010,LA_NINA,PRCPTOT,97.66,127.587,29.927,30.64
QDM,CESM2,HOT_DRY,351010,LA_NINA,wet_day_freq,7.624,9.822,2.198,28.83
QDM,CESM2,HOT_DRY,351010,LA_NINA,SDII,7.39,7.318,-0.072,-0.98
QDM,CESM2,HOT_DRY,351010,LA_NINA,Rx1day,17.376,31.789,14.413,82.95
QDM,CESM2,HOT_DRY,351010,LA_NINA,Rx5day,41.412,43.231,1.819,4.39
QDM,CESM2,HOT_DRY,351010,LA_NINA,R20mm,0.4,1.111,0.711,177.78
QDM,CESM2,HOT_DRY,351010,LA_NINA,R50mm,0.0,0.111,0.111,0.0
QDM,CESM2,HOT_DRY,351010,LA_NINA,R95p,34.15,53.966,19.816,58.03
QDM,CESM2,HOT_DRY,351010,LA_NINA,R99p,5.234,39.474,34.24,654.19
QDM,CESM2,HOT_DRY,351010,LA_NINA,CDD,106.0,61.111,-44.889,-42.35
QDM,CESM2,HOT_DRY,351010,LA_NINA,CWD,4.0,3.444,-0.556,-13.89
QDM,CESM2,HOT_DRY,351011,EL_NINO,PRCPTOT,114.616,181.362,66.746,58.23
QDM,CESM2,HOT_DRY,351011,EL_NINO,wet_day_freq,16.132,24.48,8.348,51.75
QDM,CESM2,HOT_DRY,351011,EL_NINO,SDII,4.014,4.528,0.514,12.81
QDM,CESM2,HOT_DRY,351011,EL_NINO,Rx1day,9.998,18.208,8.21,82.12
QDM,CESM2,HOT_DRY,351011,EL_NINO,Rx5day,27.79,49.178,21.388,76.96
QDM,CESM2,HOT_DRY,351011,EL_NINO,R20mm,0.0,0.6,0.6,0.0
QDM,CESM2,HOT_DRY,351011,EL_NINO,R50mm,0.0,0.0,0.0,0.0
QDM,CESM2,HOT_DRY,351011,EL_NINO,R95p,0.0,0.0,0.0,0.0
QDM,CESM2,HOT_DRY,351011,EL_NINO,R99p,0.0,0.0,0.0,0.0
QDM,CESM2,HOT_DRY,351011,EL_NINO,CDD,69.0,37.2,-31.8,-46.09
QDM,CESM2,HOT_DRY,351011,EL_NINO,CWD,6.6,9.6,3.0,45.45
QDM,CESM2,HOT_DRY,351011,LA_NINA,PRCPTOT,114.616,140.538,25.922,22.62
QDM,CESM2,HOT_DRY,351011,LA_NINA,wet_day_freq,16.132,20.994,4.862,30.14
QDM,CESM2,HOT_DRY,351011,LA_NINA,SDII,4.014,3.63,-0.384,-9.57
QDM,CESM2,HOT_DRY,351011,LA_NINA,Rx1day,9.998,10.882,0.884,8.84
QDM,CESM2,HOT_DRY,351011,LA_NINA,Rx5day,27.79,26.674,-1.116,-4.01
QDM,CESM2,HOT_DRY,351011,LA_NINA,R20mm,0.0,0.111,0.111,0.0
QDM,CESM2,HOT_DRY,351011,LA_NINA,R50mm,0.0,0.0,0.0,0.0
QDM,CESM2,HOT_DRY,351011,LA_NINA,R95p,0.0,0.0,0.0,0.0
QDM,CESM2,HOT_DRY,351011,LA_NINA,R99p,0.0,0.0,0.0,0.0
QDM,CESM2,HOT_DRY,351011,LA_NINA,CDD,69.0,37.889,-31.111,-45.09
QDM,CESM2,HOT_DRY,351011,LA_NINA,CWD,6.6,7.111,0.511,7.74
QDM,CESM2,HOT_DRY,351012,EL_NINO,PRCPTOT,164.378,400.1,235.722,143.4
QDM,CESM2,HOT_DRY,351012,EL_NINO,wet_day_freq,7.952,12.786,4.834,60.79
QDM,CESM2,HOT_DRY,351012,EL_NINO,SDII,11.51,20.396,8.886,77.2
QDM,CESM2,HOT_DRY,351012,EL_NINO,Rx1day,29.674,77.306,47.632,160.52
QDM,CESM2,HOT_DRY,351012,EL_NINO,Rx5day,68.63,178.91,110.28,160.69
QDM,CESM2,HOT_DRY,351012,EL_NINO,R20mm,3.4,7.2,3.8,111.76
QDM,CESM2,HOT_DRY,351012,EL_NINO,R50mm,0.0,1.4,1.4,0.0
QDM,CESM2,HOT_DRY,351012,EL_NINO,R95p,9.136,135.514,126.378,1383.3
QDM,CESM2,HOT_DRY,351012,EL_NINO,R99p,0.0,43.828,43.828,0.0
QDM,CESM2,HOT_DRY,351012,EL_NINO,CDD,106.2,62.6,-43.6,-41.05
QDM,CESM2,HOT_DRY,351012,EL_NINO,CWD,4.4,6.4,2.0,45.45
QDM,CESM2,HOT_DRY,351012,LA_NINA,PRCPTOT,164.378,194.249,29.871,18.17
QDM,CESM2,HOT_DRY,351012,LA_NINA,wet_day_freq,7.952,8.9,0.948,11.92
QDM,CESM2,HOT_DRY,351012,LA_NINA,SDII,11.51,11.674,0.164,1.43
QDM,CESM2,HOT_DRY,351012,LA_NINA,Rx1day,29.674,51.359,21.685,73.08
QDM,CESM2,HOT_DRY,351012,LA_NINA,Rx5day,68.63,68.91,0.28,0.41
QDM,CESM2,HOT_DRY,351012,LA_NINA,R20mm,3.4,2.333,-1.067,-31.37
QDM,CESM2,HOT_DRY,351012,LA_NINA,R50mm,0.0,0.667,0.667,0.0
QDM,CESM2,HOT_DRY,351012,LA_NINA,R95p,9.136,50.252,41.116,450.05
QDM,CESM2,HOT_DRY,351012,LA_NINA,R99p,0.0,0.0,0.0,0.0
QDM,CESM2,HOT_DRY,351012,LA_NINA,CDD,106.2,69.0,-37.2,-35.03
QDM,CESM2,HOT_DRY,351012,LA_NINA,CWD,4.4,3.333,-1.067,-24.24
QDM,CESM2,HOT_DRY,351201,EL_NINO,PRCPTOT,98.068,313.342,215.274,219.52
QDM,CESM2,HOT_DRY,351201,EL_NINO,wet_day_freq,5.968,10.806,4.838,81.07
QDM,CESM2,HOT_DRY,351201,EL_NINO,SDII,9.664,16.674,7.01,72.54
QDM,CESM2,HOT_DRY,351201,EL_NINO,Rx1day,27.14,72.096,44.956,165.64
QDM,CESM2,HOT_DRY,351201,EL_NINO,Rx5day,54.736,132.958,78.222,142.91
QDM,CESM2,HOT_DRY,351201,EL_NINO,R20mm,1.8,5.0,3.2,177.78
QDM,CESM2,HOT_DRY,351201,EL_NINO,R50mm,0.0,1.0,1.0,0.0
QDM,CESM2,HOT_DRY,351201,EL_NINO,R95p,0.0,132.854,132.854,0.0
QDM,CESM2,HOT_DRY,351201,EL_NINO,R99p,0.0,82.938,82.938,0.0
QDM,CESM2,HOT_DRY,351201,EL_NINO,CDD,104.2,61.0,-43.2,-41.46
QDM,CESM2,HOT_DRY,351201,EL_NINO,CWD,3.0,4.8,1.8,60.0
QDM,CESM2,HOT_DRY,351201,LA_NINA,PRCPTOT,98.068,140.539,42.471,43.31
QDM,CESM2,HOT_DRY,351201,LA_NINA,wet_day_freq,5.968,6.876,0.908,15.21
QDM,CESM2,HOT_DRY,351201,LA_NINA,SDII,9.664,10.321,0.657,6.8
QDM,CESM2,HOT_DRY,351201,LA_NINA,Rx1day,27.14,44.14,17.0,62.64
QDM,CESM2,HOT_DRY,351201,LA_NINA,Rx5day,54.736,57.093,2.357,4.31
QDM,CESM2,HOT_DRY,351201,LA_NINA,R20mm,1.8,1.556,-0.244,-13.58
QDM,CESM2,HOT_DRY,351201,LA_NINA,R50mm,0.0,0.444,0.444,0.0
QDM,CESM2,HOT_DRY,351201,LA_NINA,R95p,0.0,45.197,45.197,0.0
QDM,CESM2,HOT_DRY,351201,LA_NINA,R99p,0.0,18.772,18.772,0.0
QDM,CESM2,HOT_DRY,351201,LA_NINA,CDD,104.2,71.556,-32.644,-31.33
QDM,CESM2,HOT_DRY,351201,LA_NINA,CWD,3.0,3.222,0.222,7.41
QDM,CESM2,RAINY,351001,EL_NINO,PRCPTOT,957.648,701.56,-256.088,-26.74
QDM,CESM2,RAINY,351001,EL_NINO,wet_day_freq,35.597,29.35,-6.247,-17.55
QDM,CESM2,RAINY,351001,EL_NINO,SDII,14.143,12.965,-1.178,-8.33
QDM,CESM2,RAINY,351001,EL_NINO,Rx1day,85.623,71.655,-13.968,-16.31
QDM,CESM2,RAINY,351001,EL_NINO,Rx5day,185.015,153.605,-31.41,-16.98
QDM,CESM2,RAINY,351001,EL_NINO,R20mm,14.833,11.0,-3.833,-25.84
QDM,CESM2,RAINY,351001,EL_NINO,R50mm,2.667,1.5,-1.167,-43.75
QDM,CESM2,RAINY,351001,EL_NINO,R95p,258.993,119.16,-139.833,-53.99
QDM,CESM2,RAINY,351001,EL_NINO,R99p,61.898,0.0,-61.898,-100.0
QDM,CESM2,RAINY,351001,EL_NINO,CDD,15.167,18.0,2.833,18.68
QDM,CESM2,RAINY,351001,EL_NINO,CWD,8.0,7.0,-1.0,-12.5
QDM,CESM2,RAINY,351001,LA_NINA,PRCPTOT,957.648,1181.208,223.56,23.34
QDM,CESM2,RAINY,351001,LA_NINA,wet_day_freq,35.597,41.412,5.815,16.34
QDM,CESM2,RAINY,351001,LA_NINA,SDII,14.143,15.498,1.355,9.58
QDM,CESM2,RAINY,351001,LA_NINA,Rx1day,85.623,101.306,15.683,18.32
QDM,CESM2,RAINY,351001,LA_NINA,Rx5day,185.015,243.13,58.115,31.41
QDM,CESM2,RAINY,351001,LA_NINA,R20mm,14.833,20.2,5.367,36.18
QDM,CESM2,RAINY,351001,LA_NINA,R50mm,2.667,3.4,0.733,27.5
QDM,CESM2,RAINY,351001,LA_NINA,R95p,258.993,312.194,53.201,20.54
QDM,CESM2,RAINY,351001,LA_NINA,R99p,61.898,132.026,70.128,113.29
QDM,CESM2,RAINY,351001,LA_NINA,CDD,15.167,13.2,-1.967,-12.97
QDM,CESM2,RAINY,351001,LA_NINA,CWD,8.0,10.6,2.6,32.5
QDM,CESM2,RAINY,351002,EL_NINO,PRCPTOT,749.468,576.555,-172.913,-23.07
QDM,CESM2,RAINY,351002,EL_NINO,wet_day_freq,35.325,28.53,-6.795,-19.24
QDM,CESM2,RAINY,351002,EL_NINO,SDII,11.183,10.965,-0.218,-1.95
QDM,CESM2,RAINY,351002,EL_NINO,Rx1day,58.173,55.13,-3.043,-5.23
QDM,CESM2,RAINY,351002,EL_NINO,Rx5day,131.193,121.05,-10.143,-7.73
QDM,CESM2,RAINY,351002,EL_NINO,R20mm,10.5,9.0,-1.5,-14.29
QDM,CESM2,RAINY,351002,EL_NINO,R50mm,0.833,0.5,-0.333,-40.0
QDM,CESM2,RAINY,351002,EL_NINO,R95p,116.892,76.98,-39.912,-34.14
QDM,CESM2,RAINY,351002,EL_NINO,R99p,17.21,0.0,-17.21,-100.0
QDM,CESM2,RAINY,351002,EL_NINO,CDD,15.167,25.0,9.833,64.84
QDM,CESM2,RAINY,351002,EL_NINO,CWD,7.833,8.0,0.167,2.13
QDM,CESM2,RAINY,351002,LA_NINA,PRCPTOT,749.468,916.096,166.628,22.23
QDM,CESM2,RAINY,351002,LA_NINA,wet_day_freq,35.325,40.0,4.675,13.23
QDM,CESM2,RAINY,351002,LA_NINA,SDII,11.183,12.448,1.265,11.31
QDM,CESM2,RAINY,351002,LA_NINA,Rx1day,58.173,70.704,12.531,21.54
QDM,CESM2,RAINY,351002,LA_NINA,Rx5day,131.193,173.808,42.615,32.48
QDM,CESM2,RAINY,351002,LA_NINA,R20mm,10.5,13.2,2.7,25.71
QDM,CESM2,RAINY,351002,LA_NINA,R50mm,0.833,1.4,0.567,68.0
QDM,CESM2,RAINY,351002,LA_NINA,R95p,116.892,145.07,28.178,24.11
QDM,CESM2,RAINY,351002,LA_NINA,R99p,17.21,35.114,17.904,104.03
QDM,CESM2,RAINY,351002,LA_NINA,CDD,15.167,12.2,-2.967,-19.56
QDM,CESM2,RAINY,351002,LA_NINA,CWD,7.833,9.8,1.967,25.11
QDM,CESM2,RAINY,351003,EL_NINO,PRCPTOT,809.712,573.06,-236.652,-29.23
QDM,CESM2,RAINY,351003,EL_NINO,wet_day_freq,32.065,27.715,-4.35,-13.57
QDM,CESM2,RAINY,351003,EL_NINO,SDII,13.277,11.31,-1.967,-14.81
QDM,CESM2,RAINY,351003,EL_NINO,Rx1day,63.598,72.51,8.912,14.01
QDM,CESM2,RAINY,351003,EL_NINO,Rx5day,157.78,138.975,-18.805,-11.92
QDM,CESM2,RAINY,351003,EL_NINO,R20mm,13.167,8.5,-4.667,-35.44
QDM,CESM2,RAINY,351003,EL_NINO,R50mm,1.833,1.5,-0.333,-18.18
QDM,CESM2,RAINY,351003,EL_NINO,R95p,173.378,122.895,-50.483,-29.12
QDM,CESM2,RAINY,351003,EL_NINO,R99p,79.705,41.245,-38.46,-48.25
QDM,CESM2,RAINY,351003,EL_NINO,CDD,15.5,15.5,0.0,0.0
QDM,CESM2,RAINY,351003,EL_NINO,CWD,7.333,7.0,-0.333,-4.55
QDM,CESM2,RAINY,351003,LA_NINA,PRCPTOT,809.712,1061.652,251.94,31.11
QDM,CESM2,RAINY,351003,LA_NINA,wet_day_freq,32.065,39.998,7.933,24.74
QDM,CESM2,RAINY,351003,LA_NINA,SDII,13.277,14.432,1.155,8.7
QDM,CESM2,RAINY,351003,LA_NINA,Rx1day,63.598,100.612,37.014,58.2
QDM,CESM2,RAINY,351003,LA_NINA,Rx5day,157.78,248.648,90.868,57.59
QDM,CESM2,RAINY,351003,LA_NINA,R20mm,13.167,16.8,3.633,27.59
QDM,CESM2,RAINY,351003,LA_NINA,R50mm,1.833,2.6,0.767,41.82
QDM,CESM2,RAINY,351003,LA_NINA,R95p,173.378,272.558,99.18,57.2
QDM,CESM2,RAINY,351003,LA_NINA,R99p,79.705,142.79,63.085,79.15
QDM,CESM2,RAINY,351003,LA_NINA,CDD,15.5,11.2,-4.3,-27.74
QDM,CESM2,RAINY,351003,LA_NINA,CWD,7.333,10.0,2.667,36.36
QDM,CESM2,RAINY,351004,EL_NINO,PRCPTOT,888.55,665.945,-222.605,-25.05
QDM,CESM2,RAINY,351004,EL_NINO,wet_day_freq,26.54,21.47,-5.07,-19.1
QDM,CESM2,RAINY,351004,EL_NINO,SDII,17.25,16.85,-0.4,-2.32
QDM,CESM2,RAINY,351004,EL_NINO,Rx1day,97.117,69.405,-27.712,-28.53
QDM,CESM2,RAINY,351004,EL_NINO,Rx5day,186.437,155.73,-30.707,-16.47
