model,season_type,ENSO_phase,station,index,R_RAW_pct,R_QDM_pct,PE_ENSO_pct
CanESM5,HOT_DRY,EL_NINO,351004,wet_day_freq,0.51,48.14,9339.22
CESM2,HOT_DRY,EL_NINO,351004,wet_day_freq,12.78,174.16,1262.75
EC-Earth3,HOT_DRY,EL_NINO,351004,wet_day_freq,4.22,83.25,1872.75
FGOALS-g3,HOT_DRY,EL_NINO,351004,wet_day_freq,14.33,19.69,37.4
MIROC6,HOT_DRY,EL_NINO,351004,wet_day_freq,17.1,15.04,-12.05
MRI-ESM2-0,HOT_DRY,EL_NINO,351004,wet_day_freq,8.72,12.65,45.07
ACCESS-ESM1-5,HOT_DRY,EL_NINO,351005,CDD,2.13,30.45,1329.58
CanESM5,HOT_DRY,EL_NINO,351005,CDD,-4.17,32.03,-868.11
CESM2,HOT_DRY,EL_NINO,351005,CDD,-20.0,-45.85,129.25
EC-Earth3,HOT_DRY,EL_NINO,351005,CDD,-11.25,-35.2,212.89
FGOALS-g3,HOT_DRY,EL_NINO,351005,CDD,12.4,11.71,-5.56
MIROC6,HOT_DRY,EL_NINO,351005,CDD,13.39,-21.35,-259.45
MRI-ESM2-0,HOT_DRY,EL_NINO,351005,CDD,1.29,18.57,1339.53
ACCESS-ESM1-5,HOT_DRY,EL_NINO,351005,CWD,-32.5,-44.44,36.74
CanESM5,HOT_DRY,EL_NINO,351005,CWD,-26.55,37.5,-241.24
CESM2,HOT_DRY,EL_NINO,351005,CWD,21.39,53.85,151.75
EC-Earth3,HOT_DRY,EL_NINO,351005,CWD,-5.56,-4.41,-20.68
FGOALS-g3,HOT_DRY,EL_NINO,351005,CWD,16.07,25.0,55.57
MIROC6,HOT_DRY,EL_NINO,351005,CWD,57.41,71.87,25.19
MRI-ESM2-0,HOT_DRY,EL_NINO,351005,CWD,15.91,-13.46,-184.6
ACCESS-ESM1-5,HOT_DRY,EL_NINO,351005,PRCPTOT,-30.2,-61.0,101.99
CanESM5,HOT_DRY,EL_NINO,351005,PRCPTOT,-22.41,93.19,-515.84
CESM2,HOT_DRY,EL_NINO,351005,PRCPTOT,27.57,363.53,1218.57
EC-Earth3,HOT_DRY,EL_NINO,351005,PRCPTOT,10.78,61.09,466.7
FGOALS-g3,HOT_DRY,EL_NINO,351005,PRCPTOT,-3.19,78.61,-2564.26
MIROC6,HOT_DRY,EL_NINO,351005,PRCPTOT,81.63,-2.73,-103.34
MRI-ESM2-0,HOT_DRY,EL_NINO,351005,PRCPTOT,-7.01,66.11,-1043.08
ACCESS-ESM1-5,HOT_DRY,EL_NINO,351005,R20mm,-100.0,-46.43,-53.57
CanESM5,HOT_DRY,EL_NINO,351005,R20mm,25.0,212.5,750.0
CESM2,HOT_DRY,EL_NINO,351005,R20mm,212.5,431.25,102.94
EC-Earth3,HOT_DRY,EL_NINO,351005,R20mm,114.29,36.36,-68.19
FGOALS-g3,HOT_DRY,EL_NINO,351005,R20mm,-37.5,38.89,-203.71
MIROC6,HOT_DRY,EL_NINO,351005,R20mm,493.75,25.0,-94.94
MRI-ESM2-0,HOT_DRY,EL_NINO,351005,R20mm,-100.0,66.67,-166.67
ACCESS-ESM1-5,HOT_DRY,EL_NINO,351005,R50mm,0.0,-100.0,0.0
CanESM5,HOT_DRY,EL_NINO,351005,R50mm,0.0,87.5,0.0
CESM2,HOT_DRY,EL_NINO,351005,R50mm,0.0,0.0,0.0
EC-Earth3,HOT_DRY,EL_NINO,351005,R50mm,0.0,87.5,0.0
FGOALS-g3,HOT_DRY,EL_NINO,351005,R50mm,-100.0,150.0,-250.0
MIROC6,HOT_DRY,EL_NINO,351005,R50mm,0.0,-58.33,0.0
MRI-ESM2-0,HOT_DRY,EL_NINO,351005,R50mm,0.0,0.0,0.0
ACCESS-ESM1-5,HOT_DRY,EL_NINO,351005,R95p,0.0,-80.35,0.0
CanESM5,HOT_DRY,EL_NINO,351005,R95p,0.0,107.17,0.0
CESM2,HOT_DRY,EL_NINO,351005,R95p,-100.0,1354.17,-1454.17
EC-Earth3,HOT_DRY,EL_NINO,351005,R95p,0.0,118.46,0.0
FGOALS-g3,HOT_DRY,EL_NINO,351005,R95p,-4.92,188.46,-3930.49
MIROC6,HOT_DRY,EL_NINO,351005,R95p,0.0,-69.09,0.0
MRI-ESM2-0,HOT_DRY,EL_NINO,351005,R95p,0.0,0.0,0.0
ACCESS-ESM1-5,HOT_DRY,EL_NINO,351005,R99p,0.0,-100.0,0.0
CanESM5,HOT_DRY,EL_NINO,351005,R99p,0.0,98.21,0.0
CESM2,HOT_DRY,EL_NINO,351005,R99p,0.0,0.0,0.0
EC-Earth3,HOT_DRY,EL_NINO,351005,R99p,0.0,0.0,0.0
FGOALS-g3,HOT_DRY,EL_NINO,351005,R99p,0.0,0.0,0.0
MIROC6,HOT_DRY,EL_NINO,351005,R99p,0.0,0.0,0.0
MRI-ESM2-0,HOT_DRY,EL_NINO,351005,R99p,0.0,0.0,0.0
ACCESS-ESM1-5,HOT_DRY,EL_NINO,351005,Rx1day,-57.71,-40.1,-30.51
CanESM5,HOT_DRY,EL_NINO,351005,Rx1day,-26.75,47.96,-279.29
CESM2,HOT_DRY,EL_NINO,351005,Rx1day,11.75,218.8,1762.13
EC-Earth3,HOT_DRY,EL_NINO,351005,Rx1day,5.39,67.4,1150.46
FGOALS-g3,HOT_DRY,EL_NINO,351005,Rx1day,-9.9,114.68,-1258.38
MIROC6,HOT_DRY,EL_NINO,351005,Rx1day,111.83,-28.28,-125.29
MRI-ESM2-0,HOT_DRY,EL_NINO,351005,Rx1day,-24.18,115.52,-577.75
ACCESS-ESM1-5,HOT_DRY,EL_NINO,351005,Rx5day,-61.03,-60.76,-0.44
CanESM5,HOT_DRY,EL_NINO,351005,Rx5day,-31.47,79.68,-353.19
CESM2,HOT_DRY,EL_NINO,351005,Rx5day,20.58,216.62,952.58
EC-Earth3,HOT_DRY,EL_NINO,351005,Rx5day,6.43,7.04,9.49
FGOALS-g3,HOT_DRY,EL_NINO,351005,Rx5day,-11.92,91.8,-870.13
MIROC6,HOT_DRY,EL_NINO,351005,Rx5day,107.18,-20.51,-119.14
MRI-ESM2-0,HOT_DRY,EL_NINO,351005,Rx5day,-27.27,73.86,-370.85
ACCESS-ESM1-5,HOT_DRY,EL_NINO,351005,SDII,-13.13,-23.68,80.35
CanESM5,HOT_DRY,EL_NINO,351005,SDII,-25.39,60.2,-337.1
CESM2,HOT_DRY,EL_NINO,351005,SDII,11.69,54.53,366.47
EC-Earth3,HOT_DRY,EL_NINO,351005,SDII,2.82,14.62,418.44
FGOALS-g3,HOT_DRY,EL_NINO,351005,SDII,-25.56,10.49,-141.04
MIROC6,HOT_DRY,EL_NINO,351005,SDII,54.99,-42.08,-176.52
MRI-ESM2-0,HOT_DRY,EL_NINO,351005,SDII,-15.35,73.26,-577.26
ACCESS-ESM1-5,HOT_DRY,EL_NINO,351005,wet_day_freq,-19.98,-47.01,135.29
CanESM5,HOT_DRY,EL_NINO,351005,wet_day_freq,0.51,28.28,5445.1
CESM2,HOT_DRY,EL_NINO,351005,wet_day_freq,12.78,158.97,1143.9
EC-Earth3,HOT_DRY,EL_NINO,351005,wet_day_freq,8.17,40.93,400.98
FGOALS-g3,HOT_DRY,EL_NINO,351005,wet_day_freq,14.33,21.11,47.31
MIROC6,HOT_DRY,EL_NINO,351005,wet_day_freq,17.1,53.27,211.52
MRI-ESM2-0,HOT_DRY,EL_NINO,351005,wet_day_freq,8.72,-6.14,-170.41
ACCESS-ESM1-5,HOT_DRY,EL_NINO,351006,CDD,-20.99,-16.36,-22.06
CanESM5,HOT_DRY,EL_NINO,351006,CDD,-4.17,15.83,-479.62
CESM2,HOT_DRY,EL_NINO,351006,CDD,-5.82,-24.46,320.27
EC-Earth3,HOT_DRY,EL_NINO,351006,CDD,-15.41,-31.71,105.78
FGOALS-g3,HOT_DRY,EL_NINO,351006,CDD,12.4,10.23,-17.5
MIROC6,HOT_DRY,EL_NINO,351006,CDD,-20.7,-21.43,3.53
MRI-ESM2-0,HOT_DRY,EL_NINO,351006,CDD,-6.44,-3.17,-50.78
ACCESS-ESM1-5,HOT_DRY,EL_NINO,351006,CWD,-34.21,-42.71,24.85
CanESM5,HOT_DRY,EL_NINO,351006,CWD,-26.55,81.82,-408.17
CESM2,HOT_DRY,EL_NINO,351006,CWD,59.72,91.67,53.5
EC-Earth3,HOT_DRY,EL_NINO,351006,CWD,-18.48,4.17,-122.56
FGOALS-g3,HOT_DRY,EL_NINO,351006,CWD,16.07,25.0,55.57
MIROC6,HOT_DRY,EL_NINO,351006,CWD,28.79,-21.88,-176.0
MRI-ESM2-0,HOT_DRY,EL_NINO,351006,CWD,-14.06,-14.06,-0.0
ACCESS-ESM1-5,HOT_DRY,EL_NINO,351006,PRCPTOT,-22.57,-56.68,151.13
CanESM5,HOT_DRY,EL_NINO,351006,PRCPTOT,-22.41,94.89,-523.43
CESM2,HOT_DRY,EL_NINO,351006,PRCPTOT,41.48,339.68,718.9
EC-Earth3,HOT_DRY,EL_NINO,351006,PRCPTOT,9.91,99.01,899.09
FGOALS-g3,HOT_DRY,EL_NINO,351006,PRCPTOT,-3.19,44.93,-1508.46
MIROC6,HOT_DRY,EL_NINO,351006,PRCPTOT,57.72,9.82,-82.99
MRI-ESM2-0,HOT_DRY,EL_NINO,351006,PRCPTOT,-4.29,78.99,-1941.26
ACCESS-ESM1-5,HOT_DRY,EL_NINO,351006,R20mm,0.0,-51.92,0.0
CanESM5,HOT_DRY,EL_NINO,351006,R20mm,25.0,122.22,388.88
CESM2,HOT_DRY,EL_NINO,351006,R20mm,191.67,275.0,43.48
EC-Earth3,HOT_DRY,EL_NINO,351006,R20mm,118.75,100.0,-15.79
FGOALS-g3,HOT_DRY,EL_NINO,351006,R20mm,-37.5,56.25,-250.0
MIROC6,HOT_DRY,EL_NINO,351006,R20mm,96.43,56.25,-41.67
MRI-ESM2-0,HOT_DRY,EL_NINO,351006,R20mm,150.0,87.5,-41.67
ACCESS-ESM1-5,HOT_DRY,EL_NINO,351006,R50mm,0.0,-100.0,0.0
CanESM5,HOT_DRY,EL_NINO,351006,R50mm,0.0,66.67,0.0
CESM2,HOT_DRY,EL_NINO,351006,R50mm,0.0,0.0,0.0
EC-Earth3,HOT_DRY,EL_NINO,351006,R50mm,0.0,66.67,0.0
FGOALS-g3,HOT_DRY,EL_NINO,351006,R50mm,-100.0,150.0,-250.0
MIROC6,HOT_DRY,EL_NINO,351006,R50mm,0.0,-37.5,0.0
MRI-ESM2-0,HOT_DRY,EL_NINO,351006,R50mm,0.0,0.0,0.0
ACCESS-ESM1-5,HOT_DRY,EL_NINO,351006,R95p,0.0,-64.2,0.0
CanESM5,HOT_DRY,EL_NINO,351006,R95p,-58.6,139.67,-338.34
CESM2,HOT_DRY,EL_NINO,351006,R95p,191.28,588.49,207.66
EC-Earth3,HOT_DRY,EL_NINO,351006,R95p,47.67,123.91,159.93
FGOALS-g3,HOT_DRY,EL_NINO,351006,R95p,-29.07,87.88,-402.3
MIROC6,HOT_DRY,EL_NINO,351006,R95p,135.22,28.01,-79.29
MRI-ESM2-0,HOT_DRY,EL_NINO,351006,R95p,117.52,188.31,60.24
ACCESS-ESM1-5,HOT_DRY,EL_NINO,351006,R99p,0.0,-47.89,0.0
CanESM5,HOT_DRY,EL_NINO,351006,R99p,0.0,151.97,0.0
CESM2,HOT_DRY,EL_NINO,351006,R99p,0.0,0.0,0.0
EC-Earth3,HOT_DRY,EL_NINO,351006,R99p,0.0,137.0,0.0
FGOALS-g3,HOT_DRY,EL_NINO,351006,R99p,-4.92,84.89,-1825.41
MIROC6,HOT_DRY,EL_NINO,351006,R99p,0.0,-22.27,0.0
MRI-ESM2-0,HOT_DRY,EL_NINO,351006,R99p,0.0,599.14,0.0
ACCESS-ESM1-5,HOT_DRY,EL_NINO,351006,Rx1day,-23.07,-35.6,54.31
CanESM5,HOT_DRY,EL_NINO,351006,Rx1day,-26.75,56.35,-310.65
CESM2,HOT_DRY,EL_NINO,351006,Rx1day,43.19,209.97,386.15
EC-Earth3,HOT_DRY,EL_NINO,351006,Rx1day,23.27,75.77,225.61
FGOALS-g3,HOT_DRY,EL_NINO,351006,Rx1day,-9.9,59.38,-699.8
MIROC6,HOT_DRY,EL_NINO,351006,Rx1day,62.84,-26.68,-142.46
MRI-ESM2-0,HOT_DRY,EL_NINO,351006,Rx1day,0.62,94.0,15061.29
ACCESS-ESM1-5,HOT_DRY,EL_NINO,351006,Rx5day,-18.92,-64.45,240.64
CanESM5,HOT_DRY,EL_NINO,351006,Rx5day,-31.47,86.53,-374.96
CESM2,HOT_DRY,EL_NINO,351006,Rx5day,61.72,348.82,465.17
EC-Earth3,HOT_DRY,EL_NINO,351006,Rx5day,2.1,40.42,1824.76
FGOALS-g3,HOT_DRY,EL_NINO,351006,Rx5day,-11.92,59.32,-597.65
MIROC6,HOT_DRY,EL_NINO,351006,Rx5day,73.05,-2.61,-103.57
MRI-ESM2-0,HOT_DRY,EL_NINO,351006,Rx5day,-8.68,72.72,-937.79
ACCESS-ESM1-5,HOT_DRY,EL_NINO,351006,SDII,-9.06,-13.62,50.33
CanESM5,HOT_DRY,EL_NINO,351006,SDII,-25.39,96.19,-478.85
CESM2,HOT_DRY,EL_NINO,351006,SDII,18.35,93.54,409.75
EC-Earth3,HOT_DRY,EL_NINO,351006,SDII,6.55,51.45,685.5
FGOALS-g3,HOT_DRY,EL_NINO,351006,SDII,-25.56,30.11,-217.8
MIROC6,HOT_DRY,EL_NINO,351006,SDII,35.45,-26.5,-174.75
MRI-ESM2-0,HOT_DRY,EL_NINO,351006,SDII,-12.17,37.62,-409.12
ACCESS-ESM1-5,HOT_DRY,EL_NINO,351006,wet_day_freq,-14.41,-37.39,159.47
CanESM5,HOT_DRY,EL_NINO,351006,wet_day_freq,0.51,19.47,3717.65
CESM2,HOT_DRY,EL_NINO,351006,wet_day_freq,17.94,104.39,481.88
EC-Earth3,HOT_DRY,EL_NINO,351006,wet_day_freq,4.22,30.01,611.14
FGOALS-g3,HOT_DRY,EL_NINO,351006,wet_day_freq,14.33,7.93,-44.66
MIROC6,HOT_DRY,EL_NINO,351006,wet_day_freq,13.5,13.24,-1.93
MRI-ESM2-0,HOT_DRY,EL_NINO,351006,wet_day_freq,8.65,18.33,111.91
ACCESS-ESM1-5,HOT_DRY,EL_NINO,351007,CDD,-20.99,1.82,-108.67
CanESM5,HOT_DRY,EL_NINO,351007,CDD,-4.17,-4.49,7.67
CESM2,HOT_DRY,EL_NINO,351007,CDD,-5.82,-27.01,364.09
EC-Earth3,HOT_DRY,EL_NINO,351007,CDD,-1.96,-6.64,238.78
FGOALS-g3,HOT_DRY,EL_NINO,351007,CDD,67.21,16.9,-74.85
MIROC6,HOT_DRY,EL_NINO,351007,CDD,-20.7,-33.81,63.33
MRI-ESM2-0,HOT_DRY,EL_NINO,351007,CDD,11.57,-6.68,-157.74
ACCESS-ESM1-5,HOT_DRY,EL_NINO,351007,CWD,-34.21,-28.57,-16.49
CanESM5,HOT_DRY,EL_NINO,351007,CWD,-26.55,32.35,-221.85
CESM2,HOT_DRY,EL_NINO,351007,CWD,59.72,75.0,25.59
EC-Earth3,HOT_DRY,EL_NINO,351007,CWD,-25.68,-35.81,39.45
FGOALS-g3,HOT_DRY,EL_NINO,351007,CWD,-23.61,9.37,-139.69
MIROC6,HOT_DRY,EL_NINO,351007,CWD,28.79,-28.03,-197.36
MRI-ESM2-0,HOT_DRY,EL_NINO,351007,CWD,-9.38,19.05,-303.09
ACCESS-ESM1-5,HOT_DRY,EL_NINO,351007,PRCPTOT,-22.57,-43.95,94.73
CanESM5,HOT_DRY,EL_NINO,351007,PRCPTOT,-22.41,43.07,-292.19
CESM2,HOT_DRY,EL_NINO,351007,PRCPTOT,41.48,184.49,344.77
EC-Earth3,HOT_DRY,EL_NINO,351007,PRCPTOT,22.88,49.78,117.57
FGOALS-g3,HOT_DRY,EL_NINO,351007,PRCPTOT,-44.71,-29.45,-34.13
MIROC6,HOT_DRY,EL_NINO,351007,PRCPTOT,57.72,11.9,-79.38
MRI-ESM2-0,HOT_DRY,EL_NINO,351007,PRCPTOT,9.63,75.35,682.45
ACCESS-ESM1-5,HOT_DRY,EL_NINO,351007,R20mm,0.0,-54.55,0.0
CanESM5,HOT_DRY,EL_NINO,351007,R20mm,25.0,150.0,500.0
CESM2,HOT_DRY,EL_NINO,351007,R20mm,191.67,1775.0,826.07
EC-Earth3,HOT_DRY,EL_NINO,351007,R20mm,212.5,165.62,-22.06
FGOALS-g3,HOT_DRY,EL_NINO,351007,R20mm,-68.75,-25.0,-63.64
MIROC6,HOT_DRY,EL_NINO,351007,R20mm,96.43,50.0,-48.15
MRI-ESM2-0,HOT_DRY,EL_NINO,351007,R20mm,25.0,150.0,500.0
ACCESS-ESM1-5,HOT_DRY,EL_NINO,351007,R50mm,0.0,-100.0,0.0
CanESM5,HOT_DRY,EL_NINO,351007,R50mm,0.0,0.0,0.0
CESM2,HOT_DRY,EL_NINO,351007,R50mm,0.0,0.0,0.0
EC-Earth3,HOT_DRY,EL_NINO,351007,R50mm,0.0,0.0,0.0
FGOALS-g3,HOT_DRY,EL_NINO,351007,R50mm,-100.0,25.0,-125.0
MIROC6,HOT_DRY,EL_NINO,351007,R50mm,0.0,0.0,0.0
MRI-ESM2-0,HOT_DRY,EL_NINO,351007,R50mm,0.0,0.0,0.0
ACCESS-ESM1-5,HOT_DRY,EL_NINO,351007,R95p,0.0,-61.18,0.0
CanESM5,HOT_DRY,EL_NINO,351007,R95p,-58.6,105.67,-280.32
CESM2,HOT_DRY,EL_NINO,351007,R95p,191.28,1115.85,483.36
EC-Earth3,HOT_DRY,EL_NINO,351007,R95p,315.23,137.68,-56.32
FGOALS-g3,HOT_DRY,EL_NINO,351007,R95p,-83.51,-18.28,-78.11
MIROC6,HOT_DRY,EL_NINO,351007,R95p,147.45,52.69,-64.27
MRI-ESM2-0,HOT_DRY,EL_NINO,351007,R95p,-37.03,280.89,-858.55
ACCESS-ESM1-5,HOT_DRY,EL_NINO,351007,R99p,0.0,-100.0,0.0
CanESM5,HOT_DRY,EL_NINO,351007,R99p,0.0,16.72,0.0
CESM2,HOT_DRY,EL_NINO,351007,R99p,0.0,0.0,0.0
EC-Earth3,HOT_DRY,EL_NINO,351007,R99p,0.0,178.41,0.0
FGOALS-g3,HOT_DRY,EL_NINO,351007,R99p,-100.0,-27.43,-72.57
MIROC6,HOT_DRY,EL_NINO,351007,R99p,0.0,-100.0,0.0
MRI-ESM2-0,HOT_DRY,EL_NINO,351007,R99p,0.0,0.0,0.0
ACCESS-ESM1-5,HOT_DRY,EL_NINO,351007,Rx1day,-23.07,-24.05,4.25
CanESM5,HOT_DRY,EL_NINO,351007,Rx1day,-26.75,35.34,-232.11
CESM2,HOT_DRY,EL_NINO,351007,Rx1day,43.19,114.9,166.03
EC-Earth3,HOT_DRY,EL_NINO,351007,Rx1day,57.07,62.04,8.71
FGOALS-g3,HOT_DRY,EL_NINO,351007,Rx1day,-64.44,12.69,-119.69
MIROC6,HOT_DRY,EL_NINO,351007,Rx1day,62.84,-15.05,-123.95
MRI-ESM2-0,HOT_DRY,EL_NINO,351007,Rx1day,11.26,52.7,368.03
ACCESS-ESM1-5,HOT_DRY,EL_NINO,351007,Rx5day,-18.92,-52.25,176.16
CanESM5,HOT_DRY,EL_NINO,351007,Rx5day,-31.47,55.69,-276.96
CESM2,HOT_DRY,EL_NINO,351007,Rx5day,61.72,178.8,189.7
EC-Earth3,HOT_DRY,EL_NINO,351007,Rx5day,38.22,27.52,-28.0
FGOALS-g3,HOT_DRY,EL_NINO,351007,Rx5day,-58.32,17.23,-129.54
MIROC6,HOT_DRY,EL_NINO,351007,Rx5day,73.05,-2.08,-102.85
MRI-ESM2-0,HOT_DRY,EL_NINO,351007,Rx5day,20.68,60.53,192.7
ACCESS-ESM1-5,HOT_DRY,EL_NINO,351007,SDII,-9.06,-17.26,90.51
CanESM5,HOT_DRY,EL_NINO,351007,SDII,-25.39,22.91,-190.23
CESM2,HOT_DRY,EL_NINO,351007,SDII,18.35,56.42,207.47
EC-Earth3,HOT_DRY,EL_NINO,351007,SDII,15.29,23.59,54.28
FGOALS-g3,HOT_DRY,EL_NINO,351007,SDII,-12.97,0.18,-101.39
MIROC6,HOT_DRY,EL_NINO,351007,SDII,35.45,9.56,-73.03
MRI-ESM2-0,HOT_DRY,EL_NINO,351007,SDII,-4.79,25.91,-640.92
ACCESS-ESM1-5,HOT_DRY,EL_NINO,351007,wet_day_freq,-14.41,-25.73,78.56
CanESM5,HOT_DRY,EL_NINO,351007,wet_day_freq,0.51,9.54,1770.59
CESM2,HOT_DRY,EL_NINO,351007,wet_day_freq,17.94,82.25,358.47
EC-Earth3,HOT_DRY,EL_NINO,351007,wet_day_freq,4.45,16.12,262.25
FGOALS-g3,HOT_DRY,EL_NINO,351007,wet_day_freq,-36.15,-36.32,0.47
MIROC6,HOT_DRY,EL_NINO,351007,wet_day_freq,13.5,-0.15,-101.11
MRI-ESM2-0,HOT_DRY,EL_NINO,351007,wet_day_freq,8.98,31.76,253.67
ACCESS-ESM1-5,HOT_DRY,EL_NINO,351008,CDD,-20.99,-10.34,-50.74
CanESM5,HOT_DRY,EL_NINO,351008,CDD,-4.17,3.22,-177.22
CESM2,HOT_DRY,EL_NINO,351008,CDD,-20.0,-42.95,114.75
EC-Earth3,HOT_DRY,EL_NINO,351008,CDD,-10.51,0.16,-101.52
FGOALS-g3,HOT_DRY,EL_NINO,351008,CDD,12.4,18.04,45.48
MIROC6,HOT_DRY,EL_NINO,351008,CDD,13.39,-23.08,-272.37
MRI-ESM2-0,HOT_DRY,EL_NINO,351008,CDD,1.29,7.72,498.45
ACCESS-ESM1-5,HOT_DRY,EL_NINO,351008,CWD,-34.21,-20.0,-41.54
CanESM5,HOT_DRY,EL_NINO,351008,CWD,-26.55,32.81,-223.58
CESM2,HOT_DRY,EL_NINO,351008,CWD,21.39,52.17,143.9
EC-Earth3,HOT_DRY,EL_NINO,351008,CWD,-21.57,-15.18,-29.62
FGOALS-g3,HOT_DRY,EL_NINO,351008,CWD,16.07,10.29,-35.97
MIROC6,HOT_DRY,EL_NINO,351008,CWD,57.41,-20.45,-135.62
MRI-ESM2-0,HOT_DRY,EL_NINO,351008,CWD,15.91,19.57,23.0
ACCESS-ESM1-5,HOT_DRY,EL_NINO,351008,PRCPTOT,-22.57,-41.12,82.19
CanESM5,HOT_DRY,EL_NINO,351008,PRCPTOT,-22.41,44.45,-298.35
CESM2,HOT_DRY,EL_NINO,351008,PRCPTOT,27.57,179.21,550.02
EC-Earth3,HOT_DRY,EL_NINO,351008,PRCPTOT,14.48,49.59,242.47
FGOALS-g3,HOT_DRY,EL_NINO,351008,PRCPTOT,-3.19,25.42,-896.87
MIROC6,HOT_DRY,EL_NINO,351008,PRCPTOT,81.63,12.61,-84.55
MRI-ESM2-0,HOT_DRY,EL_NINO,351008,PRCPTOT,-7.01,17.27,-346.36
ACCESS-ESM1-5,HOT_DRY,EL_NINO,351008,R20mm,0.0,-37.5,0.0
CanESM5,HOT_DRY,EL_NINO,351008,R20mm,25.0,45.83,83.32
CESM2,HOT_DRY,EL_NINO,351008,R20mm,212.5,587.5,176.47
EC-Earth3,HOT_DRY,EL_NINO,351008,R20mm,75.0,-6.25,-108.33
FGOALS-g3,HOT_DRY,EL_NINO,351008,R20mm,-37.5,118.75,-416.67
MIROC6,HOT_DRY,EL_NINO,351008,R20mm,493.75,-25.0,-105.06
MRI-ESM2-0,HOT_DRY,EL_NINO,351008,R20mm,-100.0,275.0,-375.0
ACCESS-ESM1-5,HOT_DRY,EL_NINO,351008,R50mm,0.0,-100.0,0.0
CanESM5,HOT_DRY,EL_NINO,351008,R50mm,0.0,0.0,0.0
CESM2,HOT_DRY,EL_NINO,351008,R50mm,0.0,0.0,0.0
EC-Earth3,HOT_DRY,EL_NINO,351008,R50mm,0.0,0.0,0.0
FGOALS-g3,HOT_DRY,EL_NINO,351008,R50mm,-100.0,0.0,-100.0
MIROC6,HOT_DRY,EL_NINO,351008,R50mm,0.0,0.0,0.0
MRI-ESM2-0,HOT_DRY,EL_NINO,351008,R50mm,0.0,0.0,0.0
ACCESS-ESM1-5,HOT_DRY,EL_NINO,351008,R95p,0.0,-51.55,0.0
CanESM5,HOT_DRY,EL_NINO,351008,R95p,-58.6,91.34,-255.87
CESM2,HOT_DRY,EL_NINO,351008,R95p,52.13,886.75,1601.04
EC-Earth3,HOT_DRY,EL_NINO,351008,R95p,55.43,-6.84,-112.34
FGOALS-g3,HOT_DRY,EL_NINO,351008,R95p,-34.88,167.44,-580.05
MIROC6,HOT_DRY,EL_NINO,351008,R95p,511.5,-28.82,-105.63
MRI-ESM2-0,HOT_DRY,EL_NINO,351008,R95p,-80.85,347.98,-530.4
ACCESS-ESM1-5,HOT_DRY,EL_NINO,351008,R99p,0.0,-100.0,0.0
CanESM5,HOT_DRY,EL_NINO,351008,R99p,0.0,106.65,0.0
CESM2,HOT_DRY,EL_NINO,351008,R99p,-100.0,0.0,-100.0
EC-Earth3,HOT_DRY,EL_NINO,351008,R99p,0.0,-100.0,0.0
FGOALS-g3,HOT_DRY,EL_NINO,351008,R99p,-4.92,282.85,-5848.98
MIROC6,HOT_DRY,EL_NINO,351008,R99p,0.0,0.0,0.0
MRI-ESM2-0,HOT_DRY,EL_NINO,351008,R99p,0.0,0.0,0.0
ACCESS-ESM1-5,HOT_DRY,EL_NINO,351008,Rx1day,-23.07,-12.15,-47.33
CanESM5,HOT_DRY,EL_NINO,351008,Rx1day,-26.75,32.99,-223.33
CESM2,HOT_DRY,EL_NINO,351008,Rx1day,11.75,143.99,1125.45
EC-Earth3,HOT_DRY,EL_NINO,351008,Rx1day,50.94,7.3,-85.67
FGOALS-g3,HOT_DRY,EL_NINO,351008,Rx1day,-9.9,75.95,-867.17
MIROC6,HOT_DRY,EL_NINO,351008,Rx1day,111.83,-19.64,-117.56
MRI-ESM2-0,HOT_DRY,EL_NINO,351008,Rx1day,-24.18,72.88,-401.41
ACCESS-ESM1-5,HOT_DRY,EL_NINO,351008,Rx5day,-18.92,-48.33,155.44
CanESM5,HOT_DRY,EL_NINO,351008,Rx5day,-31.47,61.63,-295.84
CESM2,HOT_DRY,EL_NINO,351008,Rx5day,20.58,122.9,497.18
EC-Earth3,HOT_DRY,EL_NINO,351008,Rx5day,11.94,-16.81,-240.79
FGOALS-g3,HOT_DRY,EL_NINO,351008,Rx5day,-11.92,70.42,-690.77
MIROC6,HOT_DRY,EL_NINO,351008,Rx5day,107.18,-5.41,-105.05
MRI-ESM2-0,HOT_DRY,EL_NINO,351008,Rx5day,-27.27,38.51,-241.22
ACCESS-ESM1-5,HOT_DRY,EL_NINO,351008,SDII,-9.06,-12.31,35.87
CanESM5,HOT_DRY,EL_NINO,351008,SDII,-25.39,22.65,-189.21
CESM2,HOT_DRY,EL_NINO,351008,SDII,11.69,45.22,286.83
EC-Earth3,HOT_DRY,EL_NINO,351008,SDII,7.05,12.64,79.29
FGOALS-g3,HOT_DRY,EL_NINO,351008,SDII,-25.56,41.08,-260.72
MIROC6,HOT_DRY,EL_NINO,351008,SDII,54.99,-11.13,-120.24
MRI-ESM2-0,HOT_DRY,EL_NINO,351008,SDII,-15.35,28.12,-283.19
ACCESS-ESM1-5,HOT_DRY,EL_NINO,351008,wet_day_freq,-14.41,-26.77,85.77
CanESM5,HOT_DRY,EL_NINO,351008,wet_day_freq,0.51,12.34,2319.61
CESM2,HOT_DRY,EL_NINO,351008,wet_day_freq,12.78,76.36,497.5
EC-Earth3,HOT_DRY,EL_NINO,351008,wet_day_freq,8.81,29.06,229.85
