model,scenario,window,index,future_regional,obs_baseline_regional,model_baseline_regional,delta_obs_abs,delta_model_abs,delta_obs_pct,delta_model_pct,mean_station_delta_obs_pct,mean_station_delta_model_pct
MIROC6,ssp245,Long-term,PRCPTOT,1101.1657692307695,1119.6969230769232,1119.2274615384617,-18.531153846153757,-18.061692307692283,-1.6550151620699476,-1.6137642193719173,-0.0963465856444893,-1.4759107801165536
MIROC6,ssp245,Long-term,R10mm,33.35000000000001,30.700000000000003,36.09615384615385,2.6500000000000057,-2.746153846153838,8.631921824104252,-7.607884922749046,11.010135821658256,-7.583477370004379
MIROC6,ssp245,Long-term,R20mm,15.642307692307693,12.01923076923077,16.349999999999998,3.6230769230769226,-0.7076923076923052,30.143999999999995,-4.328393319218993,78.12920842565634,-2.4746495017226047
MIROC6,ssp245,Long-term,R50mm,2.7653846153846158,2.15,2.323076923076923,0.6153846153846159,0.44230769230769296,28.62254025044725,19.03973509933778,255.89784970886654,33.40919973496113
MIROC6,ssp245,Long-term,R95p,425.7137692307693,297.47653846153844,389.33788461538467,128.23723076923085,36.37588461538462,43.10835114339983,9.343011829254499,52.27475067410345,19.61175619774698
MIROC6,ssp245,Long-term,R99p,196.60511538461535,117.43846153846152,154.42892307692307,79.16665384615382,42.176192307692276,67.41118097858124,27.31107066432352,101.75544620779807,44.93480405615204
MIROC6,ssp245,Long-term,Rx1day,85.63876923076924,77.04499999999999,70.7266923076923,8.593769230769254,14.912076923076938,11.15422056041178,21.084086412811203,26.13807289798071,21.711822713789733
MIROC6,ssp245,Long-term,Rx5day,203.40811538461537,143.93307692307692,163.21642307692306,59.475038461538446,40.19169230769231,41.32131385847054,24.624784412013593,47.00788875514321,24.73084734261202
MIROC6,ssp245,Long-term,SDII,12.842224231135392,10.353471721306391,12.62704541894697,2.488752509829,0.21517881218842128,24.03785490336928,1.7041105424832317,29.64064628861018,1.7761164119916608
MIROC6,ssp585,Long-term,CDD,60.21153846153846,47.615384615384606,60.084615384615375,12.596153846153854,0.12692307692308447,26.453957996769006,0.2112405581871845,28.374392294965826,0.5589995052215527
MIROC6,ssp585,Long-term,CWD,11.707692307692307,32.13461538461539,11.826923076923077,-20.42692307692308,-0.1192307692307697,-63.566726511071224,-1.008130081300817,-25.456076165534594,2.6366360804615843
MIROC6,ssp585,Long-term,PRCPTOT,975.5631923076924,1119.6969230769232,1119.2274615384617,-144.13373076923085,-143.66426923076938,-12.872566477467123,-12.836020752501204,-11.566079707652685,-12.687910935405945
MIROC6,ssp585,Long-term,R10mm,29.053846153846152,30.700000000000003,36.09615384615385,-1.646153846153851,-7.042307692307695,-5.362064645452283,-19.509856153436342,-3.3081135740023955,-19.53637226457156
MIROC6,ssp585,Long-term,R20mm,13.299999999999999,12.01923076923077,16.349999999999998,1.2807692307692289,-3.049999999999999,10.655999999999985,-18.65443425076452,51.18945302091321,-17.34756903818618
MIROC6,ssp585,Long-term,R50mm,2.4692307692307693,2.15,2.323076923076923,0.31923076923076943,0.14615384615384652,14.847942754919508,6.291390728476838,226.83188064808758,22.63011364371757
MIROC6,ssp585,Long-term,R95p,368.6903461538462,297.47653846153844,389.33788461538467,71.21380769230774,-20.64753846153849,23.93930225913099,-5.303244117108094,31.540106200353936,2.349612462001159
MIROC6,ssp585,Long-term,R99p,172.76846153846157,117.43846153846152,154.42892307692307,55.33000000000004,18.339538461538496,47.11403681142337,11.875714792366539,76.73893245774808,25.833004139578406
MIROC6,ssp585,Long-term,Rx1day,76.39330769230769,77.04499999999999,70.7266923076923,-0.6516923076923007,5.666615384615383,-0.8458593129889036,8.011989815617431,13.14761609195322,8.384991806083884
MIROC6,ssp585,Long-term,Rx5day,192.28246153846152,143.93307692307692,163.21642307692306,48.349384615384594,29.066038461538454,33.591573006685785,17.808280510987416,39.107150026987924,18.082247398761428
MIROC6,ssp585,Long-term,SDII,11.914197809455347,10.353471721306391,12.62704541894697,1.5607260881489555,-0.7128476094916234,15.074422668650747,-5.645403068100085,20.707890429509124,-5.448910694973685
MRI-ESM2-0,ssp245,Long-term,CDD,60.10000000000001,47.615384615384606,61.73076923076924,12.484615384615402,-1.630769230769232,26.219709208400687,-2.641744548286606,29.114293144385456,-1.3453140247380069
MRI-ESM2-0,ssp245,Long-term,CWD,10.065384615384618,32.13461538461539,12.015384615384615,-22.06923076923077,-1.9499999999999975,-68.67743865948535,-16.229193341869376,-36.45896357111728,-15.791983427352953
MRI-ESM2-0,ssp245,Long-term,PRCPTOT,820.5128461538462,1119.6969230769232,986.4539999999998,-299.184076923077,-165.9411538461536,-26.720094586034957,-16.821986007067096,-25.653158264468587,-16.811070454415
MRI-ESM2-0,ssp245,Long-term,R10mm,26.60769230769231,30.700000000000003,31.680769230769233,-4.092307692307692,-5.073076923076922,-13.329992483086942,-16.01311156974626,-11.567852005968614,-16.187055653381794
MRI-ESM2-0,ssp245,Long-term,R20mm,10.807692307692308,12.01923076923077,14.246153846153847,-1.2115384615384617,-3.4384615384615387,-10.08,-24.136069114470843,18.64866273433159,-25.02822322052411
MRI-ESM2-0,ssp245,Long-term,R50mm,1.2653846153846153,2.15,1.973076923076923,-0.8846153846153846,-0.7076923076923076,-41.14490161001789,-35.86744639376218,27.716522967657674,-41.82390753705844
MRI-ESM2-0,ssp245,Long-term,R95p,237.57146153846153,297.47653846153844,331.45842307692305,-59.905076923076905,-93.88696153846152,-20.137748419720232,-28.32541127388178,-14.859976291257393,-33.52575893631156
MRI-ESM2-0,ssp245,Long-term,R99p,86.1036923076923,117.43846153846152,135.6455,-31.334769230769226,-49.5418076923077,-26.681862841422674,-36.52300127339846,-9.333867867222502,-43.202459011852426
MRI-ESM2-0,ssp245,Long-term,Rx1day,56.502153846153846,77.04499999999999,67.30788461538462,-20.542846153846142,-10.805730769230777,-26.663438450056645,-16.054182702335147,-15.230456531846844,-15.948707349338664
MRI-ESM2-0,ssp245,Long-term,Rx5day,133.24865384615381,143.93307692307692,157.9785,-10.68442307692311,-24.729846153846182,-7.423188126960737,-15.653931486782179,-3.250795990275399,-15.731220733074101
MRI-ESM2-0,ssp245,Long-term,SDII,10.378191443939906,10.353471721306391,11.907857104355212,0.024719722633514962,-1.529665660415306,0.23875781282759762,-12.845851667600561,5.284937940166624,-12.546161753343872
MRI-ESM2-0,ssp585,Long-term,CDD,66.08461538461539,47.615384615384606,61.73076923076924,18.469230769230784,4.353846153846149,38.78836833602588,7.052959501557623,41.937508513621154,8.610881538511252
MRI-ESM2-0,ssp585,Long-term,CWD,8.903846153846153,32.13461538461539,12.015384615384615,-23.230769230769234,-3.111538461538462,-72.2920406941951,-25.896286811779774,-44.59838787704635,-23.551099199069515
MRI-ESM2-0,ssp585,Long-term,PRCPTOT,468.85499999999996,1119.6969230769232,986.4539999999998,-650.8419230769232,-517.5989999999999,-58.12661530661457,-52.47066766417897,-57.71592554028955,-52.17331558795151
MRI-ESM2-0,ssp585,Long-term,R10mm,13.62692307692308,30.700000000000003,31.680769230769233,-17.073076923076925,-18.053846153846152,-55.61262841393135,-56.98676702683015,-54.85484083884076,-57.181450969701366
MRI-ESM2-0,ssp585,Long-term,R20mm,4.438461538461539,12.01923076923077,14.246153846153847,-7.580769230769231,-9.807692307692308,-63.071999999999996,-68.84449244060475,-52.99389779141504,-69.65623523774372
MRI-ESM2-0,ssp585,Long-term,R50mm,0.5076923076923077,2.15,1.973076923076923,-1.6423076923076922,-1.4653846153846153,-76.38640429338103,-74.26900584795321,-21.9111620158429,-72.89660392055451
MRI-ESM2-0,ssp585,Long-term,R95p,97.56753846153848,297.47653846153844,331.45842307692305,-199.90899999999996,-233.89088461538458,-67.2016021948725,-70.56416984193051,-65.28193429742556,-71.09304841693059
MRI-ESM2-0,ssp585,Long-term,R99p,37.80496153846154,117.43846153846152,135.6455,-79.63349999999998,-97.84053846153846,-67.80870505010807,-72.12958665163124,-61.11510417137186,-69.48129672159347
MRI-ESM2-0,ssp585,Long-term,Rx1day,44.86711538461539,77.04499999999999,67.30788461538462,-32.1778846153846,-22.440769230769234,-41.76505239195873,-33.34047617006809,-33.34560331465897,-33.1161003859877
MRI-ESM2-0,ssp585,Long-term,Rx5day,97.93534615384615,143.93307692307692,157.9785,-45.99773076923077,-60.04315384615384,-31.957720735598272,-38.00716796662447,-28.422505317868435,-37.82049440195223
MRI-ESM2-0,ssp585,Long-term,SDII,7.663443227875094,10.353471721306391,11.907857104355212,-2.6900284934312975,-4.2444138764801185,-25.981898302725767,-35.64380928729616,-21.96918837522496,-35.147480035596715
