model,scenario,station,index,future_mean,window,obs_baseline,model_baseline,delta_obs_abs,delta_obs_pct,delta_model_abs,delta_model_pct
ACCESS-ESM1-5,ssp585,351003,R10mm,32.0,Near-term,40.6,32.75,-8.600000000000001,-21.182266009852217,-0.75,-2.2900763358778624
ACCESS-ESM1-5,ssp585,351003,R20mm,15.35,Near-term,16.45,16.75,-1.0999999999999996,-6.686930091185409,-1.4000000000000004,-8.358208955223882
ACCESS-ESM1-5,ssp585,351003,R50mm,2.6,Near-term,2.95,2.8,-0.3500000000000001,-11.864406779661019,-0.19999999999999973,-7.1428571428571335
ACCESS-ESM1-5,ssp585,351003,R95p,270.4335,Near-term,310.125,285.744,-39.69150000000002,-12.79854897218864,-15.310500000000047,-5.358117755753418
ACCESS-ESM1-5,ssp585,351003,R99p,97.5685,Near-term,90.52000000000001,89.1015,7.04849999999999,7.786676977463532,8.466999999999999,9.502645858936155
ACCESS-ESM1-5,ssp585,351003,Rx1day,77.9825,Near-term,76.995,72.2655,0.9874999999999972,1.2825508149879825,5.716999999999999,7.911105575966399
ACCESS-ESM1-5,ssp585,351003,Rx5day,173.699,Near-term,134.19,195.494,39.509000000000015,29.442581414412412,-21.794999999999987,-11.14867975487738
ACCESS-ESM1-5,ssp585,351003,SDII,13.345212037040515,Near-term,11.782532762553084,14.082413282811308,1.5626792744874312,13.26267709990075,-0.7372012457707928,-5.234907050133267
ACCESS-ESM1-5,ssp585,351004,CDD,76.5,Near-term,61.3,83.15,15.200000000000003,24.796084828711262,-6.650000000000006,-7.9975947083583945
ACCESS-ESM1-5,ssp585,351004,CWD,7.2,Near-term,7.65,7.65,-0.4500000000000002,-5.882352941176472,-0.4500000000000002,-5.882352941176472
ACCESS-ESM1-5,ssp585,351004,PRCPTOT,1014.3979999999999,Near-term,1080.7050000000002,1023.8534999999999,-66.30700000000024,-6.135531898159094,-9.455500000000029,-0.9235207966764806
ACCESS-ESM1-5,ssp585,351004,R10mm,32.1,Near-term,31.85,33.0,0.25,0.7849293563579277,-0.8999999999999986,-2.727272727272723
ACCESS-ESM1-5,ssp585,351004,R20mm,17.05,Near-term,16.7,19.2,0.3500000000000014,2.0958083832335417,-2.1499999999999986,-11.197916666666659
ACCESS-ESM1-5,ssp585,351004,R50mm,3.45,Near-term,2.65,3.3,0.8000000000000003,30.18867924528303,0.15000000000000036,4.5454545454545565
ACCESS-ESM1-5,ssp585,351004,R95p,334.8855,Near-term,289.88,313.062,45.005499999999984,15.525562301642053,21.823499999999967,6.970983383483134
ACCESS-ESM1-5,ssp585,351004,R99p,119.75699999999999,Near-term,119.07000000000001,75.0935,0.6869999999999834,0.5769715293524678,44.663499999999985,59.47718510923047
ACCESS-ESM1-5,ssp585,351004,Rx1day,90.6335,Near-term,98.32000000000001,82.1315,-7.686500000000009,-7.817839707078935,8.501999999999995,10.351692103516916
ACCESS-ESM1-5,ssp585,351004,Rx5day,199.98149999999998,Near-term,158.125,214.007,41.85649999999998,26.47051383399208,-14.025500000000022,-6.553757587368648
ACCESS-ESM1-5,ssp585,351004,SDII,17.84838597995519,Near-term,13.454353710188059,18.44014118869063,4.394032269767131,32.65881338053296,-0.5917552087354423,-3.209060075409654
ACCESS-ESM1-5,ssp585,351005,CDD,62.75,Near-term,54.25,78.65,8.5,15.668202764976959,-15.900000000000006,-20.216147488874768
ACCESS-ESM1-5,ssp585,351005,CWD,9.2,Near-term,18.4,7.95,-9.2,-50.0,1.2499999999999991,15.72327044025156
ACCESS-ESM1-5,ssp585,351005,PRCPTOT,1054.75,Near-term,1107.915,972.193,-53.164999999999964,-4.798653326293079,82.55700000000002,8.4918323830762
ACCESS-ESM1-5,ssp585,351005,R10mm,33.65,Near-term,33.55,31.45,0.10000000000000142,0.2980625931445646,2.1999999999999993,6.995230524642288
ACCESS-ESM1-5,ssp585,351005,R20mm,17.75,Near-term,14.8,16.45,2.9499999999999993,19.932432432432428,1.3000000000000007,7.902735562310034
ACCESS-ESM1-5,ssp585,351005,R50mm,3.15,Near-term,2.45,2.5,0.6999999999999997,28.57142857142856,0.6499999999999999,25.999999999999993
ACCESS-ESM1-5,ssp585,351005,R95p,326.6115,Near-term,250.195,280.991,76.41649999999998,30.5427766342253,45.62049999999999,16.23557338135385
ACCESS-ESM1-5,ssp585,351005,R99p,87.7805,Near-term,87.85499999999999,70.24300000000001,-0.07449999999998624,-0.08479881623127454,17.537499999999994,24.96690061643152
ACCESS-ESM1-5,ssp585,351005,Rx1day,77.28450000000001,Near-term,76.25,72.422,1.0345000000000084,1.3567213114754209,4.862500000000011,6.71412001877884
ACCESS-ESM1-5,ssp585,351005,Rx5day,184.3095,Near-term,138.75,187.1545,45.559500000000014,32.83567567567569,-2.844999999999999,-1.520134434384425
ACCESS-ESM1-5,ssp585,351005,SDII,15.145724237814843,Near-term,11.970070850572295,14.615038341746267,3.175653387242548,26.529946454667126,0.5306858960685759,3.6310947919495313
ACCESS-ESM1-5,ssp585,351006,CDD,63.35,Near-term,44.45,75.75,18.9,42.519685039370074,-12.399999999999999,-16.369636963696365
ACCESS-ESM1-5,ssp585,351006,CWD,9.1,Near-term,46.55,8.6,-37.449999999999996,-80.45112781954887,0.5,5.813953488372094
ACCESS-ESM1-5,ssp585,351006,PRCPTOT,1023.2819999999999,Near-term,1099.6,1050.916,-76.31799999999998,-6.940523826846125,-27.634000000000015,-2.629515584499619
ACCESS-ESM1-5,ssp585,351006,R10mm,33.05,Near-term,28.85,34.0,4.199999999999996,14.558058925476587,-0.9500000000000028,-2.794117647058832
ACCESS-ESM1-5,ssp585,351006,R20mm,15.2,Near-term,9.25,17.7,5.949999999999999,64.32432432432431,-2.5,-14.124293785310735
ACCESS-ESM1-5,ssp585,351006,R50mm,2.55,Near-term,1.4,2.55,1.15,82.14285714285714,0.0,0.0
ACCESS-ESM1-5,ssp585,351006,R95p,588.0565,Near-term,351.10499999999996,653.7415,236.95150000000007,67.4873613306561,-65.68499999999995,-10.04754937540296
ACCESS-ESM1-5,ssp585,351006,R99p,319.522,Near-term,174.83,339.5745,144.69199999999998,82.76153978150201,-20.05250000000001,-5.905184282094211
ACCESS-ESM1-5,ssp585,351006,Rx1day,84.33250000000001,Near-term,57.404999999999994,73.1905,26.927500000000016,46.9079348488808,11.14200000000001,15.223287175248167
ACCESS-ESM1-5,ssp585,351006,Rx5day,181.323,Near-term,129.66500000000002,202.523,51.65799999999999,39.83958662707745,-21.19999999999999,-10.467946850481175
ACCESS-ESM1-5,ssp585,351006,SDII,13.223165419217358,Near-term,9.307368680142666,14.045695687088957,3.9157967390746915,42.07200631719973,-0.8225302678715991,-5.856102013000915
ACCESS-ESM1-5,ssp585,351007,CDD,45.9,Near-term,39.2,50.6,6.699999999999996,17.091836734693864,-4.700000000000003,-9.28853754940712
ACCESS-ESM1-5,ssp585,351007,CWD,12.15,Near-term,49.1,11.25,-36.95,-75.25458248472506,0.9000000000000004,8.000000000000002
ACCESS-ESM1-5,ssp585,351007,PRCPTOT,973.3315,Near-term,1196.15,996.424,-222.81850000000009,-18.6279730802993,-23.092499999999973,-2.3175375141506
ACCESS-ESM1-5,ssp585,351007,R10mm,31.9,Near-term,30.95,33.5,0.9499999999999993,3.0694668820678492,-1.6000000000000014,-4.776119402985079
ACCESS-ESM1-5,ssp585,351007,R20mm,11.1,Near-term,9.7,12.7,1.4000000000000004,14.432989690721653,-1.5999999999999996,-12.598425196850393
ACCESS-ESM1-5,ssp585,351007,R50mm,0.8,Near-term,1.5,0.85,-0.7,-46.666666666666664,-0.04999999999999993,-5.882352941176462
ACCESS-ESM1-5,ssp585,351007,R95p,368.2115,Near-term,389.235,421.221,-21.023500000000013,-5.4012357573188465,-53.0095,-12.584723933517086
ACCESS-ESM1-5,ssp585,351007,R99p,120.61449999999999,Near-term,200.07,132.3585,-79.4555,-39.713850152446646,-11.744,-8.872871783829526
ACCESS-ESM1-5,ssp585,351007,Rx1day,51.33,Near-term,64.30499999999999,51.998000000000005,-12.974999999999994,-20.177280149288542,-0.6680000000000064,-1.2846647947998122
ACCESS-ESM1-5,ssp585,351007,Rx5day,128.7405,Near-term,134.305,152.18900000000002,-5.5645000000000095,-4.143181564349808,-23.448500000000024,-15.407486743457161
ACCESS-ESM1-5,ssp585,351007,SDII,8.572720143652635,Near-term,9.249164907588192,9.006149995198658,-0.6764447639355566,-7.313576638476717,-0.4334298515460233,-4.81259863290188
ACCESS-ESM1-5,ssp585,351008,CDD,47.3,Near-term,40.8,54.65,6.5,15.931372549019608,-7.350000000000001,-13.449222323879233
ACCESS-ESM1-5,ssp585,351008,CWD,11.7,Near-term,34.6,11.2,-22.900000000000002,-66.18497109826589,0.5,4.464285714285714
ACCESS-ESM1-5,ssp585,351008,PRCPTOT,892.4895,Near-term,1110.105,921.119,-217.6155,-19.60314564838461,-28.629500000000007,-3.10812175191262
ACCESS-ESM1-5,ssp585,351008,R10mm,28.95,Near-term,29.5,30.4,-0.5500000000000007,-1.8644067796610193,-1.4499999999999993,-4.769736842105262
ACCESS-ESM1-5,ssp585,351008,R20mm,9.5,Near-term,8.75,11.1,0.75,8.571428571428571,-1.5999999999999996,-14.414414414414413
ACCESS-ESM1-5,ssp585,351008,R50mm,0.7,Near-term,1.3,0.75,-0.6000000000000001,-46.15384615384616,-0.050000000000000044,-6.666666666666672
ACCESS-ESM1-5,ssp585,351008,R95p,327.139,Near-term,331.855,386.88,-4.716000000000008,-1.421102589986593,-59.740999999999985,-15.44173904052936
ACCESS-ESM1-5,ssp585,351008,R99p,83.7095,Near-term,137.325,95.0055,-53.61549999999998,-39.04278172219187,-11.295999999999992,-11.889837956749865
ACCESS-ESM1-5,ssp585,351008,Rx1day,47.661500000000004,Near-term,63.19,49.5315,-15.528499999999994,-24.574299730970083,-1.8699999999999974,-3.7753752662447075
ACCESS-ESM1-5,ssp585,351008,Rx5day,120.949,Near-term,122.14500000000001,144.8715,-1.1960000000000122,-0.9791641082320292,-23.9225,-16.512909716541902
ACCESS-ESM1-5,ssp585,351008,SDII,8.092793521967012,Near-term,7.644398250904906,8.565960710671789,0.44839527106210575,5.86567125815334,-0.47316718870477636,-5.523807599482534
ACCESS-ESM1-5,ssp585,351009,CDD,44.95,Near-term,33.25,49.65,11.700000000000003,35.18796992481204,-4.699999999999996,-9.466263846928491
ACCESS-ESM1-5,ssp585,351009,CWD,13.75,Near-term,89.65,11.35,-75.9,-84.66257668711657,2.4000000000000004,21.14537444933921
ACCESS-ESM1-5,ssp585,351009,PRCPTOT,1047.3094999999998,Near-term,1184.405,967.4770000000001,-137.09550000000013,-11.575052452497257,79.83249999999975,8.251617351110129
ACCESS-ESM1-5,ssp585,351009,R10mm,35.45,Near-term,24.9,32.95,10.550000000000004,42.369477911646605,2.5,7.587253414264036
ACCESS-ESM1-5,ssp585,351009,R20mm,12.45,Near-term,2.25,11.85,10.2,453.33333333333326,0.5999999999999996,5.063291139240503
ACCESS-ESM1-5,ssp585,351009,R50mm,0.85,Near-term,0.05,0.65,0.7999999999999999,1600.0,0.19999999999999996,30.769230769230763
ACCESS-ESM1-5,ssp585,351009,R95p,595.868,Near-term,203.46,553.6785,392.408,192.86739408237491,42.189500000000066,7.619855204780403
ACCESS-ESM1-5,ssp585,351009,R99p,393.9185,Near-term,64.595,364.86749999999995,329.32349999999997,509.82816007430915,29.051000000000045,7.962068422098446
ACCESS-ESM1-5,ssp585,351009,Rx1day,51.9655,Near-term,28.880000000000003,48.571,23.085499999999996,79.93594182825483,3.3945000000000007,6.98873813592473
ACCESS-ESM1-5,ssp585,351009,Rx5day,131.55249999999998,Near-term,79.56,137.464,51.99249999999998,65.35005027652085,-5.911500000000018,-4.300398649828332
ACCESS-ESM1-5,ssp585,351009,SDII,8.879307952140934,Near-term,5.081984642051293,8.57530606241903,3.7973233100896406,74.72126693710133,0.30400188972190456,3.5450850093174155
ACCESS-ESM1-5,ssp585,351010,CDD,48.35,Near-term,35.1,54.4,13.25,37.749287749287745,-6.049999999999997,-11.121323529411761
ACCESS-ESM1-5,ssp585,351010,CWD,11.35,Near-term,73.75,10.7,-62.4,-84.61016949152543,0.6500000000000004,6.07476635514019
ACCESS-ESM1-5,ssp585,351010,PRCPTOT,915.4325000000001,Near-term,1163.26,940.742,-247.82749999999987,-21.30456647696988,-25.309499999999844,-2.690376319968689
ACCESS-ESM1-5,ssp585,351010,R10mm,30.35,Near-term,27.55,31.85,2.8000000000000007,10.16333938294011,-1.5,-4.7095761381475665
ACCESS-ESM1-5,ssp585,351010,R20mm,10.8,Near-term,3.2,12.4,7.6000000000000005,237.5,-1.5999999999999996,-12.90322580645161
ACCESS-ESM1-5,ssp585,351010,R50mm,0.9,Near-term,0.15,0.85,0.75,500.0,0.050000000000000044,5.882352941176476
ACCESS-ESM1-5,ssp585,351010,R95p,500.95599999999996,Near-term,202.725,554.2335,298.231,147.11111111111111,-53.27750000000009,-9.612825641178327
ACCESS-ESM1-5,ssp585,351010,R99p,321.437,Near-term,68.795,358.52750000000003,252.642,367.2388981757395,-37.09050000000002,-10.345231537329777
ACCESS-ESM1-5,ssp585,351010,Rx1day,53.20550000000001,Near-term,28.964999999999996,53.336,24.24050000000001,83.68893492145698,-0.13049999999999073,-0.2446752662366708
ACCESS-ESM1-5,ssp585,351010,Rx5day,131.5315,Near-term,83.66499999999999,153.563,47.8665,57.21209585848325,-22.031499999999994,-14.346880433437741
ACCESS-ESM1-5,ssp585,351010,SDII,8.988938409889995,Near-term,5.173072086955942,9.426408357293331,3.8158663229340526,73.76402761824787,-0.43746994740333633,-4.64089747464484
ACCESS-ESM1-5,ssp585,351011,CDD,36.0,Near-term,42.25,36.3,-6.25,-14.792899408284024,-0.29999999999999716,-0.8264462809917278
ACCESS-ESM1-5,ssp585,351011,CWD,31.2,Near-term,11.1,29.5,20.1,181.0810810810811,1.6999999999999993,5.762711864406778
ACCESS-ESM1-5,ssp585,351011,PRCPTOT,1241.591,Near-term,1145.975,1139.73,95.61599999999999,8.343637513907371,101.86099999999988,8.937292165688353
ACCESS-ESM1-5,ssp585,351011,R10mm,37.7,Near-term,34.1,34.9,3.6000000000000014,10.55718475073314,2.8000000000000043,8.022922636103166
ACCESS-ESM1-5,ssp585,351011,R20mm,10.1,Near-term,15.75,7.6,-5.65,-35.87301587301587,2.5,32.89473684210527
ACCESS-ESM1-5,ssp585,351011,R50mm,0.15,Near-term,3.1,0.2,-2.95,-95.16129032258064,-0.05000000000000002,-25.000000000000007
ACCESS-ESM1-5,ssp585,351011,R95p,23.479000000000003,Near-term,352.71500000000003,19.185,-329.23600000000005,-93.34335086401202,4.294000000000004,22.38206932499351
ACCESS-ESM1-5,ssp585,351011,R99p,0.0,Near-term,136.48499999999999,0.0,-136.48499999999999,-100.0,0.0,
ACCESS-ESM1-5,ssp585,351011,Rx1day,40.5225,Near-term,111.39000000000001,35.464,-70.8675,-63.62106113654727,5.058500000000002,14.26376043311528
ACCESS-ESM1-5,ssp585,351011,Rx5day,112.165,Near-term,183.615,110.68800000000002,-71.45,-38.91294284236037,1.4769999999999897,1.3343813240820952
ACCESS-ESM1-5,ssp585,351011,SDII,6.623320802015726,Near-term,12.145212615611134,6.3541438828925925,-5.521891813595408,-45.465583751886854,0.2691769191231339,4.236242113557503
ACCESS-ESM1-5,ssp585,351012,CDD,51.5,Near-term,56.05,56.9,-4.549999999999997,-8.117752007136481,-5.399999999999999,-9.490333919156413
ACCESS-ESM1-5,ssp585,351012,CWD,11.2,Near-term,8.4,11.05,2.799999999999999,33.33333333333332,0.14999999999999858,1.3574660633484033
ACCESS-ESM1-5,ssp585,351012,PRCPTOT,1483.4615,Near-term,933.915,1460.9875,549.5464999999999,58.8433101513521,22.473999999999933,1.538274625895152
ACCESS-ESM1-5,ssp585,351012,R10mm,46.55,Near-term,25.55,46.3,20.999999999999996,82.19178082191779,0.25,0.5399568034557236
ACCESS-ESM1-5,ssp585,351012,R20mm,22.8,Near-term,12.7,24.15,10.100000000000001,79.52755905511812,-1.3499999999999979,-5.590062111801233
ACCESS-ESM1-5,ssp585,351012,R50mm,4.6,Near-term,3.15,4.2,1.4499999999999997,46.031746031746025,0.39999999999999947,9.52380952380951
ACCESS-ESM1-5,ssp585,351012,R95p,419.59049999999996,Near-term,302.75,389.9755,116.84049999999996,38.59306358381502,29.614999999999952,7.594066806760925
ACCESS-ESM1-5,ssp585,351012,R99p,107.4085,Near-term,129.48,57.849000000000004,-22.071499999999986,-17.046261970960757,49.5595,85.6704523846566
ACCESS-ESM1-5,ssp585,351012,Rx1day,96.3415,Near-term,113.89000000000001,79.4605,-17.54850000000002,-15.408288699622457,16.881,21.244517716349634
ACCESS-ESM1-5,ssp585,351012,Rx5day,214.945,Near-term,198.625,225.78250000000003,16.319999999999993,8.216488357457518,-10.837500000000034,-4.7999734257526745
ACCESS-ESM1-5,ssp585,351012,SDII,14.295004243116903,Near-term,11.876607222495185,14.46691584039416,2.4183970206217182,20.362692605015116,-0.1719115972772567,-1.1883085460222933
ACCESS-ESM1-5,ssp585,351201,CDD,56.05,Near-term,50.8,63.9,5.25,10.334645669291339,-7.850000000000001,-12.284820031298906
ACCESS-ESM1-5,ssp585,351201,CWD,13.05,Near-term,9.6,10.1,3.450000000000001,35.937500000000014,2.950000000000001,29.20792079207922
ACCESS-ESM1-5,ssp585,351201,PRCPTOT,1524.0955,Near-term,1090.825,1386.0455,433.27049999999986,39.71952421332477,138.04999999999995,9.959990490932654
ACCESS-ESM1-5,ssp585,351201,R10mm,45.6,Near-term,31.15,43.15,14.450000000000003,46.38844301765651,2.450000000000003,5.677867902665128
ACCESS-ESM1-5,ssp585,351201,R20mm,24.0,Near-term,15.45,22.8,8.55,55.33980582524273,1.1999999999999993,5.263157894736839
ACCESS-ESM1-5,ssp585,351201,R50mm,5.75,Near-term,3.2,4.55,2.55,79.68749999999999,1.2000000000000002,26.37362637362638
ACCESS-ESM1-5,ssp585,351201,R95p,566.1105,Near-term,323.06,457.38,243.0505,75.23385748777316,108.7305,23.77246490882855
ACCESS-ESM1-5,ssp585,351201,R99p,191.6815,Near-term,124.1,140.63899999999998,67.5815,54.45729250604352,51.04250000000002,36.29327569166449
ACCESS-ESM1-5,ssp585,351201,Rx1day,97.655,Near-term,98.265,87.291,-0.6099999999999994,-0.6207703658474527,10.364000000000004,11.872930771786331
ACCESS-ESM1-5,ssp585,351201,Rx5day,237.0605,Near-term,180.43,229.337,56.630499999999984,31.38641024219918,7.723500000000001,3.367751387695837
ACCESS-ESM1-5,ssp585,351201,SDII,15.52248368490191,Near-term,11.589308549365157,14.749966898587834,3.9331751355367537,33.93796203443222,0.7725167863140765,5.237413694725224
CESM2,ssp245,351001,CDD,54.65,Near-term,57.05,61.25,-2.3999999999999986,-4.2068361086765975,-6.600000000000001,-10.775510204081634
CESM2,ssp245,351001,CWD,8.2,Near-term,8.6,8.9,-0.40000000000000036,-4.651162790697679,-0.7000000000000011,-7.865168539325855
CESM2,ssp245,351001,PRCPTOT,1075.1635,Near-term,984.85,1177.4135,90.31350000000009,9.170279738031182,-102.25,-8.684289758865512
CESM2,ssp245,351001,R10mm,33.9,Near-term,28.45,37.5,5.449999999999999,19.156414762741647,-3.6000000000000014,-9.600000000000003
CESM2,ssp245,351001,R20mm,16.75,Near-term,15.15,19.1,1.5999999999999996,10.56105610561056,-2.3500000000000014,-12.303664921465975
CESM2,ssp245,351001,R50mm,3.2,Near-term,2.95,3.2,0.25,8.47457627118644,0.0,0.0
CESM2,ssp245,351001,R95p,298.662,Near-term,267.175,312.6,31.486999999999966,11.785159539627571,-13.938000000000045,-4.458733205374294
CESM2,ssp245,351001,R99p,128.42749999999998,Near-term,96.975,110.78699999999999,31.452499999999986,32.433616911575136,17.64049999999999,15.922897090813894
CESM2,ssp245,351001,Rx1day,86.901,Near-term,102.19500000000001,99.329,-15.294000000000011,-14.965507118743588,-12.427999999999997,-12.511955219522997
CESM2,ssp245,351001,Rx5day,201.035,Near-term,170.39000000000001,208.2575,30.644999999999982,17.98521039967133,-7.222499999999997,-3.468062374704391
CESM2,ssp245,351001,SDII,14.647721200171688,Near-term,12.152706418698024,14.531872997320528,2.495014781473664,20.530527896525673,0.1158482028511596,0.7972007660163309
CESM2,ssp245,351002,CDD,66.65,Near-term,59.8,71.0,6.8500000000000085,11.454849498327775,-4.349999999999994,-6.126760563380274
CESM2,ssp245,351002,CWD,7.9,Near-term,9.75,8.75,-1.8499999999999996,-18.97435897435897,-0.8499999999999996,-9.714285714285712
CESM2,ssp245,351002,PRCPTOT,805.2194999999999,Near-term,1046.465,878.0375,-241.2455,-23.05337493370538,-72.8180000000001,-8.293267656563655
CESM2,ssp245,351002,R10mm,27.5,Near-term,32.1,30.5,-4.600000000000001,-14.330218068535828,-3.0,-9.836065573770492
CESM2,ssp245,351002,R20mm,11.0,Near-term,16.1,12.65,-5.100000000000001,-31.677018633540378,-1.6500000000000004,-13.043478260869566
CESM2,ssp245,351002,R50mm,1.5,Near-term,3.1,1.35,-1.6,-51.61290322580645,0.1499999999999999,11.111111111111104
CESM2,ssp245,351002,R95p,145.5025,Near-term,292.915,139.346,-147.41250000000002,-50.32603314954851,6.156499999999994,4.418139020854559
CESM2,ssp245,351002,R99p,44.2805,Near-term,96.6,29.159,-52.31949999999999,-54.16097308488612,15.121500000000005,51.85877430638913
CESM2,ssp245,351002,Rx1day,60.213,Near-term,81.535,66.728,-21.321999999999996,-26.150732814128894,-6.5149999999999935,-9.763517563841257
CESM2,ssp245,351002,Rx5day,144.7115,Near-term,157.66500000000002,150.066,-12.95350000000002,-8.215837376716467,-5.354500000000002,-3.568096704116856
CESM2,ssp245,351002,SDII,11.471444496613737,Near-term,13.168351679857171,11.385258222560731,-1.6969071832434341,-12.886253530417859,0.08618627405300572,0.7569988520964878
CESM2,ssp245,351003,CDD,58.35,Near-term,44.7,57.6,13.649999999999999,30.536912751677846,0.75,1.3020833333333333
CESM2,ssp245,351003,CWD,8.05,Near-term,50.6,8.6,-42.55,-84.0909090909091,-0.5499999999999989,-6.395348837209291
CESM2,ssp245,351003,PRCPTOT,975.2985000000001,Near-term,1411.8899999999999,1096.9914999999999,-436.59149999999977,-30.92248687928945,-121.69299999999976,-11.093340285681318
CESM2,ssp245,351003,R10mm,30.5,Near-term,40.6,34.75,-10.100000000000001,-24.876847290640395,-4.25,-12.23021582733813
CESM2,ssp245,351003,R20mm,15.05,Near-term,16.45,17.35,-1.3999999999999986,-8.510638297872331,-2.3000000000000007,-13.25648414985591
CESM2,ssp245,351003,R50mm,2.8,Near-term,2.95,2.95,-0.15000000000000036,-5.084745762711876,-0.15000000000000036,-5.084745762711876
CESM2,ssp245,351003,R95p,282.865,Near-term,310.125,326.304,-27.25999999999999,-8.790004030632806,-43.438999999999965,-13.312432578209267
CESM2,ssp245,351003,R99p,116.93400000000001,Near-term,90.52000000000001,148.23399999999998,26.414,29.180291648254528,-31.29999999999997,-21.115263704683116
CESM2,ssp245,351003,Rx1day,80.408,Near-term,76.995,93.576,3.4129999999999967,4.432755373725562,-13.167999999999992,-14.071984269470798
CESM2,ssp245,351003,Rx5day,174.57850000000002,Near-term,134.19,202.9145,40.38850000000002,30.09799537968554,-28.335999999999984,-13.964502290373524
CESM2,ssp245,351003,SDII,13.737424137614278,Near-term,11.782532762553084,14.496354227765204,1.9548913750611945,16.59143593705231,-0.7589300901509262,-5.235316950915353
CESM2,ssp245,351004,CDD,75.05,Near-term,61.3,83.15,13.75,22.43066884176183,-8.100000000000009,-9.74143114852677
