source_type,model,season_type,variable,n_el_nino,n_la_nina,n_neutral,mean_el_nino,mean_la_nina,mean_neutral,anom_el_nino,anom_la_nina,pct_change_el_nino,pct_change_la_nina,mwu_stat_el_vs_neu,p_val_el_vs_neu,mwu_stat_la_vs_neu,p_val_la_vs_neu,mwu_stat_el_vs_la,p_val_el_vs_la,low_n_flag
RAW_CMIP6,CanESM5,HOT_DRY,R99p,8,12,8,1.0391354166666666,5.009951388888889,4.411895833333333,-3.372760416666667,0.5980555555555558,-76.44696393746075,13.555523025658223,30.5,0.9039463242886905,43.5,0.7035921884209926,49.5,0.9242203280316527,False
RAW_CMIP6,CanESM5,HOT_DRY,CWD,8,12,8,8.791666666666668,13.416666666666666,19.583333333333332,-10.791666666666664,-6.166666666666666,-55.1063829787234,-31.48936170212766,5.5,0.006207971847101014,27.5,0.12183667152438084,20.0,0.033664459553397474,False
RAW_CMIP6,CanESM5,HOT_DRY,CDD,8,12,8,38.416666666666664,39.13888888888889,34.166666666666664,4.25,4.9722222222222285,12.439024390243905,14.552845528455304,38.0,0.5632366271431426,63.5,0.24680436315226406,45.0,0.8506311026434865,False
QDM_CMIP6,CanESM5,RAINY,PRCPTOT,6,7,8,792.9754166666667,793.7614285714286,850.2442708333333,-57.26885416666664,-56.48284226190469,-6.735576602067173,-6.643131180001398,23.0,0.9497169497169498,27.0,0.9550893550893552,22.0,0.9452214452214451,False
QDM_CMIP6,CanESM5,RAINY,Rx1day,6,7,8,53.85180555555556,51.0654761904762,46.291979166666664,7.559826388888894,4.773497023809533,16.330747842236303,10.31171513886529,28.0,0.662004662004662,32.0,0.6943278943278944,25.0,0.6282051282051282,False
QDM_CMIP6,CanESM5,RAINY,Rx5day,6,7,8,116.43722222222225,108.48607142857144,111.313125,5.124097222222247,-2.8270535714285643,4.60331809229347,-2.539730666467736,27.0,0.7545787545787546,26.0,0.8665112665112666,26.0,0.5337995337995338,False
QDM_CMIP6,CanESM5,RAINY,SDII,6,7,8,8.756036563776687,9.166996310485084,8.948664796507664,-0.19262823273097673,0.2183315139774198,-2.1525918906488988,2.4398222409965182,22.0,0.8518148518148518,31.0,0.778865578865579,16.0,0.5337995337995338,False
QDM_CMIP6,CanESM5,RAINY,R95p,6,7,8,116.8127777777778,135.4327380952381,134.72864583333333,-17.915868055555535,0.7040922619047763,-13.297742246825845,0.5226002662980646,20.0,0.662004662004662,26.0,0.8665112665112666,21.0,1.0,False
QDM_CMIP6,CanESM5,RAINY,R99p,6,7,8,37.92902777777778,28.100833333333334,17.857604166666665,20.07142361111112,10.24322916666667,112.39706863128262,57.36060151779414,27.0,0.7458042532435456,31.5,0.7282210233302229,23.0,0.8293986370624102,False
QDM_CMIP6,CanESM5,RAINY,CWD,6,7,8,24.16666666666667,21.464285714285715,23.125,1.0416666666666714,-1.6607142857142847,4.504504504504525,-7.181467181467177,27.0,0.7545787545787546,23.0,0.6125874125874127,25.0,0.6282051282051282,False
QDM_CMIP6,CanESM5,RAINY,CDD,6,7,8,13.208333333333336,16.690476190476193,11.5,1.7083333333333357,5.190476190476193,14.855072463768138,45.134575569358205,33.0,0.2823842823842824,32.0,0.6943278943278944,23.0,0.8356643356643356,False
QDM_CMIP6,CanESM5,HOT_DRY,PRCPTOT,8,12,8,215.76114583333333,210.68201388888886,261.0839583333333,-45.3228125,-50.40194444444447,-17.359478073384757,-19.304879842558105,18.0,0.1605283605283605,29.0,0.1568627450980392,48.0,1.0,False
QDM_CMIP6,CanESM5,HOT_DRY,Rx1day,8,12,8,39.7028125,31.12861111111111,42.40927083333334,-2.7064583333333374,-11.280659722222229,-6.38176106344673,-26.59951350390991,31.0,0.959129759129759,35.0,0.34314519329999205,67.0,0.1568627450980392,False
QDM_CMIP6,CanESM5,HOT_DRY,Rx5day,8,12,8,81.29770833333333,63.47270833333334,78.85395833333334,2.4437499999999943,-15.381250000000001,3.0990834850290154,-19.50599605282973,27.0,0.6453768453768453,34.0,0.3053901722632373,62.0,0.3053901722632373,False
QDM_CMIP6,CanESM5,HOT_DRY,SDII,8,12,8,10.436601991936357,7.949770306035627,9.128271512393427,1.3083304795429296,-1.1785012063578,14.33272967140179,-12.910453033279657,35.0,0.7984459984459983,34.0,0.3053901722632373,72.0,0.06909581646423751,False
QDM_CMIP6,CanESM5,HOT_DRY,R95p,8,12,8,53.8340625,32.91173611111111,51.731249999999996,2.102812500000006,-18.819513888888885,4.064878579195373,-36.379391352207584,30.5,0.9162977979978499,36.5,0.3942823566778916,65.5,0.18799380078444472,False
QDM_CMIP6,CanESM5,HOT_DRY,R99p,8,12,8,17.079375000000002,11.148402777777777,18.405208333333334,-1.3258333333333319,-7.256805555555557,-7.203576886071643,-39.42800007546174,43.0,0.22431312651115376,51.0,0.8120382098927796,60.0,0.3314499666551759,False
QDM_CMIP6,CanESM5,HOT_DRY,CWD,8,12,8,5.5,5.680555555555556,6.916666666666666,-1.416666666666666,-1.2361111111111098,-20.48192771084337,-17.871485943775085,23.0,0.3709719490033826,41.0,0.6156306397530193,50.0,0.9077302642387601,False
QDM_CMIP6,CanESM5,HOT_DRY,CDD,8,12,8,72.125,45.270833333333336,49.22916666666667,22.89583333333333,-3.9583333333333357,46.50867541261107,-8.04062632247144,51.0,0.04988344988344988,38.0,0.46342632652702453,74.5,0.044701399163467194,False
RAW_CMIP6,EC-Earth3,RAINY,PRCPTOT,6,7,8,805.8471564263888,807.9756363714287,728.6211848609375,77.22597156545123,79.35445151049112,10.598919324613153,10.891043680762106,28.0,0.662004662004662,35.0,0.46340326340326343,20.0,0.9452214452214451,False
RAW_CMIP6,EC-Earth3,RAINY,Rx1day,6,7,8,26.628638888888887,25.44580952380952,25.3830625,1.2455763888888853,0.0627470238095178,4.907116266561157,0.24720036760543687,30.0,0.4908424908424909,24.0,0.6943278943278944,26.0,0.5337995337995338,False
RAW_CMIP6,EC-Earth3,RAINY,Rx5day,6,7,8,79.37060861111112,72.89298095238095,72.30284270833333,7.0677659027777935,0.5901382440476226,9.775225479430826,0.8162033772699862,30.0,0.4908424908424909,32.0,0.6943278943278944,23.0,0.8356643356643356,False
RAW_CMIP6,EC-Earth3,RAINY,SDII,6,7,8,6.033037563544631,5.898276460432236,5.792616449045159,0.24042111449947168,0.10566001138707737,4.150475292371587,1.8240463927918809,27.0,0.7545787545787546,29.0,0.9550893550893552,25.0,0.6282051282051282,False
RAW_CMIP6,EC-Earth3,RAINY,R95p,6,7,8,57.20805555555555,46.09936904761906,52.9323125,4.275743055555552,-6.832943452380945,8.077756012559533,-12.908832298571776,25.0,0.9497169497169498,24.0,0.6943278943278944,26.0,0.5337995337995338,False
RAW_CMIP6,EC-Earth3,RAINY,R99p,6,7,8,3.4231666666666665,2.887857142857143,4.704104166666667,-1.2809375000000007,-1.8162470238095243,-27.23021120741198,-38.60983854650733,19.5,0.6051797630895014,18.0,0.2628903364198475,30.0,0.21163360430310896,False
RAW_CMIP6,EC-Earth3,RAINY,CWD,6,7,8,42.97222222222222,40.607142857142854,34.26041666666667,8.71180555555555,6.346726190476183,25.42819499341237,18.52495330756198,32.0,0.344988344988345,37.0,0.33566433566433573,24.0,0.7307692307692307,False
RAW_CMIP6,EC-Earth3,RAINY,CDD,6,7,8,18.180555555555554,20.976190476190478,24.71875,-6.538194444444446,-3.742559523809522,-26.450344149459205,-15.14056950213713,13.0,0.18115218115218118,14.0,0.1205905205905206,17.0,0.6282051282051282,False
RAW_CMIP6,EC-Earth3,HOT_DRY,PRCPTOT,8,12,8,205.29297069104166,182.50974390083334,194.48341167416663,10.809559016875028,-11.97366777333329,5.558087923192716,-6.156652472445166,38.0,0.5737373737373737,50.0,0.910105580693816,60.0,0.3837421608319441,False
RAW_CMIP6,EC-Earth3,HOT_DRY,Rx1day,8,12,8,17.623393749999998,15.987597916666665,16.226834375000003,1.3965593749999954,-0.2392364583333375,8.606480738791635,-1.4743261242742394,34.0,0.8784770784770783,49.0,0.9699293482575216,52.0,0.7920774787647853,False
RAW_CMIP6,EC-Earth3,HOT_DRY,Rx5day,8,12,8,47.1621565625,46.54742659722223,47.42504541666666,-0.2628888541666612,-0.8776188194444359,-0.5543249391897761,-1.850538701088967,30.0,0.8784770784770783,47.0,0.9699293482575216,47.0,0.9699293482575216,False
RAW_CMIP6,EC-Earth3,HOT_DRY,SDII,8,12,8,3.1557647239476596,3.1768341945855134,3.4382417602203823,-0.2824770362727227,-0.2614075656348689,-8.21574095053213,-7.602943128063029,31.0,0.959129759129759,43.0,0.7344923394458999,52.0,0.7920774787647853,False
RAW_CMIP6,EC-Earth3,HOT_DRY,R95p,8,12,8,8.692708333333332,7.050229166666667,6.509927083333333,2.182781249999999,0.5403020833333336,33.530041459117705,8.299664134742937,34.0,0.8729594252880423,48.0,1.0,50.0,0.905874626961447,False
RAW_CMIP6,EC-Earth3,HOT_DRY,R99p,8,12,8,1.1619166666666665,0.6843958333333333,0.0,1.1619166666666665,0.6843958333333333,,,40.0,0.17090352023079747,60.0,0.15351977021153562,49.0,0.9595657057843286,False
RAW_CMIP6,EC-Earth3,HOT_DRY,CWD,8,12,8,13.145833333333334,11.8125,12.25,0.8958333333333339,-0.4375,7.312925170068032,-3.571428571428571,35.0,0.7984459984459983,46.0,0.9078340000264986,55.0,0.6158964889935725,False
RAW_CMIP6,EC-Earth3,HOT_DRY,CDD,8,12,8,31.0625,40.56250000000001,40.958333333333336,-9.895833333333336,-0.3958333333333286,-24.16073245167854,-0.9664292980671297,21.0,0.2786324786324786,52.0,0.7870583697675441,25.0,0.08246386634176106,False
QDM_CMIP6,EC-Earth3,RAINY,PRCPTOT,6,7,8,904.3768055555556,948.2861904761903,817.4869791666667,86.88982638888888,130.79921130952357,10.628894233577027,16.00015836862114,28.0,0.662004662004662,34.0,0.5358197358197359,16.0,0.5337995337995338,False
QDM_CMIP6,EC-Earth3,RAINY,Rx1day,6,7,8,45.06472222222222,52.37071428571428,50.31239583333333,-5.247673611111111,2.058318452380945,-10.430180324734971,4.091076201577451,14.0,0.22843822843822847,29.0,0.9550893550893552,13.0,0.2948717948717949,False
QDM_CMIP6,EC-Earth3,RAINY,Rx5day,6,7,8,115.59055555555555,129.93630952380954,108.30281249999999,7.287743055555566,21.633497023809554,6.729043214418431,19.97500944290764,25.0,0.9497169497169498,35.0,0.46340326340326343,18.0,0.7307692307692307,False
QDM_CMIP6,EC-Earth3,RAINY,SDII,6,7,8,9.226524297007268,9.30632330717121,9.005320821216495,0.22120347579077304,0.3010024859547151,2.456364189375893,3.3424959746637195,25.0,0.9497169497169498,34.0,0.5358197358197359,21.0,1.0,False
QDM_CMIP6,EC-Earth3,RAINY,R95p,6,7,8,137.21041666666667,144.77095238095237,137.6890625,-0.47864583333333144,7.08188988095236,-0.34762807200704954,5.143393202312174,25.0,0.9497169497169498,32.0,0.6943278943278944,21.0,1.0,False
QDM_CMIP6,EC-Earth3,RAINY,R99p,6,7,8,12.498055555555554,33.205357142857146,21.738645833333333,-9.240590277777779,11.466711309523813,-42.50766284442869,52.74804786570988,15.5,0.30116777936075634,31.0,0.7715426535572856,15.0,0.4294884617174285,False
QDM_CMIP6,EC-Earth3,RAINY,CWD,6,7,8,24.777777777777775,26.714285714285715,18.6875,6.090277777777775,8.026785714285715,32.590115198810835,42.95269947443861,36.0,0.1372056597596783,45.0,0.054079254079254076,17.0,0.6165905559145692,False
QDM_CMIP6,EC-Earth3,RAINY,CDD,6,7,8,11.777777777777779,9.119047619047619,14.322916666666668,-2.5451388888888893,-5.203869047619049,-17.769696969696973,-36.33246753246754,14.5,0.2431957680741007,5.0,0.009155377904186312,34.0,0.07342657342657342,False
QDM_CMIP6,EC-Earth3,HOT_DRY,PRCPTOT,8,12,8,292.2140625,244.9903472222222,245.26739583333335,46.94666666666666,-0.2770486111111552,19.141014037825208,-0.11295778232970605,42.0,0.32820512820512815,52.0,0.7920774787647853,65.0,0.2082876875446535,False
QDM_CMIP6,EC-Earth3,HOT_DRY,Rx1day,8,12,8,48.93229166666667,43.410555555555554,36.58875,12.343541666666674,6.821805555555557,33.73589331875693,18.64454389820794,48.0,0.10489510489510488,57.0,0.5208065412399778,60.0,0.3837421608319441,False
QDM_CMIP6,EC-Earth3,HOT_DRY,Rx5day,8,12,8,86.99854166666667,79.15694444444443,74.81177083333333,12.186770833333341,4.3451736111111074,16.28991092923491,5.8081416369508805,41.0,0.3822843822843822,49.0,0.9699293482575216,54.0,0.6784313725490196,False
QDM_CMIP6,EC-Earth3,HOT_DRY,SDII,8,12,8,10.48614977118132,8.892995029336712,8.679763570278926,1.806386200902395,0.21323145905778595,20.81146780412069,2.456650545043979,52.0,0.037917637917637914,46.0,0.910105580693816,64.0,0.23797729618163055,False
QDM_CMIP6,EC-Earth3,HOT_DRY,R95p,8,12,8,72.55447916666667,50.67756944444444,43.1528125,29.401666666666664,7.524756944444434,68.1338363905404,17.437465853342545,45.0,0.19487179487179485,50.5,0.8773247938899854,63.0,0.2702706993728666,False
QDM_CMIP6,EC-Earth3,HOT_DRY,R99p,8,12,8,26.7109375,17.905555555555555,8.594375000000001,18.1165625,9.311180555555554,210.79557850338153,108.34040352620815,48.0,0.0946411198588863,53.0,0.7106713660508694,60.0,0.3593189318418578,False
QDM_CMIP6,EC-Earth3,HOT_DRY,CWD,8,12,8,6.145833333333334,6.395833333333333,7.65625,-1.510416666666666,-1.260416666666667,-19.727891156462576,-16.46258503401361,22.0,0.32820512820512815,39.5,0.5366342151966625,44.0,0.7869801429868976,False
QDM_CMIP6,EC-Earth3,HOT_DRY,CDD,8,12,8,40.75,54.92361111111111,50.21875000000001,-9.468750000000007,4.7048611111111,-18.855009334163046,9.368734010924404,24.0,0.4418026418026417,56.0,0.5713582599031516,23.5,0.06397748914910027,False
RAW_CMIP6,MIROC6,RAINY,PRCPTOT,6,7,8,1015.6920833333334,1047.2124642857143,1071.4397708333333,-55.747687499999984,-24.227306547619037,-5.2030631135375085,-2.2611916420440297,21.0,0.7545787545787546,24.0,0.6943278943278944,20.0,0.9452214452214451,False
RAW_CMIP6,MIROC6,RAINY,Rx1day,6,7,8,40.02733333333333,38.33254761904762,48.57053125,-8.54319791666667,-10.237983630952385,-17.589261835934046,-21.07859100460711,16.0,0.344988344988345,20.0,0.39689199689199695,21.0,1.0,False
RAW_CMIP6,MIROC6,RAINY,Rx5day,6,7,8,115.04495833333334,122.1454642857143,123.86655208333332,-8.821593749999977,-1.7210877976190204,-7.121852995524653,-1.389469367372985,24.0,1.0,30.0,0.8665112665112666,21.0,1.0,False
RAW_CMIP6,MIROC6,RAINY,SDII,6,7,8,6.997989597647314,7.2645869206295055,7.179876510533887,-0.181886912886573,0.0847104100956182,-2.533287482308635,1.1798310175855549,18.0,0.4908424908424909,26.0,0.8665112665112666,18.0,0.7307692307692307,False
RAW_CMIP6,MIROC6,RAINY,R95p,6,7,8,134.2407638888889,157.963,197.80362499999998,-63.56286111111109,-39.84062499999999,-32.13432570364223,-20.14150397900948,16.0,0.344988344988345,21.0,0.46340326340326343,16.0,0.5337995337995338,False
RAW_CMIP6,MIROC6,RAINY,R99p,6,7,8,44.006319444444436,51.74377380952381,72.90953125000001,-28.90321180555558,-21.165757440476206,-39.642569784805154,-29.03016529882875,17.0,0.4135864135864136,21.0,0.46340326340326343,18.0,0.7307692307692307,False
RAW_CMIP6,MIROC6,RAINY,CWD,6,7,8,40.13888888888889,38.29761904761905,34.458333333333336,5.680555555555557,3.8392857142857153,16.48528819024587,11.141820694420455,30.0,0.4908424908424909,31.0,0.778865578865579,21.0,1.0,False
RAW_CMIP6,MIROC6,RAINY,CDD,6,7,8,9.11111111111111,8.535714285714286,7.75,1.3611111111111107,0.7857142857142865,17.56272401433691,10.138248847926278,31.0,0.40086910961990285,31.0,0.772139521993872,24.0,0.7202474654940236,False
RAW_CMIP6,MIROC6,HOT_DRY,PRCPTOT,8,12,8,345.2683125,308.5157083333334,260.68821875000003,84.58009374999995,47.827489583333374,32.444923731329894,18.346624873446977,46.0,0.1605283605283605,67.0,0.1568627450980392,57.0,0.5208065412399778,False
RAW_CMIP6,MIROC6,HOT_DRY,Rx1day,8,12,8,32.373583333333336,27.081368055555558,23.018427083333332,9.355156250000004,4.062940972222226,40.64203090911314,17.650819308865934,41.0,0.3822843822843822,63.0,0.2702706993728666,62.0,0.3053901722632373,False
RAW_CMIP6,MIROC6,HOT_DRY,Rx5day,8,12,8,89.84367708333333,68.90813888888889,48.42316666666667,41.420510416666666,20.48497222222222,85.53862390247092,42.30407392237645,44.0,0.23449883449883446,65.0,0.2082876875446535,60.0,0.3837421608319441,False
RAW_CMIP6,MIROC6,HOT_DRY,SDII,8,12,8,4.10233829089354,3.477305138776171,2.877305745749016,1.2250325451445239,0.5999993930271548,42.57568202317078,20.85282017434556,46.0,0.1605283605283605,66.0,0.18134476462649837,62.0,0.3053901722632373,False
RAW_CMIP6,MIROC6,HOT_DRY,R95p,8,12,8,66.74311458333332,40.58417361111111,37.9033125,28.839802083333325,2.6808611111111134,76.08781444453786,7.072893988120731,42.5,0.2808875253195705,61.0,0.32444554325167463,64.0,0.231052016598276,False
RAW_CMIP6,MIROC6,HOT_DRY,R99p,8,12,8,25.00240625,16.71135416666667,13.847427083333333,11.154979166666667,2.863927083333337,80.55633078648034,20.682015988228887,43.5,0.2355589199240795,55.5,0.5639121314176332,62.5,0.27368209801914,False
RAW_CMIP6,MIROC6,HOT_DRY,CWD,8,12,8,11.625,11.138888888888888,9.208333333333332,2.416666666666668,1.9305555555555554,26.244343891402732,20.96530920060332,45.0,0.19487179487179485,64.0,0.2315792029737146,55.0,0.6158964889935725,False
RAW_CMIP6,MIROC6,HOT_DRY,CDD,8,12,8,19.479166666666668,15.763888888888891,14.072916666666668,5.40625,1.6909722222222232,38.4159881569208,12.015790772267462,48.0,0.10330797013136547,56.0,0.5626868690234494,66.0,0.18134476462649837,False
QDM_CMIP6,MIROC6,RAINY,PRCPTOT,6,7,8,828.9970833333333,867.5359523809524,865.3213541666667,-36.324270833333344,2.2145982142857292,-4.197778161653578,0.2559278357828649,24.0,1.0,28.0,1.0,18.0,0.7307692307692307,False
QDM_CMIP6,MIROC6,RAINY,Rx1day,6,7,8,46.90152777777777,43.0770238095238,45.462916666666665,1.4386111111111077,-2.3858928571428635,3.1643616745027163,-5.2479977794565835,30.0,0.4908424908424909,34.0,0.5358197358197359,24.0,0.7307692307692307,False
QDM_CMIP6,MIROC6,RAINY,Rx5day,6,7,8,124.96041666666666,118.00440476190477,112.04916666666668,12.911249999999981,5.955238095238087,11.522843394640727,5.314843717628202,32.0,0.344988344988345,34.0,0.5358197358197359,24.0,0.7307692307692307,False
QDM_CMIP6,MIROC6,RAINY,SDII,6,7,8,8.67107648989861,9.081679472575386,8.899398603479705,-0.2283221135810951,0.1822808690956812,-2.5655903702506384,2.048238057618956,23.0,0.9497169497169498,29.0,0.9550893550893552,19.0,0.8356643356643356,False
QDM_CMIP6,MIROC6,RAINY,R95p,6,7,8,101.00791666666667,130.25654761904758,149.48104166666667,-48.473124999999996,-19.22449404761909,-32.42760717984025,-12.860824244514232,27.0,0.7545787545787546,30.0,0.8665112665112666,19.0,0.8356643356643356,False
QDM_CMIP6,MIROC6,RAINY,R99p,6,7,8,22.608055555555556,13.364166666666666,30.02989583333333,-7.421840277777775,-16.665729166666665,-24.714838569434853,-55.49712612778238,28.0,0.6381418628377137,28.0,1.0,25.0,0.6070216067106332,False
QDM_CMIP6,MIROC6,RAINY,CWD,6,7,8,23.819444444444446,21.130952380952383,23.208333333333336,0.6111111111111107,-2.0773809523809526,2.6331538001196866,-8.951013080276994,23.5,1.0,21.5,0.4870641534695065,26.0,0.5337995337995338,False
QDM_CMIP6,MIROC6,RAINY,CDD,6,7,8,12.25,10.952380952380953,12.71875,-0.46875,-1.7663690476190474,-3.6855036855036856,-13.887913887913886,24.5,1.0,24.5,0.7282210233302229,25.5,0.5671762440874444,False
QDM_CMIP6,MIROC6,HOT_DRY,PRCPTOT,8,12,8,260.2920833333333,240.3779861111111,190.1784375,70.11364583333332,50.19954861111111,36.86729513346292,26.396025370179576,51.0,0.04988344988344988,69.0,0.11526553941414623,56.0,0.5713582599031516,False
QDM_CMIP6,MIROC6,HOT_DRY,Rx1day,8,12,8,38.59802083333334,39.12444444444445,26.936562499999997,11.66145833333334,12.187881944444452,43.29230328975102,45.24661208884561,51.0,0.04988344988344988,73.0,0.05737874097007224,47.0,0.9699293482575216,False
QDM_CMIP6,MIROC6,HOT_DRY,Rx5day,8,12,8,82.86791666666667,72.59840277777776,46.43385416666667,36.4340625,26.164548611111094,78.46443753995939,56.3480010020227,55.0,0.014763014763014764,65.0,0.2082876875446535,55.0,0.6238787012780821,False
QDM_CMIP6,MIROC6,HOT_DRY,SDII,8,12,8,9.103639475163956,8.982993556876208,7.704470868238013,1.3991686069259428,1.278522688638195,18.160476311151633,16.594555427666755,47.0,0.13038073038073036,61.0,0.34314519329999205,51.0,0.8506311026434865,False
QDM_CMIP6,MIROC6,HOT_DRY,R95p,8,12,8,52.64927083333333,49.312152777777776,16.980625000000003,35.66864583333333,32.33152777777777,210.05496460426704,190.4024603203814,49.0,0.08289640988222398,66.0,0.1736964858864386,49.0,0.969182212422568,False
QDM_CMIP6,MIROC6,HOT_DRY,R99p,8,12,8,14.870833333333334,13.207847222222222,4.7603125,10.110520833333332,8.447534722222223,212.39195606030762,177.45756654047864,39.5,0.3341516591194934,53.5,0.5810829413337419,52.5,0.7035921884209926,False
QDM_CMIP6,MIROC6,HOT_DRY,CWD,8,12,8,6.677083333333334,6.034722222222221,5.291666666666666,1.3854166666666679,0.7430555555555554,26.18110236220475,14.041994750656167,50.0,0.06495726495726495,66.5,0.16459706404202157,57.5,0.4867973967615957,False
QDM_CMIP6,MIROC6,HOT_DRY,CDD,8,12,8,44.427083333333336,44.208333333333336,48.0,-3.5729166666666643,-3.7916666666666643,-7.443576388888884,-7.899305555555551,25.0,0.5053613053613053,42.0,0.6784313725490196,49.0,0.9699293482575216,False
