season_type,climate_year,enso_phase,station,PRCPTOT,Rx1day,Rx5day,SDII,R95p,R99p,CWD,CDD,source_type,model
HOT_DRY,1988,LA_NINA,500301,120.0,54.3,62.199999999999996,9.708333333333332,54.3,0.0,2,56,OBSERVED,OBSERVED
RAINY,1989,TRANSITION_UNCLASSIFIED,500001,1077.0,91.5,156.3,19.232142857142858,396.4,171.5,5,14,OBSERVED,OBSERVED
RAINY,1989,TRANSITION_UNCLASSIFIED,500002,1130.5,82.7,148.2,14.963999999999999,388.2,82.7,7,11,OBSERVED,OBSERVED
RAINY,1989,TRANSITION_UNCLASSIFIED,500003,1101.3,47.0,107.4,13.719999999999999,91.3,0.0,6,9,OBSERVED,OBSERVED
RAINY,1989,TRANSITION_UNCLASSIFIED,500004,1061.0,84.8,181.6,13.779220779220779,482.2,84.8,8,12,OBSERVED,OBSERVED
RAINY,1989,TRANSITION_UNCLASSIFIED,500005,1010.3,31.6,92.10000000000001,6.090243902439024,280.80000000000007,0.0,45,6,OBSERVED,OBSERVED
RAINY,1989,TRANSITION_UNCLASSIFIED,500006,1004.9999999999999,28.6,83.9,6.051829268292683,240.49999999999997,0.0,45,6,OBSERVED,OBSERVED
RAINY,1989,TRANSITION_UNCLASSIFIED,500007,894.8,91.4,207.4,5.646794871794872,204.9,153.8,31,6,OBSERVED,OBSERVED
RAINY,1989,TRANSITION_UNCLASSIFIED,500008,943.2,24.0,82.2,5.4947058823529416,183.29999999999998,44.7,56,6,OBSERVED,OBSERVED
RAINY,1989,TRANSITION_UNCLASSIFIED,500009,992.5000000000001,25.2,68.5,5.976219512195121,303.1,71.10000000000001,45,6,OBSERVED,OBSERVED
RAINY,1989,TRANSITION_UNCLASSIFIED,500201,760.0,176.4,384.20000000000005,13.389285714285714,353.3,299.6,5,12,OBSERVED,OBSERVED
RAINY,1989,TRANSITION_UNCLASSIFIED,500202,824.9,122.9,451.00000000000006,15.06851851851852,451.0,238.3,5,16,OBSERVED,OBSERVED
RAINY,1989,TRANSITION_UNCLASSIFIED,500301,770.0999999999999,74.0,171.7,11.361194029850745,221.3,0.0,8,11,OBSERVED,OBSERVED
HOT_DRY,1989,NEUTRAL,500001,102.10000000000001,25.0,34.3,9.0,0.0,0.0,6,103,OBSERVED,OBSERVED
HOT_DRY,1989,NEUTRAL,500002,188.0,37.9,52.5,10.911764705882351,0.0,0.0,3,38,OBSERVED,OBSERVED
HOT_DRY,1989,NEUTRAL,500003,234.70000000000002,41.2,77.2,14.618750000000002,0.0,0.0,3,36,OBSERVED,OBSERVED
HOT_DRY,1989,NEUTRAL,500004,145.6,32.4,53.3,9.706666666666667,0.0,0.0,3,53,OBSERVED,OBSERVED
HOT_DRY,1989,NEUTRAL,500005,174.9,14.6,36.8,4.134285714285714,0.0,0.0,6,48,OBSERVED,OBSERVED
HOT_DRY,1989,NEUTRAL,500006,178.79999999999998,13.6,35.6,4.171428571428572,0.0,0.0,6,48,OBSERVED,OBSERVED
HOT_DRY,1989,NEUTRAL,500007,280.59999999999997,59.9,90.5,6.921621621621623,132.3,59.9,6,48,OBSERVED,OBSERVED
HOT_DRY,1989,NEUTRAL,500008,163.0,14.3,26.6,3.0818181818181816,14.3,0.0,12,44,OBSERVED,OBSERVED
HOT_DRY,1989,NEUTRAL,500009,161.1,8.3,27.6,3.4179487179487174,0.0,0.0,6,44,OBSERVED,OBSERVED
HOT_DRY,1989,NEUTRAL,500201,398.1,120.9,175.8,13.62413793103448,257.0,120.9,4,35,OBSERVED,OBSERVED
HOT_DRY,1989,NEUTRAL,500202,127.3,27.1,58.0,10.399999999999999,0.0,0.0,4,66,OBSERVED,OBSERVED
HOT_DRY,1989,NEUTRAL,500301,210.2,71.8,82.8,12.094117647058823,114.6,0.0,3,85,OBSERVED,OBSERVED
RAINY,1990,NEUTRAL,500001,978.2,44.0,86.80000000000001,6.368874172185431,87.0,0.0,32,7,OBSERVED,OBSERVED
RAINY,1990,NEUTRAL,500002,1080.0,68.2,179.8,15.528985507246377,363.5,0.0,9,15,OBSERVED,OBSERVED
RAINY,1990,NEUTRAL,500003,784.2,89.8,140.1,11.44558823529412,133.8,89.8,7,13,OBSERVED,OBSERVED
RAINY,1990,NEUTRAL,500004,903.5,107.2,150.0,12.209459459459458,319.3,205.7,15,11,OBSERVED,OBSERVED
RAINY,1990,NEUTRAL,500005,961.5999999999999,41.9,77.4,5.731927710843373,201.70000000000002,79.1,41,6,OBSERVED,OBSERVED
RAINY,1990,NEUTRAL,500006,961.1999999999999,36.2,79.19999999999999,5.667857142857143,166.4,0.0,41,6,OBSERVED,OBSERVED
RAINY,1990,NEUTRAL,500007,726.1999999999999,27.7,71.19999999999999,4.551282051282051,47.4,0.0,31,4,OBSERVED,OBSERVED
RAINY,1990,NEUTRAL,500008,967.3,47.9,96.1,5.58546511627907,212.70000000000002,72.2,50,3,OBSERVED,OBSERVED
RAINY,1990,NEUTRAL,500009,966.1999999999999,39.9,86.7,5.579651162790698,174.1,39.9,63,3,OBSERVED,OBSERVED
RAINY,1990,NEUTRAL,500201,445.29999999999995,38.1,76.3,8.19433962264151,0.0,0.0,6,12,OBSERVED,OBSERVED
RAINY,1990,NEUTRAL,500202,493.5,75.9,112.80000000000001,8.942592592592593,75.9,0.0,7,13,OBSERVED,OBSERVED
RAINY,1990,NEUTRAL,500301,612.3,45.8,104.9,10.420689655172415,129.29999999999998,0.0,6,17,OBSERVED,OBSERVED
HOT_DRY,1990,TRANSITION_UNCLASSIFIED,500001,132.0,25.5,44.89999999999999,5.542857142857143,0.0,0.0,6,113,OBSERVED,OBSERVED
HOT_DRY,1990,TRANSITION_UNCLASSIFIED,500002,222.79999999999998,44.3,82.69999999999999,13.076470588235294,44.3,0.0,5,125,OBSERVED,OBSERVED
HOT_DRY,1990,TRANSITION_UNCLASSIFIED,500003,195.2,46.5,110.5,11.417647058823531,46.5,0.0,4,127,OBSERVED,OBSERVED
HOT_DRY,1990,TRANSITION_UNCLASSIFIED,500004,134.2,34.2,59.1,8.3875,0.0,0.0,4,70,OBSERVED,OBSERVED
HOT_DRY,1990,TRANSITION_UNCLASSIFIED,500005,162.3,19.2,41.8,4.617241379310345,0.0,0.0,8,89,OBSERVED,OBSERVED
HOT_DRY,1990,TRANSITION_UNCLASSIFIED,500006,164.8,18.7,40.5,4.5133333333333345,0.0,0.0,8,89,OBSERVED,OBSERVED
HOT_DRY,1990,TRANSITION_UNCLASSIFIED,500007,221.8,33.4,61.2,6.951724137931034,82.6,0.0,9,80,OBSERVED,OBSERVED
HOT_DRY,1990,TRANSITION_UNCLASSIFIED,500008,162.8,12.7,32.5,3.486842105263158,0.0,0.0,9,38,OBSERVED,OBSERVED
HOT_DRY,1990,TRANSITION_UNCLASSIFIED,500009,161.89999999999998,15.8,36.8,3.8200000000000003,15.8,0.0,9,38,OBSERVED,OBSERVED
HOT_DRY,1990,TRANSITION_UNCLASSIFIED,500201,286.79999999999995,63.1,96.9,20.321428571428577,106.4,0.0,3,80,OBSERVED,OBSERVED
HOT_DRY,1990,TRANSITION_UNCLASSIFIED,500202,185.2,35.5,68.9,11.568750000000001,0.0,0.0,5,97,OBSERVED,OBSERVED
HOT_DRY,1990,TRANSITION_UNCLASSIFIED,500301,138.9,26.2,78.3,11.483333333333333,0.0,0.0,4,97,OBSERVED,OBSERVED
RAINY,1991,EL_NINO,500001,918.5,36.8,77.29999999999998,5.664375,0.0,0.0,94,4,OBSERVED,OBSERVED
RAINY,1991,EL_NINO,500002,1299.0,62.2,153.1,15.24470588235294,346.90000000000003,0.0,8,10,OBSERVED,OBSERVED
RAINY,1991,EL_NINO,500003,648.1999999999999,30.5,53.9,8.192307692307692,0.0,0.0,6,12,OBSERVED,OBSERVED
RAINY,1991,EL_NINO,500004,907.4,65.7,137.6,9.863043478260868,220.3,0.0,7,12,OBSERVED,OBSERVED
RAINY,1991,EL_NINO,500005,975.4,29.4,73.7,5.8174698795180735,130.7,0.0,41,3,OBSERVED,OBSERVED
RAINY,1991,EL_NINO,500006,980.8000000000001,32.9,67.9,5.786904761904762,143.0,0.0,41,3,OBSERVED,OBSERVED
RAINY,1991,EL_NINO,500007,992.3,146.5,177.2,6.296774193548387,302.4,146.5,65,4,OBSERVED,OBSERVED
RAINY,1991,EL_NINO,500008,943.1999999999998,30.6,69.1,5.41907514450867,126.4,51.7,65,3,OBSERVED,OBSERVED
RAINY,1991,EL_NINO,500009,923.7,23.5,62.9,5.3313953488372094,75.80000000000001,23.5,65,3,OBSERVED,OBSERVED
RAINY,1991,EL_NINO,500201,1090.0,296.9,348.4,15.02638888888889,356.79999999999995,296.9,6,10,OBSERVED,OBSERVED
RAINY,1991,EL_NINO,500202,962.2999999999998,85.8,176.7,14.250746268656716,327.6,0.0,6,25,OBSERVED,OBSERVED
RAINY,1991,EL_NINO,500301,848.3,102.6,148.6,11.825352112676057,251.1,102.6,7,19,OBSERVED,OBSERVED
HOT_DRY,1991,EL_NINO,500001,54.3,13.2,23.9,3.769230769230769,0.0,0.0,4,63,OBSERVED,OBSERVED
HOT_DRY,1991,EL_NINO,500002,113.5,30.5,31.9,10.245454545454548,0.0,0.0,2,61,OBSERVED,OBSERVED
HOT_DRY,1991,EL_NINO,500003,35.7,8.2,11.0,5.666666666666667,0.0,0.0,2,105,OBSERVED,OBSERVED
HOT_DRY,1991,EL_NINO,500004,77.9,13.8,23.8,5.992307692307692,0.0,0.0,3,50,OBSERVED,OBSERVED
HOT_DRY,1991,EL_NINO,500005,94.1,8.3,16.6,2.9625000000000004,0.0,0.0,5,48,OBSERVED,OBSERVED
HOT_DRY,1991,EL_NINO,500006,95.69999999999999,7.9,16.4,2.72962962962963,0.0,0.0,5,48,OBSERVED,OBSERVED
HOT_DRY,1991,EL_NINO,500007,107.40000000000002,29.4,44.3,4.866666666666666,29.4,0.0,4,49,OBSERVED,OBSERVED
HOT_DRY,1991,EL_NINO,500008,103.10000000000001,12.5,20.4,2.7037037037037037,0.0,0.0,5,48,OBSERVED,OBSERVED
HOT_DRY,1991,EL_NINO,500009,85.6,6.3,13.4,2.214285714285714,0.0,0.0,5,48,OBSERVED,OBSERVED
HOT_DRY,1991,EL_NINO,500201,135.4,57.8,80.1,13.41,57.8,0.0,3,64,OBSERVED,OBSERVED
HOT_DRY,1991,EL_NINO,500202,13.5,8.3,8.3,4.5,0.0,0.0,1,65,OBSERVED,OBSERVED
HOT_DRY,1991,EL_NINO,500301,77.7,58.3,58.4,12.799999999999999,58.3,0.0,2,66,OBSERVED,OBSERVED
RAINY,1992,TRANSITION_UNCLASSIFIED,500001,817.7,31.1,71.1,5.678014184397164,0.0,0.0,37,10,OBSERVED,OBSERVED
RAINY,1992,TRANSITION_UNCLASSIFIED,500002,747.7,46.2,89.7,11.253030303030304,88.9,0.0,8,12,OBSERVED,OBSERVED
RAINY,1992,TRANSITION_UNCLASSIFIED,500003,816.2,66.8,102.7,11.82058823529412,124.5,0.0,9,11,OBSERVED,OBSERVED
RAINY,1992,TRANSITION_UNCLASSIFIED,500004,726.3,47.3,104.80000000000001,10.375714285714283,91.3,0.0,6,17,OBSERVED,OBSERVED
RAINY,1992,TRANSITION_UNCLASSIFIED,500005,862.4,24.5,68.8,5.275155279503105,70.0,0.0,36,7,OBSERVED,OBSERVED
RAINY,1992,TRANSITION_UNCLASSIFIED,500006,872.2999999999998,23.3,69.4,5.332919254658385,65.8,0.0,53,7,OBSERVED,OBSERVED
RAINY,1992,TRANSITION_UNCLASSIFIED,500007,785.4,34.9,69.89999999999999,5.208843537414967,123.10000000000001,0.0,36,10,OBSERVED,OBSERVED
RAINY,1992,TRANSITION_UNCLASSIFIED,500008,947.7,19.3,72.8,5.634337349397591,180.49999999999997,0.0,46,3,OBSERVED,OBSERVED
RAINY,1992,TRANSITION_UNCLASSIFIED,500009,918.4999999999999,24.0,75.7,5.574691358024691,115.30000000000001,46.5,36,5,OBSERVED,OBSERVED
RAINY,1992,TRANSITION_UNCLASSIFIED,500201,625.0,55.4,93.6,9.832258064516127,97.19999999999999,0.0,7,19,OBSERVED,OBSERVED
RAINY,1992,TRANSITION_UNCLASSIFIED,500202,917.0,115.3,128.20000000000002,14.452380952380953,291.09999999999997,115.3,5,15,OBSERVED,OBSERVED
RAINY,1992,TRANSITION_UNCLASSIFIED,500301,799.3,60.0,91.1,11.140845070422536,161.3,0.0,8,31,OBSERVED,OBSERVED
HOT_DRY,1992,NEUTRAL,500001,50.5,40.5,40.5,25.25,0.0,0.0,1,158,OBSERVED,OBSERVED
HOT_DRY,1992,NEUTRAL,500002,283.0,82.5,118.4,21.738461538461536,188.6,82.5,3,73,OBSERVED,OBSERVED
HOT_DRY,1992,NEUTRAL,500003,197.7,65.0,96.7,14.050000000000002,65.0,0.0,3,67,OBSERVED,OBSERVED
HOT_DRY,1992,NEUTRAL,500004,216.0,78.8,123.9,19.63636363636364,165.60000000000002,78.8,2,72,OBSERVED,OBSERVED
HOT_DRY,1992,NEUTRAL,500005,203.10000000000002,33.6,62.1,4.651351351351352,58.1,0.0,5,37,OBSERVED,OBSERVED
HOT_DRY,1992,NEUTRAL,500006,202.5,29.5,56.6,4.2875,52.1,0.0,5,37,OBSERVED,OBSERVED
HOT_DRY,1992,NEUTRAL,500007,206.7,13.7,33.7,4.863157894736841,0.0,0.0,7,32,OBSERVED,OBSERVED
HOT_DRY,1992,NEUTRAL,500008,201.2,15.8,29.6,3.67608695652174,15.8,0.0,12,31,OBSERVED,OBSERVED
HOT_DRY,1992,NEUTRAL,500009,168.3,12.7,30.299999999999997,3.4375,0.0,0.0,5,37,OBSERVED,OBSERVED
HOT_DRY,1992,NEUTRAL,500201,227.6,25.1,52.599999999999994,11.847368421052632,0.0,0.0,2,37,OBSERVED,OBSERVED
HOT_DRY,1992,NEUTRAL,500202,113.39999999999999,51.9,54.5,11.169999999999998,51.9,0.0,2,51,OBSERVED,OBSERVED
HOT_DRY,1992,NEUTRAL,500301,237.99999999999997,83.8,89.3,12.478947368421053,83.8,83.8,3,39,OBSERVED,OBSERVED
RAINY,1993,NEUTRAL,500001,496.30000000000007,60.0,74.5,13.413513513513513,203.0,0.0,3,18,OBSERVED,OBSERVED
RAINY,1993,NEUTRAL,500002,1080.4,103.3,155.6,16.05223880597015,308.3,103.3,7,8,OBSERVED,OBSERVED
RAINY,1993,NEUTRAL,500003,925.7,98.2,99.3,13.100000000000001,324.2,98.2,6,15,OBSERVED,OBSERVED
RAINY,1993,NEUTRAL,500004,847.2,90.8,112.7,12.27826086956522,359.5,246.7,5,14,OBSERVED,OBSERVED
RAINY,1993,NEUTRAL,500005,865.6999999999999,34.8,61.3,5.11437125748503,144.7,0.0,40,2,OBSERVED,OBSERVED
RAINY,1993,NEUTRAL,500006,863.6,29.9,56.900000000000006,5.024117647058823,108.0,0.0,47,2,OBSERVED,OBSERVED
RAINY,1993,NEUTRAL,500007,709.0,27.2,69.3,4.616107382550335,111.60000000000001,0.0,31,6,OBSERVED,OBSERVED
RAINY,1993,NEUTRAL,500008,849.3000000000001,14.9,49.5,4.8517241379310345,68.39999999999999,0.0,103,6,OBSERVED,OBSERVED
RAINY,1993,NEUTRAL,500009,809.2,18.8,48.300000000000004,4.829090909090909,93.89999999999999,0.0,66,6,OBSERVED,OBSERVED
RAINY,1993,NEUTRAL,500201,504.1,51.6,101.1,9.157407407407407,139.0,0.0,8,16,OBSERVED,OBSERVED
RAINY,1993,NEUTRAL,500202,679.7,66.9,111.7,12.66981132075472,177.70000000000002,0.0,9,14,OBSERVED,OBSERVED
RAINY,1993,NEUTRAL,500301,702.9000000000001,71.7,99.8,10.335820895522389,231.7,0.0,9,18,OBSERVED,OBSERVED
HOT_DRY,1993,NEUTRAL,500001,188.9,70.9,123.4,26.985714285714288,70.9,0.0,3,143,OBSERVED,OBSERVED
HOT_DRY,1993,NEUTRAL,500002,189.79999999999998,48.4,78.3,18.95,48.4,0.0,4,101,OBSERVED,OBSERVED
HOT_DRY,1993,NEUTRAL,500003,170.10000000000002,67.2,127.8,16.990000000000002,67.2,0.0,3,119,OBSERVED,OBSERVED
HOT_DRY,1993,NEUTRAL,500004,220.2,59.0,165.0,20.018181818181816,163.0,0.0,7,141,OBSERVED,OBSERVED
HOT_DRY,1993,NEUTRAL,500005,224.9,32.3,91.19999999999999,5.025641025641026,85.69999999999999,0.0,13,49,OBSERVED,OBSERVED
HOT_DRY,1993,NEUTRAL,500006,225.70000000000005,30.1,84.7,4.785365853658536,60.0,0.0,13,49,OBSERVED,OBSERVED
HOT_DRY,1993,NEUTRAL,500007,250.5,41.2,105.10000000000001,6.308333333333334,102.2,41.2,15,43,OBSERVED,OBSERVED
HOT_DRY,1993,NEUTRAL,500008,222.99999999999994,25.1,57.6,3.69811320754717,41.5,25.1,11,48,OBSERVED,OBSERVED
HOT_DRY,1993,NEUTRAL,500009,212.10000000000002,17.7,69.5,4.251162790697674,67.4,0.0,13,48,OBSERVED,OBSERVED
HOT_DRY,1993,NEUTRAL,500201,299.19999999999993,79.0,185.39999999999998,17.470588235294116,153.1,0.0,5,73,OBSERVED,OBSERVED
HOT_DRY,1993,NEUTRAL,500202,116.9,52.1,77.80000000000001,16.528571428571432,52.1,0.0,2,118,OBSERVED,OBSERVED
HOT_DRY,1993,NEUTRAL,500301,116.6,62.0,93.8,16.414285714285715,62.0,0.0,2,118,OBSERVED,OBSERVED
RAINY,1994,TRANSITION_UNCLASSIFIED,500001,1059.0,96.3,199.6,20.75294117647059,594.5999999999999,96.3,3,11,OBSERVED,OBSERVED
RAINY,1994,TRANSITION_UNCLASSIFIED,500002,1617.0,147.0,221.1,22.30833333333333,899.3000000000001,409.9,8,14,OBSERVED,OBSERVED
RAINY,1994,TRANSITION_UNCLASSIFIED,500003,1282.8000000000002,122.4,252.4,15.375903614457831,563.0999999999999,300.6,8,11,OBSERVED,OBSERVED
RAINY,1994,TRANSITION_UNCLASSIFIED,500004,1237.9,95.4,181.20000000000002,16.957534246575342,542.4,173.10000000000002,9,11,OBSERVED,OBSERVED
RAINY,1994,TRANSITION_UNCLASSIFIED,500005,1136.3,43.3,100.0,6.946913580246914,352.50000000000006,43.3,55,10,OBSERVED,OBSERVED
RAINY,1994,TRANSITION_UNCLASSIFIED,500006,1121.9,38.8,92.8,6.81840490797546,306.70000000000005,38.8,55,10,OBSERVED,OBSERVED
RAINY,1994,TRANSITION_UNCLASSIFIED,500007,898.9,22.2,82.4,5.781045751633987,100.8,0.0,27,10,OBSERVED,OBSERVED
RAINY,1994,TRANSITION_UNCLASSIFIED,500008,1029.3,29.7,69.1,5.954069767441862,207.3,29.7,71,7,OBSERVED,OBSERVED
RAINY,1994,TRANSITION_UNCLASSIFIED,500009,1070.6000000000001,31.5,89.5,6.362275449101796,332.40000000000003,158.70000000000002,57,9,OBSERVED,OBSERVED
RAINY,1994,TRANSITION_UNCLASSIFIED,500201,634.4000000000001,41.8,91.9,9.776562499999999,41.8,0.0,12,16,OBSERVED,OBSERVED
RAINY,1994,TRANSITION_UNCLASSIFIED,500202,600.7,53.4,87.69999999999999,9.996610169491527,53.4,0.0,6,11,OBSERVED,OBSERVED
RAINY,1994,TRANSITION_UNCLASSIFIED,500301,787.3,51.8,100.1,9.816455696202532,95.5,0.0,9,12,OBSERVED,OBSERVED
HOT_DRY,1994,EL_NINO,500001,29.6,16.5,16.5,4.933333333333334,0.0,0.0,2,118,OBSERVED,OBSERVED
HOT_DRY,1994,EL_NINO,500002,183.0,46.9,55.7,20.15555555555555,93.4,0.0,2,66,OBSERVED,OBSERVED
HOT_DRY,1994,EL_NINO,500003,186.7,42.2,65.0,13.27142857142857,0.0,0.0,5,108,OBSERVED,OBSERVED
HOT_DRY,1994,EL_NINO,500004,92.7,21.4,40.2,5.452941176470588,0.0,0.0,5,107,OBSERVED,OBSERVED
HOT_DRY,1994,EL_NINO,500005,129.6,9.4,24.3,2.9705882352941178,0.0,0.0,6,50,OBSERVED,OBSERVED
HOT_DRY,1994,EL_NINO,500006,132.39999999999998,8.5,22.799999999999997,2.985294117647059,0.0,0.0,6,50,OBSERVED,OBSERVED
HOT_DRY,1994,EL_NINO,500007,145.39999999999998,32.1,61.2,4.37037037037037,32.1,0.0,5,50,OBSERVED,OBSERVED
HOT_DRY,1994,EL_NINO,500008,141.7,9.2,16.5,2.2729166666666667,0.0,0.0,10,47,OBSERVED,OBSERVED
HOT_DRY,1994,EL_NINO,500009,129.50000000000003,9.0,21.400000000000002,2.7257142857142864,0.0,0.0,6,47,OBSERVED,OBSERVED
HOT_DRY,1994,EL_NINO,500201,139.39999999999998,65.6,122.19999999999999,15.355555555555554,65.6,0.0,2,43,OBSERVED,OBSERVED
HOT_DRY,1994,EL_NINO,500202,35.8,20.5,20.5,8.524999999999999,0.0,0.0,2,87,OBSERVED,OBSERVED
HOT_DRY,1994,EL_NINO,500301,60.2,28.2,28.2,9.75,0.0,0.0,1,58,OBSERVED,OBSERVED
RAINY,1995,TRANSITION_UNCLASSIFIED,500001,1000.3,95.4,154.5,18.873584905660376,531.0,95.4,5,13,OBSERVED,OBSERVED
RAINY,1995,TRANSITION_UNCLASSIFIED,500002,1339.9,120.4,144.9,21.56129032258065,683.5,120.4,5,14,OBSERVED,OBSERVED
RAINY,1995,TRANSITION_UNCLASSIFIED,500003,1360.0,181.3,195.3,16.440243902439025,613.0,426.8,15,15,OBSERVED,OBSERVED
RAINY,1995,TRANSITION_UNCLASSIFIED,500004,1192.4,105.2,152.5,14.905000000000001,494.3,105.2,8,22,OBSERVED,OBSERVED
RAINY,1995,TRANSITION_UNCLASSIFIED,500005,1184.1,48.3,86.79999999999998,6.957988165680474,303.90000000000003,48.3,92,4,OBSERVED,OBSERVED
RAINY,1995,TRANSITION_UNCLASSIFIED,500006,1179.2,43.4,82.0,6.890588235294119,260.5,43.4,105,4,OBSERVED,OBSERVED
RAINY,1995,TRANSITION_UNCLASSIFIED,500007,1005.0,34.2,82.6,6.202500000000001,165.8,0.0,62,7,OBSERVED,OBSERVED
RAINY,1995,TRANSITION_UNCLASSIFIED,500008,1184.1999999999998,23.4,81.5,6.771264367816091,268.0,46.2,117,4,OBSERVED,OBSERVED
RAINY,1995,TRANSITION_UNCLASSIFIED,500009,1170.3,40.2,81.7,6.872781065088757,290.3999999999999,108.5,105,4,OBSERVED,OBSERVED
RAINY,1995,TRANSITION_UNCLASSIFIED,500201,743.8,55.0,112.0,10.488571428571428,55.0,0.0,12,10,OBSERVED,OBSERVED
RAINY,1995,TRANSITION_UNCLASSIFIED,500202,973.2,149.9,242.7,15.025000000000002,353.90000000000003,242.3,7,12,OBSERVED,OBSERVED
RAINY,1995,TRANSITION_UNCLASSIFIED,500301,1168.4,84.6,287.0,13.322988505747128,491.7,160.6,14,7,OBSERVED,OBSERVED
HOT_DRY,1995,LA_NINA,500001,125.0,35.1,51.5,8.885714285714284,0.0,0.0,5,97,OBSERVED,OBSERVED
HOT_DRY,1995,LA_NINA,500002,287.79999999999995,72.8,90.99999999999999,22.084615384615383,72.8,72.8,4,97,OBSERVED,OBSERVED
HOT_DRY,1995,LA_NINA,500003,224.1,92.4,120.4,20.200000000000003,92.4,92.4,3,97,OBSERVED,OBSERVED
HOT_DRY,1995,LA_NINA,500004,199.4,94.4,108.80000000000001,11.729411764705885,94.4,94.4,5,97,OBSERVED,OBSERVED
HOT_DRY,1995,LA_NINA,500005,239.6,40.1,60.60000000000001,4.4312499999999995,60.1,40.1,13,39,OBSERVED,OBSERVED
HOT_DRY,1995,LA_NINA,500006,243.0,35.3,56.599999999999994,4.312,35.3,0.0,13,39,OBSERVED,OBSERVED
HOT_DRY,1995,LA_NINA,500007,249.39999999999998,24.8,60.800000000000004,5.746153846153847,66.7,0.0,9,64,OBSERVED,OBSERVED
HOT_DRY,1995,LA_NINA,500008,269.0,10.8,44.3,3.930645161290323,0.0,0.0,15,34,OBSERVED,OBSERVED
HOT_DRY,1995,LA_NINA,500009,233.79999999999998,20.4,40.699999999999996,3.801818181818182,20.4,0.0,13,34,OBSERVED,OBSERVED
HOT_DRY,1995,LA_NINA,500201,254.2,47.4,74.1,15.69375,92.1,0.0,4,66,OBSERVED,OBSERVED
HOT_DRY,1995,LA_NINA,500202,196.60000000000002,86.3,86.3,15.038461538461537,86.3,0.0,4,62,OBSERVED,OBSERVED
HOT_DRY,1995,LA_NINA,500301,259.5,38.5,71.30000000000001,12.304761904761904,0.0,0.0,4,95,OBSERVED,OBSERVED
RAINY,1996,NEUTRAL,500001,832.9000000000001,50.4,92.6,11.397222222222222,135.79999999999998,0.0,7,11,OBSERVED,OBSERVED
RAINY,1996,NEUTRAL,500002,910.0999999999999,71.5,111.7,12.590277777777777,178.0,71.5,12,13,OBSERVED,OBSERVED
RAINY,1996,NEUTRAL,500003,868.8,59.8,91.4,10.925316455696205,151.5,0.0,8,11,OBSERVED,OBSERVED
RAINY,1996,NEUTRAL,500004,730.5,44.8,76.9,9.13125,44.8,0.0,9,11,OBSERVED,OBSERVED
RAINY,1996,NEUTRAL,500005,967.0999999999999,23.7,53.800000000000004,5.547976878612716,23.7,0.0,104,4,OBSERVED,OBSERVED
RAINY,1996,NEUTRAL,500006,987.8999999999999,21.9,51.8,5.611999999999999,43.7,0.0,105,2,OBSERVED,OBSERVED
RAINY,1996,NEUTRAL,500007,1104.6,95.2,125.39999999999999,6.621818181818181,337.7,211.3,47,4,OBSERVED,OBSERVED
RAINY,1996,NEUTRAL,500008,1070.8,16.8,64.7,5.964245810055865,115.3,0.0,105,2,OBSERVED,OBSERVED
RAINY,1996,NEUTRAL,500009,1005.1,18.2,60.8,5.628651685393257,106.0,0.0,105,2,OBSERVED,OBSERVED
RAINY,1996,NEUTRAL,500201,1201.9999999999998,192.7,229.9,15.497402597402596,570.3,426.3,12,11,OBSERVED,OBSERVED
RAINY,1996,NEUTRAL,500202,616.7,51.5,92.9,9.396875,51.5,0.0,7,16,OBSERVED,OBSERVED
RAINY,1996,NEUTRAL,500301,1201.0,82.0,119.89999999999999,12.69468085106383,182.3,82.0,8,8,OBSERVED,OBSERVED
HOT_DRY,1996,TRANSITION_UNCLASSIFIED,500001,178.1,31.2,41.099999999999994,10.417647058823528,0.0,0.0,2,136,OBSERVED,OBSERVED
HOT_DRY,1996,TRANSITION_UNCLASSIFIED,500002,185.09999999999997,32.8,82.2,10.249999999999998,0.0,0.0,4,130,OBSERVED,OBSERVED
HOT_DRY,1996,TRANSITION_UNCLASSIFIED,500003,121.69999999999999,26.2,36.4,7.070588235294117,0.0,0.0,3,136,OBSERVED,OBSERVED
HOT_DRY,1996,TRANSITION_UNCLASSIFIED,500004,161.9,25.0,56.0,9.452941176470588,0.0,0.0,3,136,OBSERVED,OBSERVED
HOT_DRY,1996,TRANSITION_UNCLASSIFIED,500005,220.8,16.2,49.699999999999996,3.9617021276595743,0.0,0.0,8,48,OBSERVED,OBSERVED
HOT_DRY,1996,TRANSITION_UNCLASSIFIED,500006,226.1,15.7,48.9,3.6259259259259258,0.0,0.0,9,48,OBSERVED,OBSERVED
HOT_DRY,1996,TRANSITION_UNCLASSIFIED,500007,265.3,66.4,79.50000000000001,5.431818181818182,87.10000000000001,66.4,7,48,OBSERVED,OBSERVED
HOT_DRY,1996,TRANSITION_UNCLASSIFIED,500008,258.9,18.5,46.5,3.294366197183099,47.1,0.0,11,36,OBSERVED,OBSERVED
HOT_DRY,1996,TRANSITION_UNCLASSIFIED,500009,225.1,11.0,42.699999999999996,3.3620689655172415,0.0,0.0,10,38,OBSERVED,OBSERVED
HOT_DRY,1996,TRANSITION_UNCLASSIFIED,500201,323.4,135.9,155.5,16.915789473684214,135.9,135.9,3,51,OBSERVED,OBSERVED
