,Station,Year,Month,Monthly_mm
3714,500201,1984,7,70.9
3715,500201,1984,8,73.1
3716,500201,1984,9,103.0
3717,500201,1984,10,80.5
3718,500201,1984,11,11.7
3719,500201,1984,12,13.8
3720,500201,1985,1,35.7
3721,500201,1985,2,46.5
3722,500201,1985,3,14.799999999999999
3723,500201,1985,4,23.9
3724,500201,1985,5,218.2
3725,500201,1985,6,109.3
3726,500201,1985,7,88.5
3727,500201,1985,8,109.6
3728,500201,1985,9,161.5
3729,500201,1985,10,250.8
3730,500201,1985,11,285.6
3731,500201,1985,12,0.0
3732,500201,1986,1,0.6
3733,500201,1986,2,9.7
3734,500201,1986,3,12.799999999999999
3735,500201,1986,4,3.6
3736,500201,1986,5,313.2
3737,500201,1986,6,49.5
3738,500201,1986,7,100.1
3739,500201,1986,8,60.699999999999996
3740,500201,1986,9,83.0
3741,500201,1986,10,456.2
3742,500201,1986,11,125.8
3743,500201,1986,12,4.7
3744,500201,1987,1,0.0
3745,500201,1987,2,0.0
3746,500201,1987,3,59.4
3747,500201,1987,4,23.700000000000003
3748,500201,1987,5,67.0
3749,500201,1987,6,175.6
3750,500201,1987,7,44.3
3751,500201,1987,8,72.6
3752,500201,1987,9,53.2
3753,500201,1987,10,185.1
3754,500201,1987,11,824.2
3755,500201,1987,12,0.0
3756,500201,1988,1,0.0
3757,500201,1988,2,32.1
3758,500201,1988,3,22.8
3759,500201,1988,4,123.39999999999999
3760,500201,1988,5,109.7
3761,500201,1988,6,107.4
3762,500201,1988,7,97.5
3763,500201,1988,8,51.4
3764,500201,1988,9,141.8
3765,500201,1988,10,89.7
3766,500201,1988,11,202.8
3767,500201,1988,12,0.1
3768,500201,1989,1,110.60000000000001
3769,500201,1989,2,18.2
3770,500201,1989,3,70.9
3771,500201,1989,4,51.4
3772,500201,1989,5,56.7
3773,500201,1989,6,57.0
3774,500201,1989,7,100.0
3775,500201,1989,8,49.4
3776,500201,1989,9,56.5
3777,500201,1989,10,440.40000000000003
3778,500201,1989,11,260.4
3779,500201,1989,12,0.2
3780,500201,1990,1,15.0
3781,500201,1990,2,24.8
3782,500201,1990,3,13.5
3783,500201,1990,4,84.2
3784,500201,1990,5,67.5
3785,500201,1990,6,42.5
3786,500201,1990,7,23.5
3787,500201,1990,8,73.2
3788,500201,1990,9,65.4
3789,500201,1990,10,173.20000000000002
3790,500201,1990,11,133.0
3791,500201,1990,12,2.0
3792,500201,1991,1,0.4
3793,500201,1991,2,49.0
3794,500201,1991,3,5.0
3795,500201,1991,4,97.4
3796,500201,1991,5,190.6
3797,500201,1991,6,46.8
3798,500201,1991,7,111.6
3799,500201,1991,8,127.4
3800,500201,1991,9,74.5
3801,500201,1991,10,539.0999999999999
3802,500201,1991,11,80.1
3803,500201,1991,12,1.0
3804,500201,1992,1,22.9
3805,500201,1992,2,31.4
3806,500201,1992,3,0.0
3807,500201,1992,4,0.0
3808,500201,1992,5,19.6
3809,500201,1992,6,67.6
3810,500201,1992,7,185.5
3811,500201,1992,8,68.2
3812,500201,1992,9,40.6
3813,500201,1992,10,243.5
3814,500201,1992,11,20.3
3815,500201,1992,12,5.9
3816,500201,1993,1,96.4
3817,500201,1993,2,0.0
3818,500201,1993,3,81.0
3819,500201,1993,4,24.0
3820,500201,1993,5,99.9
3821,500201,1993,6,49.4
3822,500201,1993,7,28.1
3823,500201,1993,8,68.2
3824,500201,1993,9,14.6
3825,500201,1993,10,243.9
3826,500201,1993,11,10.8
3827,500201,1993,12,0.1
3828,500201,1994,1,0.0
3829,500201,1994,2,9.5
3830,500201,1994,3,257.7
3831,500201,1994,4,21.1
3832,500201,1994,5,74.2
3833,500201,1994,6,93.0
3834,500201,1994,7,165.7
3835,500201,1994,8,156.9
3836,500201,1994,9,61.4
3837,500201,1994,10,83.2
3838,500201,1994,11,0.0
3839,500201,1994,12,1.9
3840,500201,1995,1,122.19999999999999
3841,500201,1995,2,0.2
3842,500201,1995,3,8.3
3843,500201,1995,4,6.8
3844,500201,1995,5,45.4
3845,500201,1995,6,81.3
3846,500201,1995,7,188.5
3847,500201,1995,8,105.3
3848,500201,1995,9,134.0
3849,500201,1995,10,189.3
3850,500201,1995,11,120.0
3851,500201,1995,12,17.2
3852,500201,1996,1,0.0
3853,500201,1996,2,27.8
3854,500201,1996,3,6.6
3855,500201,1996,4,82.6
3856,500201,1996,5,107.3
3857,500201,1996,6,111.2
3858,500201,1996,7,193.0
3859,500201,1996,8,68.0
3860,500201,1996,9,124.4
3861,500201,1996,10,598.1
3862,500201,1996,11,211.4
3863,500201,1996,12,50.6
3864,500201,1997,1,7.9
3865,500201,1997,2,6.3
3866,500201,1997,3,34.7
3867,500201,1997,4,12.5
3868,500201,1997,5,19.0
3869,500201,1997,6,25.7
3870,500201,1997,7,134.8
3871,500201,1997,8,114.7
3872,500201,1997,9,72.3
3873,500201,1997,10,59.6
3874,500201,1997,11,308.9
3875,500201,1997,12,1.9
3876,500201,1998,1,2.0
3877,500201,1998,2,2.8
3878,500201,1998,3,18.7
3879,500201,1998,4,37.599999999999994
3880,500201,1998,5,150.0
3881,500201,1998,6,69.7
3882,500201,1998,7,54.599999999999994
3883,500201,1998,8,92.39999999999999
3884,500201,1998,9,119.8
3885,500201,1998,10,313.2
3886,500201,1998,11,163.7
3887,500201,1998,12,0.0
3888,500201,1999,1,47.900000000000006
3889,500201,1999,2,21.3
3890,500201,1999,3,31.9
3891,500201,1999,4,104.2
3892,500201,1999,5,143.8
3893,500201,1999,6,127.1
3894,500201,1999,7,107.4
3895,500201,1999,8,111.4
3896,500201,1999,9,209.0
3897,500201,1999,10,440.1
3898,500201,1999,11,64.7
3899,500201,1999,12,46.6
3900,500201,2000,1,0.3
3901,500201,2000,2,79.4
3902,500201,2000,3,130.8
3903,500201,2000,4,188.39999999999998
3904,500201,2000,5,87.7
3905,500201,2000,6,80.3
3906,500201,2000,7,67.5
3907,500201,2000,8,71.3
3908,500201,2000,9,87.1
3909,500201,2000,10,132.5
3910,500201,2000,11,52.7
3911,500201,2000,12,22.0
3912,500201,2001,1,53.0
3913,500201,2001,2,17.4
3914,500201,2001,3,484.0
3915,500201,2001,4,97.9
3916,500201,2001,5,150.3
3917,500201,2001,6,72.5
3918,500201,2001,7,102.2
3919,500201,2001,8,137.9
3920,500201,2001,9,165.7
3921,500201,2001,10,262.7
3922,500201,2001,11,82.2
3923,500201,2001,12,25.6
3924,500201,2002,1,1.7
3925,500201,2002,2,0.4
3926,500201,2002,3,212.39999999999998
3927,500201,2002,4,49.0
3928,500201,2002,5,151.3
3929,500201,2002,6,104.7
3930,500201,2002,7,80.8
3931,500201,2002,8,203.7
3932,500201,2002,9,54.699999999999996
3933,500201,2002,10,66.7
3934,500201,2002,11,239.4
3935,500201,2002,12,156.2
3936,500201,2003,1,21.7
3937,500201,2003,2,2.5999999999999996
3938,500201,2003,3,143.1
3939,500201,2003,4,54.60000000000001
3940,500201,2003,5,84.60000000000001
3941,500201,2003,6,43.4
3942,500201,2003,7,100.4
3943,500201,2003,8,163.2
3944,500201,2003,9,69.39999999999999
3945,500201,2003,10,586.4
3946,500201,2003,11,11.1
3947,500201,2003,12,2.1
3948,500201,2004,1,71.9
3949,500201,2004,2,34.5
3950,500201,2004,3,2.9
3951,500201,2004,4,2.5
3952,500201,2004,5,190.7
3953,500201,2004,6,134.1
3954,500201,2004,7,11.2
3955,500201,2004,8,107.6
3956,500201,2004,9,165.9
3957,500201,2004,10,141.5
3958,500201,2004,11,266.6
3959,500201,2004,12,0.0
3960,500201,2005,1,28.200000000000003
3961,500201,2005,2,0.0
3962,500201,2005,3,46.1
3963,500201,2005,4,24.4
3964,500201,2005,5,73.0
3965,500201,2005,6,125.19999999999999
3966,500201,2005,7,110.5
3967,500201,2005,8,72.4
3968,500201,2005,9,104.7
3969,500201,2005,10,276.09999999999997
3970,500201,2005,11,205.5
3971,500201,2005,12,14.9
3972,500201,2006,1,0.0
3973,500201,2006,2,10.700000000000001
3974,500201,2006,3,91.3
3975,500201,2006,4,66.4
3976,500201,2006,5,187.3
3977,500201,2006,6,93.5
3978,500201,2006,7,230.10000000000002
3979,500201,2006,8,214.8
3980,500201,2006,9,192.3
3981,500201,2006,10,98.1
3982,500201,2006,11,12.8
3983,500201,2006,12,36.5
3984,500201,2007,1,0.3
3985,500201,2007,2,10.600000000000001
3986,500201,2007,3,5.8
3987,500201,2007,4,96.2
3988,500201,2007,5,581.1
3989,500201,2007,6,40.5
3990,500201,2007,7,188.6
3991,500201,2007,8,76.3
3992,500201,2007,9,117.0
3993,500201,2007,10,142.6
3994,500201,2007,11,149.1
3995,500201,2007,12,0.5
3996,500201,2008,1,27.200000000000003
3997,500201,2008,2,57.8
3998,500201,2008,3,113.5
3999,500201,2008,4,106.8
4000,500201,2008,5,134.8
4001,500201,2008,6,63.300000000000004
4002,500201,2008,7,131.0
4003,500201,2008,8,19.8
4004,500201,2008,9,119.2
4005,500201,2008,10,108.6
4006,500201,2008,11,50.1
4007,500201,2008,12,0.7
4008,500201,2009,1,0.0
4009,500201,2009,2,0.0
4010,500201,2009,3,30.1
4011,500201,2009,4,112.8
4012,500201,2009,5,69.5
4013,500201,2009,6,112.9
4014,500201,2009,7,210.79999999999998
4015,500201,2009,8,44.1
4016,500201,2009,9,95.0
4017,500201,2009,10,105.39999999999999
4018,500201,2009,11,17.599999999999998
4019,500201,2009,12,1.6
4020,500201,2010,1,20.4
4021,500201,2010,2,0.2
4022,500201,2010,3,110.60000000000001
4023,500201,2010,4,4.5
4024,500201,2010,5,23.8
4025,500201,2010,6,53.7
4026,500201,2010,7,105.0
4027,500201,2010,8,107.9
4028,500201,2010,9,131.7
4029,500201,2010,10,170.7
4030,500201,2010,11,0.8
4031,500201,2010,12,1.7
4032,500201,2011,1,0.4
4033,500201,2011,2,30.3
4034,500201,2011,3,114.8
4035,500201,2011,4,42.0
4036,500201,2011,5,81.6
4037,500201,2011,6,138.9
4038,500201,2011,7,224.7
4039,500201,2011,8,72.0
4040,500201,2011,9,18.7
4041,500201,2011,10,84.2
4042,500201,2011,11,25.1
4043,500201,2011,12,68.8
4044,500201,2012,1,75.60000000000001
4045,500201,2012,2,54.4
4046,500201,2012,3,77.80000000000001
4047,500201,2012,4,17.7
4048,500201,2012,5,85.3
4049,500201,2012,6,34.1
4050,500201,2012,7,147.0
4051,500201,2012,8,31.3
4052,500201,2012,9,82.2
4053,500201,2012,10,239.8
4054,500201,2012,11,308.3
4055,500201,2012,12,22.3
4056,500201,2013,1,104.1
4057,500201,2013,2,21.7
4058,500201,2013,3,10.6
4059,500201,2013,4,73.3
4060,500201,2013,5,39.9
4061,500201,2013,6,173.0
4062,500201,2013,7,63.3
4063,500201,2013,8,57.9
4064,500201,2013,9,221.20000000000002
4065,500201,2013,10,339.7
4066,500201,2013,11,334.7
4067,500201,2013,12,3.3
4068,500201,2014,1,0.6000000000000001
4069,500201,2014,2,24.7
4070,500201,2014,3,66.2
4071,500201,2014,4,26.6
4072,500201,2014,5,69.4
4073,500201,2014,6,175.1
4074,500201,2014,7,65.5
4075,500201,2014,8,120.5
4076,500201,2014,9,86.3
4077,500201,2014,10,289.3
4078,500201,2014,11,227.2
4079,500201,2014,12,63.699999999999996
4080,500202,1981,1,1.2
4081,500202,1981,2,5.8999999999999995
4082,500202,1981,3,22.700000000000003
4083,500202,1981,4,63.7
4084,500202,1981,5,146.5
4085,500202,1981,6,90.4
4086,500202,1981,7,30.2
4087,500202,1981,8,82.0
4088,500202,1981,9,151.1
4089,500202,1981,10,168.2
4090,500202,1981,11,283.3
4091,500202,1981,12,0.2
4092,500202,1982,1,0.0
4093,500202,1982,2,53.1
4094,500202,1982,3,184.2
4095,500202,1982,4,54.4
4096,500202,1982,5,85.1
4097,500202,1982,6,72.4
4098,500202,1982,7,73.5
4099,500202,1982,8,46.1
4100,500202,1982,9,61.1
4101,500202,1982,10,81.0
4102,500202,1982,11,98.60000000000001
4103,500202,1982,12,2.2
4104,500202,1983,1,2.0
4105,500202,1983,2,1.7000000000000002
4106,500202,1983,3,9.1
4107,500202,1983,4,5.3
4108,500202,1983,5,124.7
4109,500202,1983,6,52.0
4110,500202,1983,7,66.8
4111,500202,1983,8,193.3
4112,500202,1983,9,43.4
4113,500202,1983,10,259.8
4114,500202,1983,11,394.1
4115,500202,1983,12,48.4
4116,500202,1984,1,6.4
4117,500202,1984,2,16.2
4118,500202,1984,3,5.4
4119,500202,1984,4,12.1
4120,500202,1984,5,31.4
4121,500202,1984,6,126.6
4122,500202,1984,7,128.6
4123,500202,1984,8,71.5
4124,500202,1984,9,87.80000000000001
4125,500202,1984,10,126.7
4126,500202,1984,11,7.1000000000000005
4127,500202,1984,12,0.0
4128,500202,1985,1,2.2
4129,500202,1985,2,25.7
4130,500202,1985,3,19.5
4131,500202,1985,4,43.6
4132,500202,1985,5,141.3
4133,500202,1985,6,96.9
4134,500202,1985,7,272.7
4135,500202,1985,8,69.19999999999999
4136,500202,1985,9,101.9
4137,500202,1985,10,246.20000000000002
4138,500202,1985,11,167.2
4139,500202,1985,12,0.0
4140,500202,1986,1,0.0
4141,500202,1986,2,0.0
4142,500202,1986,3,0.0
4143,500202,1986,4,46.6
4144,500202,1986,5,300.1
4145,500202,1986,6,16.7
4146,500202,1986,7,104.2
4147,500202,1986,8,39.800000000000004
4148,500202,1986,9,90.0
4149,500202,1986,10,179.3
4150,500202,1986,11,125.7
4151,500202,1986,12,20.299999999999997
4152,500202,1987,1,0.0
4153,500202,1987,2,0.0
4154,500202,1987,3,20.4
4155,500202,1987,4,31.7
4156,500202,1987,5,33.800000000000004
4157,500202,1987,6,81.4
4158,500202,1987,7,62.0
4159,500202,1987,8,107.4
4160,500202,1987,9,47.8
4161,500202,1987,10,137.5
4162,500202,1987,11,595.9
4163,500202,1987,12,0.0
4164,500202,1988,1,0.9
4165,500202,1988,2,31.6
4166,500202,1988,3,9.1
4167,500202,1988,4,49.4
4168,500202,1988,5,248.2
4169,500202,1988,6,133.8
4170,500202,1988,7,172.8
4171,500202,1988,8,76.4
4172,500202,1988,9,120.7
4173,500202,1988,10,240.70000000000002
4174,500202,1988,11,54.9
4175,500202,1988,12,0.0
4176,500202,1989,1,9.5
4177,500202,1989,2,33.0
4178,500202,1989,3,16.2
4179,500202,1989,4,2.1
4180,500202,1989,5,45.4
4181,500202,1989,6,35.6
4182,500202,1989,7,31.4
4183,500202,1989,8,89.1
4184,500202,1989,9,83.69999999999999
4185,500202,1989,10,539.7
4186,500202,1989,11,97.8
4187,500202,1989,12,0.1
4188,500202,1990,1,8.0
4189,500202,1990,2,0.0
4190,500202,1990,3,16.6
4191,500202,1990,4,4.8
4192,500202,1990,5,111.4
4193,500202,1990,6,10.5
4194,500202,1990,7,31.700000000000003
4195,500202,1990,8,41.3
4196,500202,1990,9,78.9
4197,500202,1990,10,219.70000000000002
4198,500202,1990,11,89.9
4199,500202,1990,12,0.0
4200,500202,1991,1,0.0
4201,500202,1991,2,16.8
4202,500202,1991,3,3.5
4203,500202,1991,4,75.0
4204,500202,1991,5,106.0
4205,500202,1991,6,85.5
4206,500202,1991,7,120.30000000000001
4207,500202,1991,8,125.6
4208,500202,1991,9,196.9
4209,500202,1991,10,328.0
4210,500202,1991,11,8.3
4211,500202,1991,12,0.0
4212,500202,1992,1,1.7
4213,500202,1992,2,3.5
4214,500202,1992,3,0.0
4215,500202,1992,4,0.0
4216,500202,1992,5,28.9
4217,500202,1992,6,79.2
4218,500202,1992,7,159.7
4219,500202,1992,8,74.7
4220,500202,1992,9,186.5
4221,500202,1992,10,388.0
4222,500202,1992,11,6.8
4223,500202,1992,12,8.7
4224,500202,1993,1,5.7
4225,500202,1993,2,0.0
4226,500202,1993,3,32.5
4227,500202,1993,4,59.699999999999996
4228,500202,1993,5,23.7
4229,500202,1993,6,55.6
4230,500202,1993,7,23.7
4231,500202,1993,8,62.0
4232,500202,1993,9,77.89999999999999
4233,500202,1993,10,436.8
4234,500202,1993,11,2.4
4235,500202,1993,12,0.0
4236,500202,1994,1,0.0
4237,500202,1994,2,0.1
4238,500202,1994,3,104.2
4239,500202,1994,4,10.2
4240,500202,1994,5,94.4
4241,500202,1994,6,111.89999999999999
4242,500202,1994,7,98.3
4243,500202,1994,8,45.4
4244,500202,1994,9,119.60000000000001
4245,500202,1994,10,131.1
4246,500202,1994,11,0.5
4247,500202,1994,12,7.9
4248,500202,1995,1,20.5
4249,500202,1995,2,0.0
4250,500202,1995,3,1.0
4251,500202,1995,4,5.9
4252,500202,1995,5,46.5
4253,500202,1995,6,68.6
4254,500202,1995,7,199.9
4255,500202,1995,8,70.3
4256,500202,1995,9,318.6
4257,500202,1995,10,269.3
4258,500202,1995,11,48.3
4259,500202,1995,12,5.3
4260,500202,1996,1,0.1
4261,500202,1996,2,86.3
4262,500202,1996,3,18.3
4263,500202,1996,4,38.300000000000004
4264,500202,1996,5,120.8
4265,500202,1996,6,41.9
4266,500202,1996,7,102.2
4267,500202,1996,8,39.0
4268,500202,1996,9,79.6
4269,500202,1996,10,233.2
4270,500202,1996,11,126.8
4271,500202,1996,12,9.8
4272,500202,1997,1,43.8
4273,500202,1997,2,3.6
4274,500202,1997,3,43.3
4275,500202,1997,4,27.4
4276,500202,1997,5,54.6
4277,500202,1997,6,89.9
4278,500202,1997,7,68.4
4279,500202,1997,8,55.0
4280,500202,1997,9,89.3
4281,500202,1997,10,100.5
4282,500202,1997,11,369.5
4283,500202,1997,12,0.0
4284,500202,1998,1,2.3
4285,500202,1998,2,0.1
4286,500202,1998,3,0.0
4287,500202,1998,4,6.5
4288,500202,1998,5,76.1
4289,500202,1998,6,128.0
4290,500202,1998,7,69.2
4291,500202,1998,8,93.5
4292,500202,1998,9,133.6
4293,500202,1998,10,188.8
4294,500202,1998,11,51.9
4295,500202,1998,12,9.5
4296,500202,1999,1,47.4
4297,500202,1999,2,50.5
4298,500202,1999,3,152.5
4299,500202,1999,4,57.2
4300,500202,1999,5,101.6
4301,500202,1999,6,62.3
4302,500202,1999,7,89.89999999999999
4303,500202,1999,8,41.6
4304,500202,1999,9,205.4
4305,500202,1999,10,524.5
4306,500202,1999,11,40.0
4307,500202,1999,12,5.199999999999999
4308,500202,2000,1,65.6
4309,500202,2000,2,102.4
4310,500202,2000,3,9.3
4311,500202,2000,4,126.30000000000001
4312,500202,2000,5,67.7
4313,500202,2000,6,70.3
4314,500202,2000,7,107.6
4315,500202,2000,8,33.4
4316,500202,2000,9,138.6
4317,500202,2000,10,154.9
4318,500202,2000,11,16.5
4319,500202,2000,12,11.9
4320,500202,2001,1,15.8
4321,500202,2001,2,10.7
4322,500202,2001,3,495.8
4323,500202,2001,4,51.8
4324,500202,2001,5,141.10000000000002
4325,500202,2001,6,64.4
4326,500202,2001,7,61.8
4327,500202,2001,8,80.5
4328,500202,2001,9,100.6
4329,500202,2001,10,362.5
4330,500202,2001,11,40.0
4331,500202,2001,12,2.8
4332,500202,2002,1,0.0
4333,500202,2002,2,0.0
4334,500202,2002,3,19.6
4335,500202,2002,4,6.3999999999999995
4336,500202,2002,5,140.8
4337,500202,2002,6,64.8
4338,500202,2002,7,20.4
4339,500202,2002,8,77.8
4340,500202,2002,9,172.6
4341,500202,2002,10,101.3
4342,500202,2002,11,120.3
4343,500202,2002,12,34.5
4344,500202,2003,1,0.0
4345,500202,2003,2,0.0
4346,500202,2003,3,56.5
4347,500202,2003,4,96.30000000000001
4348,500202,2003,5,133.3
4349,500202,2003,6,26.0
4350,500202,2003,7,153.0
4351,500202,2003,8,29.4
4352,500202,2003,9,90.9
4353,500202,2003,10,647.3
4354,500202,2003,11,0.0
4355,500202,2003,12,0.0
4356,500202,2004,1,65.19999999999999
4357,500202,2004,2,27.5
4358,500202,2004,3,0.8
4359,500202,2004,4,2.7
4360,500202,2004,5,172.2
4361,500202,2004,6,129.1
4362,500202,2004,7,22.200000000000003
4363,500202,2004,8,54.6
4364,500202,2004,9,68.8
4365,500202,2004,10,167.2
4366,500202,2004,11,2.1
4367,500202,2004,12,0.0
4368,500202,2005,1,4.9
4369,500202,2005,2,0.0
4370,500202,2005,3,37.2
4371,500202,2005,4,67.1
4372,500202,2005,5,84.6
4373,500202,2005,6,65.2
4374,500202,2005,7,94.1
4375,500202,2005,8,49.300000000000004
4376,500202,2005,9,186.9
4377,500202,2005,10,373.6
4378,500202,2005,11,87.4
4379,500202,2005,12,32.9
4380,500202,2006,1,22.900000000000002
4381,500202,2006,2,1.3
4382,500202,2006,3,247.0
4383,500202,2006,4,128.9
4384,500202,2006,5,72.5
4385,500202,2006,6,129.8
4386,500202,2006,7,95.6
4387,500202,2006,8,106.1
4388,500202,2006,9,115.3
4389,500202,2006,10,75.0
4390,500202,2006,11,0.1
4391,500202,2006,12,35.0
4392,500202,2007,1,0.6
4393,500202,2007,2,0.0
4394,500202,2007,3,19.599999999999998
4395,500202,2007,4,170.8
4396,500202,2007,5,376.4
4397,500202,2007,6,84.0
4398,500202,2007,7,98.3
4399,500202,2007,8,66.8
4400,500202,2007,9,94.1
4401,500202,2007,10,186.4
4402,500202,2007,11,142.6
4403,500202,2007,12,0.4
4404,500202,2008,1,0.8
4405,500202,2008,2,18.5
4406,500202,2008,3,2.6
4407,500202,2008,4,80.4
4408,500202,2008,5,87.8
4409,500202,2008,6,58.8
4410,500202,2008,7,81.7
4411,500202,2008,8,22.7
4412,500202,2008,9,84.0
4413,500202,2008,10,106.60000000000001
4414,500202,2008,11,42.5
4415,500202,2008,12,0.1
4416,500202,2009,1,0.0
4417,500202,2009,2,1.0
4418,500202,2009,3,21.6
4419,500202,2009,4,28.900000000000002
4420,500202,2009,5,102.5
4421,500202,2009,6,159.4
4422,500202,2009,7,93.0
4423,500202,2009,8,37.7
4424,500202,2009,9,198.5
4425,500202,2009,10,73.8
4426,500202,2009,11,13.899999999999999
4427,500202,2009,12,0.0
4428,500202,2010,1,24.900000000000002
4429,500202,2010,2,0.0
4430,500202,2010,3,8.100000000000001
4431,500202,2010,4,43.5
4432,500202,2010,5,29.4
4433,500202,2010,6,75.2
4434,500202,2010,7,57.0
4435,500202,2010,8,159.7
4436,500202,2010,9,134.3
4437,500202,2010,10,338.3
4438,500202,2010,11,1.7
4439,500202,2010,12,3.4
4440,500202,2011,1,0.1
4441,500202,2011,2,0.1
4442,500202,2011,3,105.0
4443,500202,2011,4,0.5
4444,500202,2011,5,65.7
4445,500202,2011,6,80.0
4446,500202,2011,7,145.0
4447,500202,2011,8,65.89999999999999
4448,500202,2011,9,61.9
4449,500202,2011,10,156.5
4450,500202,2011,11,0.6000000000000001
4451,500202,2011,12,3.5
4452,500202,2012,1,39.4
4453,500202,2012,2,0.7
4454,500202,2012,3,27.1
4455,500202,2012,4,1.5
4456,500202,2012,5,176.5
4457,500202,2012,6,16.7
4458,500202,2012,7,178.4
4459,500202,2012,8,43.1
4460,500202,2012,9,63.7
4461,500202,2012,10,96.0
4462,500202,2012,11,153.7
4463,500202,2012,12,3.5
4464,500202,2013,1,51.4
4465,500202,2013,2,0.0
4466,500202,2013,3,0.0
4467,500202,2013,4,14.7
4468,500202,2013,5,35.7
4469,500202,2013,6,190.5
4470,500202,2013,7,73.89999999999999
4471,500202,2013,8,87.10000000000001
4472,500202,2013,9,90.3
4473,500202,2013,10,383.7
4474,500202,2013,11,215.2
4475,500202,2013,12,2.3
4476,500202,2014,1,0.1
4477,500202,2014,2,28.799999999999997
4478,500202,2014,3,2.8
4479,500202,2014,4,13.4
4480,500202,2014,5,44.1
4481,500202,2014,6,39.0
4482,500202,2014,7,88.4
4483,500202,2014,8,75.1
4484,500202,2014,9,87.4
4485,500202,2014,10,221.3
4486,500202,2014,11,99.2
4487,500202,2014,12,10.4
4488,500301,1981,1,0.0
4489,500301,1981,2,21.8
4490,500301,1981,3,1.7
4491,500301,1981,4,160.60000000000002
4492,500301,1981,5,181.9
4493,500301,1981,6,127.7
4494,500301,1981,7,90.9
4495,500301,1981,8,139.4
4496,500301,1981,9,199.1
4497,500301,1981,10,284.8
4498,500301,1981,11,322.3
4499,500301,1981,12,0.0
4500,500301,1982,1,0.0
4501,500301,1982,2,34.199999999999996
4502,500301,1982,3,79.2
4503,500301,1982,4,76.9
4504,500301,1982,5,143.8
4505,500301,1982,6,71.3
4506,500301,1982,7,133.6
4507,500301,1982,8,106.10000000000001
4508,500301,1982,9,116.7
4509,500301,1982,10,170.4
4510,500301,1982,11,115.5
4511,500301,1982,12,0.0
4512,500301,1983,1,2.2
4513,500301,1983,2,1.6
4514,500301,1983,3,8.0
4515,500301,1983,4,5.2
4516,500301,1983,5,123.2
4517,500301,1983,6,37.699999999999996
4518,500301,1983,7,142.8
4519,500301,1983,8,217.1
4520,500301,1983,9,272.8
4521,500301,1983,10,149.5
4522,500301,1983,11,239.4
4523,500301,1983,12,48.1
4524,500301,1984,1,6.0
4525,500301,1984,2,8.5
4526,500301,1984,3,1.4
4527,500301,1984,4,32.1
4528,500301,1984,5,141.6
4529,500301,1984,6,161.0
4530,500301,1984,7,247.7
4531,500301,1984,8,18.5
4532,500301,1984,9,163.1
4533,500301,1984,10,100.2
4534,500301,1984,11,32.6
4535,500301,1984,12,0.0
4536,500301,1985,1,2.3000000000000003
4537,500301,1985,2,0.0
4538,500301,1985,3,21.7
4539,500301,1985,4,54.9
4540,500301,1985,5,153.6
4541,500301,1985,6,64.7
4542,500301,1985,7,128.6
4543,500301,1985,8,58.3
4544,500301,1985,9,151.8
4545,500301,1985,10,193.5
4546,500301,1985,11,91.3
4547,500301,1985,12,0.0
4548,500301,1986,1,0.0
4549,500301,1986,2,0.0
4550,500301,1986,3,0.0
4551,500301,1986,4,69.5
4552,500301,1986,5,297.40000000000003
4553,500301,1986,6,16.2
4554,500301,1986,7,109.8
4555,500301,1986,8,17.099999999999998
4556,500301,1986,9,83.3
4557,500301,1986,10,239.3
4558,500301,1986,11,65.4
4559,500301,1986,12,10.8
4560,500301,1987,1,0.0
4561,500301,1987,2,0.0
4562,500301,1987,3,33.0
4563,500301,1987,4,13.3
4564,500301,1987,5,84.60000000000001
4565,500301,1987,6,37.2
4566,500301,1987,7,13.0
4567,500301,1987,8,34.4
4568,500301,1987,9,141.6
4569,500301,1987,10,100.60000000000001
4570,500301,1987,11,473.3
4571,500301,1987,12,0.0
4572,500301,1988,1,2.0
4573,500301,1988,2,30.0
4574,500301,1988,3,0.0
4575,500301,1988,4,40.8
4576,500301,1988,5,88.7
4577,500301,1988,6,184.5
4578,500301,1988,7,186.4
4579,500301,1988,8,145.0
4580,500301,1988,9,214.9
4581,500301,1988,10,273.90000000000003
4582,500301,1988,11,62.699999999999996
4583,500301,1988,12,0.0
4584,500301,1989,1,6.6
4585,500301,1989,2,9.1
4586,500301,1989,3,13.700000000000001
4587,500301,1989,4,27.9
4588,500301,1989,5,170.9
4589,500301,1989,6,44.300000000000004
4590,500301,1989,7,38.1
4591,500301,1989,8,54.9
4592,500301,1989,9,180.6
4593,500301,1989,10,281.3
4594,500301,1989,11,94.8
4595,500301,1989,12,0.0
4596,500301,1990,1,0.0
4597,500301,1990,2,1.4
4598,500301,1990,3,70.89999999999999
4599,500301,1990,4,43.1
4600,500301,1990,5,173.8
4601,500301,1990,6,8.6
4602,500301,1990,7,25.1
4603,500301,1990,8,102.5
4604,500301,1990,9,110.8
4605,500301,1990,10,191.5
4606,500301,1990,11,96.9
4607,500301,1990,12,0.0
4608,500301,1991,1,0.0
4609,500301,1991,2,21.9
4610,500301,1991,3,0.2
4611,500301,1991,4,19.9
4612,500301,1991,5,124.0
4613,500301,1991,6,44.1
4614,500301,1991,7,62.7
4615,500301,1991,8,109.89999999999999
4616,500301,1991,9,218.9
4617,500301,1991,10,288.7
4618,500301,1991,11,58.4
4619,500301,1991,12,1.2
