year,model,scenario,scale,regional_mean
2081.0,ACCESS-ESM1-5,ssp245,dry,158.18285714285716
2082.0,ACCESS-ESM1-5,ssp245,dry,290.99285714285713
2083.0,ACCESS-ESM1-5,ssp245,dry,148.1257142857143
2084.0,ACCESS-ESM1-5,ssp245,dry,233.03285714285715
2085.0,ACCESS-ESM1-5,ssp245,dry,111.44785714285715
2086.0,ACCESS-ESM1-5,ssp245,dry,162.63571428571433
2087.0,ACCESS-ESM1-5,ssp245,dry,85.51357142857144
2088.0,ACCESS-ESM1-5,ssp245,dry,141.20285714285714
2089.0,ACCESS-ESM1-5,ssp245,dry,313.9042857142857
2090.0,ACCESS-ESM1-5,ssp245,dry,81.07357142857143
2091.0,ACCESS-ESM1-5,ssp245,dry,333.09214285714285
2092.0,ACCESS-ESM1-5,ssp245,dry,170.37714285714284
2093.0,ACCESS-ESM1-5,ssp245,dry,120.79071428571429
2094.0,ACCESS-ESM1-5,ssp245,dry,463.40500000000003
2095.0,ACCESS-ESM1-5,ssp245,dry,175.01571428571427
2096.0,ACCESS-ESM1-5,ssp245,dry,123.63571428571427
2097.0,ACCESS-ESM1-5,ssp245,dry,216.04214285714286
2098.0,ACCESS-ESM1-5,ssp245,dry,136.56142857142856
2099.0,ACCESS-ESM1-5,ssp245,dry,99.61928571428572
1981.0,ACCESS-ESM1-5,ssp585,annual,1234.2814285714285
1982.0,ACCESS-ESM1-5,ssp585,annual,1087.6464285714287
1983.0,ACCESS-ESM1-5,ssp585,annual,1575.9614285714288
1984.0,ACCESS-ESM1-5,ssp585,annual,1285.439285714286
1985.0,ACCESS-ESM1-5,ssp585,annual,1561.928571428571
1986.0,ACCESS-ESM1-5,ssp585,annual,961.1314285714286
1987.0,ACCESS-ESM1-5,ssp585,annual,1113.7328571428573
1988.0,ACCESS-ESM1-5,ssp585,annual,1156.5042857142857
1989.0,ACCESS-ESM1-5,ssp585,annual,1345.8542857142857
1990.0,ACCESS-ESM1-5,ssp585,annual,993.5107142857142
1991.0,ACCESS-ESM1-5,ssp585,annual,1221.2685714285715
1992.0,ACCESS-ESM1-5,ssp585,annual,1352.1542857142856
1993.0,ACCESS-ESM1-5,ssp585,annual,1362.1457142857143
1994.0,ACCESS-ESM1-5,ssp585,annual,1658.9285714285713
1995.0,ACCESS-ESM1-5,ssp585,annual,1852.2092857142857
1996.0,ACCESS-ESM1-5,ssp585,annual,1605.1414285714284
1997.0,ACCESS-ESM1-5,ssp585,annual,941.0042857142859
1998.0,ACCESS-ESM1-5,ssp585,annual,1388.6492857142857
1999.0,ACCESS-ESM1-5,ssp585,annual,1178.955
2000.0,ACCESS-ESM1-5,ssp585,annual,837.1085714285713
2001.0,ACCESS-ESM1-5,ssp585,annual,882.5771428571428
2002.0,ACCESS-ESM1-5,ssp585,annual,987.3935714285715
2003.0,ACCESS-ESM1-5,ssp585,annual,1469.697142857143
2004.0,ACCESS-ESM1-5,ssp585,annual,1744.9214285714284
2005.0,ACCESS-ESM1-5,ssp585,annual,1936.087857142857
2006.0,ACCESS-ESM1-5,ssp585,annual,1914.6628571428569
2007.0,ACCESS-ESM1-5,ssp585,annual,1538.142857142857
2008.0,ACCESS-ESM1-5,ssp585,annual,1677.5828571428572
2009.0,ACCESS-ESM1-5,ssp585,annual,904.9685714285714
2010.0,ACCESS-ESM1-5,ssp585,annual,1319.9778571428571
2011.0,ACCESS-ESM1-5,ssp585,annual,1217.6992857142857
2012.0,ACCESS-ESM1-5,ssp585,annual,1046.077857142857
2013.0,ACCESS-ESM1-5,ssp585,annual,1053.327142857143
2014.0,ACCESS-ESM1-5,ssp585,annual,1325.3864285714285
2015.0,ACCESS-ESM1-5,ssp585,annual,1560.1185714285712
2016.0,ACCESS-ESM1-5,ssp585,annual,1414.7942857142857
2017.0,ACCESS-ESM1-5,ssp585,annual,1230.1878571428572
2018.0,ACCESS-ESM1-5,ssp585,annual,1126.047857142857
2019.0,ACCESS-ESM1-5,ssp585,annual,1272.2350000000001
2020.0,ACCESS-ESM1-5,ssp585,annual,1484.820714285714
2021.0,ACCESS-ESM1-5,ssp585,annual,1164.2992857142856
2022.0,ACCESS-ESM1-5,ssp585,annual,1399.247142857143
2023.0,ACCESS-ESM1-5,ssp585,annual,1681.9121428571427
2024.0,ACCESS-ESM1-5,ssp585,annual,982.6035714285715
2025.0,ACCESS-ESM1-5,ssp585,annual,1628.8164285714286
2026.0,ACCESS-ESM1-5,ssp585,annual,1118.0885714285714
2027.0,ACCESS-ESM1-5,ssp585,annual,967.4092857142858
2028.0,ACCESS-ESM1-5,ssp585,annual,1029.0007142857144
2029.0,ACCESS-ESM1-5,ssp585,annual,1172.555
2030.0,ACCESS-ESM1-5,ssp585,annual,1090.99
2031.0,ACCESS-ESM1-5,ssp585,annual,1327.592857142857
2032.0,ACCESS-ESM1-5,ssp585,annual,911.507142857143
2033.0,ACCESS-ESM1-5,ssp585,annual,1392.8750000000002
2034.0,ACCESS-ESM1-5,ssp585,annual,1441.532857142857
2035.0,ACCESS-ESM1-5,ssp585,annual,1669.9814285714288
2036.0,ACCESS-ESM1-5,ssp585,annual,927.8721428571429
2037.0,ACCESS-ESM1-5,ssp585,annual,1945.6835714285712
2038.0,ACCESS-ESM1-5,ssp585,annual,1377.905714285714
2039.0,ACCESS-ESM1-5,ssp585,annual,1401.6307142857142
2040.0,ACCESS-ESM1-5,ssp585,annual,1612.787857142857
2041.0,ACCESS-ESM1-5,ssp585,annual,1272.555
2042.0,ACCESS-ESM1-5,ssp585,annual,944.1964285714287
2043.0,ACCESS-ESM1-5,ssp585,annual,1110.105
2044.0,ACCESS-ESM1-5,ssp585,annual,1579.3085714285714
2045.0,ACCESS-ESM1-5,ssp585,annual,1363.3950000000002
2046.0,ACCESS-ESM1-5,ssp585,annual,1565.1928571428568
2047.0,ACCESS-ESM1-5,ssp585,annual,1298.5078571428571
2048.0,ACCESS-ESM1-5,ssp585,annual,1371.5328571428574
2049.0,ACCESS-ESM1-5,ssp585,annual,849.7471428571431
2050.0,ACCESS-ESM1-5,ssp585,annual,818.8571428571429
2051.0,ACCESS-ESM1-5,ssp585,annual,883.4257142857142
2052.0,ACCESS-ESM1-5,ssp585,annual,1205.6878571428572
2053.0,ACCESS-ESM1-5,ssp585,annual,1032.8521428571428
2054.0,ACCESS-ESM1-5,ssp585,annual,843.0028571428572
2055.0,ACCESS-ESM1-5,ssp585,annual,643.8149999999999
2056.0,ACCESS-ESM1-5,ssp585,annual,1140.6992857142857
2057.0,ACCESS-ESM1-5,ssp585,annual,1547.2792857142856
2058.0,ACCESS-ESM1-5,ssp585,annual,803.97
2059.0,ACCESS-ESM1-5,ssp585,annual,911.14
2060.0,ACCESS-ESM1-5,ssp585,annual,770.147142857143
2061.0,ACCESS-ESM1-5,ssp585,annual,871.6907142857142
2062.0,ACCESS-ESM1-5,ssp585,annual,925.1671428571428
2063.0,ACCESS-ESM1-5,ssp585,annual,736.2042857142858
2064.0,ACCESS-ESM1-5,ssp585,annual,734.6735714285713
2065.0,ACCESS-ESM1-5,ssp585,annual,603.3907142857144
2066.0,ACCESS-ESM1-5,ssp585,annual,1309.662142857143
2067.0,ACCESS-ESM1-5,ssp585,annual,812.8557142857143
2068.0,ACCESS-ESM1-5,ssp585,annual,560.402857142857
2069.0,ACCESS-ESM1-5,ssp585,annual,717.1621428571428
2070.0,ACCESS-ESM1-5,ssp585,annual,661.0885714285714
2071.0,ACCESS-ESM1-5,ssp585,annual,547.4514285714287
2072.0,ACCESS-ESM1-5,ssp585,annual,734.2478571428572
2073.0,ACCESS-ESM1-5,ssp585,annual,844.9228571428572
2074.0,ACCESS-ESM1-5,ssp585,annual,1061.2628571428572
2075.0,ACCESS-ESM1-5,ssp585,annual,751.8128571428572
2076.0,ACCESS-ESM1-5,ssp585,annual,544.6742857142857
2077.0,ACCESS-ESM1-5,ssp585,annual,749.1935714285715
2078.0,ACCESS-ESM1-5,ssp585,annual,762.532142857143
2079.0,ACCESS-ESM1-5,ssp585,annual,838.7014285714287
2080.0,ACCESS-ESM1-5,ssp585,annual,662.2592857142856
2081.0,ACCESS-ESM1-5,ssp585,annual,546.725
2082.0,ACCESS-ESM1-5,ssp585,annual,578.9842857142856
2083.0,ACCESS-ESM1-5,ssp585,annual,591.8014285714283
2084.0,ACCESS-ESM1-5,ssp585,annual,808.5907142857144
2085.0,ACCESS-ESM1-5,ssp585,annual,652.49
2086.0,ACCESS-ESM1-5,ssp585,annual,601.6700000000001
2087.0,ACCESS-ESM1-5,ssp585,annual,705.9692857142858
2088.0,ACCESS-ESM1-5,ssp585,annual,474.41999999999996
2089.0,ACCESS-ESM1-5,ssp585,annual,734.3928571428571
2090.0,ACCESS-ESM1-5,ssp585,annual,799.5721428571429
2091.0,ACCESS-ESM1-5,ssp585,annual,661.7164285714285
2092.0,ACCESS-ESM1-5,ssp585,annual,818.7864285714285
2093.0,ACCESS-ESM1-5,ssp585,annual,776.2278571428571
2094.0,ACCESS-ESM1-5,ssp585,annual,481.68714285714276
2095.0,ACCESS-ESM1-5,ssp585,annual,607.5421428571428
2096.0,ACCESS-ESM1-5,ssp585,annual,602.8992857142856
2097.0,ACCESS-ESM1-5,ssp585,annual,482.3157142857143
2098.0,ACCESS-ESM1-5,ssp585,annual,400.5857142857143
2099.0,ACCESS-ESM1-5,ssp585,annual,871.7364285714285
2100.0,ACCESS-ESM1-5,ssp585,annual,605.5871428571429
1981.0,ACCESS-ESM1-5,ssp585,wet,1125.1178571428572
1982.0,ACCESS-ESM1-5,ssp585,wet,934.1821428571428
1983.0,ACCESS-ESM1-5,ssp585,wet,1440.5357142857142
1984.0,ACCESS-ESM1-5,ssp585,wet,1142.6399999999999
1985.0,ACCESS-ESM1-5,ssp585,wet,1314.9657142857143
1986.0,ACCESS-ESM1-5,ssp585,wet,695.6499999999999
1987.0,ACCESS-ESM1-5,ssp585,wet,832.0949999999999
1988.0,ACCESS-ESM1-5,ssp585,wet,1012.5735714285712
1989.0,ACCESS-ESM1-5,ssp585,wet,1024.0942857142857
1990.0,ACCESS-ESM1-5,ssp585,wet,907.7107142857142
1991.0,ACCESS-ESM1-5,ssp585,wet,1131.92
1992.0,ACCESS-ESM1-5,ssp585,wet,1212.3314285714284
1993.0,ACCESS-ESM1-5,ssp585,wet,1206.747857142857
1994.0,ACCESS-ESM1-5,ssp585,wet,1520.3778571428572
1995.0,ACCESS-ESM1-5,ssp585,wet,1566.9235714285714
1996.0,ACCESS-ESM1-5,ssp585,wet,1327.5435714285716
1997.0,ACCESS-ESM1-5,ssp585,wet,837.2814285714286
1998.0,ACCESS-ESM1-5,ssp585,wet,1203.6521428571427
1999.0,ACCESS-ESM1-5,ssp585,wet,1018.4992857142854
2000.0,ACCESS-ESM1-5,ssp585,wet,722.4864285714284
2001.0,ACCESS-ESM1-5,ssp585,wet,750.1835714285714
2002.0,ACCESS-ESM1-5,ssp585,wet,710.9935714285714
2003.0,ACCESS-ESM1-5,ssp585,wet,1332.8478571428573
2004.0,ACCESS-ESM1-5,ssp585,wet,1372.7635714285716
2005.0,ACCESS-ESM1-5,ssp585,wet,1855.9442857142858
2006.0,ACCESS-ESM1-5,ssp585,wet,1738.4614285714285
2007.0,ACCESS-ESM1-5,ssp585,wet,1323.7450000000003
2008.0,ACCESS-ESM1-5,ssp585,wet,1579.3471428571427
2009.0,ACCESS-ESM1-5,ssp585,wet,873.1164285714285
2010.0,ACCESS-ESM1-5,ssp585,wet,1241.1135714285715
2011.0,ACCESS-ESM1-5,ssp585,wet,1100.3457142857142
2012.0,ACCESS-ESM1-5,ssp585,wet,920.757857142857
2013.0,ACCESS-ESM1-5,ssp585,wet,912.0021428571428
2014.0,ACCESS-ESM1-5,ssp585,wet,1242.3985714285716
2015.0,ACCESS-ESM1-5,ssp585,wet,1480.8671428571429
2016.0,ACCESS-ESM1-5,ssp585,wet,1289.9335714285714
2017.0,ACCESS-ESM1-5,ssp585,wet,952.1800000000001
2018.0,ACCESS-ESM1-5,ssp585,wet,1014.0664285714283
2019.0,ACCESS-ESM1-5,ssp585,wet,1081.8107142857143
2020.0,ACCESS-ESM1-5,ssp585,wet,1376.6221428571428
2021.0,ACCESS-ESM1-5,ssp585,wet,954.8992857142856
2022.0,ACCESS-ESM1-5,ssp585,wet,1275.4185714285716
2023.0,ACCESS-ESM1-5,ssp585,wet,1435.7371428571428
2024.0,ACCESS-ESM1-5,ssp585,wet,913.9235714285714
2025.0,ACCESS-ESM1-5,ssp585,wet,1534.2207142857146
2026.0,ACCESS-ESM1-5,ssp585,wet,884.0785714285714
2027.0,ACCESS-ESM1-5,ssp585,wet,907.7928571428571
2028.0,ACCESS-ESM1-5,ssp585,wet,945.9714285714283
2029.0,ACCESS-ESM1-5,ssp585,wet,1023.4621428571428
2030.0,ACCESS-ESM1-5,ssp585,wet,1020.3199999999999
2031.0,ACCESS-ESM1-5,ssp585,wet,1173.3250000000003
2032.0,ACCESS-ESM1-5,ssp585,wet,746.8800000000001
2033.0,ACCESS-ESM1-5,ssp585,wet,1251.377142857143
2034.0,ACCESS-ESM1-5,ssp585,wet,1107.7392857142856
2035.0,ACCESS-ESM1-5,ssp585,wet,1513.5157142857145
2036.0,ACCESS-ESM1-5,ssp585,wet,702.0857142857143
2037.0,ACCESS-ESM1-5,ssp585,wet,1630.6242857142859
2038.0,ACCESS-ESM1-5,ssp585,wet,1076.72
2039.0,ACCESS-ESM1-5,ssp585,wet,1148.2857142857142
2040.0,ACCESS-ESM1-5,ssp585,wet,1409.7535714285714
2041.0,ACCESS-ESM1-5,ssp585,wet,1147.4057142857143
2042.0,ACCESS-ESM1-5,ssp585,wet,793.557857142857
2043.0,ACCESS-ESM1-5,ssp585,wet,1029.2807142857143
2044.0,ACCESS-ESM1-5,ssp585,wet,925.6050000000001
2045.0,ACCESS-ESM1-5,ssp585,wet,1010.8142857142858
2046.0,ACCESS-ESM1-5,ssp585,wet,1369.0499999999997
2047.0,ACCESS-ESM1-5,ssp585,wet,1102.0657142857144
2048.0,ACCESS-ESM1-5,ssp585,wet,1078.3242857142857
2049.0,ACCESS-ESM1-5,ssp585,wet,673.0985714285714
2050.0,ACCESS-ESM1-5,ssp585,wet,644.4664285714287
2051.0,ACCESS-ESM1-5,ssp585,wet,723.7485714285714
2052.0,ACCESS-ESM1-5,ssp585,wet,1069.9185714285716
2053.0,ACCESS-ESM1-5,ssp585,wet,905.4835714285712
2054.0,ACCESS-ESM1-5,ssp585,wet,745.0157142857141
2055.0,ACCESS-ESM1-5,ssp585,wet,590.2728571428571
2056.0,ACCESS-ESM1-5,ssp585,wet,1005.6307142857144
2057.0,ACCESS-ESM1-5,ssp585,wet,1260.205714285714
2058.0,ACCESS-ESM1-5,ssp585,wet,742.8814285714286
2059.0,ACCESS-ESM1-5,ssp585,wet,694.1142857142858
2060.0,ACCESS-ESM1-5,ssp585,wet,662.8035714285713
2061.0,ACCESS-ESM1-5,ssp585,wet,579.0692857142857
2062.0,ACCESS-ESM1-5,ssp585,wet,846.3835714285715
2063.0,ACCESS-ESM1-5,ssp585,wet,685.1892857142857
2064.0,ACCESS-ESM1-5,ssp585,wet,632.6157142857144
2065.0,ACCESS-ESM1-5,ssp585,wet,484.95357142857137
2066.0,ACCESS-ESM1-5,ssp585,wet,1230.0892857142858
2067.0,ACCESS-ESM1-5,ssp585,wet,603.4535714285714
2068.0,ACCESS-ESM1-5,ssp585,wet,519.2457142857144
2069.0,ACCESS-ESM1-5,ssp585,wet,620.2714285714286
2070.0,ACCESS-ESM1-5,ssp585,wet,602.9085714285713
2071.0,ACCESS-ESM1-5,ssp585,wet,423.80428571428575
2072.0,ACCESS-ESM1-5,ssp585,wet,652.0821428571429
2073.0,ACCESS-ESM1-5,ssp585,wet,557.4628571428572
2074.0,ACCESS-ESM1-5,ssp585,wet,919.2571428571428
2075.0,ACCESS-ESM1-5,ssp585,wet,580.7085714285714
2076.0,ACCESS-ESM1-5,ssp585,wet,331.4857142857143
2077.0,ACCESS-ESM1-5,ssp585,wet,617.527142857143
2078.0,ACCESS-ESM1-5,ssp585,wet,566.6457142857142
2079.0,ACCESS-ESM1-5,ssp585,wet,645.8992857142857
2080.0,ACCESS-ESM1-5,ssp585,wet,591.365
2081.0,ACCESS-ESM1-5,ssp585,wet,363.80357142857144
2082.0,ACCESS-ESM1-5,ssp585,wet,452.96714285714285
2083.0,ACCESS-ESM1-5,ssp585,wet,481.372857142857
2084.0,ACCESS-ESM1-5,ssp585,wet,564.5621428571429
2085.0,ACCESS-ESM1-5,ssp585,wet,572.4635714285714
2086.0,ACCESS-ESM1-5,ssp585,wet,476.94785714285706
2087.0,ACCESS-ESM1-5,ssp585,wet,514.7357142857143
2088.0,ACCESS-ESM1-5,ssp585,wet,339.61
2089.0,ACCESS-ESM1-5,ssp585,wet,490.86357142857145
2090.0,ACCESS-ESM1-5,ssp585,wet,406.79642857142863
2091.0,ACCESS-ESM1-5,ssp585,wet,545.1899999999999
2092.0,ACCESS-ESM1-5,ssp585,wet,653.6592857142857
2093.0,ACCESS-ESM1-5,ssp585,wet,678.4242857142856
2094.0,ACCESS-ESM1-5,ssp585,wet,353.4864285714286
2095.0,ACCESS-ESM1-5,ssp585,wet,490.35999999999996
2096.0,ACCESS-ESM1-5,ssp585,wet,467.37499999999994
2097.0,ACCESS-ESM1-5,ssp585,wet,405.63
2098.0,ACCESS-ESM1-5,ssp585,wet,235.5242857142857
2099.0,ACCESS-ESM1-5,ssp585,wet,676.4271428571428
2100.0,ACCESS-ESM1-5,ssp585,wet,401.99571428571426
1981.0,ACCESS-ESM1-5,ssp585,dry,156.55357142857142
1982.0,ACCESS-ESM1-5,ssp585,dry,89.88642857142857
1983.0,ACCESS-ESM1-5,ssp585,dry,188.13000000000005
1984.0,ACCESS-ESM1-5,ssp585,dry,244.6864285714286
1985.0,ACCESS-ESM1-5,ssp585,dry,118.89785714285712
1986.0,ACCESS-ESM1-5,ssp585,dry,289.09214285714285
1987.0,ACCESS-ESM1-5,ssp585,dry,293.38357142857143
1988.0,ACCESS-ESM1-5,ssp585,dry,296.66357142857134
1989.0,ACCESS-ESM1-5,ssp585,dry,115.29071428571429
1990.0,ACCESS-ESM1-5,ssp585,dry,94.62857142857142
1991.0,ACCESS-ESM1-5,ssp585,dry,129.42857142857144
1992.0,ACCESS-ESM1-5,ssp585,dry,146.95142857142858
1993.0,ACCESS-ESM1-5,ssp585,dry,80.21785714285714
1994.0,ACCESS-ESM1-5,ssp585,dry,245.70857142857147
1995.0,ACCESS-ESM1-5,ssp585,dry,369.95714285714286
1996.0,ACCESS-ESM1-5,ssp585,dry,116.9042857142857
1997.0,ACCESS-ESM1-5,ssp585,dry,171.55285714285714
1998.0,ACCESS-ESM1-5,ssp585,dry,154.3014285714286
1999.0,ACCESS-ESM1-5,ssp585,dry,141.8007142857143
2000.0,ACCESS-ESM1-5,ssp585,dry,110.38857142857141
2001.0,ACCESS-ESM1-5,ssp585,dry,298.695
2002.0,ACCESS-ESM1-5,ssp585,dry,130.31857142857143
2003.0,ACCESS-ESM1-5,ssp585,dry,321.2342857142857
2004.0,ACCESS-ESM1-5,ssp585,dry,105.99999999999999
2005.0,ACCESS-ESM1-5,ssp585,dry,151.24499999999998
2006.0,ACCESS-ESM1-5,ssp585,dry,235.10928571428573
2007.0,ACCESS-ESM1-5,ssp585,dry,124.57642857142856
2008.0,ACCESS-ESM1-5,ssp585,dry,37.98285714285714
2009.0,ACCESS-ESM1-5,ssp585,dry,81.47571428571429
2010.0,ACCESS-ESM1-5,ssp585,dry,109.29857142857144
2011.0,ACCESS-ESM1-5,ssp585,dry,69.22999999999999
2012.0,ACCESS-ESM1-5,ssp585,dry,158.14357142857145
2013.0,ACCESS-ESM1-5,ssp585,dry,85.01785714285714
2014.0,ACCESS-ESM1-5,ssp585,dry,91.615
2015.0,ACCESS-ESM1-5,ssp585,dry,141.79714285714286
2016.0,ACCESS-ESM1-5,ssp585,dry,292.92142857142863
2017.0,ACCESS-ESM1-5,ssp585,dry,102.40571428571427
2018.0,ACCESS-ESM1-5,ssp585,dry,189.24142857142854
2019.0,ACCESS-ESM1-5,ssp585,dry,107.91142857142857
2020.0,ACCESS-ESM1-5,ssp585,dry,95.68142857142857
2021.0,ACCESS-ESM1-5,ssp585,dry,245.40071428571426
2022.0,ACCESS-ESM1-5,ssp585,dry,220.8514285714286
2023.0,ACCESS-ESM1-5,ssp585,dry,63.93714285714287
2024.0,ACCESS-ESM1-5,ssp585,dry,122.75285714285715
2025.0,ACCESS-ESM1-5,ssp585,dry,191.67857142857142
2026.0,ACCESS-ESM1-5,ssp585,dry,104.8514285714286
2027.0,ACCESS-ESM1-5,ssp585,dry,58.40857142857143
2028.0,ACCESS-ESM1-5,ssp585,dry,139.32000000000002
2029.0,ACCESS-ESM1-5,ssp585,dry,90.25
2030.0,ACCESS-ESM1-5,ssp585,dry,150.25285714285715
2031.0,ACCESS-ESM1-5,ssp585,dry,136.32285714285715
2032.0,ACCESS-ESM1-5,ssp585,dry,175.71785714285713
2033.0,ACCESS-ESM1-5,ssp585,dry,351.8514285714286
2034.0,ACCESS-ESM1-5,ssp585,dry,154.69714285714284
2035.0,ACCESS-ESM1-5,ssp585,dry,149.84642857142856
2036.0,ACCESS-ESM1-5,ssp585,dry,291.5342857142857
2037.0,ACCESS-ESM1-5,ssp585,dry,344.42214285714283
2038.0,ACCESS-ESM1-5,ssp585,dry,287.39785714285716
2039.0,ACCESS-ESM1-5,ssp585,dry,203.06714285714287
2040.0,ACCESS-ESM1-5,ssp585,dry,142.21142857142857
2041.0,ACCESS-ESM1-5,ssp585,dry,61.71500000000001
2042.0,ACCESS-ESM1-5,ssp585,dry,165.6178571428571
2043.0,ACCESS-ESM1-5,ssp585,dry,409.84000000000003
2044.0,ACCESS-ESM1-5,ssp585,dry,553.7907142857144
2045.0,ACCESS-ESM1-5,ssp585,dry,209.60999999999999
2046.0,ACCESS-ESM1-5,ssp585,dry,178.65071428571426
2047.0,ACCESS-ESM1-5,ssp585,dry,177.96428571428572
2048.0,ACCESS-ESM1-5,ssp585,dry,309.94714285714286
2049.0,ACCESS-ESM1-5,ssp585,dry,184.86928571428572
2050.0,ACCESS-ESM1-5,ssp585,dry,122.15857142857143
2051.0,ACCESS-ESM1-5,ssp585,dry,186.45571428571427
2052.0,ACCESS-ESM1-5,ssp585,dry,135.07714285714286
2053.0,ACCESS-ESM1-5,ssp585,dry,66.57285714285713
2054.0,ACCESS-ESM1-5,ssp585,dry,78.05285714285715
2055.0,ACCESS-ESM1-5,ssp585,dry,135.4842857142857
2056.0,ACCESS-ESM1-5,ssp585,dry,90.36642857142856
2057.0,ACCESS-ESM1-5,ssp585,dry,272.3935714285714
2058.0,ACCESS-ESM1-5,ssp585,dry,158.26500000000001
2059.0,ACCESS-ESM1-5,ssp585,dry,153.6914285714286
2060.0,ACCESS-ESM1-5,ssp585,dry,257.7192857142857
2061.0,ACCESS-ESM1-5,ssp585,dry,120.2585714285714
2062.0,ACCESS-ESM1-5,ssp585,dry,54.982142857142854
2063.0,ACCESS-ESM1-5,ssp585,dry,99.60214285714287
2064.0,ACCESS-ESM1-5,ssp585,dry,121.78214285714284
2065.0,ACCESS-ESM1-5,ssp585,dry,78.27142857142859
2066.0,ACCESS-ESM1-5,ssp585,dry,181.25357142857143
2067.0,ACCESS-ESM1-5,ssp585,dry,74.38428571428571
2068.0,ACCESS-ESM1-5,ssp585,dry,79.75857142857141
2069.0,ACCESS-ESM1-5,ssp585,dry,51.26785714285715
2070.0,ACCESS-ESM1-5,ssp585,dry,118.11785714285716
2071.0,ACCESS-ESM1-5,ssp585,dry,99.59857142857142
2072.0,ACCESS-ESM1-5,ssp585,dry,244.79785714285714
2073.0,ACCESS-ESM1-5,ssp585,dry,168.04500000000002
2074.0,ACCESS-ESM1-5,ssp585,dry,158.5442857142857
2075.0,ACCESS-ESM1-5,ssp585,dry,241.56642857142856
2076.0,ACCESS-ESM1-5,ssp585,dry,49.86357142857144
2077.0,ACCESS-ESM1-5,ssp585,dry,270.9057142857142
2078.0,ACCESS-ESM1-5,ssp585,dry,132.56928571428574
2079.0,ACCESS-ESM1-5,ssp585,dry,136.83214285714286
2080.0,ACCESS-ESM1-5,ssp585,dry,129.87071428571429
2081.0,ACCESS-ESM1-5,ssp585,dry,182.61428571428573
2082.0,ACCESS-ESM1-5,ssp585,dry,92.25642857142857
2083.0,ACCESS-ESM1-5,ssp585,dry,238.20571428571432
2084.0,ACCESS-ESM1-5,ssp585,dry,110.72357142857143
2085.0,ACCESS-ESM1-5,ssp585,dry,96.33999999999999
2086.0,ACCESS-ESM1-5,ssp585,dry,195.60928571428573
2087.0,ACCESS-ESM1-5,ssp585,dry,123.38
2088.0,ACCESS-ESM1-5,ssp585,dry,206.43142857142857
2089.0,ACCESS-ESM1-5,ssp585,dry,463.06142857142856
2090.0,ACCESS-ESM1-5,ssp585,dry,119.32785714285714
2091.0,ACCESS-ESM1-5,ssp585,dry,118.88357142857141
2092.0,ACCESS-ESM1-5,ssp585,dry,128.31571428571428
2093.0,ACCESS-ESM1-5,ssp585,dry,128.6407142857143
2094.0,ACCESS-ESM1-5,ssp585,dry,129.4692857142857
2095.0,ACCESS-ESM1-5,ssp585,dry,138.08
2096.0,ACCESS-ESM1-5,ssp585,dry,53.824285714285715
2097.0,ACCESS-ESM1-5,ssp585,dry,124.32928571428572
2098.0,ACCESS-ESM1-5,ssp585,dry,225.12285714285713
2099.0,ACCESS-ESM1-5,ssp585,dry,234.60500000000002
1981.0,CESM2,ssp245,annual,1149.72
1982.0,CESM2,ssp245,annual,948.0671428571429
1983.0,CESM2,ssp245,annual,1162.3835714285713
1984.0,CESM2,ssp245,annual,836.1885714285714
1985.0,CESM2,ssp245,annual,1395.1228571428571
1986.0,CESM2,ssp245,annual,1229.3671428571427
1987.0,CESM2,ssp245,annual,1343.2671428571427
1988.0,CESM2,ssp245,annual,1262.5078571428571
1989.0,CESM2,ssp245,annual,887.4964285714286
1990.0,CESM2,ssp245,annual,964.477857142857
1991.0,CESM2,ssp245,annual,994.8892857142857
1992.0,CESM2,ssp245,annual,969.107857142857
1993.0,CESM2,ssp245,annual,1297.152142857143
1994.0,CESM2,ssp245,annual,1881.515
1995.0,CESM2,ssp245,annual,1515.0035714285716
1996.0,CESM2,ssp245,annual,963.9928571428572
1997.0,CESM2,ssp245,annual,1166.4607142857142
1998.0,CESM2,ssp245,annual,2088.6435714285712
1999.0,CESM2,ssp245,annual,1475.8028571428572
2000.0,CESM2,ssp245,annual,1270.162142857143
2001.0,CESM2,ssp245,annual,1458.855
2002.0,CESM2,ssp245,annual,1033.5135714285714
2003.0,CESM2,ssp245,annual,982.8678571428572
2004.0,CESM2,ssp245,annual,1236.107857142857
2005.0,CESM2,ssp245,annual,1656.8357142857142
2006.0,CESM2,ssp245,annual,1703.8435714285715
2007.0,CESM2,ssp245,annual,1415.9171428571428
2008.0,CESM2,ssp245,annual,1158.8692857142858
2009.0,CESM2,ssp245,annual,1745.1499999999999
2010.0,CESM2,ssp245,annual,1261.9014285714286
2011.0,CESM2,ssp245,annual,1577.6821428571432
2012.0,CESM2,ssp245,annual,1718.8328571428572
2013.0,CESM2,ssp245,annual,1892.4921428571429
2014.0,CESM2,ssp245,annual,1073.5307142857143
2015.0,CESM2,ssp245,annual,1252.7342857142855
2016.0,CESM2,ssp245,annual,1956.8
2017.0,CESM2,ssp245,annual,1447.2821428571428
2018.0,CESM2,ssp245,annual,1122.702142857143
2019.0,CESM2,ssp245,annual,1587.202857142857
2020.0,CESM2,ssp245,annual,1023.5835714285715
2021.0,CESM2,ssp245,annual,1278.4171428571428
2022.0,CESM2,ssp245,annual,1300.3657142857144
