year,mme_mean,mme_median,q25,q75,mme_min,mme_max,mme_std,scenario,scale
1985,1171.840612244898,1195.206428571429,1075.5114285714285,1323.7435714285716,768.4585714285714,1440.7092857142857,226.64313307594622,ssp585,wet
1986,1025.246530612245,1101.2485714285715,840.3271428571429,1202.777857142857,687.3878571428571,1301.8792857142857,248.4475615011933,ssp585,wet
1987,1205.3782653061223,1123.6935714285714,948.9932142857142,1330.8328571428572,797.0428571428571,1957.2592857142856,393.7565317831749,ssp585,wet
1988,1371.0710204081631,1143.8607142857143,1075.8060714285714,1285.130357142857,1010.8614285714284,2720.902142857143,609.7867667989125,ssp585,wet
1989,1124.5384693877552,1165.8878571428572,1063.9610714285714,1253.2785714285715,792.8885714285715,1278.5135714285716,172.87199098833267,ssp585,wet
1990,1018.3332653061225,1032.565,841.8864285714285,1248.1967857142856,600.2471428571429,1315.3542857142857,273.2361329524813,ssp585,wet
1991,1135.5972448979592,1170.3657142857144,1106.959642857143,1207.4996428571426,889.0864285714287,1260.8099999999997,124.11360817515752,ssp585,wet
1992,1115.3617346938775,1046.802857142857,929.4492857142858,1218.7717857142857,782.0764285714286,1682.2107142857144,300.1202203094306,ssp585,wet
1993,1071.4569387755103,1117.3007142857143,987.9635714285714,1186.0749999999998,817.0792857142857,1217.7414285714287,150.37753565401042,ssp585,wet
1994,1267.3678571428572,1247.7478571428571,1103.3985714285714,1394.119642857143,909.5892857142859,1719.2014285714286,275.20781439223526,ssp585,wet
1995,1316.1341836734696,1289.9971428571428,1071.0432142857144,1553.386785714286,818.9414285714284,1855.1407142857145,377.05175558089843,ssp585,wet
1996,1018.6598979591837,925.4578571428572,916.4760714285715,1115.5921428571428,813.4814285714285,1327.5435714285716,184.23428382995982,ssp585,wet
1997,1103.3328571428572,1252.305,879.0710714285714,1292.8332142857143,806.1714285714285,1321.045,235.94168567922986,ssp585,wet
1998,1475.5955102040814,1449.5692857142853,1306.6800000000003,1641.005,961.4249999999998,2022.804285714286,341.2980438632039,ssp585,wet
1999,1154.6698979591836,1152.862142857143,948.2949999999998,1350.0603571428571,750.5607142857143,1582.5557142857142,294.89215637281524,ssp585,wet
2000,1059.807857142857,1076.3735714285715,849.3021428571428,1234.610357142857,692.6521428571428,1481.804285714286,289.0045293901001,ssp585,wet
2001,1312.5594897959184,1327.0228571428572,1217.2185714285715,1357.04,750.1835714285714,1962.1928571428568,360.797018056395,ssp585,wet
2002,1005.6432653061225,902.1714285714286,817.9760714285715,1215.232857142857,710.9935714285714,1359.9200000000003,260.388825431641,ssp585,wet
2003,1073.4448979591837,997.5378571428571,919.8110714285713,1173.5628571428572,861.1650000000001,1468.6635714285715,234.74362077733045,ssp585,wet
2004,1199.5374489795918,1270.6178571428572,1154.1825,1314.5914285714284,815.8328571428572,1372.7635714285716,188.62525411272838,ssp585,wet
2005,1364.9275510204081,1388.0378571428573,1199.4014285714284,1483.9310714285716,943.8457142857143,1855.9442857142858,289.617464262945,ssp585,wet
2006,1208.6686734693878,1171.720714285714,1023.0300000000001,1266.4103571428568,971.6178571428571,1738.4614285714285,268.9653211001273,ssp585,wet
2007,1158.7701020408165,1233.4607142857144,1004.9328571428572,1289.479642857143,849.9442857142858,1439.1607142857142,209.61902015835236,ssp585,wet
2008,1078.8069387755102,909.5085714285714,848.5221428571429,1297.169285714286,771.4100000000001,1579.3471428571427,334.04201806271925,ssp585,wet
2009,1164.2723469387754,1104.6328571428573,1060.4982142857143,1277.1721428571427,873.1164285714285,1496.8164285714283,209.16458681340433,ssp585,wet
2010,1036.6768367346938,1118.3357142857142,1011.0925,1169.1960714285715,536.7114285714285,1241.1135714285715,236.34951919480426,ssp585,wet
2011,1117.0980612244898,1100.3457142857142,948.227857142857,1269.3278571428573,671.1300000000001,1613.0992857142858,310.2579385390195,ssp585,wet
2012,1054.4091836734694,1009.5292857142857,925.0821428571428,1078.4960714285712,915.0514285714283,1449.1271428571429,190.0235727229099,ssp585,wet
2013,1097.373469387755,1001.4985714285715,907.6535714285714,1125.3789285714286,879.1785714285714,1734.8721428571423,299.5137509050214,ssp585,wet
2014,1136.4419387755102,1119.7592857142856,996.0042857142855,1281.724642857143,901.6085714285713,1378.267857142857,182.3555717191725,ssp585,wet
2015,1131.7626530612245,1100.5349999999999,962.19,1382.9099999999999,650.7364285714286,1480.8671428571429,303.6929004904209,ssp585,wet
2016,1214.5974489795917,1251.3357142857144,1122.2635714285714,1312.522857142857,968.4749999999998,1412.7985714285714,152.4327874332474,ssp585,wet
2017,982.9628571428573,952.1800000000001,835.2403571428572,1188.1803571428572,611.6235714285714,1270.095,251.11571433379908,ssp585,wet
2018,1131.0329591836735,1131.9271428571428,1016.2082142857143,1197.0989285714286,983.5292857142856,1375.16,140.281054889059,ssp585,wet
2019,1153.0821428571428,1100.155714285714,1067.1432142857143,1227.827142857143,916.9885714285713,1464.49,176.4532191555035,ssp585,wet
2020,1141.7707142857141,1225.972142857143,1032.0814285714287,1319.3749999999998,686.8878571428571,1376.6221428571428,249.36704870756762,ssp585,wet
2021,1131.5561224489795,1020.6885714285714,950.4357142857143,1334.3467857142855,836.1957142857144,1494.4435714285714,253.19217789541736,ssp585,wet
2022,1179.5870408163264,1275.4185714285716,965.6725,1386.9092857142855,674.2171428571428,1602.31,325.30757508768005,ssp585,wet
2023,1214.3691836734693,1147.3821428571428,1050.832857142857,1348.0424999999998,1001.8871428571427,1553.564285714286,212.2144295937343,ssp585,wet
2024,1103.7136734693877,1030.212142857143,912.97,1206.6953571428571,890.927857142857,1565.5249999999999,257.382826156045,ssp585,wet
2025,1207.7592857142856,1179.7821428571426,1078.2932142857142,1302.7989285714284,978.1278571428569,1534.2207142857144,196.05569069331125,ssp585,wet
2026,1133.8005102040818,1132.530714285714,922.9453571428571,1325.235357142857,828.9271428571428,1478.7842857142857,257.0657111629899,ssp585,wet
2027,1070.1168367346938,956.6664285714287,920.6135714285714,1121.8617857142858,819.6035714285714,1629.5971428571427,276.2426289763243,ssp585,wet
2028,1249.9497959183675,1125.8757142857144,1013.2464285714286,1570.0532142857141,677.5621428571429,1779.611428571429,408.5183977107381,ssp585,wet
2029,1125.3383673469389,1149.8242857142861,1036.7024999999999,1218.0028571428572,929.3842857142857,1288.7492857142856,133.288149768308,ssp585,wet
2030,1195.3895918367346,1072.955714285714,997.6721428571428,1365.9417857142857,940.1957142857143,1627.3478571428568,297.09561533967025,ssp585,wet
2031,1160.9708163265307,1173.3250000000003,1028.5814285714287,1355.3857142857141,656.5378571428572,1528.9985714285715,294.4118208589244,ssp585,wet
2032,1062.5710204081631,1055.9942857142858,838.05,1195.4575,746.8800000000001,1568.107857142857,288.32605413549265,ssp585,wet
2033,1083.4939795918367,1136.297142857143,911.4803571428572,1280.1489285714288,737.4371428571428,1327.465,233.24200527777182,ssp585,wet
2034,1004.0413265306123,1030.3485714285716,859.454642857143,1092.1889285714287,648.3121428571428,1446.3414285714287,251.99682596783242,ssp585,wet
2035,1083.371530612245,1100.9057142857143,918.2153571428571,1140.3057142857142,852.1371428571429,1513.5157142857145,225.7330283958163,ssp585,wet
2036,1130.3880612244898,1136.9042857142856,1019.4307142857143,1228.7210714285716,702.0857142857143,1577.422857142857,267.5771290667632,ssp585,wet
2037,1189.2161224489796,1184.4292857142857,985.4267857142858,1345.1475000000003,848.3107142857143,1630.6242857142859,281.04183852438456,ssp585,wet
2038,1025.7088775510204,1076.72,878.4342857142857,1147.2228571428573,830.9664285714288,1220.9614285714285,159.13502413604118,ssp585,wet
2039,1024.2439795918367,981.6814285714285,967.7503571428571,1089.5425,925.155,1148.2857142857144,84.27617535495258,ssp585,wet
2040,1147.921326530612,1079.05,906.3914285714284,1269.8725,864.6649999999998,1739.2064285714284,321.51109526575345,ssp585,wet
2041,1347.979693877551,1179.305,1119.0817857142856,1407.7589285714284,1026.1035714285715,2176.7678571428573,399.49221922723984,ssp585,wet
2042,1082.0747959183675,1090.7278571428571,1008.8257142857144,1182.4485714285715,793.557857142857,1307.689285714286,166.4856603647723,ssp585,wet
2043,983.693469387755,1058.7357142857143,923.5057142857144,1092.8857142857141,690.4342857142858,1103.9014285714286,163.06950085652645,ssp585,wet
2044,1147.7781632653061,1208.8657142857141,991.1782142857144,1390.9253571428571,563.1557142857142,1498.2185714285715,330.2605522319006,ssp585,wet
2045,1022.5481632653061,962.0249999999999,928.0464285714286,1095.8525000000002,728.7328571428571,1419.2814285714283,220.33361643525546,ssp585,wet
2046,1124.962142857143,1338.3992857142855,794.0464285714286,1370.9153571428571,711.0285714285712,1495.3835714285717,341.14638141699766,ssp585,wet
2047,1056.3788775510204,1102.0657142857142,952.0635714285713,1178.599642857143,547.2721428571429,1483.9878571428574,289.5142556524569,ssp585,wet
2048,1085.4361224489796,1078.324285714286,912.1414285714286,1138.557142857143,766.1992857142857,1652.1321428571428,296.1019652805481,ssp585,wet
2049,937.1427551020408,932.1535714285712,730.8553571428572,1125.1867857142856,471.6471428571429,1444.1142857142859,332.0312622870883,ssp585,wet
2050,1218.168979591837,1350.3814285714286,969.1235714285715,1477.5528571428572,644.4664285714287,1638.982142857143,364.77259886649824,ssp585,wet
2051,942.5988775510203,904.7035714285714,732.3592857142858,1161.3142857142857,716.6257142857143,1189.515714285714,222.82533460305194,ssp585,wet
2052,1139.7273469387753,1069.9185714285716,890.7689285714284,1363.485714285714,776.3171428571428,1623.3464285714285,316.6501611450446,ssp585,wet
2053,1134.4937755102042,1009.3421428571428,955.1200000000001,1144.1153571428572,905.4835714285712,1828.16,321.88940590540585,ssp585,wet
2054,979.9690816326531,982.5878571428573,802.8667857142855,1225.1953571428571,414.18642857142856,1406.8850000000002,343.0980564868993,ssp585,wet
2055,955.003775510204,823.7721428571429,701.785,1096.3382142857145,509.59499999999997,1755.4128571428569,418.53960843086475,ssp585,wet
2056,1191.2260204081633,1013.362142857143,1000.7553571428571,1305.9053571428572,878.3521428571429,1833.5464285714286,331.81868554761513,ssp585,wet
2057,1167.3105102040815,1253.582142857143,934.5450000000001,1272.6732142857143,864.0014285714287,1639.1535714285712,274.977966674139,ssp585,wet
2058,1007.8083673469389,921.1985714285714,798.8271428571429,1120.4407142857144,666.4185714285713,1628.5057142857145,342.69996361941355,ssp585,wet
2059,949.7280612244898,851.3085714285716,817.2850000000001,1052.255357142857,694.1142857142858,1363.5928571428574,248.61757371818283,ssp585,wet
2060,1011.252755102041,938.0007142857145,848.6492857142857,1128.1264285714287,662.8035714285714,1524.4135714285715,282.87493696688375,ssp585,wet
2061,865.7843877551021,756.3164285714286,647.2264285714286,1097.0817857142856,538.5285714285714,1277.0292857142856,296.12267685256967,ssp585,wet
2062,1081.185,1067.1542857142856,836.7067857142857,1276.784642857143,760.8599999999999,1513.2978571428573,284.53886768023153,ssp585,wet
2063,1053.399081632653,1157.5014285714285,777.7950000000001,1196.0225,673.9942857142859,1594.662857142857,331.43743052037945,ssp585,wet
2064,1079.5989795918367,1081.3185714285714,817.2192857142857,1331.4660714285715,632.6157142857145,1545.887857142857,346.80423467828643,ssp585,wet
2065,1082.172142857143,1332.2178571428572,806.525,1367.5507142857143,484.95357142857154,1409.882142857143,404.49155375758403,ssp585,wet
2066,1012.279387755102,992.9657142857143,777.0389285714286,1136.294642857143,311.65214285714285,1954.6707142857142,514.2985344707356,ssp585,wet
2067,968.9327551020407,1008.5078571428569,952.37,1073.630357142857,603.4535714285713,1118.567142857143,174.25171383683116,ssp585,wet
2068,889.4634693877551,904.7007142857143,722.9560714285714,1047.935,519.2457142857144,1260.5157142857145,266.76225085685525,ssp585,wet
2069,738.2357142857143,687.6614285714285,586.1628571428571,891.7596428571428,251.66928571428573,1272.4742857142858,328.66303161832946,ssp585,wet
2070,811.0167346938777,716.7457142857144,647.8553571428572,1058.6767857142856,367.96785714285716,1179.3392857142858,298.1913486265555,ssp585,wet
2071,979.5572448979592,879.5692857142857,823.8399999999999,1204.7775000000001,423.80428571428575,1496.2921428571428,376.60726562472405,ssp585,wet
2072,931.5660204081632,892.9878571428571,718.1467857142858,1066.3832142857143,650.8435714285714,1408.0707142857143,276.1713055758057,ssp585,wet
2073,777.6076530612245,810.9364285714285,585.52,909.9353571428571,557.4628571428572,1083.9435714285714,206.32736021614033,ssp585,wet
2074,910.9696938775511,919.2571428571428,777.7510714285715,1023.5617857142857,538.6407142857144,1316.2642857142855,253.77436808193184,ssp585,wet
2075,670.8580612244898,588.0671428571429,575.9278571428572,760.6949999999999,273.9371428571429,1160.7564285714286,271.71958071699476,ssp585,wet
2076,939.7332653061223,1151.0414285714285,716.8792857142857,1222.880357142857,284.19,1263.3821428571428,435.3074022211742,ssp585,wet
2077,875.849081632653,821.4021428571428,596.2596428571428,1175.7292857142857,365.3021428571428,1400.2614285714285,387.7535035839368,ssp585,wet
2078,908.0081632653062,813.5878571428573,757.4017857142857,960.8439285714286,566.6457142857142,1539.3321428571428,314.1120924954123,ssp585,wet
2079,859.105918367347,721.6400000000001,683.0975,963.454642857143,488.8771428571429,1510.1200000000003,345.9599020561975,ssp585,wet
2080,1062.4072448979591,789.3107142857142,723.4878571428571,1110.8667857142857,591.3649999999999,2387.465714285714,620.2423466850126,ssp585,wet
2081,789.790306122449,838.3614285714285,442.05035714285714,1130.5967857142857,363.80357142857144,1181.0728571428572,367.98465459697263,ssp585,wet
2082,903.8645918367347,979.4528571428573,555.4939285714286,1256.0457142857144,220.0807142857143,1504.4392857142855,480.22531421589093,ssp585,wet
2083,853.9346938775509,680.9042857142857,549.9107142857142,1195.505357142857,320.9307142857143,1484.8757142857144,440.9374570810678,ssp585,wet
2084,842.7494897959184,941.2728571428571,699.5217857142857,1017.7592857142857,309.86428571428576,1213.547142857143,310.30510690098055,ssp585,wet
2085,951.1464285714285,922.7614285714286,708.67,1082.6414285714284,572.4635714285714,1580.1771428571426,347.3649886418947,ssp585,wet
2086,803.3810204081632,733.8650000000001,603.1757142857142,1009.4985714285715,289.25571428571425,1375.1978571428572,366.71124288668807,ssp585,wet
2087,974.1661224489795,1043.3507142857143,730.4853571428571,1175.9724999999999,222.13571428571433,1740.7607142857141,491.93503196212237,ssp585,wet
2088,856.550918367347,831.432142857143,373.42821428571426,1229.2014285714286,261.0857142857143,1698.0792857142858,556.8253509190669,ssp585,wet
2089,656.6002040816327,601.9349999999998,517.8675000000001,823.2567857142858,351.00928571428574,961.0085714285714,218.02423906221736,ssp585,wet
2090,829.2189795918367,845.8128571428571,625.6728571428571,1083.6853571428574,392.06714285714287,1147.9364285714285,316.73946924621987,ssp585,wet
2091,721.3466326530613,735.7207142857143,523.4914285714285,972.8067857142858,158.4707142857143,1162.6385714285714,357.1652269279332,ssp585,wet
2092,838.8941836734695,733.3492857142858,627.4896428571428,1043.2403571428572,464.4742857142857,1332.9757142857143,314.747744672513,ssp585,wet
2093,757.774387755102,716.0564285714285,653.7085714285713,788.2564285714286,348.7614285714286,1355.672857142857,305.2041942071529,ssp585,wet
2094,677.8384693877551,570.265,352.0,1000.5578571428573,293.7357142857143,1175.7528571428572,377.3206059852726,ssp585,wet
2095,712.492142857143,650.095,447.04071428571433,1004.6414285714286,212.68428571428572,1221.3014285714287,374.23296005632244,ssp585,wet
2096,722.1113265306122,658.4178571428572,481.68,926.8785714285715,246.6421428571429,1332.6021428571426,367.9134288390964,ssp585,wet
2097,653.6939795918368,771.2128571428572,453.65178571428567,856.5585714285714,290.5642857142857,893.66,248.84777023581353,ssp585,wet
2098,879.1671428571428,779.8792857142859,674.4664285714285,1063.6625,235.5242857142857,1662.5085714285713,445.9741650444281,ssp585,wet
2099,750.3018367346939,688.5328571428571,558.9282142857144,1036.7146428571427,209.7357142857143,1162.5585714285714,349.034131552218,ssp585,wet
2100,736.1635714285715,599.3549999999999,530.7685714285715,873.4807142857144,401.9957142857143,1343.2957142857144,355.8373776836867,ssp585,wet
1981,151.91214285714287,155.20499999999998,143.02714285714285,171.5667857142857,87.42857142857143,191.5635714285714,34.84019926556025,ssp585,dry
1982,159.30938775510205,150.19785714285712,88.85607142857143,211.25035714285713,60.387142857142855,304.36785714285713,88.17513289157569,ssp585,dry
1983,160.06244897959184,188.12999999999997,110.30964285714285,211.8207142857143,45.75857142857142,242.28785714285712,73.13938505507281,ssp585,dry
1984,147.47561224489797,146.47214285714287,105.3107142857143,182.53214285714284,65.485,244.6864285714286,61.05398393073447,ssp585,dry
1985,198.91887755102042,169.2328571428571,143.97392857142856,268.87142857142857,105.24214285714287,292.26642857142855,77.15190504022729,ssp585,dry
1986,193.01795918367347,223.5292857142857,104.35785714285714,290.8228571428571,35.017857142857146,302.2171428571429,112.22434005033288,ssp585,dry
1987,248.47602040816327,280.0271428571429,180.2475,309.87821428571425,110.49571428571429,368.5578571428572,94.7921170468695,ssp585,dry
1988,162.51887755102038,140.71642857142857,124.95535714285712,171.25714285714284,107.82714285714287,296.66357142857134,64.4111374216858,ssp585,dry
1989,180.50357142857143,170.41285714285712,123.22964285714286,239.8932142857143,106.51071428571427,260.35571428571427,66.2193682515369,ssp585,dry
1990,149.19091836734694,137.83499999999998,95.08642857142857,179.76785714285714,49.911428571428566,306.8814285714285,84.84997188687282,ssp585,dry
1991,131.57408163265305,129.42857142857142,89.405,157.12892857142856,45.4442857142857,253.07785714285708,69.7316519215866,ssp585,dry
1992,128.74561224489796,130.295,118.2625,141.00964285714286,60.91285714285715,191.46714285714285,39.41774714565601,ssp585,dry
1993,141.22173469387755,118.67214285714287,95.43142857142857,178.7260714285714,80.21785714285714,241.34714285714284,64.67754152615001,ssp585,dry
1994,161.58122448979591,154.71,123.33928571428571,200.07607142857142,83.81928571428571,245.7085714285714,58.653494604952364,ssp585,dry
1995,138.67102040816326,104.81285714285715,85.16892857142857,131.8017857142857,61.9857142857143,369.95714285714286,106.28126919936912,ssp585,dry
1996,174.84683673469388,122.64642857142857,117.40785714285715,222.4614285714286,93.19357142857143,328.3492857142857,86.53270593188492,ssp585,dry
1997,292.10061224489795,227.5914285714286,159.5467857142857,390.0132142857143,131.6192857142857,586.3735714285714,185.39560004549554,ssp585,dry
1998,130.20989795918368,135.08785714285713,112.0825,158.70964285714288,60.75428571428571,174.04285714285717,38.97860656784496,ssp585,dry
1999,142.20979591836732,141.80071428571426,100.94071428571428,175.36964285714282,74.76714285714286,226.28,54.15974087912779,ssp585,dry
2000,157.39428571428567,119.85142857142854,111.8,212.6628571428571,110.38857142857141,222.59428571428572,54.99841837088881,ssp585,dry
2001,144.9795918367347,147.29571428571427,114.34607142857143,159.3775,21.419285714285714,298.695,82.87222440007582,ssp585,dry
2002,113.7161224489796,111.2957142857143,88.1075,143.94107142857143,55.47785714285714,165.1421428571429,41.51599649667293,ssp585,dry
2003,171.32295918367348,174.0514285714286,121.57785714285716,183.79607142857145,93.22714285714285,321.2342857142857,75.4090324140995,ssp585,dry
2004,186.415,135.95857142857142,108.07392857142858,233.10142857142853,105.99999999999999,380.5957142857143,113.2047355999072,ssp585,dry
2005,209.0969387755102,151.24499999999998,126.85142857142857,253.50428571428574,118.78428571428572,432.93785714285707,118.66916789745858,ssp585,dry
2006,151.32326530612244,142.80571428571426,98.94571428571427,197.74464285714288,43.52214285714285,279.55428571428564,84.05248781647671,ssp585,dry
2007,118.77612244897958,124.57642857142856,79.93071428571429,150.08357142857142,69.01428571428572,177.8135714285714,44.4513963797737,ssp585,dry
2008,163.1834693877551,160.34214285714285,90.74535714285715,188.94535714285718,37.98285714285714,384.57785714285717,114.11066737490565,ssp585,dry
2009,173.50163265306122,132.61285714285714,82.08214285714286,247.57607142857142,65.26714285714286,357.31500000000005,115.17568332349084,ssp585,dry
2010,149.66857142857143,155.72785714285715,121.52821428571431,183.25464285714287,62.440714285714286,219.94571428571427,53.08647790534383,ssp585,dry
2011,180.08193877551022,173.42428571428573,109.94607142857143,239.94071428571425,39.455714285714286,347.92,108.47336180860374,ssp585,dry
2012,153.73826530612246,142.47785714285715,88.14107142857144,206.61392857142857,76.69357142857143,267.4864285714286,79.51102404832804,ssp585,dry
2013,158.10265306122452,145.51642857142858,84.99642857142857,208.755,78.9542857142857,294.745,83.12268026297679,ssp585,dry
2014,150.24438775510203,132.895,110.2225,165.13428571428574,80.11857142857141,287.9835714285714,70.28296944217924,ssp585,dry
2015,160.35102040816327,160.11285714285714,139.46714285714285,178.40178571428572,76.21285714285715,250.39357142857145,53.29390319729749,ssp585,dry
2016,204.6022448979592,194.57500000000005,152.30892857142857,260.9535714285714,118.1942857142857,292.92142857142863,69.39778458037927,ssp585,dry
2017,158.45122448979595,134.28,97.43535714285716,203.4167857142857,87.04928571428572,286.125,75.49938117703134,ssp585,dry
2018,188.10530612244898,163.22214285714287,145.43428571428572,220.3275,98.46142857142856,323.5299999999999,75.98965904613924,ssp585,dry
2019,153.02989795918367,172.01214285714286,94.80250000000001,187.36535714285714,71.04642857142859,263.815,69.42878496247363,ssp585,dry
2020,116.46683673469387,99.4292857142857,89.94928571428571,132.4607142857143,52.12857142857142,218.89000000000001,53.383910549789725,ssp585,dry
2021,189.21081632653062,234.89857142857142,136.37535714285715,240.32535714285711,82.56714285714285,253.60857142857142,71.11545506465157,ssp585,dry
2022,197.76183673469387,220.8514285714286,167.00464285714284,228.7928571428571,96.55857142857144,275.32785714285717,62.398270544803616,ssp585,dry
2023,187.06897959183675,147.55928571428575,93.00178571428572,247.06535714285712,63.93714285714286,417.8521428571429,138.43010401803897,ssp585,dry
2024,171.63826530612246,139.89499999999998,131.72357142857143,188.36392857142854,122.75285714285715,298.645,64.96426912073028,ssp585,dry
2025,140.30908163265306,162.2642857142857,97.59928571428571,188.45392857142855,53.984285714285704,193.80857142857144,60.81618690288953,ssp585,dry
2026,180.4181632653061,129.25857142857143,100.0414285714286,202.09821428571428,91.25642857142854,438.1328571428571,123.3771522593854,ssp585,dry
2027,108.73846938775512,82.23642857142856,55.5725,143.235,42.08071428571429,239.2371428571429,71.01150310958369,ssp585,dry
2028,201.20938775510203,139.32,115.00357142857143,178.42999999999998,96.91285714285713,585.3657142857144,172.5666112321492,ssp585,dry
2029,183.45979591836735,158.4207142857143,138.67142857142855,237.03357142857146,90.25,284.1378571428571,72.97505760836785,ssp585,dry
2030,170.56571428571428,145.36142857142858,125.76107142857146,176.55964285714285,111.16214285714285,332.79499999999996,77.4129395220345,ssp585,dry
2031,157.085306122449,152.15642857142856,141.5364285714286,189.51214285714286,72.20785714285714,213.13571428571427,47.07618196582116,ssp585,dry
2032,192.19142857142856,175.71785714285716,131.99107142857142,239.13964285714286,123.0292857142857,304.3314285714286,70.65307275551375,ssp585,dry
2033,210.67357142857145,224.65285714285716,155.1521428571429,249.96285714285716,87.98071428571428,351.8514285714285,87.93942472667479,ssp585,dry
2034,218.47989795918366,237.25499999999997,135.4617857142857,274.0242857142857,76.88642857142858,396.24571428571426,110.53094310375813,ssp585,dry
2035,166.25836734693877,149.84642857142856,120.8782142857143,164.9242857142857,87.55357142857142,354.80357142857144,88.0882016389177,ssp585,dry
2036,246.68020408163264,245.28142857142856,215.3317857142857,284.3292857142857,119.53142857142856,362.6264285714286,75.92854747873373,ssp585,dry
2037,270.8455102040816,320.28214285714284,157.47785714285715,365.99142857142857,60.22500000000001,468.47285714285715,147.54981844129884,ssp585,dry
2038,138.815306122449,92.29357142857144,80.85678571428572,189.39964285714288,51.502857142857145,287.39785714285716,89.10204455388883,ssp585,dry
2039,189.03683673469388,187.26214285714283,139.295,209.2607142857143,69.77714285714286,369.10714285714283,94.18356508589291,ssp585,dry
2040,160.28183673469385,142.21142857142857,96.47321428571428,207.0692857142857,59.71357142857143,312.96285714285716,88.04870044166184,ssp585,dry
2041,210.88479591836736,170.3107142857143,141.68928571428572,255.3207142857143,61.71500000000001,450.14785714285705,125.88992952942736,ssp585,dry
2042,152.59887755102042,165.6178571428572,112.92821428571429,195.95857142857145,65.32428571428571,219.47642857142858,60.2614780353894,ssp585,dry
2043,177.35612244897962,147.77642857142857,122.35321428571429,167.95857142857147,103.25285714285712,409.84,105.75349621024351,ssp585,dry
2044,284.8698979591837,247.79714285714286,193.9807142857143,330.5946428571428,143.35071428571428,553.7907142857144,139.76434975517847,ssp585,dry
2045,180.4045918367347,182.20428571428573,128.12464285714285,205.57607142857145,93.2242857142857,320.0021428571429,77.13865924078215,ssp585,dry
2046,152.61591836734692,136.2807142857143,105.79857142857142,186.75107142857144,42.73857142857143,304.19285714285706,85.05477821916055,ssp585,dry
2047,297.9519387755102,177.96428571428572,142.13571428571427,413.3639285714286,102.83714285714284,693.8628571428571,226.22280420483332,ssp585,dry
2048,235.00163265306122,250.37428571428566,194.1082142857143,306.7267857142857,77.31142857142856,315.6557142857143,86.8546532212057,ssp585,dry
2049,222.23489795918366,216.80142857142854,174.30214285714283,251.00071428571425,96.22857142857143,392.0085714285715,92.84505625956396,ssp585,dry
2050,186.37377551020407,153.805,105.45785714285714,237.91321428571428,86.04642857142856,378.02285714285716,113.75535167325162,ssp585,dry
2051,183.91510204081632,162.58642857142857,158.76642857142855,219.5517857142857,93.62785714285714,274.55500000000006,61.687096292924025,ssp585,dry
2052,225.62295918367346,164.81500000000003,143.89428571428573,210.7235714285714,53.98571428571429,651.3242857142857,195.9216311777191,ssp585,dry
2053,140.42846938775511,149.3007142857143,114.39035714285714,162.88642857142855,66.57285714285715,212.57214285714284,47.08475237298447,ssp585,dry
2054,156.5461224489796,164.55571428571426,110.59678571428572,220.26178571428568,30.63857142857143,238.9114285714286,78.71372779797215,ssp585,dry
2055,236.05204081632655,200.5942857142857,161.23785714285714,310.87750000000005,97.97357142857143,409.5657142857143,120.69758426759034,ssp585,dry
2056,224.60326530612247,209.3085714285714,166.9792857142857,284.15250000000003,90.36642857142856,370.2842857142858,95.19807300422212,ssp585,dry
2057,223.7873469387755,149.70214285714286,144.15571428571428,235.94214285714287,127.25,529.3635714285714,143.67211948080904,ssp585,dry
2058,182.12479591836737,158.26500000000001,100.12964285714287,227.13607142857143,81.10642857142857,380.9707142857143,109.03137507057929,ssp585,dry
2059,176.77336734693878,192.95000000000002,162.77250000000004,208.9375,71.0957142857143,229.94785714285715,53.045961584531575,ssp585,dry
2060,247.13785714285714,251.1707142857143,213.47642857142858,257.5332142857143,166.34428571428572,370.43071428571426,64.81426069643817,ssp585,dry
2061,183.73448979591836,202.4757142857143,129.40035714285713,222.51214285714286,120.13214285714287,259.7085714285714,57.43889301748302,ssp585,dry
2062,164.44510204081635,179.36214285714283,119.99928571428572,208.3207142857143,54.982142857142854,260.13142857142856,70.41661506550687,ssp585,dry
2063,229.10591836734693,227.52785714285713,188.5814285714286,289.9396428571428,99.60214285714287,319.5692857142857,77.83967730345822,ssp585,dry
2064,204.80622448979594,211.8842857142857,133.2967857142857,254.625,98.85499999999999,347.0607142857143,88.61793580714976,ssp585,dry
2065,179.9962244897959,176.2235714285714,134.4,227.82392857142855,78.27142857142857,281.0307142857143,70.82619120061041,ssp585,dry
2066,216.99571428571429,181.2535714285714,108.78999999999999,185.815,66.92214285714286,681.5842857142858,210.21300294375862,ssp585,dry
2067,156.63928571428573,123.58,108.43642857142858,159.38214285714287,74.38428571428571,362.87357142857155,96.49855516700619,ssp585,dry
2068,165.18948979591838,135.20714285714286,102.49714285714285,207.07035714285712,77.65785714285713,324.32642857142855,92.91979420658221,ssp585,dry
2069,156.7319387755102,151.50071428571428,105.96821428571428,184.56678571428574,51.26785714285715,313.28499999999997,84.81363296579252,ssp585,dry
2070,160.97173469387755,119.25857142857141,105.10285714285715,213.5989285714286,71.44928571428571,298.69071428571425,87.73226585130624,ssp585,dry
2071,200.69969387755103,99.59857142857142,91.48250000000002,206.3182142857143,83.14999999999999,626.5478571428572,197.42307109303522,ssp585,dry
2072,238.18877551020407,239.1985714285714,173.92607142857142,257.68142857142857,160.20000000000002,404.7078571428571,85.02676539152012,ssp585,dry
