station,year,month,monthly_total_mm,neighbour_median_mm,neighbour_fraction_wet,own_climatology_median_mm,max_zero_run_days,annual_total_mm,I1_exact_zero,I2_region_wet,I3_neighbours_wet,I4_month_normally_wet,I5_long_zero_run,I6_annual_deficit,n_indicators,classification
351011,2008,9,119.2,116.4,1.0,91.05,5,932.8,False,True,True,True,False,False,3,not_zero
351012,2008,9,84.0,123.2,1.0,92.5,18,586.5,False,True,True,True,False,False,3,not_zero
351201,2008,9,127.2,112.4,1.0,157.25,5,850.9,False,True,True,True,False,False,3,not_zero
351001,2008,10,399.6,143.25,1.0,241.1,7,881.8,False,True,True,True,False,False,3,not_zero
351002,2008,10,144.4,152.05,1.0,107.65,10,666.0,False,True,True,True,False,False,3,not_zero
351003,2008,10,182.4,143.25,1.0,97.2,0,1443.5,False,True,True,True,False,False,3,not_zero
351004,2008,10,162.0,143.25,1.0,105.9,18,797.5,False,True,True,True,False,False,3,not_zero
351005,2008,10,126.7,153.2,1.0,117.94999999999999,11,1492.5,False,True,True,True,False,False,3,not_zero
351006,2008,10,17.9,153.2,1.0,140.7,12,615.3,False,True,True,True,False,False,3,not_zero
351007,2008,10,113.2,153.2,1.0,152.25,13,1127.2,False,True,True,True,False,False,3,not_zero
351008,2008,10,142.1,153.2,1.0,175.64999999999998,0,870.1,False,True,True,True,False,False,3,not_zero
351009,2008,10,206.2,143.25,1.0,171.9,0,1149.1,False,True,True,True,False,False,3,not_zero
351010,2008,10,186.4,143.25,1.0,150.5,0,1106.6,False,True,True,True,False,False,3,not_zero
351011,2008,10,108.6,153.2,1.0,179.15,6,932.8,False,True,True,True,False,False,3,not_zero
351012,2008,10,106.60000000000001,153.2,1.0,204.25,11,586.5,False,True,True,True,False,False,3,not_zero
351201,2008,10,227.8,143.25,1.0,227.85000000000002,5,850.9,False,True,True,True,False,False,3,not_zero
351001,2008,11,33.6,69.35,1.0,48.65,36,881.8,False,True,True,True,False,False,3,not_zero
351002,2008,11,57.5,69.35,1.0,25.25,115,666.0,False,True,True,True,True,False,4,not_zero
351003,2008,11,167.7,65.7,1.0,45.8,0,1443.5,False,True,True,True,False,False,3,not_zero
351004,2008,11,79.1,65.7,1.0,21.85,127,797.5,False,True,True,True,True,False,4,not_zero
351005,2008,11,126.3,65.7,1.0,26.85,7,1492.5,False,True,True,True,False,False,3,not_zero
351006,2008,11,65.2,69.35,1.0,51.7,132,615.3,False,True,True,True,True,False,4,not_zero
351007,2008,11,109.7,65.7,1.0,51.5,95,1127.2,False,True,True,True,True,False,4,not_zero
351008,2008,11,72.5,65.7,1.0,84.25,0,870.1,False,True,True,True,False,False,3,not_zero
351009,2008,11,66.2,68.85,1.0,64.7,0,1149.1,False,True,True,True,False,False,3,not_zero
351010,2008,11,74.4,65.7,1.0,52.55,0,1106.6,False,True,True,True,False,False,3,not_zero
351011,2008,11,50.1,69.35,1.0,129.4,34,932.8,False,True,True,True,False,False,3,not_zero
351012,2008,11,42.5,69.35,1.0,53.4,41,586.5,False,True,True,True,False,False,3,not_zero
351201,2008,11,56.400000000000006,69.35,1.0,60.9,34,850.9,False,True,True,True,False,False,3,not_zero
351001,2008,12,0.4,0.5,0.4166666666666667,1.5,36,881.8,False,False,False,False,False,False,0,not_zero
351002,2008,12,0.0,0.55,0.4166666666666667,0.0,115,666.0,True,False,False,False,True,False,1,confirmed_zero
351003,2008,12,24.3,0.35000000000000003,0.3333333333333333,3.6500000000000004,1,1443.5,False,False,False,False,False,False,0,not_zero
351004,2008,12,0.0,0.55,0.4166666666666667,0.0,127,797.5,True,False,False,False,True,False,1,confirmed_zero
351005,2008,12,10.4,0.35000000000000003,0.3333333333333333,0.0,3,1492.5,False,False,False,False,False,False,0,not_zero
351006,2008,12,0.0,0.55,0.4166666666666667,13.05,132,615.3,True,False,False,False,True,False,1,uncertain
351007,2008,12,0.0,0.55,0.4166666666666667,14.25,95,1127.2,True,False,False,False,True,False,1,uncertain
351008,2008,12,5.5,0.35000000000000003,0.3333333333333333,11.350000000000001,6,870.1,False,False,False,False,False,False,0,not_zero
351009,2008,12,8.8,0.35000000000000003,0.3333333333333333,21.85,3,1149.1,False,False,False,True,False,False,1,not_zero
351010,2008,12,9.2,0.35000000000000003,0.3333333333333333,16.6,3,1106.6,False,False,False,False,False,False,0,not_zero
351011,2008,12,0.7,0.35000000000000003,0.4166666666666667,2.7,34,932.8,False,False,False,False,False,False,0,not_zero
351012,2008,12,0.1,0.55,0.4166666666666667,2.55,41,586.5,False,False,False,False,False,False,0,not_zero
351201,2008,12,0.30000000000000004,0.55,0.4166666666666667,0.65,34,850.9,False,False,False,False,False,False,0,not_zero
351001,2009,1,0.0,0.0,0.08333333333333333,0.7000000000000001,72,877.8,True,False,False,False,True,False,1,confirmed_zero
351002,2009,1,0.0,0.0,0.08333333333333333,0.0,115,696.4,True,False,False,False,True,False,1,confirmed_zero
351003,2009,1,11.2,0.0,0.0,1.7,9,1266.6,False,False,False,False,False,False,0,not_zero
351004,2009,1,0.0,0.0,0.08333333333333333,0.0,127,746.1,True,False,False,False,True,False,1,confirmed_zero
351005,2009,1,4.7,0.0,0.08333333333333333,1.2,10,695.9,False,False,False,False,False,False,0,not_zero
351006,2009,1,0.0,0.0,0.08333333333333333,6.35,132,401.0,True,False,False,False,True,True,2,uncertain
351007,2009,1,0.0,0.0,0.08333333333333333,7.35,95,832.1999999999999,True,False,False,False,True,False,1,uncertain
351008,2009,1,2.3000000000000003,0.0,0.08333333333333333,7.8,23,929.0,False,False,False,False,False,False,0,not_zero
351009,2009,1,3.4,0.0,0.08333333333333333,9.7,10,1097.5,False,False,False,False,False,False,0,not_zero
351010,2009,1,3.5,0.0,0.08333333333333333,8.05,10,1054.8,False,False,False,False,False,False,0,not_zero
351011,2009,1,0.0,0.0,0.08333333333333333,5.2,60,799.8,True,False,False,False,True,False,1,uncertain
351012,2009,1,0.0,0.0,0.08333333333333333,2.1,58,730.3,True,False,False,False,True,False,1,confirmed_zero
351201,2009,1,0.0,0.0,0.08333333333333333,3.3,69,852.2,True,False,False,False,True,False,1,confirmed_zero
351001,2009,2,0.0,0.5,0.0,0.6,72,877.8,True,False,False,False,True,False,1,confirmed_zero
351002,2009,2,0.0,0.5,0.0,0.05,115,696.4,True,False,False,False,True,False,1,confirmed_zero
351003,2009,2,4.9,0.0,0.0,2.3499999999999996,9,1266.6,False,False,False,False,False,False,0,not_zero
351004,2009,2,0.0,0.5,0.0,1.1,127,746.1,True,False,False,False,True,False,1,confirmed_zero
351005,2009,2,2.5,0.0,0.0,2.1,10,695.9,False,False,False,False,False,False,0,not_zero
351006,2009,2,0.0,0.5,0.0,8.4,132,401.0,True,False,False,False,True,True,2,uncertain
351007,2009,2,0.0,0.5,0.0,10.75,95,832.1999999999999,True,False,False,False,True,False,1,uncertain
351008,2009,2,1.6,0.0,0.0,13.3,23,929.0,False,False,False,False,False,False,0,not_zero
351009,2009,2,3.2,0.0,0.0,9.8,11,1097.5,False,False,False,False,False,False,0,not_zero
351010,2009,2,3.0,0.0,0.0,10.05,10,1054.8,False,False,False,False,False,False,0,not_zero
351011,2009,2,0.0,0.5,0.0,19.75,60,799.8,True,False,False,False,True,False,1,uncertain
351012,2009,2,1.0,0.0,0.0,1.5,58,730.3,False,False,False,False,True,False,1,not_zero
351201,2009,2,0.0,0.5,0.0,2.3,69,852.2,True,False,False,False,True,False,1,confirmed_zero
351001,2009,3,62.5,26.1,0.8333333333333334,12.4,72,877.8,False,True,True,False,True,False,3,not_zero
351002,2009,3,0.2,32.1,0.9166666666666666,6.4,115,696.4,False,True,True,False,True,False,3,not_zero
351003,2009,3,59.3,26.1,0.8333333333333334,28.25,0,1266.6,False,True,True,True,False,False,3,not_zero
351004,2009,3,8.5,32.1,0.8333333333333334,16.45,127,746.1,False,True,True,False,True,False,3,not_zero
351005,2009,3,22.1,32.1,0.8333333333333334,13.25,22,695.9,False,True,True,False,False,False,2,not_zero
351006,2009,3,0.0,32.1,0.9166666666666666,25.85,132,401.0,True,True,True,True,True,True,5,probable_missing
351007,2009,3,6.3,32.1,0.8333333333333334,28.0,95,832.1999999999999,False,True,True,True,True,False,4,not_zero
351008,2009,3,35.4,26.1,0.8333333333333334,36.75,0,929.0,False,True,True,True,False,False,3,not_zero
351009,2009,3,48.3,26.1,0.8333333333333334,28.75,0,1097.5,False,True,True,True,False,False,3,not_zero
351010,2009,3,40.7,26.1,0.8333333333333334,29.35,0,1054.8,False,True,True,True,False,False,3,not_zero
351011,2009,3,30.1,28.1,0.8333333333333334,36.7,60,799.8,False,True,True,True,True,False,4,not_zero
351012,2009,3,21.6,32.1,0.8333333333333334,18.9,25,730.3,False,True,True,False,False,False,2,not_zero
351201,2009,3,34.1,26.1,0.8333333333333334,27.35,69,852.2,False,True,True,True,True,False,4,not_zero
351001,2009,4,80.8,113.8,1.0,25.549999999999997,19,877.8,False,True,True,True,False,False,3,not_zero
351002,2009,4,41.400000000000006,113.8,1.0,42.300000000000004,19,696.4,False,True,True,True,False,False,3,not_zero
351003,2009,4,132.8,108.5,1.0,91.85,0,1266.6,False,True,True,True,False,False,3,not_zero
351004,2009,4,102.5,113.8,1.0,75.65,17,746.1,False,True,True,True,False,False,3,not_zero
351005,2009,4,133.2,108.5,1.0,70.25,14,695.9,False,True,True,True,False,False,3,not_zero
351006,2009,4,143.3,108.5,1.0,63.8,132,401.0,False,True,True,True,True,True,5,not_zero
351007,2009,4,217.5,108.5,1.0,63.35,14,832.1999999999999,False,True,True,True,False,False,3,not_zero
351008,2009,4,114.8,108.5,1.0,55.05,0,929.0,False,True,True,True,False,False,3,not_zero
351009,2009,4,104.2,113.8,1.0,54.0,0,1097.5,False,True,True,True,False,False,3,not_zero
351010,2009,4,100.1,113.8,1.0,61.5,0,1054.8,False,True,True,True,False,False,3,not_zero
351011,2009,4,112.8,109.5,1.0,42.15,9,799.8,False,True,True,True,False,False,3,not_zero
351012,2009,4,28.900000000000002,113.8,1.0,35.0,25,730.3,False,True,True,True,False,False,3,not_zero
351201,2009,4,121.4,108.5,1.0,39.3,12,852.2,False,True,True,True,False,False,3,not_zero
351001,2009,5,135.70000000000002,127.04999999999998,1.0,97.69999999999999,8,877.8,False,True,True,True,False,False,3,not_zero
351002,2009,5,218.4,127.04999999999998,1.0,124.69999999999999,6,696.4,False,True,True,True,False,False,3,not_zero
351003,2009,5,174.6,127.04999999999998,1.0,170.14999999999998,0,1266.6,False,True,True,True,False,False,3,not_zero
351004,2009,5,137.3,127.04999999999998,1.0,145.6,6,746.1,False,True,True,True,False,False,3,not_zero
351005,2009,5,43.5,134.3,1.0,173.60000000000002,14,695.9,False,True,True,True,False,False,3,not_zero
351006,2009,5,51.7,134.3,1.0,160.95,8,401.0,False,True,True,True,False,True,4,not_zero
351007,2009,5,132.89999999999998,128.45000000000002,1.0,166.0,13,832.1999999999999,False,True,True,True,False,False,3,not_zero
351008,2009,5,121.2,134.3,1.0,130.95,0,929.0,False,True,True,True,False,False,3,not_zero
351009,2009,5,173.7,127.04999999999998,1.0,156.35,0,1097.5,False,True,True,True,False,False,3,not_zero
351010,2009,5,179.8,127.04999999999998,1.0,155.25,0,1054.8,False,True,True,True,False,False,3,not_zero
351011,2009,5,69.5,134.3,1.0,93.80000000000001,6,799.8,False,True,True,True,False,False,3,not_zero
351012,2009,5,102.5,134.3,1.0,91.1,6,730.3,False,True,True,True,False,False,3,not_zero
351201,2009,5,115.5,134.3,1.0,125.75,6,852.2,False,True,True,True,False,False,3,not_zero
351001,2009,6,76.0,99.8,1.0,79.6,4,877.8,False,True,True,True,False,False,3,not_zero
351002,2009,6,66.3,99.8,1.0,80.5,5,696.4,False,True,True,True,False,False,3,not_zero
351003,2009,6,132.6,89.19999999999999,1.0,136.2,0,1266.6,False,True,True,True,False,False,3,not_zero
351004,2009,6,88.1,99.8,1.0,97.9,6,746.1,False,True,True,True,False,False,3,not_zero
351005,2009,6,60.7,99.8,1.0,88.1,8,695.9,False,True,True,True,False,False,3,not_zero
351006,2009,6,18.5,99.8,1.0,119.8,11,401.0,False,True,True,True,False,True,4,not_zero
351007,2009,6,90.3,98.69999999999999,1.0,123.05000000000001,6,832.1999999999999,False,True,True,True,False,False,3,not_zero
351008,2009,6,109.7,89.19999999999999,1.0,113.15,0,929.0,False,True,True,True,False,False,3,not_zero
351009,2009,6,113.6,89.19999999999999,1.0,128.0,0,1097.5,False,True,True,True,False,False,3,not_zero
351010,2009,6,109.3,89.19999999999999,1.0,121.65,0,1054.8,False,True,True,True,False,False,3,not_zero
351011,2009,6,112.9,89.19999999999999,1.0,87.15,5,799.8,False,True,True,True,False,False,3,not_zero
351012,2009,6,159.4,89.19999999999999,1.0,73.80000000000001,4,730.3,False,True,True,True,False,False,3,not_zero
351201,2009,6,86.7,99.8,1.0,79.15,4,852.2,False,True,True,True,False,False,3,not_zero
351001,2009,7,127.0,121.3,1.0,80.19999999999999,4,877.8,False,True,True,True,False,False,3,not_zero
351002,2009,7,117.8,125.9,1.0,124.95,5,696.4,False,True,True,True,False,False,3,not_zero
351003,2009,7,174.6,121.3,1.0,197.75,0,1266.6,False,True,True,True,False,False,3,not_zero
351004,2009,7,99.6,125.9,1.0,140.05,5,746.1,False,True,True,True,False,False,3,not_zero
351005,2009,7,155.29999999999998,121.3,1.0,147.7,8,695.9,False,True,True,True,False,False,3,not_zero
351006,2009,7,23.1,125.9,1.0,146.25,13,401.0,False,True,True,True,False,True,4,not_zero
351007,2009,7,105.0,125.9,1.0,150.85000000000002,6,832.1999999999999,False,True,True,True,False,False,3,not_zero
351008,2009,7,168.70000000000002,121.3,1.0,128.2,0,929.0,False,True,True,True,False,False,3,not_zero
351009,2009,7,124.8,122.4,1.0,146.9,0,1097.5,False,True,True,True,False,False,3,not_zero
351010,2009,7,134.3,121.3,1.0,150.65,0,1054.8,False,True,True,True,False,False,3,not_zero
351011,2009,7,210.79999999999998,121.3,1.0,101.30000000000001,5,799.8,False,True,True,True,False,False,3,not_zero
351012,2009,7,93.0,125.9,1.0,91.44999999999999,3,730.3,False,True,True,True,False,False,3,not_zero
351201,2009,7,73.8,125.9,1.0,90.65,4,852.2,False,True,True,True,False,False,3,not_zero
351001,2009,8,48.4,55.099999999999994,1.0,79.15,10,877.8,False,True,True,True,False,False,3,not_zero
351002,2009,8,51.6,53.5,1.0,153.7,12,696.4,False,True,True,True,False,False,3,not_zero
351003,2009,8,130.5,50.0,1.0,239.35000000000002,0,1266.6,False,True,True,True,False,False,3,not_zero
351004,2009,8,41.1,55.099999999999994,1.0,168.60000000000002,12,746.1,False,True,True,True,False,False,3,not_zero
351005,2009,8,29.4,55.099999999999994,1.0,156.39999999999998,25,695.9,False,True,True,True,False,False,3,not_zero
351006,2009,8,34.5,55.099999999999994,1.0,170.7,13,401.0,False,True,True,True,False,True,4,not_zero
351007,2009,8,58.599999999999994,50.0,1.0,167.0,15,832.1999999999999,False,True,True,True,False,False,3,not_zero
351008,2009,8,77.2,50.0,1.0,135.85000000000002,0,929.0,False,True,True,True,False,False,3,not_zero
351009,2009,8,134.0,50.0,1.0,160.95,0,1097.5,False,True,True,True,False,False,3,not_zero
351010,2009,8,114.2,50.0,1.0,166.65,0,1054.8,False,True,True,True,False,False,3,not_zero
351011,2009,8,44.1,55.099999999999994,1.0,82.25,7,799.8,False,True,True,True,False,False,3,not_zero
351012,2009,8,37.7,55.099999999999994,1.0,68.0,9,730.3,False,True,True,True,False,False,3,not_zero
351201,2009,8,142.29999999999998,50.0,1.0,99.7,5,852.2,False,True,True,True,False,False,3,not_zero
351001,2009,9,75.3,102.0,1.0,142.75,6,877.8,False,True,True,True,False,False,3,not_zero
351002,2009,9,96.5,101.25,1.0,155.8,11,696.4,False,True,True,True,False,False,3,not_zero
351003,2009,9,191.8,95.75,1.0,196.35000000000002,0,1266.6,False,True,True,True,False,False,3,not_zero
351004,2009,9,107.5,95.75,1.0,146.35,5,746.1,False,True,True,True,False,False,3,not_zero
351005,2009,9,91.9,102.0,1.0,180.45,22,695.9,False,True,True,True,False,False,3,not_zero
351006,2009,9,30.6,102.0,1.0,198.6,9,401.0,False,True,True,True,False,True,4,not_zero
351007,2009,9,72.7,102.0,1.0,199.7,9,832.1999999999999,False,True,True,True,False,False,3,not_zero
351008,2009,9,135.3,95.75,1.0,152.0,0,929.0,False,True,True,True,False,False,3,not_zero
351009,2009,9,188.5,95.75,1.0,205.9,0,1097.5,False,True,True,True,False,False,3,not_zero
351010,2009,9,179.0,95.75,1.0,201.15,0,1054.8,False,True,True,True,False,False,3,not_zero
351011,2009,9,95.0,102.0,1.0,91.05,5,799.8,False,True,True,True,False,False,3,not_zero
351012,2009,9,198.5,95.75,1.0,92.5,5,730.3,False,True,True,True,False,False,3,not_zero
351201,2009,9,94.0,102.0,1.0,157.25,3,852.2,False,True,True,True,False,False,3,not_zero
351001,2009,10,240.2,122.2,1.0,241.1,5,877.8,False,True,True,True,False,False,3,not_zero
351002,2009,10,95.9,138.9,1.0,107.65,12,696.4,False,True,True,True,False,False,3,not_zero
351003,2009,10,147.8,122.2,1.0,97.2,0,1266.6,False,True,True,True,False,False,3,not_zero
351004,2009,10,160.20000000000002,122.2,1.0,105.9,6,746.1,False,True,True,True,False,False,3,not_zero
351005,2009,10,114.4,138.9,1.0,117.94999999999999,14,695.9,False,True,True,True,False,False,3,not_zero
351006,2009,10,61.0,138.9,1.0,140.7,11,401.0,False,True,True,True,False,True,4,not_zero
351007,2009,10,102.8,138.9,1.0,152.25,12,832.1999999999999,False,True,True,True,False,False,3,not_zero
351008,2009,10,130.0,131.10000000000002,1.0,175.64999999999998,0,929.0,False,True,True,True,False,False,3,not_zero
351009,2009,10,166.8,122.2,1.0,171.9,0,1097.5,False,True,True,True,False,False,3,not_zero
351010,2009,10,154.0,122.2,1.0,150.5,0,1054.8,False,True,True,True,False,False,3,not_zero
351011,2009,10,105.39999999999999,138.9,1.0,179.15,5,799.8,False,True,True,True,False,False,3,not_zero
351012,2009,10,73.8,138.9,1.0,204.25,10,730.3,False,True,True,True,False,False,3,not_zero
351201,2009,10,173.9,122.2,1.0,227.85000000000002,9,852.2,False,True,True,True,False,False,3,not_zero
351001,2009,11,31.9,21.85,0.9166666666666666,48.65,59,877.8,False,True,True,True,True,False,4,not_zero
351002,2009,11,8.3,24.6,0.9166666666666666,25.25,79,696.4,False,True,True,True,True,False,4,not_zero
351003,2009,11,77.6,21.85,0.9166666666666666,45.8,0,1266.6,False,True,True,True,False,False,3,not_zero
351004,2009,11,1.3,24.6,1.0,21.85,61,746.1,False,True,True,True,True,False,4,not_zero
351005,2009,11,22.8,23.65,0.9166666666666666,26.85,14,695.9,False,True,True,True,False,False,3,not_zero
351006,2009,11,38.3,21.85,0.9166666666666666,51.7,53,401.0,False,True,True,True,True,True,5,not_zero
351007,2009,11,20.9,24.6,0.9166666666666666,51.5,37,832.1999999999999,False,True,True,True,False,False,3,not_zero
351008,2009,11,26.4,21.85,0.9166666666666666,84.25,4,929.0,False,True,True,True,False,False,3,not_zero
351009,2009,11,30.3,21.85,0.9166666666666666,64.7,3,1097.5,False,True,True,True,False,False,3,not_zero
351010,2009,11,29.8,21.85,0.9166666666666666,52.55,3,1054.8,False,True,True,True,False,False,3,not_zero
351011,2009,11,17.599999999999998,24.6,0.9166666666666666,129.4,24,799.8,False,True,True,True,False,False,3,not_zero
351012,2009,11,13.899999999999999,24.6,0.9166666666666666,53.4,59,730.3,False,True,True,True,True,False,4,not_zero
351201,2009,11,10.5,24.6,0.9166666666666666,60.9,49,852.2,False,True,True,True,True,False,4,not_zero
351001,2009,12,0.0,4.0,0.5,1.5,59,877.8,True,False,False,False,True,False,1,confirmed_zero
351002,2009,12,0.0,4.0,0.5,0.0,79,696.4,True,False,False,False,True,False,1,confirmed_zero
351003,2009,12,28.9,0.8,0.4166666666666667,3.6500000000000004,2,1266.6,False,False,False,False,False,False,0,not_zero
351004,2009,12,0.0,4.0,0.5,0.0,61,746.1,True,False,False,False,True,False,1,confirmed_zero
351005,2009,12,15.4,0.8,0.4166666666666667,0.0,4,695.9,False,False,False,False,False,False,0,not_zero
351006,2009,12,0.0,4.0,0.5,13.05,53,401.0,True,False,False,False,True,True,2,uncertain
351007,2009,12,25.2,0.8,0.4166666666666667,14.25,37,832.1999999999999,False,False,False,False,False,False,0,not_zero
351008,2009,12,6.4,0.8,0.4166666666666667,11.350000000000001,5,929.0,False,False,False,False,False,False,0,not_zero
351009,2009,12,6.7,0.8,0.4166666666666667,21.85,5,1097.5,False,False,False,True,False,False,1,not_zero
351010,2009,12,7.1,0.8,0.4166666666666667,16.6,5,1054.8,False,False,False,False,False,False,0,not_zero
351011,2009,12,1.6,3.2,0.5,2.7,24,799.8,False,False,False,False,False,False,0,not_zero
351012,2009,12,0.0,4.0,0.5,2.55,59,730.3,True,False,False,False,True,False,1,confirmed_zero
351201,2009,12,0.0,4.0,0.5,0.65,49,852.2,True,False,False,False,True,False,1,confirmed_zero
351001,2010,1,79.9,27.1,0.9166666666666666,0.7000000000000001,59,1188.6,False,True,True,False,True,False,3,not_zero
351002,2010,1,16.7,28.6,0.9166666666666666,0.0,79,805.6,False,True,True,False,True,False,3,not_zero
351003,2010,1,50.699999999999996,27.1,0.9166666666666666,1.7,1,1411.9,False,True,True,False,False,False,2,not_zero
351004,2010,1,24.1,28.6,0.9166666666666666,0.0,61,800.7,False,True,True,False,True,False,3,not_zero
351005,2010,1,39.1,27.1,0.9166666666666666,1.2,4,863.0,False,True,True,False,False,False,2,not_zero
351006,2010,1,30.0,27.1,0.9166666666666666,6.35,53,812.9,False,True,True,False,True,False,3,not_zero
351007,2010,1,51.2,27.1,0.9166666666666666,7.35,33,897.0,False,True,True,False,False,False,2,not_zero
351008,2010,1,26.7,28.6,0.9166666666666666,7.8,5,942.8000000000001,False,True,True,False,False,False,2,not_zero
351009,2010,1,27.5,28.2,0.9166666666666666,9.7,4,1196.4,False,True,True,False,False,False,2,not_zero
351010,2010,1,29.7,27.1,0.9166666666666666,8.05,4,1146.9,False,True,True,False,False,False,2,not_zero
351011,2010,1,20.4,28.6,0.9166666666666666,5.2,27,731.0,False,True,True,False,False,False,2,not_zero
351012,2010,1,24.900000000000002,28.6,0.9166666666666666,2.1,59,875.5,False,True,True,False,True,False,3,not_zero
351201,2010,1,4.3,28.6,1.0,3.3,49,965.1,False,True,True,False,True,False,3,not_zero
351001,2010,2,10.0,5.6,0.5,0.6,26,1188.6,False,False,False,False,False,False,0,not_zero
351002,2010,2,4.7,7.1,0.5833333333333334,0.05,31,805.6,False,False,False,False,False,False,0,not_zero
351003,2010,2,9.1,5.6,0.5,2.3499999999999996,4,1411.9,False,False,False,False,False,False,0,not_zero
351004,2010,2,3.7,7.1,0.5833333333333334,1.1,32,800.7,False,False,False,False,False,False,0,not_zero
351005,2010,2,6.5,6.2,0.5,2.1,6,863.0,False,False,False,False,False,False,0,not_zero
351006,2010,2,0.0,7.1,0.5833333333333334,8.4,45,812.9,True,False,False,False,True,False,1,uncertain
351007,2010,2,9.4,5.6,0.5,10.75,33,897.0,False,False,False,False,False,False,0,not_zero
351008,2010,2,4.0,7.1,0.5833333333333334,13.3,9,942.8000000000001,False,False,False,False,False,False,0,not_zero
351009,2010,2,8.5,5.6,0.5,9.8,4,1196.4,False,False,False,False,False,False,0,not_zero
351010,2010,2,7.7,5.6,0.5,10.05,4,1146.9,False,False,False,False,False,False,0,not_zero
351011,2010,2,0.2,7.1,0.5833333333333334,19.75,27,731.0,False,False,False,False,False,False,0,not_zero
351012,2010,2,0.0,7.1,0.5833333333333334,1.5,44,875.5,True,False,False,False,False,False,0,confirmed_zero
351201,2010,2,12.1,5.6,0.5,2.3,26,965.1,False,False,False,False,False,False,0,not_zero
351001,2010,3,9.399999999999999,71.65,1.0,12.4,21,1188.6,False,True,True,False,False,False,2,not_zero
351002,2010,3,78.6,63.1,1.0,6.4,29,805.6,False,True,True,False,False,False,2,not_zero
351003,2010,3,52.6,71.65,1.0,28.25,7,1411.9,False,True,True,True,False,False,3,not_zero
351004,2010,3,100.4,63.1,1.0,16.45,29,800.7,False,True,True,False,False,False,2,not_zero
351005,2010,3,76.9,63.1,1.0,13.25,7,863.0,False,True,True,False,False,False,2,not_zero
351006,2010,3,66.4,68.35,1.0,25.85,45,812.9,False,True,True,True,True,False,4,not_zero
351007,2010,3,154.0,63.1,1.0,28.0,27,897.0,False,True,True,True,False,False,3,not_zero
351008,2010,3,83.7,63.1,1.0,36.75,7,942.8000000000001,False,True,True,True,False,False,3,not_zero
351009,2010,3,24.400000000000002,71.65,1.0,28.75,7,1196.4,False,True,True,True,False,False,3,not_zero
351010,2010,3,41.2,71.65,1.0,29.35,7,1146.9,False,True,True,True,False,False,3,not_zero
351011,2010,3,110.60000000000001,63.1,1.0,36.7,20,731.0,False,True,True,True,False,False,3,not_zero
351012,2010,3,8.100000000000001,71.65,1.0,18.9,44,875.5,False,True,True,False,False,False,2,not_zero
351201,2010,3,59.8,71.65,1.0,27.35,24,965.1,False,True,True,True,False,False,3,not_zero
351001,2010,4,23.6,18.299999999999997,0.6666666666666666,25.549999999999997,21,1188.6,False,False,False,True,False,False,1,not_zero
351002,2010,4,0.7,21.0,0.75,42.300000000000004,24,805.6,False,True,False,True,False,False,2,not_zero
351003,2010,4,34.6,18.299999999999997,0.6666666666666666,91.85,0,1411.9,False,False,False,True,False,False,1,not_zero
351004,2010,4,18.2,21.0,0.6666666666666666,75.65,20,800.7,False,True,False,True,False,False,2,not_zero
351005,2010,4,18.4,20.9,0.6666666666666666,70.25,1,863.0,False,True,False,True,False,False,2,not_zero
351006,2010,4,1.9,21.0,0.75,63.8,15,812.9,False,True,False,True,False,False,2,not_zero
351007,2010,4,4.5,21.0,0.75,63.35,27,897.0,False,True,False,True,False,False,2,not_zero
351008,2010,4,17.0,21.0,0.6666666666666666,55.05,2,942.8000000000001,False,True,False,True,False,False,2,not_zero
351009,2010,4,33.4,18.299999999999997,0.6666666666666666,54.0,1,1196.4,False,False,False,True,False,False,1,not_zero
351010,2010,4,28.6,18.299999999999997,0.6666666666666666,61.5,1,1146.9,False,False,False,True,False,False,1,not_zero
351011,2010,4,4.5,21.0,0.75,42.15,20,731.0,False,True,False,True,False,False,2,not_zero
351012,2010,4,43.5,18.299999999999997,0.6666666666666666,35.0,21,875.5,False,False,False,True,False,False,1,not_zero
351201,2010,4,34.2,18.299999999999997,0.6666666666666666,39.3,14,965.1,False,False,False,True,False,False,1,not_zero
351001,2010,5,90.6,54.5,1.0,97.69999999999999,12,1188.6,False,True,True,True,False,False,3,not_zero
351002,2010,5,59.4,54.5,1.0,124.69999999999999,24,805.6,False,True,True,True,False,False,3,not_zero
351003,2010,5,109.4,54.5,1.0,170.14999999999998,0,1411.9,False,True,True,True,False,False,3,not_zero
351004,2010,5,55.7,56.349999999999994,1.0,145.6,13,800.7,False,True,True,True,False,False,3,not_zero
351005,2010,5,61.4,54.5,1.0,173.60000000000002,0,863.0,False,True,True,True,False,False,3,not_zero
351006,2010,5,12.9,57.55,1.0,160.95,14,812.9,False,True,True,True,False,False,3,not_zero
351007,2010,5,48.2,57.55,1.0,166.0,8,897.0,False,True,True,True,False,False,3,not_zero
351008,2010,5,53.3,57.55,1.0,130.95,0,942.8000000000001,False,True,True,True,False,False,3,not_zero
351009,2010,5,86.9,54.5,1.0,156.35,0,1196.4,False,True,True,True,False,False,3,not_zero
351010,2010,5,83.9,54.5,1.0,155.25,0,1146.9,False,True,True,True,False,False,3,not_zero
351011,2010,5,23.8,57.55,1.0,93.80000000000001,16,731.0,False,True,True,True,False,False,3,not_zero
351012,2010,5,29.4,57.55,1.0,91.1,7,875.5,False,True,True,True,False,False,3,not_zero
