source_type,season_type,metric,model,grid_signature,phase,n_phase,n_neutral,phase_mean,neutral_mean,response_absolute,response_pct,eligible
QDM,HOT_DRY,wet_day_frequency_pct,ACCESS-ESM1-5,grid_4c2bd7de50b3b1f5,LA_NINA,8,12,21.132596685082873,18.784530386740332,2.348066298342541,12.499999999999998,True
QDM,HOT_DRY,wet_day_frequency_pct,ACCESS-ESM1-5,grid_91a222defd5ca790,LA_NINA,8,12,11.291436464088399,10.220994475138124,1.0704419889502752,10.472972972972961,True
QDM,HOT_DRY,wet_day_frequency_pct,CESM2,grid_07764f63e0a851cb,LA_NINA,11,5,16.976393771973886,15.248618784530388,1.7277749874434978,11.330698287220038,True
QDM,HOT_DRY,wet_day_frequency_pct,CESM2,grid_75b745206e31761f,LA_NINA,11,5,22.275238573581117,16.408839779005525,5.866398794575591,35.75145393327212,True
QDM,HOT_DRY,wet_day_frequency_pct,CESM2,grid_a881af875d124648,LA_NINA,11,5,12.481165243596184,9.226519337016574,3.2546459065796096,35.274904735982595,True
QDM,HOT_DRY,wet_day_frequency_pct,CanESM5,grid_a0c557522bffc319,LA_NINA,5,9,13.480662983425415,11.172498465316146,2.308164518109269,20.65934065934065,True
QDM,HOT_DRY,wet_day_frequency_pct,EC-Earth3,grid_9303f05137547d56,LA_NINA,10,11,19.171270718232044,22.501255650426923,-3.329984932194879,-14.799107142857151,True
QDM,HOT_DRY,wet_day_frequency_pct,EC-Earth3,grid_9da29437bf4e821a,LA_NINA,10,11,18.839779005524864,23.204419889502763,-4.3646408839778985,-18.8095238095238,True
QDM,HOT_DRY,wet_day_frequency_pct,EC-Earth3,grid_a66ff45ee66c4de6,LA_NINA,10,11,10.552486187845304,13.108990457056757,-2.5565042692114535,-19.501915708812273,True
QDM,HOT_DRY,wet_day_frequency_pct,EC-Earth3,grid_dc4d6a079af8a48b,LA_NINA,10,11,13.370165745856355,17.353088900050224,-3.9829231541938697,-22.952243125904474,True
QDM,HOT_DRY,wet_day_frequency_pct,EC-Earth3,grid_e28e705640008453,LA_NINA,10,11,7.430939226519338,10.572576594676043,-3.1416373681567054,-29.714964370546316,True
QDM,HOT_DRY,wet_day_frequency_pct,FGOALS-g3,grid_55d8abe4f8a2fad6,LA_NINA,11,6,12.104470115519842,11.51012891344383,0.594341202076011,5.163636363636384,True
QDM,HOT_DRY,wet_day_frequency_pct,FGOALS-g3,grid_bec124c723ff4cc0,LA_NINA,11,6,21.145153189352087,19.88950276243094,1.2556504269211466,6.31313131313132,True
QDM,HOT_DRY,wet_day_frequency_pct,MIROC6,grid_646dc39f1698cf7c,LA_NINA,12,5,24.30939226519337,17.34806629834254,6.961325966850829,40.127388535031855,True
QDM,HOT_DRY,wet_day_frequency_pct,MIROC6,grid_e76c7caef96c7398,LA_NINA,12,5,14.479742173112342,9.116022099447514,5.363720073664828,58.83838383838386,True
QDM,HOT_DRY,wet_day_frequency_pct,MRI-ESM2-0,grid_6cf183365c07226e,LA_NINA,15,4,20.736648250460405,20.027624309392266,0.7090239410681392,3.540229885057467,True
QDM,HOT_DRY,wet_day_frequency_pct,MRI-ESM2-0,grid_734a0a607f8697f4,LA_NINA,15,4,12.854511970534073,10.359116022099448,2.4953959484346253,24.088888888888917,True
QDM,HOT_DRY,wet_day_frequency_pct,MRI-ESM2-0,grid_f7737890dbe1030c,LA_NINA,15,4,20.441988950276247,19.88950276243094,0.5524861878453073,2.777777777777795,True
QDM,HOT_DRY,Rx1day,ACCESS-ESM1-5,grid_4c2bd7de50b3b1f5,EL_NINO,10,12,40.02633139198362,63.055832287696205,-23.029500895712587,-36.52239620062271,True
QDM,HOT_DRY,Rx1day,ACCESS-ESM1-5,grid_91a222defd5ca790,EL_NINO,10,12,42.68462466634145,73.48049339583547,-30.795868729494018,-41.91026394392635,True
QDM,HOT_DRY,Rx1day,CESM2,grid_07764f63e0a851cb,EL_NINO,14,5,42.49815291340845,29.63137238483638,12.866780528572068,43.422830240412836,True
QDM,HOT_DRY,Rx1day,CESM2,grid_75b745206e31761f,EL_NINO,14,5,44.76955070238899,57.486967910727664,-12.717417208338674,-22.122261219425827,True
QDM,HOT_DRY,Rx1day,CESM2,grid_a881af875d124648,EL_NINO,14,5,47.40115214684657,48.402809369516554,-1.0016572226699836,-2.069419597162503,True
QDM,HOT_DRY,Rx1day,CanESM5,grid_a0c557522bffc319,EL_NINO,6,9,52.99473450905924,32.627451781867826,20.367282727191416,62.42376163286586,True
QDM,HOT_DRY,Rx1day,EC-Earth3,grid_9303f05137547d56,EL_NINO,9,11,49.99638951509016,56.45025337154127,-6.453863856451115,-11.43283416989011,True
QDM,HOT_DRY,Rx1day,EC-Earth3,grid_9da29437bf4e821a,EL_NINO,9,11,33.51276499258532,41.41607886589557,-7.903313873310253,-19.08271881290603,True
QDM,HOT_DRY,Rx1day,EC-Earth3,grid_a66ff45ee66c4de6,EL_NINO,9,11,55.534180965661434,65.937154433132,-10.40297346747056,-15.777104057501292,True
QDM,HOT_DRY,Rx1day,EC-Earth3,grid_dc4d6a079af8a48b,EL_NINO,9,11,47.529033056476095,96.9494053081162,-49.4203722516401,-50.97542588794285,True
QDM,HOT_DRY,Rx1day,EC-Earth3,grid_e28e705640008453,EL_NINO,9,11,41.136076947558685,62.0728358337542,-20.936758886195513,-33.7293416757519,True
QDM,HOT_DRY,Rx1day,FGOALS-g3,grid_55d8abe4f8a2fad6,EL_NINO,13,6,69.6002565761329,41.97549204635449,27.624764529778417,65.8116514733687,True
QDM,HOT_DRY,Rx1day,FGOALS-g3,grid_bec124c723ff4cc0,EL_NINO,13,6,65.56460490753179,52.72192073854544,12.842684168986345,24.35928734970566,True
QDM,HOT_DRY,Rx1day,MIROC6,grid_646dc39f1698cf7c,EL_NINO,11,5,40.13926666252386,31.449228798178666,8.690037864345193,27.631958545350603,True
QDM,HOT_DRY,Rx1day,MIROC6,grid_e76c7caef96c7398,EL_NINO,11,5,50.971808502517085,29.104716443739868,21.867092058777217,75.13246899706733,True
QDM,HOT_DRY,Rx1day,MRI-ESM2-0,grid_6cf183365c07226e,EL_NINO,12,4,40.7141441513993,85.4351066272982,-44.720962475898894,-52.344948395733226,True
QDM,HOT_DRY,Rx1day,MRI-ESM2-0,grid_734a0a607f8697f4,EL_NINO,12,4,50.91000341415562,105.745108730339,-54.83510531618338,-51.85592598520901,True
QDM,HOT_DRY,Rx1day,MRI-ESM2-0,grid_f7737890dbe1030c,EL_NINO,12,4,51.201886346317046,105.85876606916243,-54.65687972284538,-51.631888177437766,True
QDM,HOT_DRY,Rx1day,ACCESS-ESM1-5,grid_4c2bd7de50b3b1f5,LA_NINA,8,12,33.82132979843816,63.055832287696205,-29.23450248925805,-46.36288417520807,True
QDM,HOT_DRY,Rx1day,ACCESS-ESM1-5,grid_91a222defd5ca790,LA_NINA,8,12,38.82897502175565,73.48049339583547,-34.651518374079814,-47.15743835226303,True
QDM,HOT_DRY,Rx1day,CESM2,grid_07764f63e0a851cb,LA_NINA,11,5,47.29246604071841,29.63137238483638,17.66109365588203,59.60268537855491,True
QDM,HOT_DRY,Rx1day,CESM2,grid_75b745206e31761f,LA_NINA,11,5,46.623174644482134,57.486967910727664,-10.86379326624553,-18.897836607274314,True
QDM,HOT_DRY,Rx1day,CESM2,grid_a881af875d124648,LA_NINA,11,5,59.520017090250036,48.402809369516554,11.117207720733482,22.968104259946017,True
QDM,HOT_DRY,Rx1day,CanESM5,grid_a0c557522bffc319,LA_NINA,5,9,47.70535034669636,32.627451781867826,15.077898564828537,46.21230816808021,True
QDM,HOT_DRY,Rx1day,EC-Earth3,grid_9303f05137547d56,LA_NINA,10,11,44.58152865026873,56.45025337154127,-11.868724721272542,-21.025104428062708,True
QDM,HOT_DRY,Rx1day,EC-Earth3,grid_9da29437bf4e821a,LA_NINA,10,11,29.242316915608598,41.41607886589557,-12.173761950286973,-29.393806182631074,True
QDM,HOT_DRY,Rx1day,EC-Earth3,grid_a66ff45ee66c4de6,LA_NINA,10,11,65.165002549459,65.937154433132,-0.7721518836729899,-1.1710421693372324,True
QDM,HOT_DRY,Rx1day,EC-Earth3,grid_dc4d6a079af8a48b,LA_NINA,10,11,46.118994286502,96.9494053081162,-50.830411021614196,-52.42983271539355,True
QDM,HOT_DRY,Rx1day,EC-Earth3,grid_e28e705640008453,LA_NINA,10,11,51.21690010288252,62.0728358337542,-10.855935730871678,-17.48902814742741,True
QDM,HOT_DRY,Rx1day,FGOALS-g3,grid_55d8abe4f8a2fad6,LA_NINA,11,6,80.3158384243298,41.97549204635449,38.34034637797531,91.3398378645215,True
QDM,HOT_DRY,Rx1day,FGOALS-g3,grid_bec124c723ff4cc0,LA_NINA,11,6,96.10185458131969,52.72192073854544,43.37993384277424,82.28064007360568,True
QDM,HOT_DRY,Rx1day,MIROC6,grid_646dc39f1698cf7c,LA_NINA,12,5,52.084089823492974,31.449228798178666,20.634861025314308,65.61324971666505,True
QDM,HOT_DRY,Rx1day,MIROC6,grid_e76c7caef96c7398,LA_NINA,12,5,60.68843784511041,29.104716443739868,31.58372140137054,108.51753688245907,True
QDM,HOT_DRY,Rx1day,MRI-ESM2-0,grid_6cf183365c07226e,LA_NINA,15,4,38.99419425470174,85.4351066272982,-46.44091237259646,-54.35811366771055,True
QDM,HOT_DRY,Rx1day,MRI-ESM2-0,grid_734a0a607f8697f4,LA_NINA,15,4,47.38885584371199,105.745108730339,-58.35625288662701,-55.18577037491305,True
QDM,HOT_DRY,Rx1day,MRI-ESM2-0,grid_f7737890dbe1030c,LA_NINA,15,4,50.21462896015472,105.85876606916243,-55.64413710900771,-52.56450568548364,True
QDM,HOT_DRY,CDD,ACCESS-ESM1-5,grid_4c2bd7de50b3b1f5,EL_NINO,10,12,51.6,43.0,8.600000000000001,20.000000000000004,True
QDM,HOT_DRY,CDD,ACCESS-ESM1-5,grid_91a222defd5ca790,EL_NINO,10,12,62.6,58.75,3.8500000000000014,6.553191489361704,True
QDM,HOT_DRY,CDD,CESM2,grid_07764f63e0a851cb,EL_NINO,14,5,49.07142857142857,50.0,-0.9285714285714306,-1.8571428571428612,True
QDM,HOT_DRY,CDD,CESM2,grid_75b745206e31761f,EL_NINO,14,5,39.107142857142854,48.9,-9.792857142857144,-20.026292725679234,True
QDM,HOT_DRY,CDD,CESM2,grid_a881af875d124648,EL_NINO,14,5,70.28571428571429,54.2,16.08571428571429,29.678439641539278,True
QDM,HOT_DRY,CDD,CanESM5,grid_a0c557522bffc319,EL_NINO,6,9,68.33333333333333,65.11111111111111,3.2222222222222143,4.948805460750841,True
QDM,HOT_DRY,CDD,EC-Earth3,grid_9303f05137547d56,EL_NINO,9,11,37.333333333333336,35.54545454545455,1.787878787878789,5.029838022165391,True
QDM,HOT_DRY,CDD,EC-Earth3,grid_9da29437bf4e821a,EL_NINO,9,11,36.44444444444444,34.0,2.444444444444443,7.1895424836601265,True
QDM,HOT_DRY,CDD,EC-Earth3,grid_a66ff45ee66c4de6,EL_NINO,9,11,61.22222222222222,61.27272727272727,-0.05050505050505194,-0.08242664029014411,True
QDM,HOT_DRY,CDD,EC-Earth3,grid_dc4d6a079af8a48b,EL_NINO,9,11,49.94444444444444,46.13636363636363,3.8080808080808097,8.253968253968258,True
QDM,HOT_DRY,CDD,EC-Earth3,grid_e28e705640008453,EL_NINO,9,11,82.83333333333333,61.54545454545455,21.287878787878782,34.588872476612494,True
QDM,HOT_DRY,CDD,FGOALS-g3,grid_55d8abe4f8a2fad6,EL_NINO,13,6,63.69230769230769,54.666666666666664,9.025641025641029,16.510318949343347,True
QDM,HOT_DRY,CDD,FGOALS-g3,grid_bec124c723ff4cc0,EL_NINO,13,6,47.07692307692308,33.0,14.07692307692308,42.65734265734267,True
QDM,HOT_DRY,CDD,MIROC6,grid_646dc39f1698cf7c,EL_NINO,11,5,53.90909090909091,36.8,17.10909090909091,46.492094861660085,True
QDM,HOT_DRY,CDD,MIROC6,grid_e76c7caef96c7398,EL_NINO,11,5,61.09090909090909,71.3,-10.209090909090904,-14.318500573760033,True
QDM,HOT_DRY,CDD,MRI-ESM2-0,grid_6cf183365c07226e,EL_NINO,12,4,47.166666666666664,41.5,5.666666666666664,13.654618473895576,True
QDM,HOT_DRY,CDD,MRI-ESM2-0,grid_734a0a607f8697f4,EL_NINO,12,4,58.0,49.75,8.25,16.582914572864322,True
QDM,HOT_DRY,CDD,MRI-ESM2-0,grid_f7737890dbe1030c,EL_NINO,12,4,36.166666666666664,41.0,-4.833333333333336,-11.788617886178868,True
QDM,HOT_DRY,CDD,ACCESS-ESM1-5,grid_4c2bd7de50b3b1f5,LA_NINA,8,12,37.125,43.0,-5.875,-13.662790697674419,True
QDM,HOT_DRY,CDD,ACCESS-ESM1-5,grid_91a222defd5ca790,LA_NINA,8,12,52.5625,58.75,-6.1875,-10.53191489361702,True
QDM,HOT_DRY,CDD,CESM2,grid_07764f63e0a851cb,LA_NINA,11,5,46.90909090909091,50.0,-3.0909090909090935,-6.181818181818187,True
QDM,HOT_DRY,CDD,CESM2,grid_75b745206e31761f,LA_NINA,11,5,49.31818181818182,48.9,0.41818181818182154,0.8551775422941136,True
QDM,HOT_DRY,CDD,CESM2,grid_a881af875d124648,LA_NINA,11,5,54.5,54.2,0.29999999999999716,0.5535055350553453,True
QDM,HOT_DRY,CDD,CanESM5,grid_a0c557522bffc319,LA_NINA,5,9,53.0,65.11111111111111,-12.111111111111114,-18.600682593856657,True
QDM,HOT_DRY,CDD,EC-Earth3,grid_9303f05137547d56,LA_NINA,10,11,48.0,35.54545454545455,12.454545454545453,35.03836317135549,True
QDM,HOT_DRY,CDD,EC-Earth3,grid_9da29437bf4e821a,LA_NINA,10,11,37.5,34.0,3.5,10.294117647058824,True
QDM,HOT_DRY,CDD,EC-Earth3,grid_a66ff45ee66c4de6,LA_NINA,10,11,61.6,61.27272727272727,0.32727272727272805,0.5341246290801199,True
QDM,HOT_DRY,CDD,EC-Earth3,grid_dc4d6a079af8a48b,LA_NINA,10,11,61.3,46.13636363636363,15.163636363636364,32.86699507389163,True
QDM,HOT_DRY,CDD,EC-Earth3,grid_e28e705640008453,LA_NINA,10,11,92.1,61.54545454545455,30.554545454545448,49.645494830132925,True
QDM,HOT_DRY,CDD,FGOALS-g3,grid_55d8abe4f8a2fad6,LA_NINA,11,6,53.22727272727273,54.666666666666664,-1.4393939393939377,-2.633037694013301,True
QDM,HOT_DRY,CDD,FGOALS-g3,grid_bec124c723ff4cc0,LA_NINA,11,6,44.0,33.0,11.0,33.333333333333336,True
QDM,HOT_DRY,CDD,MIROC6,grid_646dc39f1698cf7c,LA_NINA,12,5,39.583333333333336,36.8,2.7833333333333385,7.563405797101463,True
QDM,HOT_DRY,CDD,MIROC6,grid_e76c7caef96c7398,LA_NINA,12,5,52.041666666666664,71.3,-19.258333333333333,-27.01028517999065,True
QDM,HOT_DRY,CDD,MRI-ESM2-0,grid_6cf183365c07226e,LA_NINA,15,4,43.666666666666664,41.5,2.1666666666666643,5.22088353413654,True
QDM,HOT_DRY,CDD,MRI-ESM2-0,grid_734a0a607f8697f4,LA_NINA,15,4,54.86666666666667,49.75,5.116666666666667,10.284757118927974,True
QDM,HOT_DRY,CDD,MRI-ESM2-0,grid_f7737890dbe1030c,LA_NINA,15,4,43.6,41.0,2.6000000000000014,6.341463414634149,True
