Scenario,Station,Index,n_models_available,n_sig_increasing,n_sig_decreasing,n_non_sig,median_sen_slope,median_Z,median_p_descriptive_only,sign_agreement_pct,sig_agreement_pct
SSP2-4.5,351009,R50mm,7,1,1,5,0.0,0.42144864483133077,0.17958671621442068,100.0,71.42857142857143
SSP2-4.5,351009,R95p,7,1,1,5,-0.7762499999999974,-0.26690446536922174,0.22291172077843646,57.142857142857146,71.42857142857143
SSP2-4.5,351009,R99p,7,1,1,5,0.9243749999999995,0.7149853856156981,0.3869816588014312,71.42857142857143,71.42857142857143
SSP2-4.5,351009,Rx1day,7,2,1,4,0.1300000000000001,0.8074434729108155,0.07485389654866803,71.42857142857143,57.142857142857146
SSP2-4.5,351009,Rx5day,7,3,1,3,0.49071428571428505,1.565703573370948,0.004070743330551238,71.42857142857143,42.857142857142854
SSP2-4.5,351009,SDII,7,1,1,5,-0.014599959200326423,-0.47668236317347285,0.18682101465357437,57.142857142857146,71.42857142857143
SSP2-4.5,351010,CDD,7,2,3,2,-0.15789473684210525,-1.5837386703143477,0.021912752508229494,57.142857142857146,42.857142857142854
SSP2-4.5,351010,CWD,7,2,4,1,-0.08333333333333333,-2.919545112617874,0.0004519905497073303,57.142857142857146,57.142857142857146
SSP2-4.5,351010,PRCPTOT,7,1,2,4,-1.1433333333333275,-0.4402193295026184,0.12119778757613524,57.142857142857146,57.142857142857146
SSP2-4.5,351010,R10mm,7,2,3,2,-0.16666666666666666,-1.7472655946359785,0.021835898398636998,57.142857142857146,42.857142857142854
SSP2-4.5,351010,R20mm,7,1,2,4,0.0,0.27119975406097196,0.47870244616930957,57.142857142857146,57.142857142857146
SSP2-4.5,351010,R50mm,7,0,1,6,0.0,0.20137109132012695,0.4354842873146425,100.0,85.71428571428571
SSP2-4.5,351010,R95p,7,1,2,4,0.48249999999999815,0.27542220195387596,0.24174174745171484,57.142857142857146,57.142857142857146
SSP2-4.5,351010,R99p,7,1,2,4,0.7576470588235324,0.9985155261972958,0.11735288790715404,57.142857142857146,57.142857142857146
SSP2-4.5,351010,Rx1day,7,2,2,3,0.3463636363636366,0.8799013544954876,0.006723996389392098,57.142857142857146,42.857142857142854
SSP2-4.5,351010,Rx5day,7,4,2,1,0.9833333333333343,2.159927854989517,0.012287623519493219,71.42857142857143,57.142857142857146
SSP2-4.5,351010,SDII,7,1,2,4,0.004870029455081059,0.24396347112523115,0.44138210893247865,57.142857142857146,57.142857142857146
SSP2-4.5,351011,CDD,7,0,2,5,-0.0625,-1.3515995665506046,0.17650344906782356,71.42857142857143,71.42857142857143
SSP2-4.5,351011,CWD,7,2,2,3,-0.09090909090909091,-1.4200929954581243,0.03939596616771745,71.42857142857143,42.857142857142854
SSP2-4.5,351011,PRCPTOT,7,2,1,4,-1.5974999999999682,-0.7299389194459417,0.0814361507098195,57.142857142857146,57.142857142857146
SSP2-4.5,351011,R10mm,7,2,3,2,-0.11764705882352941,-1.8884337424106166,0.005863224097939201,57.142857142857146,42.857142857142854
SSP2-4.5,351011,R20mm,7,2,1,4,0.0,0.5892106890120278,0.4192290487398047,57.142857142857146,57.142857142857146
SSP2-4.5,351011,R50mm,7,2,1,4,0.0,1.02555376605597,0.06397010854113148,100.0,57.142857142857146
SSP2-4.5,351011,R95p,7,2,0,5,0.0,0.7604085228302724,0.10757296698601594,100.0,71.42857142857143
SSP2-4.5,351011,R99p,7,0,0,7,0.0,0.0,1.0,100.0,100.0
SSP2-4.5,351011,Rx1day,7,1,2,4,0.14476190476190473,1.2275389828912369,0.0971961840144609,71.42857142857143,57.142857142857146
SSP2-4.5,351011,Rx5day,7,2,1,4,0.35681818181818287,1.1131097593156765,0.19790229735954779,57.142857142857146,57.142857142857146
SSP2-4.5,351011,SDII,7,3,2,2,-0.0039219355620155215,-0.6098927860607006,0.014142040886167767,57.142857142857146,42.857142857142854
SSP2-4.5,351012,CDD,7,1,2,4,-0.23076923076923078,-0.9193462521579194,0.11798283286402883,71.42857142857143,57.142857142857146
SSP2-4.5,351012,CWD,7,1,4,2,-0.07692307692307693,-3.1727850342844546,0.0015098427106874164,57.142857142857146,57.142857142857146
SSP2-4.5,351012,PRCPTOT,7,1,3,3,-8.22199999999998,-1.9138883596437155,0.049695644318720734,57.142857142857146,42.857142857142854
SSP2-4.5,351012,R10mm,7,1,3,3,-0.2857142857142857,-1.8621735993799886,3.0392315785065706e-05,57.142857142857146,42.857142857142854
SSP2-4.5,351012,R20mm,7,1,3,3,-0.16,-1.3935347338173998,0.00019007544942356165,57.142857142857146,42.857142857142854
SSP2-4.5,351012,R50mm,7,0,2,5,0.0,-1.0422348983017282,0.29730278690868894,71.42857142857143,71.42857142857143
SSP2-4.5,351012,R95p,7,1,3,3,-2.8889999999999985,-1.9467800783023852,0.0358474454734663,57.142857142857146,42.857142857142854
SSP2-4.5,351012,R99p,7,0,1,6,0.0,0.6476799004770468,0.25676211063780763,100.0,85.71428571428571
SSP2-4.5,351012,Rx1day,7,1,1,5,0.1740000000000009,0.5266903685864354,0.2559286367186856,57.142857142857146,71.42857142857143
SSP2-4.5,351012,Rx5day,7,1,1,5,-0.5245454545454542,-0.9631068580923768,0.08408202303002067,57.142857142857146,71.42857142857143
SSP2-4.5,351012,SDII,7,1,2,4,-0.0446025280898879,-1.5145943727628994,0.06636762106144115,57.142857142857146,57.142857142857146
SSP2-4.5,351201,CDD,7,1,2,4,-0.25,-1.5136235440595698,0.05140185266399907,85.71428571428571,57.142857142857146
SSP2-4.5,351201,CWD,7,1,4,2,-0.043478260869565216,-2.096580371341659,0.004249291777728349,57.142857142857146,57.142857142857146
SSP2-4.5,351201,PRCPTOT,7,1,1,5,-4.158124999999998,-1.1619838457457643,0.10488316937428432,57.142857142857146,71.42857142857143
SSP2-4.5,351201,R10mm,7,1,3,3,-0.2222222222222222,-1.7763617872782516,0.012237734209633186,57.142857142857146,42.857142857142854
SSP2-4.5,351201,R20mm,7,0,2,5,0.0,-0.22721606485974746,0.1249637323490802,42.857142857142854,71.42857142857143
SSP2-4.5,351201,R50mm,7,1,1,5,0.0,-0.22742938562872933,0.1093517394818893,57.142857142857146,71.42857142857143
SSP2-4.5,351201,R95p,7,1,1,5,-1.0407142857142853,-0.3154316516394362,0.09414594205594752,71.42857142857143,71.42857142857143
SSP2-4.5,351201,R99p,7,0,2,5,0.0,-0.5315466388877463,0.4857551259030837,71.42857142857143,71.42857142857143
SSP2-4.5,351201,Rx1day,7,0,3,4,-0.060555555555555744,0.0,0.2763407394271298,57.142857142857146,57.142857142857146
SSP2-4.5,351201,Rx5day,7,1,1,5,-0.7764705882352935,-0.8384978322473934,0.21288859071041744,71.42857142857143,71.42857142857143
SSP2-4.5,351201,SDII,7,1,2,4,-0.029466778090546746,-0.9742513363455757,0.17656531972374812,57.142857142857146,57.142857142857146
SSP5-8.5,351001,CDD,7,3,0,4,0.26666666666666666,1.8855182858399644,0.0593598980382611,71.42857142857143,57.142857142857146
