model,station,scenario,window,index,raw_change_pct,method,bc_change_pct,S_mod,S_bc,PE_pct
ACCESS-ESM1-5,351005,ssp245,Near,Rx5day,41.82126233872263,qm,12.788947029525026,1.4182126233872263,1.1278894702952502,-20.471059720126803
ACCESS-ESM1-5,351005,ssp245,Near,SDII,11.101190255506154,qm,7.627150451953795,1.1110119025550615,1.076271504519538,-3.126915018248593
ACCESS-ESM1-5,351005,ssp245,Near,q50,1.836909663941652,qm,1.4075811124687625,1.0183690966394163,1.0140758111246877,-0.4215844264026223
ACCESS-ESM1-5,351005,ssp245,Near,q90,4.855592823305915,qm,9.187315403672123,1.0485559282330592,1.0918731540367212,4.131131648519378
ACCESS-ESM1-5,351005,ssp245,Near,q95,13.149502788202616,qm,15.13781955111301,1.1314950278820262,1.1513781955111302,1.7572474592594602
ACCESS-ESM1-5,351005,ssp245,Near,q99,49.529161964556415,qm,18.01035907826524,1.495291619645564,1.1801035907826525,-21.078699614301463
ACCESS-ESM1-5,351005,ssp245,Near,wet_day_pct,3.037636007424769,qm,5.148766951308997,1.0303763600742477,1.05148766951309,2.048893031408538
ACCESS-ESM1-5,351005,ssp585,Near,CDD,-4.912280701754387,qm,-5.974454058508458,0.950877192982456,0.9402554594149154,-1.117045781088229
ACCESS-ESM1-5,351005,ssp585,Near,CWD,15.032679738562086,qm,16.966067864271473,1.1503267973856208,1.1696606786427148,1.680729450190559
ACCESS-ESM1-5,351005,ssp585,Near,PRCPTOT,13.92299981782927,qm,17.833970026758934,1.1392299981782927,1.1783397002675893,3.43299440427619
ACCESS-ESM1-5,351005,ssp585,Near,PRCPTOT_dry,30.061403948049247,qm,48.33129478882837,1.3006140394804926,1.4833129478882836,14.047127192381136
ACCESS-ESM1-5,351005,ssp585,Near,PRCPTOT_wet,5.42555108325048,qm,5.134659019454225,1.054255510832505,1.0513465901945422,-0.2759217863291605
ACCESS-ESM1-5,351005,ssp585,Near,R10mm,22.59507829977628,qm,21.74738841405508,1.2259507829977627,1.2174738841405508,-0.691455071017104
ACCESS-ESM1-5,351005,ssp585,Near,R20mm,20.325203252032537,qm,19.85428051001821,1.2032520325203253,1.198542805100182,-0.3913749815389311
ACCESS-ESM1-5,351005,ssp585,Near,R50mm,83.33333333333331,qm,17.948717948717952,1.833333333333333,1.1794871794871795,-35.66433566433565
ACCESS-ESM1-5,351005,ssp585,Near,R95p,24.6241128188518,qm,16.149447836388724,1.246241128188518,1.1614944783638872,-6.800180792284941
ACCESS-ESM1-5,351005,ssp585,Near,R99p,28.450733803419848,qm,-1.332604175237433,1.2845073380341985,0.9866739582476256,-23.186584534610365
ACCESS-ESM1-5,351005,ssp585,Near,Rx1day,13.721900006068642,qm,8.854464466171148,1.1372190000606863,1.0885446446617115,-4.280121541794286
ACCESS-ESM1-5,351005,ssp585,Near,Rx5day,1.8897889877579084,qm,1.1594798792652077,1.0188978898775791,1.011594798792652,-0.7167637854078255
ACCESS-ESM1-5,351005,ssp585,Near,SDII,7.215903405891462,qm,9.606090095473787,1.0721590340589149,1.096060900954738,2.2293210369488805
ACCESS-ESM1-5,351005,ssp585,Near,q50,3.49864554276904,qm,11.796744674936589,1.0349864554276904,1.117967446749366,8.017592006784765
ACCESS-ESM1-5,351005,ssp585,Near,q90,8.370492682401412,qm,10.074809251234717,1.0837049268240142,1.1007480925123472,1.5726758517450812
ACCESS-ESM1-5,351005,ssp585,Near,q95,12.714182549808925,qm,13.05206608884265,1.1271418254980892,1.1305206608884264,0.2997702076084443
ACCESS-ESM1-5,351005,ssp585,Near,q99,9.894020325556411,qm,4.885217490188999,1.0989402032555642,1.04885217490189,-4.557848389320049
ACCESS-ESM1-5,351005,ssp585,Near,wet_day_pct,8.535485839189976,qm,12.12477811652301,1.0853548583918995,1.1212477811652302,3.3070218920391325
ACCESS-ESM1-5,351006,ssp245,Near,CDD,1.3645224171540018,qm,-7.088989441930616,1.01364522417154,0.9291101055806938,-8.339714584058488
ACCESS-ESM1-5,351006,ssp245,Near,CWD,6.806282722513074,qm,17.96536796536797,1.068062827225131,1.1796536796536796,10.447967065614142
